"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BM2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","BM2_vs_BD"
-0.767800000000001,11.446825,-34.4926191951853,2.95856564785473e-09,2.62632527489593e-07,12.1155465916008,"DDC_HUMAN",22,37.8744829343531,4.96962898912254e-10,4.6296611878212e-08,0.767800000000001,"Up in BM2",7.33445079076255,"DDC","Aromatic-L-amino-acid decarboxylase","DDC_HUMAN",-0.767800000000001
2.268045,9.8206775,37.2199279796848,1.71608835566706e-09,1.90114761348089e-07,12.7024313177288,"TREX1_HUMAN",15,-37.757510220614,5.08883275430023e-10,4.68744392356778e-08,-2.268045,"Up in BD",7.32906391474812,"TREX1","Three-prime repair exonuclease 1","TREX1_HUMAN",2.268045
1.830315,9.7227425,39.3080734289294,1.16082088425196e-09,1.4766325706215e-07,13.1206013260427,"GDF15_HUMAN",12,-37.5781996903573,5.27788497267937e-10,4.80756677844727e-08,-1.830315,"Up in BD",7.31807467457576,"GDF15","Growth/differentiation factor 15","GDF15_HUMAN",1.830315
-0.996424999999999,10.8456875,-31.737664824687,5.36538979260813e-09,4.03536380915609e-07,11.4691469199817,"ACD10_HUMAN",51,37.223746826668,5.67540157927157e-10,5.11285078537015e-08,0.996424999999999,"Up in BM2",7.29133688163997,"ACAD10","Acyl-CoA dehydrogenase family member 10","ACD10_HUMAN",-0.996424999999999
1.56675,10.5964,33.7253611117833,3.47510965877905e-09,2.96759885236153e-07,11.941283908154,"CMTR1_HUMAN",42,-36.6067586252287,6.4507128088778e-10,5.70040910337293e-08,-1.56675,"Up in BD",7.24409397503598,"CMTR1","Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1","CMTR1_HUMAN",1.56675
0.653125000000001,10.8068125,27.7779714790443,1.38956579394782e-08,8.1954391214275e-07,10.4267746322676,"E41L2_HUMAN",47,-36.5125712905795,6.57928421219894e-10,5.70040910337293e-08,-0.653125000000001,"Up in BD",7.24409397503598,"EPB41L2","Band 4.1-like protein 2","E41L2_HUMAN",0.653125000000001
1.115375,12.1977125,34.9279791366332,2.70462025286914e-09,2.49128953180014e-07,12.2125651105213,"CASP1_HUMAN",20,-36.4658151029272,6.64418227422589e-10,5.70040910337293e-08,-1.115375,"Up in BD",7.24409397503598,"CASP1","Caspase-1","CASP1_HUMAN",1.115375
0.736319999999999,8.84174,28.3314599273671,1.20710272138121e-08,7.44047226307004e-07,10.5815848420959,"SMHD1_HUMAN",65,-36.4516362852417,6.66400522905393e-10,5.70040910337293e-08,-0.736319999999999,"Up in BD",7.24409397503598,"SMCHD1","Structural maintenance of chromosomes flexible hinge domain-containing protein 1","SMHD1_HUMAN",0.736319999999999
1.53219,10.622355,34.4588622772654,2.97936387613225e-09,2.62632527489593e-07,12.1079684085017,"IFIT5_HUMAN",24,-36.443594550206,6.6752777985338e-10,5.70040910337293e-08,-1.53219,"Up in BD",7.24409397503598,"IFIT5","Interferon-induced protein with tetratricopeptide repeats 5","IFIT5_HUMAN",1.53219
1.310725,13.6008125,34.7688958649674,2.79442178498616e-09,2.54540775481295e-07,12.1772672802619,"LG3BP_HUMAN",20,-36.2066689875115,7.01725279711565e-10,5.93066375574785e-08,-1.310725,"Up in BD",7.22689669798029,"LGALS3BP","Galectin-3-binding protein","LG3BP_HUMAN",1.310725
-0.740600000000011,17.630925,-30.235724336251,7.58650519972274e-09,5.22640080901908e-07,11.0908834151076,"BHMT1_HUMAN",31,36.1064190825969,7.16787460970579e-10,5.99614653575184e-08,0.740600000000011,"Up in BM2",7.22212776226625,"BHMT","Betaine--homocysteine S-methyltransferase 1","BHMT1_HUMAN",-0.740600000000011
-0.961400000000001,10.820975,-30.1253259991203,7.78733533026503e-09,5.32004791979273e-07,11.0622949496241,"CGNL1_HUMAN",84,35.9761190726831,7.36913164869334e-10,6.10223649050384e-08,0.961400000000001,"Up in BM2",7.21451096540377,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN",-0.961400000000001
0.545124999999999,13.3317125,24.2544401940771,3.65266862816767e-08,1.66358763409547e-06,9.35906555036486,"CO4B_HUMAN",83,-35.5464416827906,8.07942727018624e-10,6.62351447609868e-08,-0.545124999999999,"Up in BD",7.17891151017235,"C4B_2","Complement C4-B","CO4B_HUMAN",0.545124999999999
-0.689399999999996,14.975675,-27.8523840418854,1.36329736436045e-08,8.09877666161372e-07,10.4477749063787,"KPYR_HUMAN",45,35.3490822630789,8.4313550468056e-10,6.84358897759528e-08,0.689399999999996,"Up in BM2",7.16471608184903,"PKLR","Pyruvate kinase PKLR","KPYR_HUMAN",-0.689399999999996
0.781274999999999,13.1582625,30.7731616576985,6.68927934712999e-09,4.76858365980623e-07,11.2284915953266,"SYWC_HUMAN",27,-35.2386249953069,8.63585734336182e-10,6.94085867655688e-08,-0.781274999999999,"Up in BD",7.15858679821633,"WARS1","Tryptophan--tRNA ligase, cytoplasmic","SYWC_HUMAN",0.781274999999999
-0.999872499999999,9.95448875,-30.5574689717954,7.03401548656657e-09,4.92862042383528e-07,11.1735737320468,"ABCA6_HUMAN",44,35.1182478727981,8.8651291320169e-10,7.05595423536646e-08,0.999872499999999,"Up in BM2",7.15144424468353,"ABCA6","ATP-binding cassette sub-family A member 6","ABCA6_HUMAN",-0.999872499999999
1.014625,11.1975375,30.9265344628983,6.45583676834473e-09,4.64253945849913e-07,11.2672934712899,"ABCD1_HUMAN",33,-34.7053570375775,9.70536843485851e-10,7.64922241459637e-08,-1.014625,"Up in BD",7.11638271101815,"ABCD1","ATP-binding cassette sub-family D member 1","ABCD1_HUMAN",1.014625
1.08012,9.673565,36.2039631206933,2.09211622571885e-09,2.12826238735654e-07,12.4894875710582,"TRI22_HUMAN",15,-34.6627279011879,9.79712556151035e-10,7.64922241459637e-08,-1.08012,"Up in BD",7.11638271101815,"TRIM22","E3 ubiquitin-protein ligase TRIM22","TRI22_HUMAN",1.08012
1.40045,12.7043,45.9033091796143,3.8190185124409e-10,7.82707844124763e-08,14.2932408517058,"SP14L_HUMAN",9,-34.2373832935698,1.07683372618978e-09,8.32819140311677e-08,-1.40045,"Up in BD",7.07944930218602,"SP140L","Nuclear body protein SP140-like protein","SP14L_HUMAN",1.40045
-0.908250000000001,14.842175,-30.2791861210791,7.50906413640823e-09,5.21689049070125e-07,11.1021077951483,"CP2C9_HUMAN",28,33.8120964958738,1.184950147175e-09,8.93328867433088e-08,0.908250000000001,"Up in BM2",7.04898863179611,"CYP2C9","Cytochrome P450 2C9","CP2C9_HUMAN",-0.908250000000001
1.643925,15.5611875,53.0733431611779,1.34820065953008e-10,3.25074970789048e-08,15.3642350576886,"HLAC_HUMAN",7,-33.8060400704768,1.18657590994404e-09,8.93328867433088e-08,-1.643925,"Up in BD",7.04898863179611,"HLA-C","HLA class I histocompatibility antigen, C alpha chain","HLAC_HUMAN",1.643925
-0.861500000000001,15.659825,-28.9186089764359,1.04270899472016e-08,6.6782252646218e-07,10.7423765048594,"TKFC_HUMAN",40,33.7736174002104,1.19532226824351e-09,8.93328867433088e-08,0.861500000000001,"Up in BM2",7.04898863179611,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN",-0.861500000000001
1.37835,10.882375,34.6973428512447,2.83591614950401e-09,2.55481764765208e-07,12.1613335370342,"FBX6_HUMAN",14,-33.7613137251673,1.19866034908075e-09,8.93328867433088e-08,-1.37835,"Up in BD",7.04898863179611,"FBXO6","F-box only protein 6","FBX6_HUMAN",1.37835
-1.155625,12.7367125,-35.6400524075092,2.3409040468442e-09,2.28461087809867e-07,12.3684417441708,"FADS2_HUMAN",14,33.7163149402216,1.2109588160927e-09,8.94363997687204e-08,1.155625,"Up in BM2",7.04848569147966,"FADS2","Acyl-CoA 6-desaturase","FADS2_HUMAN",-1.155625
-0.800125000000003,13.3166375,-28.5815339338793,1.13372343791703e-08,7.14943441849524e-07,10.6504924478254,"A1CF_HUMAN",34,33.3245258971131,1.32427100553965e-09,9.61855143575869e-08,0.800125000000003,"Up in BM2",7.01689032825596,"A1CF","APOBEC1 complementation factor","A1CF_HUMAN",-0.800125000000003
0.654024999999999,11.1050625,25.7231370306171,2.40337385082933e-08,1.23917351126408e-06,9.8224691813486,"CEIP2_HUMAN",61,-33.3194792742682,1.32580667509238e-09,9.61855143575869e-08,-0.654024999999999,"Up in BD",7.01689032825596,"CEMIP2","Cell surface hyaluronidase CEMIP2","CEIP2_HUMAN",0.654024999999999
-1.189075,11.0821625,-36.0361728259691,2.16284988511347e-09,2.16232236075125e-07,12.4536878008677,"IYD1_HUMAN",13,33.2779844540866,1.33850991492958e-09,9.6255300724497e-08,1.189075,"Up in BM2",7.01657534481155,"IYD","Iodotyrosine deiodinase 1","IYD1_HUMAN",-1.189075
-1.323125,10.7685875,-32.3128581292089,4.71890789918386e-09,3.75588417063197e-07,11.6089707192121,"FSTL1_HUMAN",17,32.8135744128142,1.49046966502122e-09,1.06251046207338e-07,1.323125,"Up in BM2",6.97366678494977,"FSTL1","Follistatin-related protein 1","FSTL1_HUMAN",-1.323125
1.02845,16.521775,32.5387736129738,4.4896114939372e-09,3.64414208191061e-07,11.6631597068853,"STOM_HUMAN",17,-32.6394988220125,1.55237523401669e-09,1.09710104900593e-07,-1.02845,"Up in BD",6.95975336968637,"STOM","Stomatin","STOM_HUMAN",1.02845
1.2812,14.714175,45.5002513727901,4.06834729497627e-10,8.13471003029645e-08,14.2272698225213,"TPSN_HUMAN",9,-32.6022517743882,1.56599514295363e-09,1.09726736597725e-07,-1.2812,"Up in BD",6.95968753703718,"TAPBP","Tapasin","TPSN_HUMAN",1.2812
2.128275,12.3760375,38.8164740690188,1.27032623523978e-09,1.53149036419055e-07,13.0244142886822,"BST2_HUMAN",7,-32.5440589558991,1.5875450830058e-09,1.10294021953233e-07,-2.128275,"Up in BD",6.95744802611902,"BST2","Bone marrow stromal antigen 2","BST2_HUMAN",2.128275
-0.923499999999999,13.563425,-29.4951998922835,9.05629724357597e-09,6.03605892705982e-07,10.8969645744589,"HDAC6_HUMAN",26,32.3584189075705,1.65856148590027e-09,1.14259555137903e-07,0.923499999999999,"Up in BM2",6.94210747116931,"HDAC6","Histone deacetylase 6","HDAC6_HUMAN",-0.923499999999999
1.362755,9.8489975,31.8790364689748,5.19762127486616e-09,3.98225226274325e-07,11.5037631640562,"ACES_HUMAN",16,-32.0952347937482,1.76547327520854e-09,1.2061124925133e-07,-1.362755,"Up in BD",6.91861218423617,"ACHE","Acetylcholinesterase","ACES_HUMAN",1.362755
-0.920175000000002,11.7867125,-26.8090927714372,1.7899358150694e-08,9.72144782724339e-07,10.1478491799256,"ACACB_HUMAN",121,31.5702829553472,2.00279304026189e-09,1.35693366479892e-07,0.920175000000002,"Up in BM2",6.8674413827868,"ACACB","Acetyl-CoA carboxylase 2","ACACB_HUMAN",-0.920175000000002
-0.467425000000006,17.2288625,-22.5479322214026,6.13587735595081e-08,2.39883541731603e-06,8.78305134288547,"SCP2_HUMAN",39,31.0727782900121,2.26142690036162e-09,1.51960473189873e-07,0.467425000000006,"Non-significant",6.81826936276518,"SCP2","Sterol carrier protein 2","SCP2_HUMAN",-0.467425000000006
-0.822775,11.3575875,-25.5055980019751,2.55326317539091e-08,1.27632021413748e-06,9.75557907465086,"VP13C_HUMAN",153,30.7641295270584,2.44076669559552e-09,1.62678092443025e-07,0.822775,"Up in BM2",6.78867092875777,"VPS13C","Intermembrane lipid transfer protein VPS13C","VP13C_HUMAN",-0.822775
-1.2298425,10.33682875,-27.6917961965856,1.42070912521656e-08,8.31926672037523e-07,10.4023810486131,"AKA12_HUMAN",66,30.5689058309572,2.56247510737008e-09,1.68750432716338e-07,1.2298425,"Up in BM2",6.77275510486093,"AKAP12","A-kinase anchor protein 12","AKA12_HUMAN",-1.2298425
-1.144625,11.5496625,-29.1509887693106,9.8480368517861e-09,6.40747667547162e-07,10.8050669792253,"HRG_HUMAN",21,30.5409790870932,2.58043933583651e-09,1.68750432716338e-07,1.144625,"Up in BM2",6.77275510486093,"HRG","Histidine-rich glycoprotein","HRG_HUMAN",-1.144625
1.49861,9.57962,28.2459371424348,1.23342677102037e-08,7.49784604273881e-07,10.5578724502989,"ZNFX1_HUMAN",61,-30.5206171383679,2.59362704589639e-09,1.68750432716338e-07,-1.49861,"Up in BD",6.77275510486093,"ZNFX1","NFX1-type zinc finger-containing protein 1","ZNFX1_HUMAN",1.49861
-0.67107,10.19864,-27.9924995939541,1.31535395163746e-08,7.92887624670872e-07,10.4871584853833,"DLP1_HUMAN",22,30.4729299916723,2.62481112449599e-09,1.69167489354225e-07,0.67107,"Up in BM2",6.77168309608831,"PDSS2","All trans-polyprenyl-diphosphate synthase PDSS2","DLP1_HUMAN",-0.67107
0.661452500000001,9.02875625,25.6195819085482,2.47343998555484e-08,1.24896734558024e-06,9.79070072559285,"TAXB1_HUMAN",33,-30.4479614965468,2.64130746979029e-09,1.69167489354225e-07,-0.661452500000001,"Up in BD",6.77168309608831,"TAX1BP1","Tax1-binding protein 1","TAXB1_HUMAN",0.661452500000001
-0.661574999999999,11.7949375,-26.8338052714164,1.77821641236727e-08,9.72144782724339e-07,10.1550933696403,"AS3MT_HUMAN",25,30.2937955439381,2.74579298327549e-09,1.74496208348004e-07,0.661574999999999,"Up in BM2",6.75821400544652,"AS3MT","Arsenite methyltransferase","AS3MT_HUMAN",-0.661574999999999
1.10815,10.87,28.8074960370802,1.07175917400128e-08,6.81107109183137e-07,10.7122130812448,"ALAT2_HUMAN",21,-30.1971640149931,2.81366112914326e-09,1.77433799513203e-07,-1.10815,"Up in BD",6.75096364750382,"GPT2","Alanine aminotransferase 2","ALAT2_HUMAN",1.10815
-0.506550000000001,10.47265,-21.3650943188542,8.99492110940494e-08,3.11140773227433e-06,8.35716889747032,"MYO7A_HUMAN",93,30.0926785201926,2.88918486896906e-09,1.79986899773144e-07,0.506550000000001,"Up in BM2",6.74475910358157,"MYO7A","Unconventional myosin-VIIa","MYO7A_HUMAN",-0.506550000000001
-0.901649999999998,12.32535,-29.5642721415328,8.90629316960806e-09,5.99868348610823e-07,10.9152690114101,"3BHS7_HUMAN",18,30.0806069151171,2.89805693706453e-09,1.79986899773144e-07,0.901649999999998,"Up in BM2",6.74475910358157,"HSD3B7","3 beta-hydroxysteroid dehydrogenase type 7","3BHS7_HUMAN",-0.901649999999998
-0.985000000000001,15.243,-31.0993202400222,6.20387859277683e-09,4.54101756282004e-07,11.3107618481824,"BAAT_HUMAN",15,30.019493172372,2.9434473428179e-09,1.81431438469332e-07,0.985000000000001,"Up in BM2",6.74128745613625,"BAAT","Bile acid-CoA:amino acid N-acyltransferase","BAAT_HUMAN",-0.985000000000001
-0.672049999999999,17.030775,-23.380186009131,4.74252086985266e-08,2.00309253031211e-06,9.06933039446576,"AHNK_HUMAN",315,29.8548543347125,3.06977407222567e-09,1.85933652740656e-07,0.672049999999999,"Up in BM2",6.73064199873342,"AHNAK","Neuroblast differentiation-associated protein AHNAK","AHNK_HUMAN",-0.672049999999999
0.669324999999999,15.3569375,25.605264260246,2.48330906720638e-08,1.24896734558024e-06,9.78629793583705,"TYPH_HUMAN",30,-29.7885289429882,3.12238586693119e-09,1.85933652740656e-07,-0.669324999999999,"Up in BD",6.73064199873342,"TYMP","Thymidine phosphorylase","TYPH_HUMAN",0.669324999999999
1.0815,13.308725,27.4925296426566,1.49581256606548e-08,8.55377077992995e-07,10.3456693615958,"HOIL1_HUMAN",29,-29.7782548383539,3.13062637411104e-09,1.85933652740656e-07,-1.0815,"Up in BD",6.73064199873342,"RBCK1","RanBP-type and C3HC4-type zinc finger-containing protein 1","HOIL1_HUMAN",1.0815
-0.386075000000002,12.5781125,-18.0223576670783,2.99764336367846e-07,7.40201213717953e-06,7.01200214457704,"LRP1_HUMAN",189,29.7780141728519,3.13081969772148e-09,1.85933652740656e-07,0.386075000000002,"Non-significant",6.73064199873342,"LRP1","Prolow-density lipoprotein receptor-related protein 1","LRP1_HUMAN",-0.386075000000002
-0.407875000000002,11.6299125,-20.4417198566123,1.23031841423311e-07,3.97092533853663e-06,8.00783942118688,"KANK2_HUMAN",42,29.7757590380112,3.13263187448632e-09,1.85933652740656e-07,0.407875000000002,"Non-significant",6.73064199873342,"KANK2","KN motif and ankyrin repeat domain-containing protein 2","KANK2_HUMAN",-0.407875000000002
-0.836949999999998,12.624325,-30.6478902284486,6.88709338125309e-09,4.86727513271663e-07,11.1966460713851,"KFA_HUMAN",16,29.7314138991915,3.1685083350531e-09,1.85933652740656e-07,0.836949999999998,"Up in BM2",6.73064199873342,"AFMID","Kynurenine formamidase","KFA_HUMAN",-0.836949999999998
-0.600449999999999,11.9483,-23.9024486285932,4.05301836925386e-08,1.78637874145931e-06,9.24371848431231,"PCSK6_HUMAN",41,29.7231423531549,3.17525144958426e-09,1.85933652740656e-07,0.600449999999999,"Up in BM2",6.73064199873342,"PCSK6","Proprotein convertase subtilisin/kexin type 6","PCSK6_HUMAN",-0.600449999999999
-0.500949999999996,14.226975,-20.7812677978771,1.09475908972223e-07,3.63353644434932e-06,8.13810626399393,"UTRN_HUMAN",162,29.681017546649,3.20984467297389e-09,1.86626288149219e-07,0.500949999999996,"Up in BM2",6.72902718162905,"UTRN","Utrophin","UTRN_HUMAN",-0.500949999999996
-0.7148825,9.76408375,-25.0986511135916,2.86313462289027e-08,1.39714152609848e-06,9.62885129253747,"FIL1L_HUMAN",39,29.6150881295108,3.26484383769434e-09,1.88487251981818e-07,0.7148825,"Up in BM2",6.72471801724158,"FILIP1L","Filamin A-interacting protein 1-like","FIL1L_HUMAN",-0.7148825
1.14135,12.284375,28.2418449708904,1.23470262962886e-08,7.49784604273881e-07,10.5567359499012,"TSP4_HUMAN",21,-29.5674925270933,3.30521004328481e-09,1.89483300243698e-07,-1.14135,"Up in BD",6.72242905974129,"THBS4","Thrombospondin-4","TSP4_HUMAN",1.14135
-0.584224999999996,12.1005875,-23.2980380130657,4.86269218198935e-08,2.02357109177405e-06,9.04153872262654,"OGDHL_HUMAN",44,29.2892473739012,3.55277316362827e-09,2.02261349968226e-07,0.584224999999996,"Up in BM2",6.6940870984412,"OGDHL","2-oxoglutarate dehydrogenase-like, mitochondrial","OGDHL_HUMAN",-0.584224999999996
-0.505499999999991,16.57545,-22.2513338485729,6.74093138899726e-08,2.5349612627064e-06,8.67842344241649,"ACS2B_HUMAN",41,29.1507794627329,3.68372611606289e-09,2.06555573072065e-07,0.505499999999991,"Up in BM2",6.684963082838,"ACSM2B","Acyl-coenzyme A synthetase ACSM2B, mitochondrial","ACS2B_HUMAN",-0.505499999999991
1.24265,11.899875,28.3938483618526,1.18830255393351e-08,7.38007904329313e-07,10.5988355517317,"APOL3_HUMAN",18,-29.1375918899308,3.69647956157198e-09,2.06555573072065e-07,-1.24265,"Up in BD",6.684963082838,"APOL3","Apolipoprotein L3","APOL3_HUMAN",1.24265
-0.970074999999998,11.8779125,-28.9259735096201,1.04081544523043e-08,6.6782252646218e-07,10.7443714127548,"ACMSD_HUMAN",17,29.1133818911752,3.72002253518001e-09,2.06555573072065e-07,0.970074999999998,"Up in BM2",6.684963082838,"ACMSD","2-amino-3-carboxymuconate-6-semialdehyde decarboxylase","ACMSD_HUMAN",-0.970074999999998
1.11915,10.784575,27.6299505583506,1.44354956867011e-08,8.34588804434628e-07,10.3848254389957,"ANGL3_HUMAN",22,-29.0839486223102,3.74887316475379e-09,2.06555573072065e-07,-1.11915,"Up in BD",6.684963082838,"ANGPTL3","Angiopoietin-related protein 3","ANGL3_HUMAN",1.11915
0.763722500000002,10.25311375,25.1481534347649,2.82324403889523e-08,1.38592542699779e-06,9.64437968786863,"MICA1_HUMAN",38,-29.0785608833494,3.75418155498142e-09,2.06555573072065e-07,-0.763722500000002,"Up in BD",6.684963082838,"MICAL1","[F-actin]-monooxygenase MICAL1","MICA1_HUMAN",0.763722500000002
-0.537325000000003,11.6897875,-25.615789569838,2.47604967410673e-08,1.24896734558024e-06,9.78953479927533,"IRGQ_HUMAN",23,28.9420648020598,3.89153971558125e-09,2.12685617255567e-07,0.537325000000003,"Up in BM2",6.6722618780227,"IRGQ","Immunity-related GTPase family Q protein","IRGQ_HUMAN",-0.537325000000003
-0.616575000000001,11.5919375,-27.3706246285251,1.54398261733751e-08,8.72935827374685e-07,10.3107627277691,"XPP3_HUMAN",20,28.8422477952803,3.99558048100024e-09,2.16925621081059e-07,0.616575000000001,"Up in BM2",6.66368915044321,"XPNPEP3","Xaa-Pro aminopeptidase 3","XPP3_HUMAN",-0.616575000000001
-0.605250000000002,10.7599,-22.8707406999432,5.54645307903938e-08,2.23684009807081e-06,8.89534837395876,"EDC4_HUMAN",55,28.7393195379298,4.1061647517037e-09,2.21462754174124e-07,0.605250000000002,"Up in BM2",6.65469930337678,"EDC4","Enhancer of mRNA-decapping protein 4","EDC4_HUMAN",-0.605250000000002
-0.541799999999999,14.379075,-22.3448518663224,6.54312113526332e-08,2.50656575078919e-06,8.71156477539238,"LSS_HUMAN",45,28.6650657886493,4.18808753195392e-09,2.24404846973583e-07,0.541799999999999,"Up in BM2",6.64896776688492,"LSS","Lanosterol synthase","LSS_HUMAN",-0.541799999999999
-0.693100000000005,16.731575,-25.9163553587968,2.27859236568683e-08,1.18980256139495e-06,9.88139208011141,"GSTM1_HUMAN",24,28.5626770094937,4.3040945335226e-09,2.2869552145463e-07,0.693100000000005,"Up in BM2",6.64074234010067,"GSTM1","Glutathione S-transferase Mu 1","GSTM1_HUMAN",-0.693100000000005
0.926725000000001,11.9254125,25.9187139114181,2.27711541745173e-08,1.18980256139495e-06,9.88210851937037,"OGFR_HUMAN",31,-28.5381509257813,4.33241838353287e-09,2.2869552145463e-07,-0.926725000000001,"Up in BD",6.64074234010067,"OGFR","Opioid growth factor receptor","OGFR_HUMAN",0.926725000000001
1.3374625,10.54354375,31.0013505120638,6.34533628907284e-09,4.60345724759461e-07,11.286146921042,"GMPR1_HUMAN",11,-28.5214255473666,4.3518542750576e-09,2.2869552145463e-07,-1.3374625,"Up in BD",6.64074234010067,"GMPR","GMP reductase 1","GMPR1_HUMAN",1.3374625
-0.730574999999998,14.3549375,-25.4134884320503,2.6199126344996e-08,1.30169962288653e-06,9.72707882143279,"SERA_HUMAN",27,28.4066725175713,4.48788934461307e-09,2.29977399105768e-07,0.730574999999998,"Up in BM2",6.63831484192127,"PHGDH","D-3-phosphoglycerate dehydrogenase","SERA_HUMAN",-0.730574999999998
