"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BDM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","BDM_vs_BD"
0.582650000000001,12.62855,26.4039155367743,1.81608113288134e-08,1.40464530159513e-06,10.0946253596235,"C1S_HUMAN",27,-31.144556211182,1.8222857891508e-09,1.69762487493844e-07,-0.582650000000001,"Up in BD",6.77015826977087,"C1S","Complement C1s subcomponent","C1S_HUMAN",0.582650000000001
-0.969562500000002,10.35801875,-28.9206591213128,9.44342713502788e-09,8.7841356119282e-07,10.8152530044258,"GLSK_HUMAN",24,31.0749855001668,1.85411877067905e-09,1.70787254854235e-07,0.969562500000002,"Up in BDM",6.76754454203697,"GLS","Glutaminase kidney isoform, mitochondrial","GLSK_HUMAN",-0.969562500000002
-0.983324999999997,12.1318375,-29.0647787455506,9.11194624540784e-09,8.70729821470982e-07,10.8545142426563,"PEG10_HUMAN",23,31.0031211886967,1.88766103973473e-09,1.71944946708281e-07,0.983324999999997,"Up in BDM",6.76461058313919,"PEG10","Retrotransposon-derived protein PEG10","PEG10_HUMAN",-0.983324999999997
0.867925,14.5293625,30.1215406164722,7.04830708960196e-09,7.09918453028895e-07,11.1362903363153,"SNAA_HUMAN",19,-30.9457358789325,1.91493688930957e-09,1.72512666138021e-07,-0.867925,"Up in BD",6.76317901286952,"NAPA","Alpha-soluble NSF attachment protein","SNAA_HUMAN",0.867925
-0.649900000000001,13.66805,-25.2915340059056,2.47311275479377e-08,1.77642836905116e-06,9.75307800669662,"CP2A6_HUMAN",38,30.7358171822812,2.01856725096322e-09,1.79871894819527e-07,0.649900000000001,"Up in BDM",6.7450366903417,"CYP2A6","Cytochrome P450 2A6","CP2A6_HUMAN",-0.649900000000001
-0.584775,12.6674375,-25.6224354434514,2.25297053685495e-08,1.66097721658565e-06,9.85627228053921,"FDFT_HUMAN",29,30.6035146211122,2.08712409086796e-09,1.83981110719737e-07,0.584775,"Up in BDM",6.7352267635736,"FDFT1","Squalene synthase","FDFT_HUMAN",-0.584775
0.758325000000003,11.4802125,25.6524377104803,2.23413741330959e-08,1.66097721658565e-06,9.86556076307007,"PARP9_HUMAN",37,-29.7581911130324,2.59244637068256e-09,2.26094418583571e-07,-0.758325000000003,"Up in BD",6.64571015861119,"PARP9","Protein mono-ADP-ribosyltransferase PARP9","PARP9_HUMAN",0.758325000000003
0.867800000000001,12.651225,31.4298095822614,5.19088791815872e-09,5.52661027961885e-07,11.4710009339946,"CATS_HUMAN",15,-29.5732795305567,2.72055867227973e-09,2.33726404772037e-07,-0.867800000000001,"Up in BD",6.63129222128766,"CTSS","Cathepsin S","CATS_HUMAN",0.867800000000001
-1.169375,12.7435875,-30.568479857094,6.33975962765747e-09,6.57890499082733e-07,11.2523392419882,"FADS2_HUMAN",14,29.5502939407158,2.73697668432735e-09,2.33726404772037e-07,1.169375,"Up in BDM",6.63129222128766,"FADS2","Acyl-CoA 6-desaturase","FADS2_HUMAN",-1.169375
-1.082075,11.2614125,-26.403666698244,1.81620397620253e-08,1.40464530159513e-06,10.0945506294793,"CBPD_HUMAN",54,29.4317357466693,2.82345347255485e-09,2.36547124596469e-07,1.082075,"Up in BDM",6.62608232675081,"CPD","Carboxypeptidase D","CBPD_HUMAN",-1.082075
1.40545,15.680425,47.3640773361876,2.6967270247821e-10,5.81783372346413e-08,14.6356911845258,"HLAC_HUMAN",7,-29.3973038284162,2.84914228863558e-09,2.36547124596469e-07,-1.40545,"Up in BD",6.62608232675081,"HLA-C","HLA class I histocompatibility antigen, C alpha chain","HLAC_HUMAN",1.40545
0.912299999999998,11.410575,27.340760722025,1.41391551992965e-08,1.19559419675651e-06,10.3709197654874,"CP2J2_HUMAN",24,-29.3874125772005,2.856570545871e-09,2.36547124596469e-07,-0.912299999999998,"Up in BD",6.62608232675081,"CYP2J2","Cytochrome P450 2J2","CP2J2_HUMAN",0.912299999999998
1.14065,13.27915,27.1691985047029,1.47929605738701e-08,1.22497667459179e-06,10.3210651234118,"HOIL1_HUMAN",29,-29.2739234557595,2.94338069236852e-09,2.37548001849637e-07,-1.14065,"Up in BD",6.6242486183255,"RBCK1","RanBP-type and C3HC4-type zinc finger-containing protein 1","HOIL1_HUMAN",1.14065
0.483099999999999,15.154675,22.0410875453771,6.6225194943691e-08,3.71859005581081e-06,8.65911213783805,"FKBP5_HUMAN",40,-29.2489091161544,2.96291222433181e-09,2.37548001849637e-07,-0.483099999999999,"Non-significant",6.6242486183255,"FKBP5","Peptidyl-prolyl cis-trans isomerase FKBP5","FKBP5_HUMAN",0.483099999999999
1.5010775,10.63791125,27.7995864949502,1.25461283675764e-08,1.1293802361731e-06,10.5026674952665,"IFIT5_HUMAN",24,-29.2292904315792,2.97833299999143e-09,2.37548001849637e-07,-1.5010775,"Up in BD",6.6242486183255,"IFIT5","Interferon-induced protein with tetratricopeptide repeats 5","IFIT5_HUMAN",1.5010775
0.848125000000003,13.6238375,27.0491030033973,1.52710918585419e-08,1.23952882233986e-06,10.285971206794,"GBP2_HUMAN",24,-29.2153689917874,2.98933047352091e-09,2.37548001849637e-07,-0.848125000000003,"Up in BD",6.6242486183255,"GBP2","Guanylate-binding protein 2","GBP2_HUMAN",0.848125000000003
1.09516,10.48442,27.3387958017432,1.41464548774557e-08,1.19559419675651e-06,10.370350618744,"TLR3_HUMAN",25,-29.184926425508,3.01353893539427e-09,2.37548001849637e-07,-1.09516,"Up in BD",6.6242486183255,"TLR3","Toll-like receptor 3","TLR3_HUMAN",1.09516
-0.372149999999998,14.162575,-17.198992278141,3.87429176351476e-07,1.45029424097233e-05,6.68458328284594,"UTRN_HUMAN",162,29.0083676450993,3.15837509728760e-09,2.46593895691083e-07,0.372149999999998,"Non-significant",6.60801767835055,"UTRN","Utrophin","UTRN_HUMAN",-0.372149999999998
-1.36518,8.76426,-27.2868892934334,1.43408478328575e-08,1.19965582177312e-06,10.3553002692618,"BICC1_HUMAN",25,28.8293724849037,3.31327046232417e-09,2.56247087265411e-07,1.36518,"Up in BDM",6.59134106248935,"BICC1","Protein bicaudal C homolog 1","BICC1_HUMAN",-1.36518
0.63025,11.8591,23.5880780171381,4.07613771629831e-08,2.53152856047072e-06,9.19891770862381,"DTX3L_HUMAN",43,-28.7618877611791,3.37387743271601e-09,2.58495768162672e-07,-0.63025,"Up in BD",6.58754656235203,"DTX3L","E3 ubiquitin-protein ligase DTX3L","DTX3L_HUMAN",0.63025
0.631374999999998,13.2332125,25.1042158850624,2.60852216503697e-08,1.80365992482963e-06,9.69404369496149,"SYWC_HUMAN",27,-28.6637296683969,3.46427522161657e-09,2.62964150618635e-07,-0.631374999999998,"Up in BD",6.58010345398065,"WARS1","Tryptophan--tRNA ligase, cytoplasmic","SYWC_HUMAN",0.631374999999998
-0.4977,13.30495,-21.0856758714248,9.0890828005375e-08,4.87008501952983e-06,8.3062516090751,"ITAV_HUMAN",58,28.6045997120703,3.52004662682622e-09,2.64746259144232e-07,0.4977,"Non-significant",6.5771701677436,"ITGAV","Integrin alpha-V","ITAV_HUMAN",-0.4977
2.6558225,9.94518875,27.6570018790201,1.30182212120373e-08,1.13109463076064e-06,10.4619696961046,"IRF9_HUMAN",16,-28.5191805315483,3.60240997543939e-09,2.67633736810211e-07,-2.6558225,"Up in BD",6.57245914207385,"IRF9","Interferon regulatory factor 9","IRF9_HUMAN",2.6558225
0.750350000000003,12.856325,29.0081963980208,9.24048480946273e-09,8.70729821470982e-07,10.8391244289409,"ADPRS_HUMAN",17,-28.4974270619618,3.62373076188502e-09,2.67633736810211e-07,-0.750350000000003,"Up in BD",6.57245914207385,"ADPRS","ADP-ribosylhydrolase ARH3","ADPRS_HUMAN",0.750350000000003
0.773849999999998,13.91135,25.2343146490751,2.51360930482965e-08,1.77642836905116e-06,9.73509284305633,"EHD4_HUMAN",31,-28.4254222082268,3.69532452799885e-09,2.70484557861916e-07,-0.773849999999998,"Up in BD",6.56785752400212,"EHD4","EH domain-containing protein 4","EHD4_HUMAN",0.773849999999998
-0.739025,11.0941375,-24.8161579095882,2.8335305148064e-08,1.88855960653519e-06,9.6023716631524,"ITA7_HUMAN",33,28.3429000737132,3.77934337227064e-09,2.7418634483075e-07,0.739025,"Up in BDM",6.56195417796491,"ITGA7","Integrin alpha-7","ITA7_HUMAN",-0.739025
1.6507,9.848625,29.318722131979,8.5595433331641e-09,8.45435376449148e-07,10.9231988403583,"HG2A_HUMAN",11,-28.217381863493,3.91129862833149e-09,2.81270404868961e-07,-1.6507,"Up in BD",6.55087596167863,"CD74","HLA class II histocompatibility antigen gamma chain","HG2A_HUMAN",1.6507
0.388699999999998,12.052325,18.6189074299477,2.20583336567577e-07,9.46776017372248e-06,7.31554789346148,"UBA6_HUMAN",57,-28.0770084644605,4.06505978588597e-09,2.89785740214723e-07,-0.388699999999998,"Non-significant",6.53792298911477,"UBA6","Ubiquitin-like modifier-activating enzyme 6","UBA6_HUMAN",0.388699999999998
-0.817350000000001,11.354875,-23.3916931372112,4.32758367478968e-08,2.66748353127261e-06,9.13241709713676,"VP13C_HUMAN",153,27.7842379169494,4.4081818774831e-09,3.11536853720745e-07,0.817350000000001,"Up in BDM",6.50649057044677,"VPS13C","Intermembrane lipid transfer protein VPS13C","VP13C_HUMAN",-0.817350000000001
-0.409749999999999,10.52615,-18.1856034617995,2.60774112120141e-07,1.04847641142825e-05,7.12816089486464,"DJC13_HUMAN",99,27.5875971940618,4.65695248380637e-09,3.26305097967903e-07,0.409749999999999,"Non-significant",6.48637614103887,"DNAJC13","DnaJ homolog subfamily C member 13","DJC13_HUMAN",-0.409749999999999
4.5485025,7.65082375,26.114629157114,1.96548842995766e-08,1.50589478026102e-06,10.0072524712148,"IF16_HUMAN",24,-27.1329625806165,5.29505363104255e-09,3.67871607349888e-07,-4.5485025,"Up in BD",6.43430373010067,"IFI16","Gamma-interferon-inducible protein 16","IF16_HUMAN",4.5485025
-0.431975000000001,12.4696375,-18.9418319726521,1.95186878884533e-07,8.64941639511027e-06,7.4524221827138,"GSLG1_HUMAN",67,26.9768997248187,5.53637769237072e-09,3.81405246403825e-07,0.431975000000001,"Non-significant",6.41861333732945,"GLG1","Golgi apparatus protein 1","GSLG1_HUMAN",-0.431975000000001
-0.992674999999998,11.3342125,-26.5785836150028,1.73213737089921e-08,1.36539059294536e-06,10.1469018473893,"FADS1_HUMAN",17,26.8452934543564,5.74954458935905e-09,3.92789721196379e-07,0.992674999999998,"Up in BDM",6.40583988566641,"FADS1","Acyl-CoA (8-3)-desaturase","FADS1_HUMAN",-0.992674999999998
-0.867899999999999,12.241125,-24.3496495809314,3.24636427692741e-08,2.12922478089548e-06,9.45156880616883,"PROS_HUMAN",30,26.7317984141904,5.94082393318021e-09,4.02503095902574e-07,0.867899999999999,"Up in BDM",6.3952307748533,"PROS1","Vitamin K-dependent protein S","PROS_HUMAN",-0.867899999999999
-0.518624999999997,14.3674875,-20.9478446643885,9.52476094826855e-08,5.03767679057455e-06,8.25402377261981,"LSS_HUMAN",45,26.5752004815197,6.21663323383599e-09,4.17737370909733e-07,0.518624999999997,"Up in BDM",6.3790966708831,"LSS","Lanosterol synthase","LSS_HUMAN",-0.518624999999997
0.581469999999998,9.39158,21.278403383678,8.51731544757457e-08,4.62416900921963e-06,8.37870928313999,"UBP25_HUMAN",51,-26.2360687065395,6.86482856785701e-09,4.57543614628388e-07,-0.581469999999998,"Up in BD",6.33956750118306,"USP25","Ubiquitin carboxyl-terminal hydrolase 25","UBP25_HUMAN",0.581469999999998
-0.8250575,9.85232125,-22.2535950436434,6.18343821110423e-08,3.52026572601614e-06,8.73549901872243,"DYST_HUMAN",287,26.1809806363481,6.97715102969434e-09,4.61279710818017e-07,0.8250575,"Up in BDM",6.33603564722039,"DST","Dystonin","DYST_HUMAN",-0.8250575
2.476475,13.3119375,63.0150727686858,3.42479319845564e-11,1.12572348574355e-08,16.7242530954244,"HLAB_HUMAN",2,-26.1370801070819,7.06814640235854e-09,4.63557313652283e-07,-2.476475,"Up in BD",6.33389656256778,"HLA-B","HLA class I histocompatibility antigen, B alpha chain","HLAB_HUMAN",2.476475
0.827025000000003,11.6998875,29.0155113746696,9.22375183946085e-09,8.70729821470982e-07,10.8411157998637,"RN114_HUMAN",13,-25.7752814324972,7.87115791723443e-09,5.07706315498569e-07,-0.827025000000003,"Up in BD",6.29438743425322,"RNF114","E3 ubiquitin-protein ligase RNF114","RN114_HUMAN",0.827025000000003
0.538625000000003,11.4193375,20.5326241649056,1.09876653994911e-07,5.70106841424229e-06,8.09457850502519,"ZCCHV_HUMAN",51,-25.7724652700143,7.87779907516915e-09,5.07706315498569e-07,-0.538625000000003,"Up in BD",6.29438743425322,"ZC3HAV1","Zinc finger CCCH-type antiviral protein 1","ZCCHV_HUMAN",0.538625000000003
1.3066425,9.65840375,25.0176890232343,2.67390255902801e-08,1.81162422966212e-06,9.66662123715384,"TRAD1_HUMAN",18,-25.7516404652635,7.92710519441532e-09,5.07706315498569e-07,-1.3066425,"Up in BD",6.29438743425322,"TRAFD1","TRAF-type zinc finger domain-containing protein 1","TRAD1_HUMAN",1.3066425
0.652725000000002,12.2350875,23.8594643694995,3.75551741046074e-08,2.3502085290807e-06,9.2898928812029,"5NTD_HUMAN",22,-25.546237484199,8.43251587017723e-09,5.31622973892866e-07,-0.652725000000002,"Up in BD",6.27439625944618,"NT5E","5'-nucleotidase","5NTD_HUMAN",0.652725000000002
-0.885175,11.1416375,-23.2973602258217,4.45460056763108e-08,2.72405404833594e-06,9.1002713753195,"EHD2_HUMAN",32,25.5270705395516,8.48150097916546e-09,5.31622973892866e-07,0.885175,"Up in BDM",6.27439625944618,"EHD2","EH domain-containing protein 2","EHD2_HUMAN",-0.885175
-0.493725000000001,12.9535875,-21.018294168694,9.29917877217868e-08,4.95030308924161e-06,8.28076186058371,"P4HA2_HUMAN",32,25.5217820733302,8.49507313734637e-09,5.31622973892866e-07,0.493725000000001,"Non-significant",6.27439625944618,"P4HA2","Prolyl 4-hydroxylase subunit alpha-2","P4HA2_HUMAN",-0.493725000000001
0.752025,12.0906875,25.0862328024817,2.62195935443753e-08,1.80365992482963e-06,9.6883524235225,"IN35_HUMAN",18,-25.4104638856265,8.78651401882427e-09,5.45695772169101e-07,-0.752025,"Up in BD",6.26304941094242,"IFI35","Interferon-induced 35 kDa protein","IN35_HUMAN",0.752025
0.376600000000003,11.048275,17.4863775374846,3.44473208137007e-07,1.31549988882461e-05,6.81631162215924,"SLK_HUMAN",55,-25.3338861570695,8.9935416426408e-09,5.52412473386691e-07,-0.376600000000003,"Non-significant",6.25773652368166,"SLK","STE20-like serine/threonine-protein kinase","SLK_HUMAN",0.376600000000003
1.121475,14.7940375,31.9827994209528,4.57850614919131e-09,4.93876229093031e-07,11.6080547462515,"TPSN_HUMAN",9,-25.3208132964853,9.02943052376392e-09,5.52412473386691e-07,-1.121475,"Up in BD",6.25773652368166,"TAPBP","Tapasin","TPSN_HUMAN",1.121475
-0.616099999999999,10.5032,-21.7949524712896,7.17600327701691e-08,3.97492397736383e-06,8.56970274573034,"DP13B_HUMAN",34,25.2945828043479,9.1019288197549e-09,5.52723055291486e-07,0.616099999999999,"Up in BDM",6.25749241966458,"APPL2","DCC-interacting protein 13-beta","DP13B_HUMAN",-0.616099999999999
-0.393524999999999,11.5066375,-16.7741643795227,4.62544020271095e-07,1.67195339790673e-05,6.48586754970764,"HUWE1_HUMAN",151,25.2389322177574,9.25792352028401e-09,5.57057913089114e-07,0.393524999999999,"Non-significant",6.25409965217351,"HUWE1","E3 ubiquitin-protein ligase HUWE1","HUWE1_HUMAN",-0.393524999999999
-0.815875,11.8046125,-30.0904130558738,7.10091646113313e-09,7.09918453028895e-07,11.1281403175585,"SETD7_HUMAN",12,25.2208650909147,9.30921372203082e-09,5.57057913089114e-07,0.815875,"Up in BDM",6.25409965217351,"SETD7","Histone-lysine N-methyltransferase SETD7","SETD7_HUMAN",-0.815875
0.566425000000001,16.1923875,25.2635063929948,2.49285566865038e-08,1.77642836905116e-06,9.74427361482247,"PSME1_HUMAN",18,-25.1273944884706,9.57973104867636e-09,5.65240181790997e-07,-0.566425000000001,"Up in BD",6.24776697260228,"PSME1","Proteasome activator complex subunit 1","PSME1_HUMAN",0.566425000000001
-0.843425000000002,12.2368625,-23.2746437812335,4.48581723012139e-08,2.72405404833594e-06,9.09251053361566,"K1C19_HUMAN",26,25.1259950681474,9.5838479225358e-09,5.65240181790997e-07,0.843425000000002,"Up in BDM",6.24776697260228,"KRT19","Keratin, type I cytoskeletal 19","K1C19_HUMAN",-0.843425000000002
1.007915,10.6172925,23.0234105444128,4.84816140219043e-08,2.87888342104045e-06,9.00616204089348,"PCKGC_HUMAN",35,-24.9938805916273,9.9816389145132e-09,5.84496255865566e-07,-1.007915,"Up in BD",6.23321826647328,"PCK1","Phosphoenolpyruvate carboxykinase, cytosolic [GTP]","PCKGC_HUMAN",1.007915
0.747624999999999,11.6124375,22.3695502723174,5.95785540044451e-08,3.4396125755524e-06,8.77686936797982,"C1R_HUMAN",30,-24.7616393187884,1.07268413678179e-08,6.23678337116108e-07,-0.747624999999999,"Up in BD",6.20503934049965,"C1R","Complement C1r subcomponent","C1R_HUMAN",0.747624999999999
0.799900000000004,11.567,22.3095013993038,6.07348677669993e-08,3.48184927240462e-06,8.75547236038946,"BCAP_HUMAN",31,-24.549770746995,1.14617218534648e-08,6.61712646159888e-07,-0.799900000000004,"Up in BD",6.179330565364,"PIK3AP1","Phosphoinositide 3-kinase adapter protein 1","BCAP_HUMAN",0.799900000000004
0.43155,16.0431,19.2869218572569,1.71648282766799e-07,7.81762567845678e-06,7.59616251189422,"NAMPT_HUMAN",34,-24.2718081911875,1.25134083963459e-08,7.17377077155551e-07,-0.43155,"Non-significant",6.14425250474941,"NAMPT","Nicotinamide phosphoribosyltransferase","NAMPT_HUMAN",0.43155
0.8616125,8.69597125,23.8743876520098,3.7387360997409e-08,2.3502085290807e-06,9.29486486008798,"TRI14_HUMAN",17,-24.0690511689527,1.33492230966498e-08,7.59978687127325e-07,-0.8616125,"Up in BD",6.11919858692024,"TRIM14","Tripartite motif-containing protein 14","TRI14_HUMAN",0.8616125
0.489725000000002,15.8419125,18.985263399143,1.92031620420405e-07,8.57240021960038e-06,7.47065469219161,"AMPN_HUMAN",49,-23.9000229070919,1.40942584931627e-08,7.96860214668605e-07,-0.489725000000002,"Non-significant",6.09861785592191,"ANPEP","Aminopeptidase N","AMPN_HUMAN",0.489725000000002
0.574999999999999,12.0851,19.3936922769384,1.65031479590966e-07,7.60071949262213e-06,7.6401194985919,"TENS1_HUMAN",76,-23.8592638300404,1.42808521039797e-08,8.01879627044012e-07,-0.574999999999999,"Up in BD",6.09589082028706,"TNS1","Tensin-1","TENS1_HUMAN",0.574999999999999
0.715275000000002,13.5153375,25.0620592753384,2.6401462671329e-08,1.80365992482963e-06,9.6806953961766,"LGMN_HUMAN",15,-23.7171490149121,1.49535574771043e-08,8.33940572770753e-07,-0.715275000000002,"Up in BD",6.07886489640938,"LGMN","Legumain","LGMN_HUMAN",0.715275000000002
2.450845,9.8356525,23.0116888392357,4.86586231611072e-08,2.87888342104045e-06,9.00210996497483,"HLAF_HUMAN",14,-23.6479989008634,1.52937412407736e-08,8.47149261431498e-07,-2.450845,"Up in BD",6.07204006345321,"HLA-F","HLA class I histocompatibility antigen, alpha chain F","HLAF_HUMAN",2.450845
-0.518500000000003,10.599525,-18.5689943578174,2.24834369254008e-07,9.59995916221021e-06,7.29418282063421,"CGNL1_HUMAN",84,23.6118323962789,1.54751290651907e-08,8.51443678365323e-07,0.518500000000003,"Up in BDM",6.06984407463518,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN",-0.518500000000003
-0.421475000000003,13.1765625,-18.9801063985482,1.92403225226454e-07,8.57240021960038e-06,7.46849194459045,"FMO3_HUMAN",32,23.5705486659221,1.56851504303458e-08,8.53052444841079e-07,0.421475000000003,"Non-significant",6.06902426800606,"FMO3","Flavin-containing monooxygenase 3","FMO3_HUMAN",-0.421475000000003
-0.6526,10.673775,-20.2007916267087,1.23417430178565e-07,6.13197631881137e-06,7.9648178869822,"ACD10_HUMAN",51,23.5652221464706,1.57124809918276e-08,8.53052444841079e-07,0.6526,"Up in BDM",6.06902426800606,"ACAD10","Acyl-CoA dehydrogenase family member 10","ACD10_HUMAN",-0.6526
1.51045,11.24065,25.1785556084655,2.55379895416071e-08,1.78940545523158e-06,9.7175262899455,"STAR5_HUMAN",9,-23.4133502415701,1.65147783822284e-08,8.90711534062554e-07,-1.51045,"Up in BD",6.05026292385215,"STARD5","StAR-related lipid transfer protein 5","STAR5_HUMAN",1.51045
0.4764,10.471725,18.1843278935682,2.60904108235379e-07,1.04847641142825e-05,7.12760279492008,"MPDZ_HUMAN",58,-23.1705410762533,1.78952092626383e-08,9.58855722451691e-07,-0.4764,"Non-significant",6.01824673553732,"MPDZ","Multiple PDZ domain protein","MPDZ_HUMAN",0.4764
0.613,11.930925,21.2323307318628,8.65018896821034e-08,4.66541112903871e-06,8.36144798472953,"NMI_HUMAN",24,-23.106259283478,1.8282111762274e-08,9.73225663812483e-07,-0.613,"Up in BD",6.0117864473109,"NMI","N-myc-interactor","NMI_HUMAN",0.613
0.495025,11.6772625,17.9899852593039,2.81597833585001e-07,1.11736941254186e-05,7.04211899869225,"SKT_HUMAN",84,-23.0481276765844,1.86401265979916e-08,9.85882308711841e-07,-0.495025,"Non-significant",6.00617492656764,"KIAA1217","Sickle tail protein homolog","SKT_HUMAN",0.495025
0.67595,11.463575,20.1776409256413,1.2443071601336e-07,6.1450783727562e-06,7.955685693332,"RIPK1_HUMAN",38,-22.8370710164928,2.00079716053375e-08,1.05144455910614e-06,-0.67595,"Up in BD",5.9782136219877,"RIPK1","Receptor-interacting serine/threonine-protein kinase 1","RIPK1_HUMAN",0.67595
-0.740787499999996,8.55730875,-23.1556231311125,4.65349306786991e-08,2.80509824782335e-06,9.05172202116285,"PLPL4_HUMAN",16,22.762087047546,2.05208830692115e-08,1.07152993249297e-06,0.740787499999996,"Up in BDM",5.96999569271832,"PNPLA4","Patatin-like phospholipase domain-containing protein 4","PLPL4_HUMAN",-0.740787499999996
