"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","D_vs_BDM"
-0.798475000000003,11.5644125,-27.7821439277908,1.36296165326911e-08,1.26972268562501e-06,10.5351778294094,"OGFR_HUMAN",31,31.6660947779654,1.95691561390351e-09,1.82304479577057e-07,0.798475000000003,"Up in D",6.73920265975043,"OGFR","Opioid growth factor receptor","OGFR_HUMAN",-0.798475000000003
-0.735775,13.4284125,-27.3086334879925,1.5410097410519e-08,1.30783572563439e-06,10.4012921285759,"CN37_HUMAN",30,31.4200902240427,2.0771743151726e-09,1.91333427368371e-07,0.735775,"Up in D",6.71820914887802,"CNP","2',3'-cyclic-nucleotide 3'-phosphodiesterase","CN37_HUMAN",-0.735775
-0.668475000000003,11.2022875,-25.125956197245,2.7922753928047e-08,2.08100669729208e-06,9.7506355489622,"KPB2_HUMAN",54,31.3291729890022,2.12371337643413e-09,1.93446691777855e-07,0.668475000000003,"Up in D",6.71343869295182,"PHKA2","Phosphorylase b kinase regulatory subunit alpha, liver isoform","KPB2_HUMAN",-0.668475000000003
-0.786625000000001,13.1021375,-27.4033413095134,1.50337748518993e-08,1.29733564458811e-06,10.4282673281602,"HOIL1_HUMAN",29,30.9280468204757,2.34360110023474e-09,2.11130129887081e-07,0.786625000000001,"Up in D",6.67544978511976,"RBCK1","RanBP-type and C3HC4-type zinc finger-containing protein 1","HOIL1_HUMAN",-0.786625000000001
0.479044999999999,8.8968725,21.6131790290139,8.15670654197936e-08,4.10237302031575e-06,8.56846820205216,"RPA1_HUMAN",60,-30.6622375713019,2.50345477981426e-09,2.23079590053449e-07,-0.479044999999999,"Non-significant",6.65154016226945,"POLR1A","DNA-directed RNA polymerase I subunit RPA1","RPA1_HUMAN",0.479044999999999
-0.726975000000001,12.3537875,-25.360305256125,2.61341204365726e-08,2.00231326485068e-06,9.82328895867341,"XDH_HUMAN",47,30.3171914226464,2.72964029575439e-09,2.3787997724199e-07,0.726975000000001,"Up in D",6.62364211172177,"XDH","Xanthine dehydrogenase/oxidase","XDH_HUMAN",-0.726975000000001
-1.036175,11.9132875,-28.0245016163851,1.28096328419946e-08,1.22108569812409e-06,10.6027680662314,"NUB1_HUMAN",27,30.2858787154704,2.75128323308123e-09,2.3787997724199e-07,1.036175,"Up in D",6.62364211172177,"NUB1","NEDD8 ultimate buster 1","NUB1_HUMAN",-1.036175
0.653124999999999,12.4033125,23.6889775184952,4.24822532005616e-08,2.764043743954e-06,9.28907500291498,"FLNC_HUMAN",102,-30.2782305967083,2.75659890680521e-09,2.3787997724199e-07,-0.653124999999999,"Up in BDM",6.62364211172177,"FLNC","Filamin-C","FLNC_HUMAN",0.653124999999999
0.818300000000002,12.243925,27.6983391685733,1.39269315234101e-08,1.27069015163662e-06,10.5116595540825,"MA1A1_HUMAN",24,-30.105481808242,2.87980853744539e-09,2.43660910267782e-07,-0.818300000000002,"Up in BDM",6.61321413768712,"MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","MA1A1_HUMAN",0.818300000000002
-0.966050000000001,10.57,-27.2257254392162,1.57483491905131e-08,1.31739761901864e-06,10.3775961433016,"PAR12_HUMAN",33,30.1010729072913,2.88303345888935e-09,2.43660910267782e-07,0.966050000000001,"Up in D",6.61321413768712,"PARP12","Protein mono-ADP-ribosyltransferase PARP12","PAR12_HUMAN",-0.966050000000001
-1.07217,10.318715,-27.4191897256471,1.49718276064895e-08,1.29733564458811e-06,10.4327716872528,"VLDLR_HUMAN",32,29.8777307028573,3.05186036015352e-09,2.55297461556516e-07,1.07217,"Up in D",6.59295350339974,"VLDLR","Very low-density lipoprotein receptor","VLDLR_HUMAN",-1.07217
-1.18052,9.98369,-28.3585756129795,1.17697039816662e-08,1.13515333225529e-06,10.6949213045551,"LX15B_HUMAN",22,29.78995642435,3.12124287162176e-09,2.58464131934901e-07,1.18052,"Up in D",6.58759971710992,"ALOX15B","Polyunsaturated fatty acid lipoxygenase ALOX15B","LX15B_HUMAN",-1.18052
-1.19295,13.419275,-29.948900402833,7.96839866472061e-09,8.21403327177387e-07,11.1182150803201,"PSB9_HUMAN",15,29.6563675496327,3.2302846662101e-09,2.58735742754442e-07,1.19295,"Up in D",6.58714357202262,"PSMB9","Proteasome subunit beta type-9","PSB9_HUMAN",-1.19295
1.5422125,8.74711625,30.0807824761183,7.72189728734920e-09,8.14223312162422e-07,11.1522251310576,"DAB2_HUMAN",13,-29.6397993237243,3.24410574852539e-09,2.58735742754442e-07,-1.5422125,"Up in BDM",6.58714357202262,"DAB2","Disabled homolog 2","DAB2_HUMAN",1.5422125
-0.783750000000005,16.54685,-29.9241526314549,8.01564603247023e-09,8.21403327177387e-07,11.1118150337202,"HLAA_HUMAN",17,29.6102454457719,3.26892542103837e-09,2.58735742754442e-07,0.783750000000005,"Up in D",6.58714357202262,"HLA-A","HLA class I histocompatibility antigen, A alpha chain","HLAA_HUMAN",-0.783750000000005
1.0869,12.08005,27.968858742605,1.2992810369665e-08,1.22431102770706e-06,10.5873052923171,"PEG10_HUMAN",23,-29.6065006286829,3.27208563346738e-09,2.58735742754442e-07,-1.0869,"Up in BDM",6.58714357202262,"PEG10","Retrotransposon-derived protein PEG10","PEG10_HUMAN",1.0869
0.988002500000002,8.95284875,27.5304201609872,1.45451385595313e-08,1.28216178398965e-06,10.4643074120143,"BICC1_HUMAN",25,-29.5782470843022,3.2960399830616e-09,2.58735742754442e-07,-0.988002500000002,"Up in BDM",6.58714357202262,"BICC1","Protein bicaudal C homolog 1","BICC1_HUMAN",0.988002500000002
-0.555075000000002,16.6103625,-22.1742861247359,6.79832501479948e-08,3.74044754841115e-06,8.77004491255001,"AL1L1_HUMAN",79,29.5573461971836,3.31388789817229e-09,2.58735742754442e-07,0.555075000000002,"Up in D",6.58714357202262,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","AL1L1_HUMAN",-0.555075000000002
0.536674999999999,11.4952125,21.2557073597135,9.18259440676008e-08,4.37668075271041e-06,8.43723978797449,"VP13C_HUMAN",153,-29.2262700355291,3.61166969177065e-09,2.76644568757557e-07,-0.536674999999999,"Up in BDM",6.55807785168072,"VPS13C","Intermembrane lipid transfer protein VPS13C","VP13C_HUMAN",0.536674999999999
0.564299999999999,10.371425,22.4323819194761,6.26129976682807e-08,3.54000934403148e-06,8.86101725173421,"AGRIN_HUMAN",63,-29.22443147485,3.61340559914982e-09,2.76644568757557e-07,-0.564299999999999,"Up in BDM",6.55807785168072,"AGRN","Agrin","AGRIN_HUMAN",0.564299999999999
-0.586975000000002,15.7619125,-23.8723201510733,4.02125489288866e-08,2.65856835579848e-06,9.34956183753765,"FTCD_HUMAN",36,29.1865811444279,3.64935273205405e-09,2.76644568757557e-07,0.586975000000002,"Up in D",6.55807785168072,"FTCD","Formimidoyltransferase-cyclodeaminase","FTCD_HUMAN",-0.586975000000002
-0.626950000000001,15.53885,-26.093988087334,2.13232733829084e-08,1.69716694362217e-06,10.0462740816311,"PSME2_HUMAN",24,29.1564623050929,3.67824566901363e-09,2.76644568757557e-07,0.626950000000001,"Up in D",6.55807785168072,"PSME2","Proteasome activator complex subunit 2","PSME2_HUMAN",-0.626950000000001
-0.928575000000002,12.0276125,-26.6721780490873,1.82358520953643e-08,1.51007591391714e-06,10.2173994734213,"RO52_HUMAN",27,28.99637191312,3.83622120488704e-09,2.85536173644175e-07,0.928575000000002,"Up in D",6.5443388645849,"TRIM21","E3 ubiquitin-protein ligase TRIM21","RO52_HUMAN",-0.928575000000002
0.451675,10.7372125,22.0822645259087,7.0023184185061e-08,3.76498318058869e-06,8.73734673356041,"ADA10_HUMAN",33,-28.9369041326548,3.89684317652723e-09,2.85536173644175e-07,-0.451675,"Non-significant",6.5443388645849,"ADAM10","Disintegrin and metalloproteinase domain-containing protein 10","ADA10_HUMAN",0.451675
-0.492025000000002,16.2207625,-23.2241293575048,4.891978827629e-08,3.03821533552292e-06,9.13351718989237,"GLYC_HUMAN",30,28.9329058213539,3.90095772726855e-09,2.85536173644175e-07,0.492025000000002,"Non-significant",6.5443388645849,"SHMT1","Serine hydroxymethyltransferase, cytosolic","GLYC_HUMAN",-0.492025000000002
-2.000625,11.1962375,-32.8254485525109,4.13388401125619e-09,5.05814643645944e-07,11.825379900862,"PLS1_HUMAN",7,28.5903385426742,4.27240022951011e-09,3.0995696532322e-07,2.000625,"Up in D",6.50869859977877,"PLSCR1","Phospholipid scramblase 1","PLS1_HUMAN",-2.000625
-2.3476525,6.66920875,-29.2012836850498,9.5470967198832e-09,9.66260480365463e-07,10.922311598118,"IRF7_HUMAN",9,28.4294010444655,4.46056877952387e-09,3.20769674162603e-07,2.3476525,"Up in D",6.49380669701627,"IRF7","Interferon regulatory factor 7","IRF7_HUMAN",-2.3476525
-2.3319475,9.78325125,-27.5535651726809,1.44581012333518e-08,1.28216178398965e-06,10.4708523919148,"IRF9_HUMAN",16,28.2935263642542,4.62673713564566e-09,3.29826009026288e-07,2.3319475,"Up in D",6.48171510026452,"IRF9","Interferon regulatory factor 9","IRF9_HUMAN",-2.3319475
-0.857675,13.6821875,-28.7776734005835,1.05982508746202e-08,1.0468007309655e-06,10.8089000088038,"PSB8_HUMAN",16,28.2175156659774,4.72273613405679e-09,3.32009338896887e-07,0.857675,"Up in D",6.47884970010819,"PSMB8","Proteasome subunit beta type-8","PSB8_HUMAN",-0.857675
0.751899999999999,11.310075,24.4770818551965,3.36477176651121e-08,2.29869991182158e-06,9.54571345646044,"TRFM_HUMAN",39,-28.2053083684994,4.73836211892362e-09,3.32009338896887e-07,-0.751899999999999,"Up in BDM",6.47884970010819,"MELTF","Melanotransferrin","TRFM_HUMAN",0.751899999999999
-0.5299,12.66545,-21.9160208385436,7.38874724271669e-08,3.82597424476336e-06,8.67791969786819,"SRBS1_HUMAN",46,28.1070084548866,4.86634009461074e-09,3.38086916064567e-07,0.5299,"Up in D",6.47097163606922,"SORBS1","Sorbin and SH3 domain-containing protein 1","SRBS1_HUMAN",-0.5299
0.953299999999999,10.7917,26.3235352850191,2.0031370259161e-08,1.63972490966627e-06,10.114686910728,"FSCN1_HUMAN",23,-27.9670012829193,5.05540902981222e-09,3.48270951482358e-07,-0.953299999999999,"Up in BDM",6.45808274758318,"FSCN1","Fascin","FSCN1_HUMAN",0.953299999999999
0.3323,14.09235,15.9820113122086,6.89020382918358e-07,1.98758780509914e-05,6.19197802259686,"EPIPL_HUMAN",162,-27.7063134099867,5.42996463614052e-09,3.70957084059e-07,-0.3323,"Non-significant",6.43067633090906,"EPPK1","Epiplakin","EPIPL_HUMAN",0.3323
-0.56305,16.654725,-22.5974818534571,5.94310515243331e-08,3.45543092479775e-06,8.91864895582369,"G6PI_HUMAN",35,27.3508692540527,5.99219528865031e-09,4.05983611374837e-07,0.56305,"Up in D",6.39149149753889,"GPI","Glucose-6-phosphate isomerase","G6PI_HUMAN",-0.56305
0.714400000000001,11.596075,23.8246134502489,4.07895732118189e-08,2.67514336952393e-06,9.33386933140326,"BMP1_HUMAN",35,-27.3132447344104,6.05546050718081e-09,4.06907092113675e-07,-0.714400000000001,"Up in BDM",6.39050474062351,"BMP1","Bone morphogenetic protein 1","BMP1_HUMAN",0.714400000000001
-1.472775,12.1501375,-36.8148842609076,1.81751989840194e-09,3.08243868335581e-07,12.7003844855604,"BST2_HUMAN",7,27.2597013490198,6.14679716142027e-09,4.09641406277037e-07,1.472775,"Up in D",6.38759615162018,"BST2","Bone marrow stromal antigen 2","BST2_HUMAN",-1.472775
-0.6449,18.20915,-23.4315380233687,4.59194779695786e-08,2.92274676305846e-06,9.20331914828823,"ADH1G_HUMAN",33,27.2311774784481,6.19608860433675e-09,4.09641406277037e-07,0.6449,"Up in D",6.38759615162018,"ADH1C","Alcohol dehydrogenase 1C","ADH1G_HUMAN",-0.6449
-0.581410000000002,10.216495,-22.5551858598433,6.02283340882239e-08,3.47712593560042e-06,8.90392595647106,"SC16B_HUMAN",36,27.0942924097681,6.43893069620789e-09,4.18966946160696e-07,0.581410000000002,"Up in D",6.37782023876703,"SEC16B","Protein transport protein Sec16B","SC16B_HUMAN",-0.581410000000002
-2.042935,10.0290575,-25.9583590500891,2.21310449317798e-08,1.74452217644933e-06,10.0055534529941,"GBP4_HUMAN",27,27.094058169115,6.43935535694654e-09,4.18966946160696e-07,2.042935,"Up in D",6.37782023876703,"GBP4","Guanylate-binding protein 4","GBP4_HUMAN",-2.042935
-0.994377499999999,10.37303625,-24.5071861993601,3.33542741754984e-08,2.29780117387173e-06,9.55534550663325,"CMTR1_HUMAN",42,26.9762274597531,6.65703720214962e-09,4.26772420302738e-07,0.994377499999999,"Up in D",6.36980365414295,"CMTR1","Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1","CMTR1_HUMAN",-0.994377499999999
2.5347225,7.48577625,25.8961171632783,2.25133537217805e-08,1.75775689343959e-06,9.98679122673626,"LAMB1_HUMAN",30,-26.9728284808428,6.66343861902299e-09,4.26772420302738e-07,-2.5347225,"Up in BDM",6.36980365414295,"LAMB1","Laminin subunit beta-1","LAMB1_HUMAN",2.5347225
1.28495,13.66935,24.9537282013675,2.93261806192423e-08,2.14657168496918e-06,9.69678752597527,"ITIH2_HUMAN",47,-26.8714408672664,6.8576177576963e-09,4.33358194435572e-07,-1.28495,"Up in BDM",6.3631529868825,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN",1.28495
-0.864150000000002,11.35785,-25.5581346315555,2.47252005290364e-08,1.91223767865133e-06,9.88407494643446,"VTDB_HUMAN",21,26.8612927113587,6.87740276035648e-09,4.33358194435572e-07,0.864150000000002,"Up in D",6.3631529868825,"GC","Vitamin D-binding protein","VTDB_HUMAN",-0.864150000000002
-1.00345,11.668775,-24.7717043022857,3.08973465667239e-08,2.16492689875216e-06,9.63945294957222,"BCAP_HUMAN",31,26.8370894580988,6.92485038680897e-09,4.33358194435572e-07,1.00345,"Up in D",6.3631529868825,"PIK3AP1","Phosphoinositide 3-kinase adapter protein 1","BCAP_HUMAN",-1.00345
0.551700000000004,17.10785,20.1920412625827,1.3218561806571e-07,5.67360050734392e-06,8.03307102193563,"AHNK_HUMAN",315,-26.6971119719157,7.20661457938418e-09,4.45379437681293e-07,-0.551700000000004,"Up in BDM",6.3512698373866,"AHNAK","Neuroblast differentiation-associated protein AHNAK","AHNK_HUMAN",0.551700000000004
0.469825,10.8199875,21.6392546701502,8.08712680423629e-08,4.09248552723019e-06,8.57795379214511,"LDLR_HUMAN",30,-26.6717345720646,7.25907105931137e-09,4.45379437681293e-07,-0.469825,"Non-significant",6.3512698373866,"LDLR","Low-density lipoprotein receptor","LDLR_HUMAN",0.469825
0.225000000000001,14.23615,11.9473779637363,5.2294190693857e-06,8.65799471042877e-05,3.91909606270548,"UTRN_HUMAN",162,-26.6617021479786,7.27992737854272e-09,4.45379437681293e-07,-0.225000000000001,"Non-significant",6.3512698373866,"UTRN","Utrophin","UTRN_HUMAN",0.225000000000001
0.398199999999999,11.94425,18.5827238225682,2.3802249130608e-07,8.86958356239656e-06,7.37879948124355,"MDR1_HUMAN",52,-26.4845154104528,7.65965574334763e-09,4.65139687288621e-07,-0.398199999999999,"Non-significant",6.33241660343599,"ABCB1","ATP-dependent translocase ABCB1","MDR1_HUMAN",0.398199999999999
-0.532899999999998,17.4079,-22.1098608660618,6.94042119275496e-08,3.76498318058869e-06,8.74716722108996,"BHMT1_HUMAN",31,26.4292592356467,7.78261036007777e-09,4.69131174499394e-07,0.532899999999998,"Up in D",6.32870570654717,"BHMT","Betaine--homocysteine S-methyltransferase 1","BHMT1_HUMAN",-0.532899999999998
-0.844100000000001,8.687215,-26.194657741896,2.07453743422083e-08,1.66735861624925e-06,10.0763548171554,"TRI14_HUMAN",17,26.2980184649224,8.08367387389114e-09,4.83722324220143e-07,0.844100000000001,"Up in D",6.31540386906824,"TRIM14","Tripartite motif-containing protein 14","TRI14_HUMAN",-0.844100000000001
-0.391475000000003,15.6942625,-18.128387721855,2.83531416873838e-07,1.02396059715054e-05,7.18380265320121,"C1TC_HUMAN",59,26.2703602944646,8.14878509173018e-09,4.84085073782638e-07,0.391475000000003,"Non-significant",6.31507830813328,"MTHFD1","C-1-tetrahydrofolate synthase, cytoplasmic","C1TC_HUMAN",-0.391475000000003
-0.436849999999998,13.8903,-20.7259956823023,1.09843400422815e-07,4.89400106883826e-06,8.23859179251219,"ACSA_HUMAN",31,26.1667045522655,8.39812568947989e-09,4.9530816116803e-07,0.436849999999998,"Non-significant",6.30512451610993,"ACSS2","Acetyl-coenzyme A synthetase, cytoplasmic","ACSA_HUMAN",-0.436849999999998
-0.795074999999997,13.5973125,-24.2608723574694,3.5843639050226e-08,2.42848060275829e-06,9.47617148764879,"GBP2_HUMAN",24,26.1136094092549,8.52917152268768e-09,4.99443915307097e-07,0.795074999999997,"Up in D",6.30151327348442,"GBP2","Guanylate-binding protein 2","GBP2_HUMAN",-0.795074999999997
0.929185,10.4665075,25.1899343935148,2.742100036034e-08,2.08054905140913e-06,9.77054039129616,"OAT_HUMAN",18,-25.7429395042246,9.51105436731136e-09,5.52990239029919e-07,-0.929185,"Up in BDM",6.257282534469,"OAT","Ornithine aminotransferase, mitochondrial","OAT_HUMAN",0.929185
0.759775000000001,12.7712375,24.0348875940375,3.83148415855878e-08,2.55369976681828e-06,9.40279297154009,"PAI1_HUMAN",22,-25.5519023438582,1.00665074825533e-08,5.7739004617692e-07,-0.759775000000001,"Up in BDM",6.23853070734082,"SERPINE1","Plasminogen activator inhibitor 1","PAI1_HUMAN",0.759775000000001
-0.630124999999998,12.1126625,-21.03373230315,9.89325322218939e-08,4.59116511175857e-06,8.35461600712804,"TENS1_HUMAN",76,25.5502144682686,1.00715755798121e-08,5.7739004617692e-07,0.630124999999998,"Up in D",6.23853070734082,"TNS1","Tensin-1","TENS1_HUMAN",-0.630124999999998
6.6545675,8.89069125,25.1589346503941,2.76628258848005e-08,2.08054905140913e-06,9.76090239274798,"Q15194_HBV",5,-25.4975887162565,1.02310460272251e-08,5.82459134244385e-07,-6.6545675,"Up in BDM",6.23473453964915,"PreC-C","Capsid protein","Q15194_HBV",6.6545675
-0.470124999999996,15.7889625,-21.0682219290297,9.77883909634142e-08,4.59116511175857e-06,8.36751181523086,"CP2E1_HUMAN",29,25.4256549718408,1.04536550252801e-08,5.88521251702243e-07,0.470124999999996,"Non-significant",6.23023785001617,"CYP2E1","Cytochrome P450 2E1","CP2E1_HUMAN",-0.470124999999996
-0.39385,16.616875,-18.7596848339548,2.22590343380174e-07,8.48742155828216e-06,7.45346659547612,"SBP1_HUMAN",39,25.4079498031444,1.05092809819477e-08,5.88521251702243e-07,0.39385,"Non-significant",6.23023785001617,"SELENBP1","Methanethiol oxidase","SBP1_HUMAN",-0.39385
-0.546150000000004,12.754225,-26.2923508091245,2.02015388968398e-08,1.63972490966627e-06,10.1054298769826,"ADPRS_HUMAN",17,25.3941420705591,1.05528938765833e-08,5.88521251702243e-07,0.546150000000004,"Up in D",6.23023785001617,"ADPRS","ADP-ribosylhydrolase ARH3","ADPRS_HUMAN",-0.546150000000004
-0.471575000000001,16.8616625,-21.869497923843,7.50119106446056e-08,3.82597424476336e-06,8.66120653187932,"ADH4_HUMAN",25,25.3529992585274,1.06840627618898e-08,5.91810449472789e-07,0.471575000000001,"Non-significant",6.22781737086125,"ADH4","All-trans-retinol dehydrogenase [NAD(+)] ADH4","ADH4_HUMAN",-0.471575000000001
-1.798455,9.2350225,-24.7801220766402,3.08226097677859e-08,2.16492689875216e-06,9.64211410057362,"TREX1_HUMAN",15,25.2802231990205,1.09206136222827e-08,6.00853627352171e-07,1.798455,"Up in D",6.22123131264877,"TREX1","Three-prime repair exonuclease 1","TREX1_HUMAN",-1.798455
-0.696900000000001,13.919925,-22.9417886908749,5.33691916285738e-08,3.2196704840199e-06,9.03745574541294,"AL8A1_HUMAN",26,25.212289705887,1.11467695230507e-08,6.05779206511336e-07,0.696900000000001,"Up in D",6.21768563798958,"ALDH8A1","2-aminomuconic semialdehyde dehydrogenase","AL8A1_HUMAN",-0.696900000000001
-1.177825,12.1391625,-27.2926858864833,1.54745139529807e-08,1.30783572563439e-06,10.3967400745173,"PSB10_HUMAN",11,25.2089794530738,1.11579239062225e-08,6.05779206511336e-07,1.177825,"Up in D",6.21768563798958,"PSMB10","Proteasome subunit beta type-10","PSB10_HUMAN",-1.177825
-0.738849999999999,11.32385,-23.2615457245148,4.83624331201065e-08,3.02652844823384e-06,9.14615691318164,"CP2J2_HUMAN",24,25.1058981709628,1.15116559557731e-08,6.17303517434151e-07,0.738849999999999,"Up in D",6.20950124838865,"CYP2J2","Cytochrome P450 2J2","CP2J2_HUMAN",-0.738849999999999
-0.617150000000001,16.21775,-24.8845838353463,2.99120551199574e-08,2.15373735924862e-06,9.6750597812663,"PSME1_HUMAN",18,25.0823492390074,1.15942309585394e-08,6.17303517434151e-07,0.617150000000001,"Up in D",6.20950124838865,"PSME1","Proteasome activator complex subunit 1","PSME1_HUMAN",-0.617150000000001
0.75155,12.287975,23.4264152914988,4.59910139588365e-08,2.92274676305846e-06,9.20160283327913,"RIR2B_HUMAN",23,-25.0818213968933,1.15960894955915e-08,6.17303517434151e-07,-0.75155,"Up in BDM",6.20950124838865,"RRM2B","Ribonucleoside-diphosphate reductase subunit M2 B","RIR2B_HUMAN",0.75155
-0.556050000000001,14.2197,-21.8896912262329,7.45214747875202e-08,3.82597424476336e-06,8.66846535628105,"SERA_HUMAN",27,24.9829439760652,1.19502428531099e-08,6.32052199418033e-07,0.556050000000001,"Up in D",6.19924705307353,"PHGDH","D-3-phosphoglycerate dehydrogenase","SERA_HUMAN",-0.556050000000001
-0.450899999999999,14.8886,-21.9934119193088,7.20591553953752e-08,3.78680099955952e-06,8.70564185539531,"PBLD_HUMAN",23,24.8861392681204,1.23088397846473e-08,6.4684531124704e-07,0.450899999999999,"Non-significant",6.18919956555087,"PBLD","Phenazine biosynthesis-like domain-containing protein","PBLD_HUMAN",-0.450899999999999
