"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CM_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","D_vs_CM"
-1.1099,10.515775,-23.2974075697454,3.81539041554418e-08,6.79045144364932e-06,9.60806285750796,"IFIT5_HUMAN",24,18.1616262257227,3.26440775057512e-07,2.99843270998848e-05,1.1099,"Up in D",4.52310569303551,"IFIT5","Interferon-induced protein with tetratricopeptide repeats 5","IFIT5_HUMAN",-1.1099
-0.633424999999997,12.6395625,-15.9159875108566,5.93554580445545e-07,5.00794242093929e-05,6.63105908675997,"K2C7_HUMAN",37,18.0513359686606,3.40590151797045e-07,3.0805208419156e-05,0.633424999999997,"Up in D",4.51137584854942,"KRT7","Keratin, type II cytoskeletal 7","K2C7_HUMAN",-0.633424999999997
0.583524999999998,11.6927875,15.7519462722453,6.39170805101372e-07,5.07463727833144e-05,6.54964504934835,"MBL2_HUMAN",8,-18.0330723814766,3.4299997002648e-07,3.0805208419156e-05,-0.583524999999998,"Up in CM",4.51137584854942,"MBL2","Mannose-binding protein C","MBL2_HUMAN",0.583524999999998
-0.706675000000001,16.2010875,-16.3821843146276,4.82797335304759e-07,4.24179441442214e-05,6.85792022977392,"FRIH_HUMAN",14,17.9403697695224,3.55534996312428e-07,3.15801030241028e-05,0.706675000000001,"Up in D",4.50058645752195,"FTH1","Ferritin heavy chain","FRIH_HUMAN",-0.706675000000001
-1.5667025,9.60684875,-17.6076081513161,2.87822046918806e-07,2.87217975956137e-05,7.42445097246823,"CDHR5_HUMAN",12,17.6109653925082,4.04488642647495e-07,3.55378445491272e-05,1.5667025,"Up in D",4.44930891667725,"CDHR5","Cadherin-related family member 5","CDHR5_HUMAN",-1.5667025
0.438424999999999,12.5342375,13.6104804987156,1.80792562378078e-06,9.8739613628514e-05,5.40233498153246,"ST1B1_HUMAN",17,-17.4575142150396,4.29882021720916e-07,3.7362756791077e-05,-0.438424999999999,"Non-significant",4.42756108707305,"SULT1B1","Sulfotransferase 1B1","ST1B1_HUMAN",0.438424999999999
-0.5822,11.218075,-14.7834820884874,1.00503541296071e-06,6.75978658165348e-05,6.05109353853117,"IGSF8_HUMAN",21,17.3013004429503,4.57613017945293e-07,3.93498513197e-05,0.5822,"Up in D",4.40505690424916,"IGSF8","Immunoglobulin superfamily member 8","IGSF8_HUMAN",-0.5822
-0.496892500000001,10.26292875,-15.0210175834866,8.97155230123738e-07,6.38055163900746e-05,6.17630577973918,"ADA10_HUMAN",33,17.1385419140815,4.88692937309498e-07,4.1580052760765e-05,0.496892500000001,"Non-significant",4.38111496392964,"ADAM10","Disintegrin and metalloproteinase domain-containing protein 10","ADA10_HUMAN",-0.496892500000001
0.608874999999998,17.1182375,16.9741317756278,3.74382904550882e-07,3.51876397381951e-05,7.13677209601573,"SBP1_HUMAN",39,-17.0927732186037,4.97860674164439e-07,4.19188315549079e-05,-0.608874999999998,"Up in CM",4.37759083137567,"SELENBP1","Methanethiol oxidase","SBP1_HUMAN",0.608874999999998
-0.592350000000001,12.1211,-14.7693164889531,1.01191906022525e-06,6.75978658165348e-05,6.04356386076293,"GRN_HUMAN",21,16.9813558297683,5.21007813520963e-07,4.34155273885562e-05,0.592350000000001,"Up in D",4.36235491903267,"GRN","Progranulin","GRN_HUMAN",-0.592350000000001
-1.3765325,10.36235875,-16.719214171916,4.17274703339542e-07,3.83276298533355e-05,7.0179125353143,"K1C19_HUMAN",26,16.9171484838082,5.34902061669038e-07,4.38247578655126e-05,1.3765325,"Up in D",4.35828047473131,"KRT19","Keratin, type I cytoskeletal 19","K1C19_HUMAN",-1.3765325
-0.724799999999998,11.9305,-20.7997621262435,8.66694305953267e-08,1.2078431163828e-05,8.7280797964697,"DTX3L_HUMAN",43,16.908695511926,5.36762467980421e-07,4.38247578655126e-05,0.724799999999998,"Up in D",4.35828047473131,"DTX3L","E3 ubiquitin-protein ligase DTX3L","DTX3L_HUMAN",-0.724799999999998
0.376950000000001,11.171375,12.9936873625455,2.50968413364567e-06,0.000122944102134897,5.03911957357795,"NADE_HUMAN",23,-16.8754147162589,5.44159103763315e-07,4.39843803571887e-05,-0.376950000000001,"Non-significant",4.35670152190052,"NADSYN1","Glutamine-dependent NAD(+) synthetase","NADE_HUMAN",0.376950000000001
-0.273525000000001,12.8395375,-10.3536755235093,1.22820315032149e-05,0.000384789382327464,3.27466985944878,"ACOX3_HUMAN",44,16.7383797143427,5.75861825528421e-07,4.58376419974632e-05,0.273525000000001,"Non-significant",4.3387777316565,"ACOX3","Peroxisomal acyl-coenzyme A oxidase 3","ACOX3_HUMAN",-0.273525000000001
0.394624999999998,15.6887375,12.3398398461645,3.61091916811328e-06,0.00016036845953769,4.63564276724016,"KHK_HUMAN",20,-16.7276617020522,5.78428737317982e-07,4.58376419974632e-05,-0.394624999999998,"Non-significant",4.3387777316565,"KHK","Ketohexokinase","KHK_HUMAN",0.394624999999998
-0.757277500000001,9.75871125,-15.2202205473264,8.16725389309492e-07,6.07984749066441e-05,6.27981213530817,"ECE1_HUMAN",28,16.6703731213512,5.92371781291872e-07,4.59133140822045e-05,0.757277500000001,"Up in D",4.33806135816694,"ECE1","Endothelin-converting enzyme 1","ECE1_HUMAN",-0.757277500000001
-0.817725000000001,12.7462125,-16.0731434247296,5.53283857209673e-07,4.7576525721551e-05,6.70827164628507,"CEAM1_HUMAN",9,16.6557382746658,5.95994702639994e-07,4.59133140822045e-05,0.817725000000001,"Up in D",4.33806135816694,"CEACAM1","Carcinoembryonic antigen-related cell adhesion molecule 1","CEAM1_HUMAN",-0.817725000000001
-0.903575000000002,10.1690125,-15.8430361994336,6.13369169458109e-07,5.00794242093929e-05,6.59495731976279,"MTAP2_HUMAN",13,16.6414975518425,5.99544274236842e-07,4.59133140822045e-05,0.903575000000002,"Up in D",4.33806135816694,"MAP2","Microtubule-associated protein 2","MTAP2_HUMAN",-0.903575000000002
-0.806975000000001,12.5519875,-16.6905482344553,4.22437092873551e-07,3.83658317044597e-05,7.00443185851453,"ITA5_HUMAN",29,16.6312851470593,6.02104576606913e-07,4.59133140822045e-05,0.806975000000001,"Up in D",4.33806135816694,"ITGA5","Integrin alpha-5","ITA5_HUMAN",-0.806975000000001
-0.887550000000001,15.338475,-18.8940227076943,1.73335275638825e-07,1.99407205689258e-05,7.97730237053521,"S10A6_HUMAN",4,16.5892690261582,6.12769914136475e-07,4.62898992146273e-05,0.887550000000001,"Up in D",4.33451376479029,"S100A6","Protein S100-A6","S10A6_HUMAN",-0.887550000000001
0.672499999999992,16.97265,15.7478061833326,6.40372389446748e-07,5.07463727833144e-05,6.54757936354257,"GSTM1_HUMAN",24,-16.5336587617355,6.27218067418953e-07,4.694262628655e-05,-0.672499999999992,"Up in CM",4.32843261670057,"GSTM1","Glutathione S-transferase Mu 1","GSTM1_HUMAN",0.672499999999992
0.6861,13.6519,14.8603006581883,9.68617109808934e-07,6.72663191906491e-05,6.0918027924663,"GNMT_HUMAN",15,-16.4569191385864,6.47796751377287e-07,4.80379921227763e-05,-0.6861,"Up in CM",4.31841515339699,"GNMT","Glycine N-methyltransferase","GNMT_HUMAN",0.6861
-0.601599999999999,13.551525,-14.6634063375909,1.06511047212788e-06,6.90750570183151e-05,5.98704136924161,"IL18_HUMAN",14,16.4257899939646,6.56362578089834e-07,4.82307156245467e-05,0.601599999999999,"Up in D",4.3166762941742,"IL18","Interleukin-18","IL18_HUMAN",-0.601599999999999
-0.471325000000002,9.663875,-13.2738934037483,2.15848131633094e-06,0.000109729587923918,5.20613532798835,"HG2A_HUMAN",11,16.3673205504459,6.72802305004226e-07,4.87847148259494e-05,0.471325000000002,"Non-significant",4.31171622936171,"CD74","HLA class II histocompatibility antigen gamma chain","HG2A_HUMAN",-0.471325000000002
-0.204224999999997,11.2482125,-8.26615878125848,5.694145697308e-05,0.00112093417978787,1.56614869283377,"S12A4_HUMAN",38,16.3562313946227,6.75972789868407e-07,4.87847148259494e-05,0.204224999999997,"Non-significant",4.31171622936171,"SLC12A4","Solute carrier family 12 member 4","S12A4_HUMAN",-0.204224999999997
-0.648949999999997,11.18885,-14.7966736524635,9.98672735225876e-07,6.75978658165348e-05,6.05809908302288,"4F2_HUMAN",23,16.276890145965,6.99159441108235e-07,5.00115554201581e-05,0.648949999999997,"Up in D",4.30092963815605,"SLC3A2","Amino acid transporter heavy chain SLC3A2","4F2_HUMAN",-0.648949999999997
0.675974999999999,11.2905125,15.1732777593082,8.34916579814116e-07,6.07984749066441e-05,6.25554188176664,"IYD1_HUMAN",13,-16.2134084093712,7.18364008261273e-07,5.09345287611919e-05,-0.675974999999999,"Up in CM",4.29298770751605,"IYD","Iodotyrosine deiodinase 1","IYD1_HUMAN",0.675974999999999
0.839392500000002,8.89868375,16.9869789554832,3.72357336273684e-07,3.51876397381951e-05,7.1427142741389,"MDR3_HUMAN",28,-16.1803301186609,7.28608253811114e-07,5.12116566570021e-05,-0.839392500000002,"Up in CM",4.29063117485186,"ABCB4","Phosphatidylcholine translocator ABCB4","MDR3_HUMAN",0.839392500000002
0.553000000000001,15.617875,14.2980293667555,1.27446595405267e-06,7.574638460741e-05,5.78892124866021,"DHI1_HUMAN",16,-15.8652693365346,8.3497631543603e-07,5.79078104671434e-05,-0.553000000000001,"Up in CM",4.23726285571961,"HSD11B1","11-beta-hydroxysteroid dehydrogenase 1","DHI1_HUMAN",0.553000000000001
-0.356949999999999,12.844375,-11.5713502101965,5.66827225748811e-06,0.000215101618109279,4.13483624493037,"VAMP8_HUMAN",6,15.8564308795824,8.38205347600616e-07,5.79078104671434e-05,0.356949999999999,"Non-significant",4.23726285571961,"VAMP8","Vesicle-associated membrane protein 8","VAMP8_HUMAN",-0.356949999999999
-0.871425,12.5069625,-15.3704767413063,7.61447646286707e-07,5.91805896628409e-05,6.35700101578838,"SP14L_HUMAN",9,15.8305713562613,8.47734703640834e-07,5.80698271993971e-05,0.871425,"Up in D",4.23604946631143,"SP140L","Nuclear body protein SP140-like protein","SP14L_HUMAN",-0.871425
-0.544674999999998,11.3062125,-13.5633946269752,1.8528506703366e-06,9.91827282670908e-05,5.37517149960912,"LFG3_HUMAN",3,15.8022140066279,8.58326448669265e-07,5.83012830638124e-05,0.544674999999998,"Up in D",4.23432188741248,"TMBIM1","Protein lifeguard 3","LFG3_HUMAN",-0.544674999999998
0.707155,9.5437075,14.5926723027805,1.1023979160414e-06,6.90750570183151e-05,5.94906775020738,"SORL_HUMAN",64,-15.636587729069,9.23280240628704e-07,6.21906182083485e-05,-0.707155,"Up in CM",4.20627512604321,"SORL1","Sortilin-related receptor","SORL_HUMAN",0.707155
3.3631975,7.85767625,15.8601012746773,6.08667769137276e-07,5.00794242093929e-05,6.60341728048292,"HBB_HUMAN",8,-15.6161835337506,9.31662252362494e-07,6.22365783954218e-05,-3.3631975,"Up in CM",4.20595429173872,"HBB","Hemoglobin subunit beta","HBB_HUMAN",3.3631975
-0.997774999999999,11.9930125,-29.1778792951569,7.44137697245677e-09,1.8796453146365e-06,11.3240832184219,"RO52_HUMAN",27,15.5596434638412,9.55344633519927e-07,6.27054141621355e-05,0.997774999999999,"Up in D",4.20269495934112,"TRIM21","E3 ubiquitin-protein ligase TRIM21","RO52_HUMAN",-0.997774999999999
0.569525000000001,11.9045875,14.5989878737392,1.09900924926547e-06,6.90750570183151e-05,5.95246561373531,"KNG1_HUMAN",19,-15.5423794967174,9.62711708620406e-07,6.27054141621355e-05,-0.569525000000001,"Up in CM",4.20269495934112,"KNG1","Kininogen-1","KNG1_HUMAN",0.569525000000001
-1.085045,8.9963725,-15.2372481099571,8.10238171194445e-07,6.07984749066441e-05,6.28859735065034,"TMM62_HUMAN",13,15.535018421676,9.65872539483185e-07,6.27054141621355e-05,1.085045,"Up in D",4.20269495934112,"TMEM62","Transmembrane protein 62","TMM62_HUMAN",-1.085045
-0.794349999999998,10.0855,-15.2440325221917,8.07669696886798e-07,6.07984749066441e-05,6.29209499408382,"CDHR2_HUMAN",30,15.522634724168,9.71216739037614e-07,6.27054141621355e-05,0.794349999999998,"Up in D",4.20269495934112,"CDHR2","Cadherin-related family member 2","CDHR2_HUMAN",-0.794349999999998
0.442775000000006,16.0454875,14.6347320881058,1.08005126277122e-06,6.90750570183151e-05,5.97166931825303,"TKFC_HUMAN",40,-15.5082447611152,9.77469031848209e-07,6.27054141621355e-05,-0.442775000000006,"Non-significant",4.20269495934112,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN",0.442775000000006
-0.601749999999999,16.904625,-14.2150151896885,1.32829764282684e-06,7.83695609267834e-05,5.74321741116477,"FRIL_HUMAN",12,15.4306359775703,1.01198862995029e-06,6.44086936684108e-05,0.601749999999999,"Up in D",4.19105550907812,"FTL","Ferritin light chain","FRIL_HUMAN",-0.601749999999999
0.378800000000002,13.5185,11.6320616702201,5.46455545127385e-06,0.000210333341488793,4.17551268405416,"DNJC3_HUMAN",27,-15.3593235174802,1.04493424486991e-06,6.5759744920736e-05,-0.378800000000002,"Non-significant",4.18203988007463,"DNAJC3","DnaJ homolog subfamily C member 3","DNJC3_HUMAN",0.378800000000002
0.443099999999999,15.2447,12.3010852066865,3.69166951027589e-06,0.000161296025143568,4.61109687641434,"KPYR_HUMAN",45,-15.3496692522045,1.04948745450636e-06,6.5759744920736e-05,-0.443099999999999,"Non-significant",4.18203988007463,"PKLR","Pyruvate kinase PKLR","KPYR_HUMAN",0.443099999999999
0.410125000000004,13.8979625,11.8566526885349,4.77968636524949e-06,0.000197113290256692,4.32429179911989,"HDAC6_HUMAN",26,-15.2719402366888,1.08697989598119e-06,6.7014407817958e-05,-0.410125000000004,"Non-significant",4.17383181575966,"HDAC6","Histone deacetylase 6","HDAC6_HUMAN",0.410125000000004
0.460400000000005,14.498575,12.788821388466,2.80749642308946e-06,0.000134836746224595,4.9148166182615,"AL8A1_HUMAN",26,-15.2594453821019,1.0931477550884e-06,6.7014407817958e-05,-0.460400000000005,"Non-significant",4.17383181575966,"ALDH8A1","2-aminomuconic semialdehyde dehydrogenase","AL8A1_HUMAN",0.460400000000005
0.452650000000002,13.404475,13.3249755990716,2.10063807973681e-06,0.000107464921509574,5.23621780366064,"S22A1_HUMAN",13,-15.2569516478595,1.09438350018192e-06,6.7014407817958e-05,-0.452650000000002,"Non-significant",4.17383181575966,"SLC22A1","Solute carrier family 22 member 1","S22A1_HUMAN",0.452650000000002
-0.735975000000002,11.7506875,-24.1095476047879,2.97624901903988e-08,5.46750473202258e-06,9.87228327538882,"UBA7_HUMAN",43,15.1721412754052,1.13737136559247e-06,6.86571112779428e-05,0.735975000000002,"Up in D",4.16331447330236,"UBA7","Ubiquitin-like modifier-activating enzyme 7","UBA7_HUMAN",-0.735975000000002
-0.744925000000002,10.1139875,-17.6971024295278,2.77529938272722e-07,2.80409311382302e-05,7.46423825680564,"TLR3_HUMAN",25,15.1637827227618,1.14171101770683e-06,6.86571112779428e-05,0.744925000000002,"Up in D",4.16331447330236,"TLR3","Toll-like receptor 3","TLR3_HUMAN",-0.744925000000002
-0.346325000000004,10.8137875,-11.7162533431735,5.19559795367469e-06,0.000203864166308507,4.23159573496326,"AT2B1_HUMAN",40,15.1542336583842,1.14669182512957e-06,6.86571112779428e-05,0.346325000000004,"Non-significant",4.16331447330236,"ATP2B1","Plasma membrane calcium-transporting ATPase 1","AT2B1_HUMAN",-0.346325000000004
-0.471024999999997,13.2677875,-13.647448749213,1.77351681737687e-06,9.8739613628514e-05,5.4235981267923,"RRAS2_HUMAN",12,14.886148301471,1.29714212738233e-06,7.66928283262005e-05,0.471024999999997,"Non-significant",4.11524524575088,"RRAS2","Ras-related protein R-Ras2","RRAS2_HUMAN",-0.471024999999997
0.665549999999996,12.659675,13.9651199820208,1.50654174068857e-06,8.57561752815897e-05,5.60404832101729,"CRP_HUMAN",5,-14.8816051132984,1.29987844620679e-06,7.66928283262005e-05,-0.665549999999996,"Up in CM",4.11524524575088,"CRP","C-reactive protein","CRP_HUMAN",0.665549999999996
0.360199999999999,15.64735,11.7046470210024,5.23177086526156e-06,0.000204291806299078,4.22388665776644,"APOE_HUMAN",29,-14.7300412433516,1.39503775423263e-06,8.08330967260075e-05,-0.360199999999999,"Non-significant",4.09241078300703,"APOE","Apolipoprotein E","APOE_HUMAN",0.360199999999999
-0.660500000000003,10.708375,-13.9882933953839,1.48892095210659e-06,8.57561752815897e-05,5.61705540370151,"P2RX4_HUMAN",11,14.7210813371923,1.40090652910747e-06,8.08330967260075e-05,0.660500000000003,"Up in D",4.09241078300703,"P2RX4","P2X purinoceptor 4","P2RX4_HUMAN",-0.660500000000003
-1.24567,10.009615,-19.3806137809496,1.44320501324452e-07,1.79468094185469e-05,8.17631195376112,"TDRD7_HUMAN",52,14.7099287759968,1.40825075064206e-06,8.08330967260075e-05,1.24567,"Up in D",4.09241078300703,"TDRD7","Tudor domain-containing protein 7","TDRD7_HUMAN",-1.24567
-2.700455,7.2355625,-14.8865597339198,9.56512688415673e-07,6.72303657431642e-05,6.10567096505783,"LEG9_HUMAN",7,14.6977578318157,1.41631559218283e-06,8.08330967260075e-05,2.700455,"Up in D",4.09241078300703,"LGALS9","Galectin-9","LEG9_HUMAN",-2.700455
-0.740960000000001,9.5232125,-17.0085301807734,3.68987261918298e-07,3.51876397381951e-05,7.15267206996573,"DREB_HUMAN",21,14.692142157155,1.4200544024611e-06,8.08330967260075e-05,0.740960000000001,"Up in D",4.09241078300703,"DBN1","Drebrin","DREB_HUMAN",-0.740960000000001
-0.831982499999997,10.55270875,-14.37703430136,1.22551742000207e-06,7.44801301193742e-05,5.83217751515222,"ITA7_HUMAN",33,14.6399187163255,1.45536632501999e-06,8.2154610870816e-05,0.831982499999997,"Up in D",4.08536805706693,"ITGA7","Integrin alpha-7","ITA7_HUMAN",-0.831982499999997
-0.409449999999998,11.633225,-11.9539528190602,4.51352288455533e-06,0.000190014611853441,4.3879335399436,"LSR_HUMAN",23,14.627951422352,1.46359816471576e-06,8.2154610870816e-05,0.409449999999998,"Non-significant",4.08536805706693,"LSR","Lipolysis-stimulated lipoprotein receptor","LSR_HUMAN",-0.409449999999998
-0.851572500000001,9.41978875,-14.0742024167592,1.42560216774603e-06,8.35010313180518e-05,5.66509332660585,"SYUG_HUMAN",9,14.4958705775843,1.55805621201095e-06,8.68535749081689e-05,0.851572500000001,"Up in D",4.06121230121298,"SNCG","Gamma-synuclein","SYUG_HUMAN",-0.851572500000001
0.262450000000001,15.28005,9.64044606899101,2.00750470135605e-05,0.000549745691885287,2.72752257145243,"GDE_HUMAN",104,-14.3907206707037,1.63822470996685e-06,9.04701762410721e-05,-0.262450000000001,"Non-significant",4.04349456365201,"AGL","Glycogen debranching enzyme","GDE_HUMAN",0.262450000000001
0.400549999999997,10.93055,11.5200291809298,5.8471879961352e-06,0.000220854301741873,4.10029673765114,"SYNE2_HUMAN",160,-14.3816981723836,1.64531930068509e-06,9.04701762410721e-05,-0.400549999999997,"Non-significant",4.04349456365201,"SYNE2","Nesprin-2","SYNE2_HUMAN",0.400549999999997
-1.2256,15.364375,-15.2021917686358,8.23658249735351e-07,6.07984749066441e-05,6.27049972425514,"B2MG_HUMAN",4,14.3482977684286,1.67188838761375e-06,9.09055893500297e-05,1.2256,"Up in D",4.04140941326595,"B2M","Beta-2-microglobulin","B2MG_HUMAN",-1.2256
-0.664125000000002,11.0200375,-13.7579544126664,1.67499988776374e-06,9.40210006444048e-05,5.4868274104104,"OXDD_HUMAN",15,14.3435172616972,1.67573089362297e-06,9.09055893500297e-05,0.664125000000002,"Up in D",4.04140941326595,"DDO","D-aspartate oxidase","OXDD_HUMAN",-0.664125000000002
0.356525,12.0410125,11.2197808988152,7.03095962611487e-06,0.000254848639721464,3.89533172230728,"AS3MT_HUMAN",25,-14.2574400258432,1.74666545830922e-06,9.39243251557768e-05,-0.356525,"Non-significant",4.02722191664973,"AS3MT","Arsenite methyltransferase","AS3MT_HUMAN",0.356525
-5.698775,8.4187875,-14.4693856171114,1.17097693315353e-06,7.28077426975381e-05,5.88244712211552,"IFI44_HUMAN",27,14.245905115851,1.75642796106085e-06,9.39243251557768e-05,5.698775,"Up in D",4.02722191664973,"IFI44","Interferon-induced protein 44","IFI44_HUMAN",-5.698775
0.646575000000004,13.6388125,15.8635579966457,6.07720427734395e-07,5.00794242093929e-05,6.60512983088173,"NDRG2_HUMAN",12,-14.2343878315271,1.76623746426798e-06,9.39243251557768e-05,-0.646575000000004,"Up in CM",4.02722191664973,"NDRG2","Protein NDRG2","NDRG2_HUMAN",0.646575000000004
-0.443475000000003,16.2952375,-12.1189805512064,4.09950125376385e-06,0.00017440141386407,4.49477420306842,"AMPL_HUMAN",38,14.1234117019181,1.86401726242968e-06,9.80533613761751e-05,0.443475000000003,"Non-significant",4.00853751365248,"LAP3","Cytosol aminopeptidase","AMPL_HUMAN",-0.443475000000003
0.410075000000006,18.7366375,11.7640634626321,5.04954064019251e-06,0.000202317480898164,4.2632771241356,"ADH1G_HUMAN",33,-14.1188730984819,1.86814520004095e-06,9.80533613761751e-05,-0.410075000000006,"Non-significant",4.00853751365248,"ADH1C","Alcohol dehydrogenase 1C","ADH1G_HUMAN",0.410075000000006
-1.217915,10.2612675,-18.2821383452564,2.19676281125744e-07,2.39951808153971e-05,7.71934866877948,"CMTR1_HUMAN",42,14.0746028510955,1.90895929143031e-06,9.95491480814915e-05,1.217915,"Up in D",4.00196245221206,"CMTR1","Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1","CMTR1_HUMAN",-1.217915
