"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM1_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","D_vs_BM1"
1.54714,8.6585925,19.3390368339704,1.71111623521391e-07,1.76853033057502e-05,7.84980352298069,"PGBM_HUMAN",106,-18.974530661485,2.80902243707589e-07,2.55996768358847e-05,-1.54714,"Up in BM1",4.59176551708182,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","PGBM_HUMAN",1.54714
0.505569999999999,9.442915,16.3466435526429,5.63333504829042e-07,4.19607870598779e-05,6.52884371127429,"SORL_HUMAN",64,-18.965030134786,2.81871982975843e-07,2.55996768358847e-05,-0.505569999999999,"Up in BM1",4.59176551708182,"SORL1","Sortilin-related receptor","SORL_HUMAN",0.505569999999999
-0.754007499999998,9.23385125,-18.0825828781416,2.75731692985627e-07,2.53265826636684e-05,7.32198881685263,"PHAR4_HUMAN",29,18.8350682808561,2.95528247906973e-07,2.65417203092452e-05,0.754007499999998,"Up in D",4.57607093163739,"PHACTR4","Phosphatase and actin regulator 4","PHAR4_HUMAN",-0.754007499999998
-0.5625,12.873825,-17.3048765967842,3.76529312363815e-07,3.13761487818218e-05,6.97647419183088,"CEAM1_HUMAN",9,18.7738575441628,3.02220518688641e-07,2.66290497570009e-05,0.5625,"Up in D",4.57464433084435,"CEACAM1","Carcinoembryonic antigen-related cell adhesion molecule 1","CEAM1_HUMAN",-0.5625
-0.445075000000001,12.8047625,-16.4483427715933,5.39185080924235e-07,4.0731149617856e-05,6.5775671451364,"ADPRS_HUMAN",17,18.7660227683244,3.03089518451575e-07,2.66290497570009e-05,0.445075000000001,"Non-significant",4.57464433084435,"ADPRS","ADP-ribosylhydrolase ARH3","ADPRS_HUMAN",-0.445075000000001
-0.626275,15.3047875,-21.8783381902592,7.10479970242712e-08,9.11557079281244e-06,8.817333058071,"TYPH_HUMAN",30,18.7332759004298,3.06752637747258e-07,2.66610921603342e-05,0.626275,"Up in D",4.57412206386847,"TYMP","Thymidine phosphorylase","TYPH_HUMAN",-0.626275
0.343275000000002,15.2856875,15.0963883789889,9.87090272119401e-07,6.53987759798452e-05,5.90425719773974,"PBLD_HUMAN",23,-18.6111904104879,3.20861378607455e-07,2.75906651413198e-05,-0.343275000000002,"Non-significant",4.55923782965047,"PBLD","Phenazine biosynthesis-like domain-containing protein","PBLD_HUMAN",0.343275000000002
-0.669,14.86765,-19.9236230874884,1.38441649331717e-07,1.55419979381704e-05,8.08363340427477,"APOL2_HUMAN",21,18.5509965410552,3.28089075127637e-07,2.79151999395441e-05,0.669,"Up in D",4.55415925721603,"APOL2","Apolipoprotein L2","APOL2_HUMAN",-0.669
-0.590024999999997,11.2916625,-17.7902423768756,3.0951612581033e-07,2.74925147793945e-05,7.19388586915369,"PCKGC_HUMAN",35,18.2517110020954,3.66899172645444e-07,3.089214596347e-05,0.590024999999997,"Up in D",4.51015192181438,"PCK1","Phosphoenolpyruvate carboxykinase, cytosolic [GTP]","PCKGC_HUMAN",-0.590024999999997
-0.399975,11.8508625,-14.1676822101791,1.54163747652227e-06,9.51225627689278e-05,5.40682493226058,"ITA6_HUMAN",48,18.1026704111434,3.88162364272268e-07,3.23455297980695e-05,0.399975,"Non-significant",4.4901857310131,"ITGA6","Integrin alpha-6","ITA6_HUMAN",-0.399975
0.934200000000001,11.872825,21.4758024211047,8.111446849533e-08,1.02445038882461e-05,8.67192804666035,"APOA5_HUMAN",23,-18.0348882091706,3.98295017535079e-07,3.28512104768984e-05,-0.934200000000001,"Up in BM1",4.48344862325026,"APOA5","Apolipoprotein A-V","APOA5_HUMAN",0.934200000000001
-2.4567,6.6449375,-18.0315655407915,2.81313277446291e-07,2.5548935074139e-05,7.29978346537791,"DDX6L_HUMAN",25,17.8013297664396,4.35592064586633e-07,3.55645521015531e-05,2.4567,"Up in D",4.44898265641781,"DDX60L","Probable ATP-dependent RNA helicase DDX60-like","DDX6L_HUMAN",-2.4567
-0.751525000000001,14.2597625,-16.6708462963148,4.9033880003998e-07,3.81096973146457e-05,6.68313747264426,"RL13_HUMAN",12,17.7190999170327,4.4965944787496e-07,3.6345973171733e-05,0.751525000000001,"Up in D",4.43954369831719,"RPL13","Large ribosomal subunit protein eL13","RL13_HUMAN",-0.751525000000001
-0.699050000000003,11.943375,-21.2379937802763,8.78193949131904e-08,1.06110747386131e-05,8.58469336612355,"DTX3L_HUMAN",43,17.6096756678454,4.69189580033116e-07,3.74711614553514e-05,0.699050000000003,"Up in D",4.42630284531473,"DTX3L","E3 ubiquitin-protein ligase DTX3L","DTX3L_HUMAN",-0.699050000000003
0.977340000000003,10.509505,16.9415733025559,4.37541632801493e-07,3.50163269102422e-05,6.80972287144357,"TRFL_HUMAN",33,-17.5897370230276,4.72851474507712e-07,3.74711614553514e-05,-0.977340000000003,"Up in BM1",4.42630284531473,"LTF","Lactotransferrin","TRFL_HUMAN",0.977340000000003
-0.298899999999998,15.442875,-12.6858176675946,3.33450257084251e-06,0.00017058724227924,4.54452027483856,"ERGI1_HUMAN",11,17.5486986569959,4.80491521547475e-07,3.77069220259053e-05,0.298899999999998,"Non-significant",4.42357891712294,"ERGIC1","Endoplasmic reticulum-Golgi intermediate compartment protein 1","ERGI1_HUMAN",-0.298899999999998
1.51869,6.777065,17.369656630506,3.66696963927551e-07,3.13761487818218e-05,7.00584088521295,"OLFM4_HUMAN",11,-17.3568903608657,5.18118610457795e-07,4.02687762339458e-05,-1.51869,"Up in BM1",4.39503156837916,"OLFM4","Olfactomedin-4","OLFM4_HUMAN",1.51869
-0.881497499999998,9.09466625,-19.2787858935568,1.74950535191897e-07,1.76853033057502e-05,7.82529579999888,"RRP12_HUMAN",42,17.2324661876785,5.44321877403177e-07,4.19024165242846e-05,0.881497499999998,"Up in D",4.37776093042512,"RRP12","RRP12-like protein","RRP12_HUMAN",-0.881497499999998
0.343974999999997,15.1646125,12.9453309700411,2.89609166020366e-06,0.000152007200580689,4.702198579328,"CP2C9_HUMAN",28,-17.1664016160917,5.5884697032178e-07,4.26147175576504e-05,-0.343974999999997,"Non-significant",4.37044038563416,"CYP2C9","Cytochrome P450 2C9","CP2C9_HUMAN",0.343974999999997
-1.2117475,10.02657625,-24.4068327924679,3.25160799582909e-08,4.69334775540832e-06,9.6712120513918,"TDRD7_HUMAN",52,17.0724576697727,5.80269011639697e-07,4.3508758585672e-05,1.2117475,"Up in D",4.36142330804454,"TDRD7","Tudor domain-containing protein 7","TDRD7_HUMAN",-1.2117475
-2.1607975,6.76263625,-17.1845507357165,3.95597421515234e-07,3.26287138582412e-05,6.92163512286071,"IRF7_HUMAN",9,17.0678785557671,5.81336870871283e-07,4.3508758585672e-05,2.1607975,"Up in D",4.36142330804454,"IRF7","Interferon regulatory factor 7","IRF7_HUMAN",-2.1607975
-0.732125000000002,13.6496875,-15.8239019876224,7.08572476318564e-07,4.93740631558875e-05,6.2735942105754,"PSB9_HUMAN",15,16.9383690202626,6.12486776577276e-07,4.54195469272856e-05,0.732125000000002,"Up in D",4.34275720230389,"PSMB9","Proteasome subunit beta type-9","PSB9_HUMAN",-0.732125000000002
0.235275000000001,11.3089875,10.4384560356819,1.2796297286716e-05,0.000457665800745689,3.03851260486148,"GTF2I_HUMAN",45,-16.8584876304372,6.32647460152018e-07,4.64880856400797e-05,-0.235275000000001,"Non-significant",4.33265833751379,"GTF2I","General transcription factor II-I","GTF2I_HUMAN",0.235275000000001
0.418024999999998,11.8333625,13.7123693708914,1.93779394165271e-06,0.000113501365437528,5.15137694308075,"ANGL8_HUMAN",8,-16.81709949905,6.43389937956577e-07,4.6851539355883e-05,-0.418024999999998,"Non-significant",4.32927613534647,"ANGPTL8","Angiopoietin-like protein 8","ANGL8_HUMAN",0.418024999999998
0.265099999999999,12.151375,11.1704231415582,8.04072237131787e-06,0.000321748311521596,3.55908087331375,"SYAP1_HUMAN",16,-16.7060080496656,6.73267267381063e-07,4.82931474882692e-05,-0.265099999999999,"Non-significant",4.31611448869281,"SYAP1","Synapse-associated protein 1","SYAP1_HUMAN",0.265099999999999
0.431249999999995,17.047625,14.7712793636289,1.15034816528696e-06,7.43861137601161e-05,5.73357338108244,"AHNK_HUMAN",315,-16.6992465601468,6.75136170502836e-07,4.82931474882692e-05,-0.431249999999995,"Non-significant",4.31611448869281,"AHNAK","Neuroblast differentiation-associated protein AHNAK","AHNK_HUMAN",0.431249999999995
-0.384875000000001,13.7512125,-13.5934864332737,2.05944045884545e-06,0.000116408791810125,5.083345360407,"NEUR1_HUMAN",16,16.5673477366829,7.12803013623769e-07,5.01831192940374e-05,0.384875000000001,"Non-significant",4.29944234720466,"NEU1","Sialidase-1","NEUR1_HUMAN",-0.384875000000001
1.544625,6.9907275,16.9697125660207,4.32434371618044e-07,3.49536702578865e-05,6.82276482032744,"LAMB1_HUMAN",30,-16.5633725347632,7.13974850774997e-07,5.01831192940374e-05,-1.544625,"Up in BM1",4.29944234720466,"LAMB1","Laminin subunit beta-1","LAMB1_HUMAN",1.544625
0.220800000000001,12.3989,9.86789369810055,1.87633793641299e-05,0.000606657581601046,2.60962478975405,"MPRI_HUMAN",111,-16.4936911751742,7.34876791828964e-07,5.12069750720131e-05,-0.220800000000001,"Non-significant",4.29067087830218,"IGF2R","Cation-independent mannose-6-phosphate receptor","MPRI_HUMAN",0.220800000000001
-1.172855,10.2837975,-22.7005383576911,5.45942151067139e-08,7.4794074696198e-06,9.10587303616218,"CMTR1_HUMAN",42,16.1884532415032,8.35048626172856e-07,5.76897268833777e-05,1.172855,"Up in D",4.23890151708836,"CMTR1","Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1","CMTR1_HUMAN",-1.172855
-0.857932500000002,9.77225875,-16.1886192456984,6.03332353830606e-07,4.35422805001142e-05,6.45253901136753,"KPCD2_HUMAN",30,16.027541450464,8.94069619284304e-07,6.12437689209748e-05,0.857932500000002,"Up in D",4.21293809081479,"PRKD2","Serine/threonine-protein kinase D2","KPCD2_HUMAN",-0.857932500000002
0.190075,13.4241375,8.81010060880832,4.02740889071892e-05,0.001050114389151,1.75392364909052,"DNJC3_HUMAN",27,-16.0036133690678,9.03245966290548e-07,6.13160177184859e-05,-0.190075,"Non-significant",4.21242605895543,"DNAJC3","DnaJ homolog subfamily C member 3","DNJC3_HUMAN",0.190075
-1.2001775,9.79011125,-15.976810995218,6.62101142786125e-07,4.69452941854408e-05,6.34910571342112,"CDHR5_HUMAN",12,15.9854173441805,9.10295945344341e-07,6.13160177184859e-05,1.2001775,"Up in D",4.21242605895543,"CDHR5","Cadherin-related family member 5","CDHR5_HUMAN",-1.2001775
0.750699999999997,13.08585,33.1556324891979,3.60967590960467e-09,7.29425259433363e-07,12.0255274277075,"FAT1_HUMAN",153,-15.9073727239315,9.41253813738242e-07,6.28773105491423e-05,-0.750699999999997,"Up in BM1",4.20150604264686,"FAT1","Protocadherin Fat 1","FAT1_HUMAN",0.750699999999997
0.834975,10.9479375,20.6971761521329,1.0554789956709e-07,1.2546230473541e-05,8.3824927301394,"FSTL1_HUMAN",17,-15.7590654033711,1.00344772208518e-06,6.64825240788073e-05,-0.834975,"Up in BM1",4.17729250046509,"FSTL1","Follistatin-related protein 1","FSTL1_HUMAN",0.834975
-0.438675,14.3887625,-17.5806161918598,3.3664129364237e-07,2.9576864962079e-05,7.10072338058429,"SNAA_HUMAN",19,15.7190242974518,1.02103310777154e-06,6.70976472367263e-05,0.438675,"Non-significant",4.17329270799824,"NAPA","Alpha-soluble NSF attachment protein","SNAA_HUMAN",-0.438675
-0.371400000000001,10.814275,-13.0920046920141,2.67739871295686e-06,0.000142377722347568,4.79000530941229,"CASP8_HUMAN",25,15.6885836143709,1.03463722799204e-06,6.74433283375782e-05,0.371400000000001,"Non-significant",4.17106100536172,"CASP8","Caspase-8","CASP8_HUMAN",-0.371400000000001
-0.911224999999998,12.0362875,-30.9339043171163,5.94277866402518e-09,1.14370190336466e-06,11.499023767802,"RO52_HUMAN",27,15.656653851431,1.04912920440455e-06,6.78408908736157e-05,0.911224999999998,"Up in D",4.16850845764175,"TRIM21","E3 ubiquitin-protein ligase TRIM21","RO52_HUMAN",-0.911224999999998
-0.591949999999997,13.500325,-14.8233808539075,1.12223596573793e-06,7.315349444403e-05,5.76117047582312,"CN37_HUMAN",30,15.6320314200074,1.06046261580836e-06,6.80295184411029e-05,0.591949999999997,"Up in D",4.16730260325834,"CNP","2',3'-cyclic-nucleotide 3'-phosphodiesterase","CN37_HUMAN",-0.591949999999997
0.222950000000003,11.6504,10.1592153299048,1.53959627122234e-05,0.000522880531944964,2.831270871629,"RENT1_HUMAN",63,-15.5951092391802,1.07771984507444e-06,6.83659192986064e-05,-0.222950000000003,"Non-significant",4.16516034198073,"UPF1","Regulator of nonsense transcripts 1","RENT1_HUMAN",0.222950000000003
-0.755174999999998,11.7410875,-21.9558292315739,6.92774829474048e-08,9.03177249457859e-06,8.84500561187463,"UBA7_HUMAN",43,15.584742652906,1.08262250033671e-06,6.83659192986064e-05,0.755174999999998,"Up in D",4.16516034198073,"UBA7","Ubiquitin-like modifier-activating enzyme 7","UBA7_HUMAN",-0.755174999999998
-0.706300000000001,14.499675,-14.666689516542,1.20922640015304e-06,7.69620235624966e-05,5.67788881610908,"TPSN_HUMAN",9,15.4938853259921,1.12669597954418e-06,7.05975473074081e-05,0.706300000000001,"Up in D",4.15121038689949,"TAPBP","Tapasin","TPSN_HUMAN",-0.706300000000001
0.38095,11.290125,12.5548244428566,3.58404064632459e-06,0.000173471859546357,4.46377673046242,"FYCO1_HUMAN",81,-15.2295710664486,1.266995138365e-06,7.85437535088888e-05,-0.38095,"Non-significant",4.10488834817323,"FYCO1","FYVE and coiled-coil domain-containing protein 1","FYCO1_HUMAN",0.38095
0.186625000000003,10.4003375,8.78042519916658,4.11922143109879e-05,0.00107060021953606,1.72867905910994,"VP13A_HUMAN",105,-15.2191049825128,1.27294713716002e-06,7.85437535088888e-05,-0.186625000000003,"Non-significant",4.10488834817323,"VPS13A","Intermembrane lipid transfer protein VPS13A","VP13A_HUMAN",0.186625000000003
-0.524275000000001,12.6933375,-15.1935609500486,9.43520194063889e-07,6.30287085009786e-05,5.95458085635981,"ITA5_HUMAN",29,15.17551514516,1.29808136864482e-06,7.94878159299704e-05,0.524275000000001,"Up in D",4.09969943587063,"ITGA5","Integrin alpha-5","ITA5_HUMAN",-0.524275000000001
0.282225000000002,14.8192625,11.3451612609136,7.22579751137965e-06,0.000296477773017674,3.6787803002135,"APOA1_HUMAN",25,-15.0688565100239,1.36200117371346e-06,8.27748532866611e-05,-0.282225000000002,"Non-significant",4.08210158033548,"APOA1","Apolipoprotein A-I","APOA1_HUMAN",0.282225000000002
-0.527674999999999,11.8854625,-17.3206284420205,3.74111232386486e-07,3.13761487818218e-05,6.98362503647451,"CASP1_HUMAN",20,15.0458952281491,1.37622625475019e-06,8.30152001279537e-05,0.527674999999999,"Up in D",4.08084238078894,"CASP1","Caspase-1","CASP1_HUMAN",-0.527674999999999
0.446125000000004,11.9615875,13.3187432335922,2.37515281876358e-06,0.000131495618041548,4.92393125353534,"PIN4_HUMAN",6,-15.0252139948174,1.38918378156407e-06,8.31760926398693e-05,-0.446125000000004,"Non-significant",4.0800014853272,"PIN4","Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4","PIN4_HUMAN",0.446125000000004
-0.298875000000001,15.4605125,-11.1707016591022,8.03934329493393e-06,0.000321748311521596,3.55927301598997,"SQOR_HUMAN",36,14.7103010897875,1.60470447575766e-06,9.46917301112734e-05,0.298875000000001,"Non-significant",4.02368794838712,"SQOR","Sulfide:quinone oxidoreductase, mitochondrial","SQOR_HUMAN",-0.298875000000001
0.402675000000002,10.4289875,12.4160391643841,3.87177225074015e-06,0.000180899046836605,4.37736588609085,"MOC2B_HUMAN",12,-14.7097711336404,1.60509793149641e-06,9.46917301112734e-05,-0.402675000000002,"Non-significant",4.02368794838712,"MOCS2","Molybdopterin synthase catalytic subunit","MOC2B_HUMAN",0.402675000000002
0.675274999999999,11.3882625,14.042110012144,1.64086757793558e-06,9.89786017347258e-05,5.33716792850505,"K1C19_HUMAN",26,-14.6942642494854,1.61665950208533e-06,9.46917301112734e-05,-0.675274999999999,"Up in BM1",4.02368794838712,"KRT19","Keratin, type I cytoskeletal 19","K1C19_HUMAN",0.675274999999999
-0.728674999999997,12.7387625,-14.7349821830712,1.17040501566911e-06,7.50824106480433e-05,5.71429176992763,"GBP3_HUMAN",18,14.6023104377422,1.68719843987923e-06,9.81124099967179e-05,0.728674999999997,"Up in D",4.0082760563079,"GBP3","Guanylate-binding protein 3","GBP3_HUMAN",-0.728674999999997
0.672209999999998,10.33802,13.9439647385686,1.72347975137103e-06,0.000103191754298756,5.2823082387019,"OAT_HUMAN",18,-14.5380462874032,1.73857790695888e-06,0.000100378037299633,-0.672209999999998,"Up in BM1",3.99836130036817,"OAT","Ornithine aminotransferase, mitochondrial","OAT_HUMAN",0.672209999999998
-0.400975000000003,17.0050125,-12.8490390279135,3.05066003553995e-06,0.000159087000433996,4.644041953888,"FRIL_HUMAN",12,14.5176662491772,1.75524223050787e-06,0.000100621439355994,0.400975000000003,"Non-significant",3.99730947452871,"FTL","Ferritin light chain","FRIL_HUMAN",-0.400975000000003
-0.245599999999996,12.8535,-10.064537401636,1.64090905971183e-05,0.000550351366375549,2.75985807129562,"ACOX3_HUMAN",44,14.3289922806488,1.91846369860749e-06,0.000109203817435524,0.245599999999996,"Non-significant",3.96176217974296,"ACOX3","Peroxisomal acyl-coenzyme A oxidase 3","ACOX3_HUMAN",-0.245599999999996
0.318850000000003,12.022175,11.4613795306872,6.73559465513478e-06,0.000285046134018086,3.75746461841463,"AS3MT_HUMAN",25,-14.2784890122132,1.96504052129629e-06,0.000110758737852507,-0.318850000000003,"Non-significant",3.95562200188651,"AS3MT","Arsenite methyltransferase","AS3MT_HUMAN",0.318850000000003
0.421004999999999,9.4534675,12.7090191415271,3.29238762373413e-06,0.00017025540573527,4.55874004530099,"PACN3_HUMAN",21,-14.2697975020436,1.97318548196969e-06,0.000110758737852507,-0.421004999999999,"Non-significant",3.95562200188651,"PACSIN3","Protein kinase C and casein kinase substrate in neurons protein 3","PACN3_HUMAN",0.421004999999999
0.291550000000001,13.572475,11.9378644357209,5.08344400438545e-06,0.000224313749828205,4.07259529019497,"A1CF_HUMAN",34,-14.1884320355105,2.0513275128489e-06,0.000114350898526605,-0.291550000000001,"Non-significant",3.94176041852017,"A1CF","APOBEC1 complementation factor","A1CF_HUMAN",0.291550000000001
1.7684375,6.64582625,14.3127273352713,1.43538638429891e-06,8.99397530564968e-05,5.48654999838444,"TENX_HUMAN",5,-14.1408147844947,2.09869016196044e-06,0.000116189812185796,-1.7684375,"Up in BM1",3.93483195030594,"TNXB","Tenascin-X","TENX_HUMAN",1.7684375
0.452125000000001,10.8355125,12.5227025119047,3.64841780235217e-06,0.000174497994653329,4.44385657078623,"HEP2_HUMAN",21,-14.0841582325184,2.15667388626044e-06,0.00011858772124247,-0.452125000000001,"Non-significant",3.92596027617161,"SERPIND1","Heparin cofactor 2","HEP2_HUMAN",0.452125000000001
0.158849999999994,16.1914,7.56476716423849,0.000110093425433243,0.00207917092938528,0.628612897864782,"AOXA_HUMAN",91,-13.9342365587945,2.31911237859579e-06,0.000126658009163445,-0.158849999999994,"Non-significant",3.89736734258476,"AOX1","Aldehyde oxidase","AOXA_HUMAN",0.158849999999994
-0.719832499999999,7.10016125,-13.3363857367714,2.35330581877987e-06,0.000131184627125501,4.934261320166,"VIR_HUMAN",25,13.8857037409318,2.37464859097307e-06,0.000128820701750573,0.719832499999999,"Up in D",3.89001433935515,"VIRMA","Protein virilizer homolog","VIR_HUMAN",-0.719832499999999
0.288549999999999,11.93935,10.7029142317678,1.0783426815757e-05,0.000401670225584163,3.23027615701759,"ANXA1_HUMAN",23,-13.8704014930799,2.39247175470159e-06,0.00012892232795502,-0.288549999999999,"Non-significant",3.88967186101813,"ANXA1","Annexin A1","ANXA1_HUMAN",0.288549999999999
0.305425,13.2459625,10.9375549336869,9.29334849009423e-06,0.000362889545147013,3.3968893427499,"CHCH2_HUMAN",4,-13.7793036615791,2.50178253963005e-06,0.000133919922303508,-0.305425,"Non-significant",3.87315481131593,"CHCHD2","Coiled-coil-helix-coiled-coil-helix domain-containing protein 2","CHCH2_HUMAN",0.305425
-0.7337375,8.47661375,-13.2133133812154,2.51060005021332e-06,0.000136934500199545,4.86192828765519,"TRI38_HUMAN",16,13.6512163559179,2.665231074671e-06,0.000141730676161616,0.7337375,"Up in D",3.84853614096035,"TRIM38","E3 ubiquitin-protein ligase TRIM38","TRI38_HUMAN",-0.7337375
0.388427499999999,10.20713625,12.1867396810689,4.40638199608803e-06,0.00019897645628145,4.23260560922934,"TPRGL_HUMAN",11,-13.5675030689018,2.7786190702114e-06,0.000146794627088358,-0.388427499999999,"Non-significant",3.83328983998249,"TPRG1L","Tumor protein p63-regulated gene 1-like protein","TPRGL_HUMAN",0.388427499999999
-0.344999999999997,11.925975,-12.2674229146153,4.20927193200223e-06,0.000193315596740762,4.28382909430351,"IN35_HUMAN",18,13.5476191832142,2.80635199372424e-06,0.000147297033540734,0.344999999999997,"Non-significant",3.83180599945651,"IFI35","Interferon-induced 35 kDa protein","IN35_HUMAN",-0.344999999999997
0.656249999999996,13.355,13.6497668738845,2.00080465621923e-06,0.000115517885973,5.11562258535933,"ITIH2_HUMAN",47,-13.5326716703869,2.82740742325029e-06,0.000147444736787949,-0.656249999999996,"Up in BM1",3.83137072548415,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN",0.656249999999996
