"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
1.069075,10.8820125,27.8671890036318,9.85286937290136e-09,6.74142539672708e-07,10.8297276265204,"ACD10_HUMAN",51,33.1449256304047,4.77785749407976e-09,4.17855851896537e-07,1.069075,"Up in CM",6.37897351134154,"ACAD10","Acyl-CoA dehydrogenase family member 10","ACD10_HUMAN"
0.922650000000004,18.48035,27.0018367397363,1.24032969064751e-08,7.70982128170104e-07,10.5787173596945,"ADH1G_HUMAN",33,33.1157091489511,4.80769444839514e-09,4.17855851896537e-07,0.922650000000004,"Up in CM",6.37897351134154,"ADH1C","Alcohol dehydrogenase 1C","ADH1G_HUMAN"
-1.52943,10.020135,-38.3891058121986,9.45948777397319e-10,1.53793748409629e-07,13.3425996698127,"COTL1_HUMAN",9,-32.6042366456309,5.36603965544695e-09,4.61422324840188e-07,-1.52943,"Up in BD",6.33590139698365,"COTL1","Coactosin-like protein","COTL1_HUMAN"
-0.9773675,10.50316625,-28.4459607681091,8.47981197430165e-09,6.51776672213705e-07,10.9930410622725,"ADA10_HUMAN",33,-32.4033704112926,5.60526281575337e-09,4.7691936147089e-07,-0.9773675,"Up in BD",6.3215550461774,"ADAM10","Disintegrin and metalloproteinase domain-containing protein 10","ADA10_HUMAN"
-0.813399999999996,15.192375,-26.0922838478933,1.5924602622601e-08,9.06468753510447e-07,10.3055700628791,"GBP1_HUMAN",22,-32.2383835727338,5.8108754685792e-09,4.86458217323968e-07,-0.813399999999996,"Up in BD",6.31295445604293,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN"
1.08615,11.71145,28.1725648418467,9.09933514918237e-09,6.65928086677416e-07,10.9163407387551,"PIN4_HUMAN",6,32.2173200504719,5.83773933940677e-09,4.86458217323968e-07,1.08615,"Up in CM",6.31295445604293,"PIN4","Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4","PIN4_HUMAN"
0.773875000000004,15.4991125,23.745940541532,3.16332996596929e-08,1.47798821473582e-06,9.55223693282853,"KHK_HUMAN",20,32.0787520455641,6.01803614569408e-09,4.96365164955564e-07,0.773875000000004,"Up in CM",6.3041987050106,"KHK","Ketohexokinase","KHK_HUMAN"
-0.614949999999997,13.2968,-24.4218105524176,2.57885843554727e-08,1.26332804451688e-06,9.77690409013858,"CO4B_HUMAN",83,-31.9547731973537,6.18474677477803e-09,5.04962708894251e-07,-0.614949999999997,"Up in BD",6.29674069300895,"C4B_2","Complement C4-B","CO4B_HUMAN"
-1.2457625,10.05109375,-28.1381695819446,9.18085239103730e-09,6.65928086677416e-07,10.9066352427759,"HG2A_HUMAN",11,-31.7490109039715,6.47318493464644e-09,5.23227538267471e-07,-1.2457625,"Up in BD",6.28130940649788,"CD74","HLA class II histocompatibility antigen gamma chain","HG2A_HUMAN"
-1.14535,9.64095,-27.8393945278201,9.92489944588052e-09,6.74142539672708e-07,10.8217943664593,"TRI22_HUMAN",15,-31.6507206326045,6.6163602011241e-09,5.26761454723017e-07,-1.14535,"Up in BD",6.2783860116403,"TRIM22","E3 ubiquitin-protein ligase TRIM22","TRI22_HUMAN"
1.133725,18.6085375,28.3698854670987,8.64725653313525e-09,6.51776672213705e-07,10.971777413462,"ALDOB_HUMAN",33,31.6298370654934,6.64724339746972e-09,5.26761454723017e-07,1.133725,"Up in CM",6.2783860116403,"ALDOB","Fructose-bisphosphate aldolase B","ALDOB_HUMAN"
0.751349999999999,11.606325,24.728923937066,2.35453659815513e-08,1.19696347942692e-06,9.87687125555956,"SO2B1_HUMAN",13,31.3837974756189,7.02374486401433e-09,5.51193492580853e-07,0.751349999999999,"Up in CM",6.25869591837349,"SLCO2B1","Solute carrier organic anion transporter family member 2B1","SO2B1_HUMAN"
-5.3344925,9.12380375,-31.7158869079336,3.82862992054442e-09,3.55710524686903e-07,11.853576421844,"OASL_HUMAN",28,-31.2595147483493,7.22313304806134e-09,5.59263221426074e-07,-5.3344925,"Up in BD",6.252383740044,"OASL","2'-5'-oligoadenylate synthase-like protein","OASL_HUMAN"
1.32865,13.330625,28.2520123272672,8.91416391036684e-09,6.61038411811883e-07,10.9387107983717,"GNMT_HUMAN",15,31.2339418607048,7.26495586412691e-09,5.59263221426074e-07,1.32865,"Up in CM",6.252383740044,"GNMT","Glycine N-methyltransferase","GNMT_HUMAN"
-0.980924999999999,17.0942125,-27.2171649757719,1.1704936866694e-08,7.44968540893601e-07,10.6419637304113,"FRIL_HUMAN",12,-31.1548412501676,7.39607778954305e-09,5.63985818612042e-07,-0.980924999999999,"Up in BD",6.24873181618681,"FTL","Ferritin light chain","FRIL_HUMAN"
-2.7993925,9.87340375,-30.7471610208398,4.80339668297188e-09,4.26657751521557e-07,11.608992779276,"IRF9_HUMAN",16,-31.1123997685126,7.46754223887514e-09,5.64113494549792e-07,-2.7993925,"Up in BD",6.24863351109111,"IRF9","Interferon regulatory factor 9","IRF9_HUMAN"
1.0378,15.747975,29.6128115405151,6.32210426328085e-09,5.16177462223223e-07,11.3117859028944,"TKFC_HUMAN",40,30.9932805002185,7.67236160510064e-09,5.72328930814659e-07,1.0378,"Up in CM",6.24235430026391,"TKFC","Triokinase/FMN cyclase","TKFC_HUMAN"
-0.821749999999996,13.8874,-24.568368439147,2.46891902063206e-08,1.23186866936846e-06,9.82477136855301,"EHD4_HUMAN",31,-30.9397003471119,7.76657256178507e-09,5.72328930814659e-07,-0.821749999999996,"Up in BD",6.24235430026391,"EHD4","EH domain-containing protein 4","EHD4_HUMAN"
-1.169375,11.4490625,-27.6808810925063,1.03472911727293e-08,6.7997686625342e-07,10.7763894106977,"4F2_HUMAN",23,-30.9272149464593,7.78871488180285e-09,5.72328930814659e-07,-1.169375,"Up in BD",6.24235430026391,"SLC3A2","Amino acid transporter heavy chain SLC3A2","4F2_HUMAN"
0.640077499999999,9.68116625,22.2150706206604,5.1353326257607e-08,2.18467861126441e-06,9.01798889857905,"UBR3_HUMAN",43,30.7620155369456,8.08856873653438e-09,5.89008117994661e-07,0.640077499999999,"Up in CM",6.22987871951512,"UBR3","E3 ubiquitin-protein ligase UBR3","UBR3_HUMAN"
-2.5519,12.7077,-30.1328677756557,5.56687868141893e-09,4.67227766990729e-07,11.4495386208773,"IFM3_HUMAN",3,-30.5501589038434,8.49256267089323e-09,6.12905214900268e-07,-2.5519,"Up in BD",6.21260668344023,"IFITM3","Interferon-induced transmembrane protein 3","IFM3_HUMAN"
-2.4107,12.1973,-30.1666370844499,5.5214955238824e-09,4.67227766990729e-07,11.4583948939129,"TAP2_HUMAN",22,-30.493182712467,8.60510343239957e-09,6.155314251689e-07,-2.4107,"Up in BD",6.21074976981787,"TAP2","Antigen peptide transporter 2","TAP2_HUMAN"
0.9672125,10.42639375,28.0047461917476,9.50500547803868e-09,6.65928086677416e-07,10.8688667939555,"FA9_HUMAN",17,30.1659507017033,9.28534370810178e-09,6.58363449057778e-07,0.9672125,"Up in CM",6.18153428823496,"F9","Coagulation factor IX","FA9_HUMAN"
-1.50235,13.088525,-28.7994579159564,7.74848923259505e-09,6.14029788892802e-07,11.0910578638091,"CEAM1_HUMAN",9,-29.8425956707504,1.00183795025755e-08,7.04161404515805e-07,-1.50235,"Up in BD",6.15232778253929,"CEACAM1","Carcinoembryonic antigen-related cell adhesion molecule 1","CEAM1_HUMAN"
0.703424999999996,16.0521375,22.2216151064658,5.12435577403937e-08,2.18467861126441e-06,9.0203522856272,"AOXA_HUMAN",91,29.7910611545932,1.01411989729007e-08,7.06649235327211e-07,0.703424999999996,"Up in CM",6.15079610666059,"AOX1","Aldehyde oxidase","AOXA_HUMAN"
-0.939399999999999,11.266075,-25.3372710022127,1.97249943065193e-08,1.02862663857803e-06,10.0711344918226,"T23O_HUMAN",17,-29.7448622609701,1.02527629686302e-08,7.08316949362715e-07,-0.939399999999999,"Up in BD",6.14977236581614,"TDO2","Tryptophan 2,3-dioxygenase","T23O_HUMAN"
-2.2922675,10.23799125,-34.2948289282735,2.16082642403253e-09,2.46147502205439e-07,12.4669227009455,"HELZ2_HUMAN",117,-29.5819053529208,1.06576026068863e-08,7.30045778571712e-07,-2.2922675,"Up in BD",6.13664990596485,"HELZ2","3'-5' exoribonuclease HELZ2","HELZ2_HUMAN"
-2.1910075,9.76949625,-32.7881116764275,3.00205440946001e-09,3.03320072395816e-07,12.1149920708551,"MLKL_HUMAN",19,-29.485298569031,1.09061979242544e-08,7.40796620350828e-07,-2.1910075,"Up in BD",6.13030100765217,"MLKL","Mixed lineage kinase domain-like protein","MLKL_HUMAN"
-1.15985,13.26955,-26.2532110252191,1.52264423282438e-08,8.81084516289576e-07,10.3546198024319,"HOIL1_HUMAN",29,-29.4124887770909,1.10979285489438e-08,7.47537970509273e-07,-1.15985,"Up in BD",6.12636674285124,"RBCK1","RanBP-type and C3HC4-type zinc finger-containing protein 1","HOIL1_HUMAN"
1.147725,11.6372625,27.0038076873949,1.23966939129004e-08,7.70982128170104e-07,10.5792986787245,"VTDB_HUMAN",21,29.2825962029555,1.14495962989555e-08,7.63234192209866e-07,1.147725,"Up in CM",6.11734218186339,"GC","Vitamin D-binding protein","VTDB_HUMAN"
-2.218665,9.3632175,-34.1424508700865,2.23242360374824e-09,2.50620555404126e-07,12.4321129992764,"ITA3_HUMAN",23,-29.2572089569917,1.15198034701972e-08,7.63234192209866e-07,-2.218665,"Up in BD",6.11734218186339,"ITGA3","Integrin alpha-3","ITA3_HUMAN"
-0.774024999999998,12.5952375,-22.784489001126,4.27261346944791e-08,1.90804058969876e-06,9.22100047065276,"LIMC1_HUMAN",62,-28.9439257524298,1.24278240974157e-08,7.99700570200781e-07,-0.774024999999998,"Up in BD",6.09707259432291,"LIMCH1","LIM and calponin homology domains-containing protein 1","LIMC1_HUMAN"
-1.252525,11.3001125,-28.342417941503,8.7086330074329e-09,6.51776672213705e-07,10.9640851065702,"PRS23_HUMAN",19,-28.9437695027268,1.2428296881875e-08,7.99700570200781e-07,-1.252525,"Up in BD",6.09707259432291,"PRSS23","Serine protease 23","PRS23_HUMAN"
-1.154975,10.8465875,-25.9912370909246,1.6381523282331e-08,9.25957011825742e-07,10.2746091103784,"ALAT2_HUMAN",21,-28.9393040887355,1.24418171174071e-08,7.99700570200781e-07,-1.154975,"Up in BD",6.09707259432291,"GPT2","Alanine aminotransferase 2","ALAT2_HUMAN"
-2.245525,11.7906625,-28.6685020047563,8.01073056679202e-09,6.2260322280173e-07,11.0548970642313,"STAT2_HUMAN",35,-28.9313473799211,1.24659497519854e-08,7.99700570200781e-07,-2.245525,"Up in BD",6.09707259432291,"STAT2","Signal transducer and activator of transcription 2","STAT2_HUMAN"
-1.7496,15.626375,-31.9087752215271,3.66255688669269e-09,3.482876154722e-07,11.9013081721111,"B2MG_HUMAN",4,-28.8731349684525,1.26441395044038e-08,8.04744721370836e-07,-1.7496,"Up in BD",6.09434186333702,"B2M","Beta-2-microglobulin","B2MG_HUMAN"
-1.8826175,9.58906625,-27.7204139515997,1.0240069803957e-08,6.7997686625342e-07,10.7877390436428,"ACES_HUMAN",16,-28.7729922214826,1.29575155275631e-08,8.16221133932827e-07,-1.8826175,"Up in BD",6.08819216448607,"ACHE","Acetylcholinesterase","ACES_HUMAN"
0.678249999999998,14.249025,21.4602339158643,6.60058419857485e-08,2.51662839986229e-06,8.74052027140229,"HNMT_HUMAN",15,28.7513441770418,1.30264167112872e-08,8.16221133932827e-07,0.678249999999998,"Up in CM",6.08819216448607,"HNMT","Histamine N-methyltransferase","HNMT_HUMAN"
-1.4293,11.05215,-27.7224845603215,1.0234488722131e-08,6.7997686625342e-07,10.7883330294372,"RN213_HUMAN",232,-28.568454938482,1.36254791808122e-08,8.47190370911575e-07,-1.4293,"Up in BD",6.07201898902396,"RNF213","E3 ubiquitin-protein ligase RNF213","RN213_HUMAN"
-0.862782500000002,9.96243375,-23.4308036160139,3.48624026717683e-08,1.59204972201075e-06,9.4452124060203,"PERM_HUMAN",27,-28.5255546747036,1.37705093750249e-08,8.4967196395669e-07,-0.862782500000002,"Up in BD",6.07074871162781,"MPO","Myeloperoxidase","PERM_HUMAN"
0.554800000000002,12.564825,21.3652442662407,6.81654278198666e-08,2.54881039986932e-06,8.70490127600345,"OPLA_HUMAN",65,28.2775060099051,1.46443829194424e-08,8.94443652430262e-07,0.554800000000002,"Up in CM",6.04844701363144,"OPLAH","5-oxoprolinase","OPLA_HUMAN"
1.076475,12.5172125,24.6732868175801,2.39347869619029e-08,1.20164523610597e-06,9.858857033107,"PURA1_HUMAN",29,28.2575390057166,1.47174323609087e-08,8.94443652430262e-07,1.076475,"Up in CM",6.04844701363144,"ADSS1","Adenylosuccinate synthetase isozyme 1","PURA1_HUMAN"
-1.477245,10.6668525,-28.7049255057386,7.93679450624294e-09,6.2260322280173e-07,11.0649723301455,"CCN1_HUMAN",22,-28.1255117182699,1.52110406099895e-08,9.17543591421979e-07,-1.477245,"Up in BD",6.03737329376327,"CCN1","CCN family member 1","CCN1_HUMAN"
-2.25328,9.98051,-27.7078050381265,1.02741302812188e-08,6.7997686625342e-07,10.7841209685682,"LBP_HUMAN",10,-27.9055080943849,1.60760814104012e-08,9.62540489187204e-07,-2.25328,"Up in BD",6.01658099287324,"LBP","Lipopolysaccharide-binding protein","LBP_HUMAN"
0.755125,11.8417125,22.4022409253333,4.83164920757638e-08,2.1191581647881e-06,9.08530170224979,"AS3MT_HUMAN",25,27.7986306659699,1.65164621610952e-08,9.81636497412738e-07,0.755125,"Up in CM",6.00804930283781,"AS3MT","Arsenite methyltransferase","AS3MT_HUMAN"
0.9359,12.62685,23.9865532260199,2.93955171948304e-08,1.39721552862509e-06,9.63296938739964,"FADS2_HUMAN",14,27.739945890481,1.67641074859973e-08,9.89082341673838e-07,0.9359,"Up in CM",6.00476755163235,"FADS2","Acyl-CoA 6-desaturase","FADS2_HUMAN"
-4.3052025,8.05827375,-27.963496875739,9.60783472672241e-09,6.65928086677416e-07,10.857151577861,"MIME_HUMAN",7,-27.7009985778844,1.6930798337481e-08,9.91678572187381e-07,-4.3052025,"Up in BD",6.00362907073485,"OGN","Mimecan","MIME_HUMAN"
-2.1410575,10.74462125,-27.2391682400733,1.16361230964249e-08,7.44968540893601e-07,10.648396770146,"K1C19_HUMAN",26,-27.6383513371957,1.7202901352679e-08,1.00036727794032e-06,-2.1410575,"Up in BD",5.99984052250169,"KRT19","Keratin, type I cytoskeletal 19","K1C19_HUMAN"
-2.7601625,6.66932375,-29.2571895810105,6.90550486015055e-09,5.52645502817791e-07,11.2160854973577,"ITPR3_HUMAN",41,-27.4376961197874,1.81085654167137e-08,1.04551095902355e-06,-2.7601625,"Up in BD",5.98067141055697,"ITPR3","Inositol 1,4,5-trisphosphate-gated calcium channel ITPR3","ITPR3_HUMAN"
-1.1306,13.903775,-28.0014575315879,9.51315771449724e-09,6.65928086677416e-07,10.8679334540412,"S10AB_HUMAN",6,-27.3965359642348,1.83009906787734e-08,1.04656428950342e-06,-1.1306,"Up in BD",5.98023408818626,"S100A11","Protein S100-A11","S10AB_HUMAN"
-0.945309999999999,10.31637,-23.7204958616746,3.18810385554228e-08,1.48100249795105e-06,9.54365014293987,"AGRIN_HUMAN",63,-27.3785590411935,1.83857638388576e-08,1.04656428950342e-06,-0.945309999999999,"Up in BD",5.98023408818626,"AGRN","Agrin","AGRIN_HUMAN"
-1.584225,15.6868125,-30.4233216079045,5.18993647450224e-09,4.51078027133351e-07,11.5253653836463,"S10A6_HUMAN",4,-27.3055569161071,1.87346470692825e-08,1.05896609972734e-06,-1.584225,"Up in BD",5.97511794257146,"S100A6","Protein S100-A6","S10A6_HUMAN"
-1.185575,12.1626125,-30.2086066225612,5.46567600002081e-09,4.67227766990729e-07,11.4693868784661,"CASP1_HUMAN",20,-27.0800503788519,1.98609561706782e-08,1.11483408838605e-06,-1.185575,"Up in BD",5.95278976029277,"CASP1","Caspase-1","CASP1_HUMAN"
-0.833699999999997,11.84535,-22.6095024165902,4.51887978745563e-08,2.00692886384637e-06,9.15917173620074,"LSR_HUMAN",23,-26.9135523708437,2.07421493340196e-08,1.1495345677429e-06,-0.833699999999997,"Up in BD",5.93947796449538,"LSR","Lipolysis-stimulated lipoprotein receptor","LSR_HUMAN"
1.02615,11.90595,23.9737032607201,2.95103842222059e-08,1.39721552862509e-06,9.62867905861768,"ACMSD_HUMAN",17,26.9096034085648,2.07635836806216e-08,1.1495345677429e-06,1.02615,"Up in CM",5.93947796449538,"ACMSD","2-amino-3-carboxymuconate-6-semialdehyde decarboxylase","ACMSD_HUMAN"
1.05745,11.3666,25.6267613659682,1.81577187031295e-08,9.71979074684742e-07,10.161875880751,"FADS1_HUMAN",17,26.8019345789909,2.1357834650653e-08,1.17439032300155e-06,1.05745,"Up in CM",5.930187536008,"FADS1","Acyl-CoA (8-3)-desaturase","FADS1_HUMAN"
0.574349999999995,16.43525,21.3560019924482,6.83797933152345e-08,2.54881039986932e-06,8.70142704426938,"DHSO_HUMAN",34,26.6960461937772,2.19612344302504e-08,1.19940985067374e-06,0.574349999999995,"Up in CM",5.92103238865175,"SORD","Sorbitol dehydrogenase","DHSO_HUMAN"
0.598725000000002,16.0544875,19.3686954207201,1.38771771465333e-07,4.21688807802364e-06,7.91672362549395,"AK1A1_HUMAN",24,26.6381129104098,2.22995741853832e-08,1.20971448416411e-06,0.598725000000002,"Up in CM",5.91731711942224,"AKR1A1","Aldo-keto reductase family 1 member A1","AK1A1_HUMAN"
0.538675000000001,11.8336375,18.1608000606784,2.20997326307509e-07,5.72602497661348e-06,7.3992986395839,"XYLB_HUMAN",22,26.6031537605254,2.25066137779763e-08,1.21280639444922e-06,0.538675000000001,"Up in CM",5.91620852191429,"XYLB","Xylulose kinase","XYLB_HUMAN"
-1.065225,10.8115375,-25.4525710103938,1.90830709030756e-08,1.00815988306902e-06,10.1074046615618,"ANGL3_HUMAN",22,-26.5701215142603,2.27042565788952e-08,1.21535434388881e-06,-1.065225,"Up in BD",5.91529708242805,"ANGPTL3","Angiopoietin-related protein 3","ANGL3_HUMAN"
0.994424999999998,12.7030625,23.4572529009045,3.45774660053218e-08,1.59204972201075e-06,9.45425182179056,"KFA_HUMAN",16,26.5312603298247,2.29393128192031e-08,1.21985832577381e-06,0.994424999999998,"Up in CM",5.91369060531498,"AFMID","Kynurenine formamidase","KFA_HUMAN"
-1.143625,12.7203125,-26.4073856401215,1.45899826160052e-08,8.73561699890148e-07,10.4013162333861,"ITA5_HUMAN",29,-26.4944489219116,2.31645315117698e-08,1.22378371378847e-06,-1.143625,"Up in BD",5.91229533072661,"ITGA5","Integrin alpha-5","ITA5_HUMAN"
0.810275000000001,11.6316625,22.1261199976127,5.28720198692881e-08,2.23751066284532e-06,8.98579574278235,"BODG_HUMAN",18,26.4242683158409,2.36009264844362e-08,1.23874213489414e-06,0.810275000000001,"Up in CM",5.90701908994999,"BBOX1","Gamma-butyrobetaine dioxygenase","BODG_HUMAN"
-1.196625,11.9810125,-46.2782156185176,2.4020629241506e-10,6.06746081747165e-08,14.7628198755729,"UBA7_HUMAN",43,-26.3279810311424,2.42149875937169e-08,1.26277254658074e-06,-1.196625,"Up in BD",5.89867486849514,"UBA7","Ubiquitin-like modifier-activating enzyme 7","UBA7_HUMAN"
-4.297965,8.0343175,-26.5350730256773,1.40856589531926e-08,8.56047979839518e-07,10.4397738340853,"LEG9_HUMAN",7,-26.182041188202,2.51807388337253e-08,1.30471738457052e-06,-4.297965,"Up in BD",5.88448355086498,"LGALS9","Galectin-9","LEG9_HUMAN"
1.300825,12.7350375,26.6998903991796,1.34636667009346e-08,8.24445590482231e-07,10.4891276613415,"SCD_HUMAN",9,26.1539182003894,2.53718450718088e-08,1.30624601092631e-06,1.300825,"Up in CM",5.88397502281116,"SCD","Stearoyl-CoA desaturase","SCD_HUMAN"
-1.142225,16.4648875,-24.9796887723439,2.18770857741633e-08,1.12632155613097e-06,9.95754437602857,"STOM_HUMAN",17,-26.1021917347115,2.57276777503526e-08,1.31618240035506e-06,-1.142225,"Up in BD",5.8806839207688,"STOM","Stomatin","STOM_HUMAN"
-0.7864,16.4667,-21.8876982571913,5.72002953874833e-08,2.32336677194486e-06,8.89884967273019,"AMPL_HUMAN",38,-25.9589137724144,2.67433716734383e-08,1.35953882538617e-06,-0.7864,"Up in BD",5.86660838542094,"LAP3","Cytosol aminopeptidase","AMPL_HUMAN"
0.488124999999998,13.8414125,16.7790800276849,3.90868597587115e-07,8.65972117258706e-06,6.76388017789128,"ECHD1_HUMAN",17,25.935490001698,2.69137312670571e-08,1.35964806144764e-06,0.488124999999998,"Non-significant",5.8665734921821,"ECHDC1","Ethylmalonyl-CoA decarboxylase","ECHD1_HUMAN"
-0.575799999999999,15.48135,-18.7371573772684,1.7635793795741e-07,4.92267007777332e-06,7.65033435975755,"SQOR_HUMAN",36,-25.8648671837092,2.74348992304099e-08,1.37736826384723e-06,-0.575799999999999,"Up in BD",5.86094992788098,"SQOR","Sulfide:quinone oxidoreductase, mitochondrial","SQOR_HUMAN"
0.600274999999998,11.8596375,19.1475849363994,1.50788574316442e-07,4.46455694578681e-06,7.82445673697497,"MPI_HUMAN",19,25.7783216221966,2.80893240014328e-08,1.40151855496038e-06,0.600274999999998,"Up in CM",5.85340114816159,"MPI","Mannose-6-phosphate isomerase","MPI_HUMAN"
-1.1501,10.691125,-26.2872179298644,1.50833921897887e-08,8.81084516289576e-07,10.3649445322309,"TNR5_HUMAN",6,-25.733691861367,2.84337380848661e-08,1.40999941680965e-06,-1.1501,"Up in BD",5.85078106697327,"CD40","Tumor necrosis factor receptor superfamily member 5","TNR5_HUMAN"
-4.0731575,6.43922125,-26.408081667422,1.45871785703943e-08,8.73561699890148e-07,10.4015263962268,"CO6A3_HUMAN",12,-25.6484644704219,2.91049055963859e-08,1.43448141424139e-06,-4.0731575,"Up in BD",5.84330507428776,"COL6A3","Collagen alpha-3(VI) chain","CO6A3_HUMAN"
-0.7040375,9.77718125,-20.2555664424342,1.00351972790753e-07,3.34257501964661e-06,8.27648759321747,"PPR18_HUMAN",27,-25.5653925698015,2.97765250033982e-08,1.45868879759071e-06,-0.7040375,"Up in BD",5.83603735231846,"PPP1R18","Phostensin","PPR18_HUMAN"
0.553949999999999,15.1343,18.527041492222,1.91327992550408e-07,5.17225472837774e-06,7.559717223929,"GDE_HUMAN",104,25.4868347456335,3.04279392906824e-08,1.48162068244931e-06,0.553949999999999,"Up in CM",5.82926296815477,"AGL","Glycogen debranching enzyme","GDE_HUMAN"
0.55035,13.941825,18.7738698510471,1.73880900211425e-07,4.91426334408723e-06,7.66606357680297,"ACSA_HUMAN",31,25.3771083760344,3.13651731369759e-08,1.51811194291123e-06,0.55035,"Up in CM",5.81869620314663,"ACSS2","Acetyl-coenzyme A synthetase, cytoplasmic","ACSA_HUMAN"
1.160425,15.4296625,23.4402281833989,3.47605680220273e-08,1.59204972201075e-06,9.44843459011866,"TRFE_HUMAN",51,25.3173285649998,3.18896052672823e-08,1.53430761533001e-06,1.160425,"Up in CM",5.81408755939154,"TF","Serotransferrin","TRFE_HUMAN"
