"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.674116666666666,13.2065428571429,-14.8144392137093,4.89536589161023e-06,0.000472143642110832,4.57914529047879,"HOIL1_HUMAN",29,-16.2598944215336,1.43106554062832e-06,0.000133316764796261,-0.674116666666666,"Up in D",3.87511523392675,"RBCK1","RanBP-type and C3HC4-type zinc finger-containing protein 1","HOIL1_HUMAN"
-0.335316666666667,11.3558428571429,-11.5483797159548,2.15526239894788e-05,0.00146023480550204,2.89991980948075,"ZCCHV_HUMAN",51,-15.744938459362,1.76139126475887e-06,0.000162245905488688,-0.335316666666667,"Non-significant",3.78982625444196,"ZC3HAV1","Zinc finger CCCH-type antiviral protein 1","ZCCHV_HUMAN"
-0.33785,11.9060571428571,-11.6408155696287,2.05616259777763e-05,0.00140470174804841,2.95343354603909,"ITA6_HUMAN",48,-15.7141455388231,1.78376737989387e-06,0.000162481388670777,-0.33785,"Non-significant",3.78919637782655,"ITGA6","Integrin alpha-6","ITA6_HUMAN"
0.417808333333335,11.9159857142857,12.6335951163398,1.26623743458496e-05,0.00101770730281642,3.50398865655379,"PCSK6_HUMAN",41,15.5276159255766,1.92649841980408e-06,0.000173554220280811,0.417808333333335,"Non-significant",3.76056482121825,"PCSK6","Proprotein convertase subtilisin/kexin type 6","PCSK6_HUMAN"
0.6665425,8.74450857142857,14.2371464745917,6.21067929142349e-06,0.000585231595759653,4.31052395543737,"BICC1_HUMAN",25,15.3457283860375,2.07844117499258e-06,0.00018520718209336,0.6665425,"Up in DM",3.73234217595303,"BICC1","Protein bicaudal C homolog 1","BICC1_HUMAN"
-0.557883333333331,11.7245571428571,-13.3960086284103,8.93454365149801e-06,0.000771004093210323,3.89921508454291,"OGFR_HUMAN",31,-14.9864846005144,2.42081517948326e-06,0.000213396159584987,-0.557883333333331,"Up in D",3.67081340068501,"OGFR","Opioid growth factor receptor","OGFR_HUMAN"
-0.922758333333336,12.4572571428571,-14.1152856748215,6.53828801359261e-06,0.000607181039027455,4.25244124793332,"SP100_HUMAN",21,-14.7573467109727,2.6729678880885e-06,0.000233116922835633,-0.922758333333336,"Up in D",3.63242619826251,"SP100","Nuclear autoantigen Sp-100","SP100_HUMAN"
0.195025000000005,13.5804571428571,8.0553235537979,0.000174105633773894,0.00699045214741563,0.519705590567291,"VIGLN_HUMAN",70,14.7329723055938,2.70152189307537e-06,0.000233127120836125,0.195025000000005,"Non-significant",3.63240719990574,"HDLBP","Vigilin","VIGLN_HUMAN"
-1.15550166666666,9.39987,-13.7913769143161,7.51110500666964e-06,0.000676659767523931,4.0956169283663,"ZNFX1_HUMAN",61,-14.7039247508443,2.7360086058132e-06,0.00023364373490059,-1.15550166666666,"Up in D",3.63144585998348,"ZNFX1","NFX1-type zinc finger-containing protein 1","ZNFX1_HUMAN"
0.234258333333333,10.8306714285714,8.66763621800646,0.000114643224886136,0.00519251468296431,0.996042899444568,"SYNE2_HUMAN",160,14.6797737206252,2.7650668966215e-06,0.000233690911530959,0.234258333333333,"Non-significant",3.63135817741824,"SYNE2","Nesprin-2","SYNE2_HUMAN"
-0.309675,12.6231571428571,-11.8558118356834,1.84537427774066e-05,0.00129302378879641,3.07636124573803,"C1S_HUMAN",27,-14.5684342012869,2.90369302466207e-06,0.00024290281036918,-0.309675,"Non-significant",3.61456746040785,"C1S","Complement C1s subcomponent","C1S_HUMAN"
-0.814083333333331,10.8910571428571,-18.2979165344688,1.37306354102443e-06,0.000187606248488638,6.00460946305821,"STAR5_HUMAN",9,-14.419813336767,3.10134690991629e-06,0.00025681658553024,-0.814083333333331,"Up in D",3.59037693242691,"STARD5","StAR-related lipid transfer protein 5","STAR5_HUMAN"
0.271866666666675,16.9485142857143,9.23215936954192,7.97340390873301e-05,0.00401735007209361,1.41005050960741,"AHNK_HUMAN",315,14.274663070432,3.30942470301891e-06,0.00027130663715349,0.271866666666675,"Non-significant",3.56653958167564,"AHNAK","Neuroblast differentiation-associated protein AHNAK","AHNK_HUMAN"
-1.88264083333333,7.06644142857143,-13.5514380864718,8.34057152519309e-06,0.000743217449603619,3.97709465590532,"DDX6L_HUMAN",25,-14.1101869787179,3.56483033690827e-06,0.000289351278237367,-1.88264083333333,"Up in D",3.53857459475815,"DDX60L","Probable ATP-dependent RNA helicase DDX60-like","DDX6L_HUMAN"
0.401391666666669,14.4091,15.8856984835941,3.2194269906983e-06,0.000371730457320348,5.05097918393175,"NDRG1_HUMAN",15,14.0745443002797,3.62311620776112e-06,0.000291199085012016,0.401391666666669,"Non-significant",3.53580999397046,"NDRG1","Protein NDRG1","NDRG1_HUMAN"
-0.800174999999999,12.0884428571429,-13.0469184669103,1.04563954681702e-05,0.000874709490286316,3.72103610176212,"NUB1_HUMAN",27,-13.8949878372977,3.93389186985252e-06,0.000313107238340301,-0.800174999999999,"Up in D",3.50430689234823,"NUB1","NEDD8 ultimate buster 1","NUB1_HUMAN"
-0.664833333333334,10.2015214285714,-12.7840333908105,1.18022800111269e-05,0.000977324156880991,3.58377254355945,"TLR3_HUMAN",25,-13.675166451209,4.35686439253795e-06,0.000343438214327174,-0.664833333333334,"Up in D",3.4641513825937,"TLR3","Toll-like receptor 3","TLR3_HUMAN"
-0.419841666666667,10.4886428571429,-12.2952508592079,1.48759065644098e-05,0.00111090803378849,3.32115433663563,"LPIN2_HUMAN",24,-13.6182289585041,4.4747746476955e-06,0.000349373357731502,-0.419841666666667,"Non-significant",3.45671021621443,"LPIN2","Phosphatidate phosphatase LPIN2","LPIN2_HUMAN"
0.283566666666673,13.5482285714286,10.3775722438392,4.03943456088116e-05,0.0023172278854097,2.18499591007863,"A1CF_HUMAN",34,13.483222723747,4.76927664042527e-06,0.000368854055643456,0.283566666666673,"Non-significant",3.43314543700189,"A1CF","APOBEC1 complementation factor","A1CF_HUMAN"
-1.66904166666666,12.5243714285714,-19.4792727745566,9.40474914758525e-07,0.000142778025022044,6.42505856524707,"IFM3_HUMAN",3,-13.3952667907248,4.97309834184394e-06,0.00038102299258352,-1.66904166666666,"Up in D",3.41904881631689,"IFITM3","Interferon-induced transmembrane protein 3","IFM3_HUMAN"
0.300125000000003,11.5743,10.7695783233651,3.25068817224643e-05,0.00200369485985536,2.43236689401485,"A0AAG2UXZ5_HUMAN;COIA1_HUMAN",30,13.3622016700525,5.05229055943046e-06,0.000383506277835286,0.300125000000003,"Non-significant",3.41622752244014,"COL18A1","Collagen type XVIII alpha 1 chain;Collagen alpha-1(XVIII) chain","A0AAG2UXZ5_HUMAN;COIA1_HUMAN"
-0.650673333333334,9.85849,-12.2867263291949,1.49372062395795e-05,0.00111090803378849,3.31648572850867,"ECE1_HUMAN",28,-13.2454801849888,5.3436351258197e-06,0.000400877401281264,-0.650673333333334,"Up in D",3.396988425604,"ECE1","Endothelin-converting enzyme 1","ECE1_HUMAN"
-0.445350000000001,15.0112857142857,-12.4070760676094,1.40981366949554e-05,0.00108300086371552,3.38211162646408,"APOL2_HUMAN",21,-13.2318349292401,5.37893561123921e-06,0.000400877401281264,-0.445350000000001,"Non-significant",3.396988425604,"APOL2","Apolipoprotein L2","APOL2_HUMAN"
0.29665,11.9898857142857,11.1049907007102,2.71459019115326e-05,0.00176620717357733,2.63748657145418,"AS3MT_HUMAN",25,13.1173926748331,5.68575946304103e-06,0.000417957176455729,0.29665,"Non-significant",3.37886821339652,"AS3MT","Arsenite methyltransferase","AS3MT_HUMAN"
0.355541666666669,11.4487,10.9102015548761,3.01225778034687e-05,0.00189957609871412,2.51907839608954,"TFR1_HUMAN",34,13.1086270685722,5.71007608722148e-06,0.000417957176455729,0.355541666666669,"Non-significant",3.37886821339652,"TFRC","Transferrin receptor protein 1","TFR1_HUMAN"
-2.99397666666666,7.30265714285714,-12.6982847581177,1.22839273416251e-05,0.000997065706402403,3.53840815731816,"LEG9_HUMAN",7,-12.8631281278055,6.44208524082575e-06,0.000467364732781323,-2.99397666666666,"Up in D",3.3303440624537,"LGALS9","Galectin-9","LEG9_HUMAN"
-3.24302333333334,7.61051285714286,-12.5090419153817,1.3429705970923e-05,0.00104854028142501,3.43723637792815,"HMCN1_HUMAN",9,-12.8320443228157,6.54222607015322e-06,0.000470280512089845,-3.24302333333334,"Up in D",3.32764301756947,"HMCN1","Hemicentin-1","HMCN1_HUMAN"
-0.268841666666665,10.4327571428571,-9.48918206665035,6.80201959773937e-05,0.00359761010724306,1.59118377037176,"COG2_HUMAN",44,-12.8152703351682,6.59700645161407e-06,0.000470280512089845,-0.268841666666665,"Non-significant",3.32764301756947,"COG2","Conserved oligomeric Golgi complex subunit 2","COG2_HUMAN"
-0.185591666666665,13.2188857142857,-7.21992931713318,0.000322262389534858,0.0107394596317348,-0.181725679136415,"EIF3A_HUMAN",106,-12.7807471911357,6.71141483781077e-06,0.000470751404295036,-0.185591666666665,"Non-significant",3.32720837576871,"EIF3A","Eukaryotic translation initiation factor 3 subunit A","EIF3A_HUMAN"
-0.771191666666667,14.5223142857143,-15.522368562702,3.69962122060545e-06,0.000410072071726041,4.89463643551121,"TPSN_HUMAN",9,-12.778644129263,6.71845746554271e-06,0.000470751404295036,-0.771191666666667,"Up in D",3.32720837576871,"TAPBP","Tapasin","TPSN_HUMAN"
-0.523424999999998,9.72074,-12.2924641982705,1.48959132899235e-05,0.00111090803378849,3.31962851428974,"BT3A3_HUMAN",17,-12.4294162466074,8.01477197830555e-06,0.000556822887102957,-0.523424999999998,"Up in D",3.25428292221531,"BTN3A3","Butyrophilin subfamily 3 member A3","BT3A3_HUMAN"
-0.322833333333328,12.8889428571429,-12.5522665762739,1.31574700090672e-05,0.00103716287629167,3.46047417199781,"ADPRS_HUMAN",17,-12.1841428381132,9.09722005912875e-06,0.000622328162197208,-0.322833333333328,"Non-significant",3.20598054545599,"ADPRS","ADP-ribosylhydrolase ARH3","ADPRS_HUMAN"
-0.966533333333333,15.3920714285714,-15.0347133478395,4.48080880122799e-06,0.000446436316213979,4.67890204379057,"HLAC_HUMAN",7,-12.1718689716301,9.15564040247621e-06,0.000622328162197208,-0.966533333333333,"Up in D",3.20598054545599,"HLA-C","HLA class I histocompatibility antigen, C alpha chain","HLAC_HUMAN"
-0.518741666666664,10.9197571428571,-12.0240059796136,1.69779019092641e-05,0.00119986930907023,3.17106179310808,"SHFL_HUMAN",17,-12.1656561791679,9.18537541179095e-06,0.000622328162197208,-0.518741666666664,"Up in D",3.20598054545599,"SHFL","Shiftless antiviral inhibitor of ribosomal frameshifting protein","SHFL_HUMAN"
-0.245541666666664,12.4349428571429,-9.13869917490561,8.45585779645974e-05,0.00410184155120573,1.3430741999948,"GLCNE_HUMAN",35,-12.0933423474665,9.53974056987497e-06,0.000641039288457664,-0.245541666666664,"Non-significant",3.19311535232599,"GNE","Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase","GLCNE_HUMAN"
-0.268099999999999,11.21,-9.77132192817729,5.73819536579115e-05,0.00314525009463972,1.78503446504245,"CFAB_HUMAN",28,-11.9352508591783,1.03703936882061e-05,0.000691190954926128,-0.268099999999999,"Non-significant",3.16040195376321,"CFB","Complement factor B","CFAB_HUMAN"
-0.348574999999999,8.47429571428571,-9.76305167638264,5.76651190100607e-05,0.00314525009463972,1.77942424852387,"ZFY26_HUMAN",49,-11.8778394046762,1.06923320020059e-05,0.000706901110906807,-0.348574999999999,"Non-significant",3.15064133583719,"ZFYVE26","Zinc finger FYVE domain-containing protein 26","ZFY26_HUMAN"
-0.524933333333331,11.9243285714286,-11.288010634216,2.46549530222853e-05,0.00164326264127394,2.74698455887285,"CASP1_HUMAN",20,-11.811257609797,1.108012441119e-05,0.000726678879383488,-0.524933333333331,"Up in D",3.13865746221007,"CASP1","Caspase-1","CASP1_HUMAN"
-0.773215,9.57991714285714,-11.671165324305,2.02478138094524e-05,0.00139488720680581,2.97091628981408,"TRI22_HUMAN",15,-11.7881192341201,1.1218642564517e-05,0.000729924061459608,-0.773215,"Up in D",3.13672231988576,"TRIM22","E3 ubiquitin-protein ligase TRIM22","TRI22_HUMAN"
-0.651763333333333,10.3414728571429,-12.1988045539016,1.55868051053129e-05,0.0011308020199412,3.26815202293296,"MTAP2_HUMAN",13,-11.7514874277806,1.14420146116385e-05,0.000738595557371749,-0.651763333333333,"Up in D",3.13159330894436,"MAP2","Microtubule-associated protein 2","MTAP2_HUMAN"
-0.645317499999999,7.96211285714286,-10.9210731065867,2.99468214196795e-05,0.00189957609871412,2.52573870447068,"LZTR1_HUMAN",30,-11.723205636692,1.16179576808523e-05,0.00074337532702769,-0.645317499999999,"Up in D",3.12879185743662,"LZTR1","Leucine-zipper-like transcriptional regulator 1","LZTR1_HUMAN"
-0.471993333333332,9.80662714285714,-10.5083688355661,3.75393410979544e-05,0.00219593966735379,2.26847770459958,"LCAP_HUMAN",34,-11.7105935103469,1.16974160998502e-05,0.00074337532702769,-0.471993333333332,"Non-significant",3.12879185743662,"LNPEP","Leucyl-cystinyl aminopeptidase","LCAP_HUMAN"
-0.396049999999997,13.8251142857143,-10.6589235214178,3.45371354856895e-05,0.00207223738705201,2.36339302116315,"GBP2_HUMAN",24,-11.6783283285782,1.19035402533944e-05,0.000749224322775718,-0.396049999999997,"Non-significant",3.12538813215663,"GBP2","Guanylate-binding protein 2","GBP2_HUMAN"
-0.173999999999998,15.3882285714286,-6.91250534382074,0.000410253750261095,0.0125028261882545,-0.456472211890629,"MAP4_HUMAN",68,-11.6677171903374,1.19722354578701e-05,0.000749224322775718,-0.173999999999998,"Non-significant",3.12538813215663,"MAP4","Microtubule-associated protein 4","MAP4_HUMAN"
0.225775000000009,16.7444857142857,8.41367573940286,0.000135903444643161,0.00583317507426509,0.802089859993869,"ACS2B_HUMAN",41,11.6366759309753,1.21758138837696e-05,0.00075068841071246,0.225775000000009,"Non-significant",3.12454028881255,"ACSM2B","Acyl-coenzyme A synthetase ACSM2B, mitochondrial","ACS2B_HUMAN"
-2.48232583333333,6.42692857142857,-13.1081595320708,1.01689253624764e-05,0.00085943144455239,3.75262722779567,"CXL11_HUMAN",2,-11.6362295353318,1.21787702640592e-05,0.00075068841071246,-2.48232583333333,"Up in D",3.12454028881255,"CXCL11","C-X-C motif chemokine 11","CXL11_HUMAN"
-0.207308333333332,13.1064285714286,-7.47754116502495,0.00026492503429032,0.0094019715632556,0.0413797145386763,"TB182_HUMAN",93,-11.5856436423215,1.25191769757909e-05,0.000765912036175625,-0.207308333333332,"Non-significant",3.11582110555954,"TNKS1BP1","182 kDa tankyrase-1-binding protein","TB182_HUMAN"
-0.316599999999996,11.4220142857143,-9.51585118662995,6.69226213653049e-05,0.00356254318151149,1.60972710312244,"RIPK1_HUMAN",38,-11.5462523131849,1.27918077743457e-05,0.000776794371363598,-0.316599999999996,"Non-significant",3.10969392997774,"RIPK1","Receptor-interacting serine/threonine-protein kinase 1","RIPK1_HUMAN"
0.347841666666678,16.6439,13.4542712822296,8.70632863323829e-06,0.000767467549841801,3.92851124065804,"TMT1A_HUMAN",14,11.4075987075069,1.38069895464424e-05,0.000832277208100994,0.347841666666678,"Non-significant",3.07973199835216,"TMT1A","Thiol S-methyltransferase TMT1A","TMT1A_HUMAN"
-0.29323333333333,10.9699285714286,-8.86088657831255,0.000101012738544228,0.00467854480556823,1.14035936636217,"CEIP2_HUMAN",61,-11.3795436887033,1.40234493669943e-05,0.000839155021245395,-0.29323333333333,"Non-significant",3.07615780239842,"CEMIP2","Cell surface hyaluronidase CEMIP2","CEIP2_HUMAN"
0.337277500000003,9.76748,8.91642129784221,9.74478248149226e-05,0.0045650129590442,1.18132386152295,"DYST_HUMAN",287,11.3123899243118,1.45575414754478e-05,0.000864802355186387,0.337277500000003,"Non-significant",3.06308313630375,"DST","Dystonin","DYST_HUMAN"
0.165300000000002,13.9970428571429,6.29864955343797,0.000682386636094337,0.0173094566746305,-1.03478751003558,"EPIPL_HUMAN",162,11.2641467441811,1.49556183938648e-05,0.000878816859235435,0.165300000000002,"Non-significant",3.05610162015994,"EPPK1","Epiplakin","EPIPL_HUMAN"
0.231691666666666,14.6131714285714,8.2441974043913,0.000152620004817146,0.00631908484591396,0.669841367216149,"LSS_HUMAN",45,11.2497095805953,1.50771582347112e-05,0.000878816859235435,0.231691666666666,"Non-significant",3.05610162015994,"LSS","Lanosterol synthase","LSS_HUMAN"
-1.01646083333333,7.19460142857143,-10.994694265334,2.87873202172194e-05,0.00184373789953723,2.57067989156257,"AZI2_HUMAN",15,-11.2452358521772,1.51150496648202e-05,0.000878816859235435,-1.01646083333333,"Up in D",3.05610162015994,"AZI2","5-azacytidine-induced protein 2","AZI2_HUMAN"
0.383958333333334,11.9610285714286,11.240819803043,2.52709888258874e-05,0.00165871478763351,2.718911098879,"FADS1_HUMAN",17,11.215180786181,1.53724534690296e-05,0.000887488546050035,0.383958333333334,"Non-significant",3.05183724325243,"FADS1","Acyl-CoA (8-3)-desaturase","FADS1_HUMAN"
-4.59881333333333,9.13408,-10.887293060493,3.04968480489301e-05,0.00190849740690938,2.50502357754835,"SHDAG_HDVD3;LHDAG_HDVD3",6,-11.1776190298199,1.57012314440267e-05,0.000900130736910005,-4.59881333333333,"Up in D",3.04569440812168,"","Small delta antigen;Large delta antigen","SHDAG_HDVD3;LHDAG_HDVD3"
-0.869141666666662,12.5701857142857,-12.1758311582941,1.5761889153851e-05,0.00113347339722167,3.25546780695174,"SP14L_HUMAN",9,-11.1409797314871,1.60297114931359e-05,0.000909320121550618,-0.869141666666662,"Up in D",3.04128319868318,"SP140L","Nuclear body protein SP140-like protein","SP14L_HUMAN"
-0.901156666666665,10.00399,-11.2392748989952,2.52914550444242e-05,0.00165871478763351,2.71799017968486,"CDHR5_HUMAN",12,-11.135076919483,1.60833639454549e-05,0.000909320121550618,-0.901156666666665,"Up in D",3.04128319868318,"CDHR5","Cadherin-related family member 5","CDHR5_HUMAN"
-3.57267666666667,8.38732285714286,-10.6714186467246,3.4300689360748e-05,0.00207223738705201,2.37121465793698,"HERC6_HUMAN",41,-11.0797637745343,1.65962345012801e-05,0.000931889934530782,-3.57267666666667,"Up in D",3.03063537911458,"HERC6","Probable E3 ubiquitin-protein ligase HERC6","HERC6_HUMAN"
-3.42661333333333,8.64815142857143,-10.6324292706531,3.50447449700343e-05,0.00208186100916189,2.34678019153103,"ESIP1_HUMAN",18,-11.021584406649,1.71559850757896e-05,0.000956767113274308,-3.42661333333333,"Up in D",3.01919376099881,"EPSTI1","Epithelial-stromal interaction protein 1","ESIP1_HUMAN"
0.2746,17.0055857142857,8.33196664172278,0.000143684655128182,0.00604065027046584,0.738616975997141,"AL1L1_HUMAN",79,10.9504336909906,1.78701393401596e-05,0.000989860826423166,0.2746,"Non-significant",3.00442586253913,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","AL1L1_HUMAN"
-0.725858333333333,11.8292428571429,-10.533369105874,3.70205540048406e-05,0.0021834136815229,2.28432533723593,"APOL3_HUMAN",18,-10.874643360091,1.86685477436483e-05,0.00102714600270087,-0.725858333333333,"Up in D",2.98836781963489,"APOL3","Apolipoprotein L3","APOL3_HUMAN"
0.555575000000001,11.1906285714286,11.3766205824264,2.35445192496194e-05,0.00158211449842934,2.79940145942441,"IYD1_HUMAN",13,10.8148070011768,1.932779115484e-05,0.00105632821258252,0.555575000000001,"Up in DM",2.97620112084891,"IYD","Iodotyrosine deiodinase 1","IYD1_HUMAN"
-0.173899999999998,15.0358714285714,-7.16652402096336,0.00033586094882962,0.0109696735398614,-0.228777958409111,"FKBP5_HUMAN",40,-10.8010304112327,1.94833214825477e-05,0.00105777661929752,-0.173899999999998,"Non-significant",2.97560603669526,"FKBP5","Peptidyl-prolyl cis-trans isomerase FKBP5","FKBP5_HUMAN"
0.281316666666672,16.2027142857143,8.14667681165349,0.000163307036148419,0.006627678625469,0.592690282449588,"FAS_HUMAN",149,10.7297756431562,2.03109640160035e-05,0.00109545580923156,0.281316666666672,"Non-significant",2.96040513722147,"FASN","Fatty acid synthase","FAS_HUMAN"
-1.37756083333333,6.32849428571429,-12.0591346354748,1.66871685234059e-05,0.00118957745699897,3.19068137564698,"MD2L1_HUMAN",5,-10.6842016387575,2.0861397500301e-05,0.00111778912880698,-1.37756083333333,"Up in D",2.95164011848295,"MAD2L1","Mitotic spindle assembly checkpoint protein MAD2A","MD2L1_HUMAN"
-0.454162500000001,8.65938142857143,-11.7482868610615,1.94749957936015e-05,0.0013530170806436,3.01514863585823,"TBC20_HUMAN",13,-10.672953490313,2.0999863174085e-05,0.00111790180715032,-0.454162500000001,"Non-significant",2.95159634178556,"TBC1D20","TBC1 domain family member 20","TBC20_HUMAN"
