logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,C_vs_D,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
-1.08058106899261,6.994194805622101,,0.00011945203976534188,0.0019148746829206519,,EPCR_HUMAN,8,,0.00011945203976534188,0.0019148746829206519,1.08058106899261,Down,2.7178596427381208,PROCR,Endothelial protein C receptor,EPCR_HUMAN,Q9UNN8
-1.58408093452454,11.864602446556091,,6.4151583946501506e-09,2.1795500645823885e-06,,SAMH1_HUMAN,8,,6.4151583946501506e-09,2.1795500645823885e-06,1.58408093452454,Down,5.661633150724228,SAMHD1,Deoxynucleoside triphosphate triphosphohydrolase SAMHD1,SAMH1_HUMAN,Q9Y3Z3
-3.44312214851379,14.255590796470635,,9.706729888910842e-10,5.653476822441357e-07,,OAS3_HUMAN,8,,9.706729888910842e-10,5.653476822441357e-07,3.44312214851379,Down,6.24768438396813,OAS3,2'-5'-oligoadenylate synthase 3,OAS3_HUMAN,Q9Y6K5
0.0298571586608887,16.843799829483018,,0.40020173648754087,0.5686086355322196,,PAL4H_HUMAN,8,,0.40020173648754087,0.5686086355322196,-0.0298571586608887,Non-significant,0.2451865489095364,PPIAL4H,Peptidyl-prolyl cis-trans isomerase A-like 4H,PAL4H_HUMAN,A0A075B767
0.022904634475708,11.80903780460359,,0.8333294410834299,0.9252407764970434,,SIM26_HUMAN,8,,0.8333294410834299,0.9252407764970434,-0.022904634475708,Non-significant,0.03374523558859643,SMIM26,Small integral membrane protein 26,SIM26_HUMAN,A0A096LP01
0.182645082473755,15.342879414558414,,0.0017362172508234045,0.011642364690143125,,GAL3B_HUMAN;GAL3A_HUMAN,8,,0.0017362172508234045,0.011642364690143125,-0.182645082473755,Up,1.9339588008219584,GATD3B;GATD3,"Putative glutamine amidotransferase-like class 1 domain-containing protein 3B, mitochondrial;Glutamine amidotransferase-like class 1 domain-containing protein 3, mitochondrial",GAL3B_HUMAN;GAL3A_HUMAN,A0A0B4J2D5;P0DPI2
0.358076810836792,9.63571107387543,,0.2428916671950968,0.40010784241608144,,PIOS1_HUMAN,8,,0.2428916671950968,0.40010784241608144,-0.358076810836792,Non-significant,0.39782293603752505,PIGBOS1,Protein PIGBOS1,PIOS1_HUMAN,A0A0B4J2F0
-0.656337102254231,6.40444056193034,,0.3412258454942896,0.5088172697388946,,GLYLB_HUMAN,6,,0.3412258454942896,0.5088172697388946,0.656337102254231,Non-significant,0.29343815674442386,GLYATL1B,Putative glycine N-acyltransferase-like protein 1B,GLYLB_HUMAN,A0A0U1RQE8
,,,1.0,1.0,,NBDY_HUMAN,3,,1.0,1.0,,Non-significant,-0.0,NBDY,Negative regulator of P-body association,NBDY_HUMAN,A0A0U1RRE5
-0.204785108566284,9.31037437915802,,0.00041504083203854243,0.004464700454409334,,A0AAG2UWQ9_HUMAN,8,,0.00041504083203854243,0.004464700454409334,0.204785108566284,Down,2.3502076734744355,NKRF,NF-kappa-B-repressing factor,A0AAG2UWQ9_HUMAN,A0AAG2UWQ9
0.498583793640137,11.694947719573975,,2.0202736035895154e-07,2.2879598560651262e-05,,A0AAG2UXZ5_HUMAN;COIA1_HUMAN,8,,2.0202736035895154e-07,2.2879598560651262e-05,-0.498583793640137,Up,4.640551599827591,COL18A1,Collagen type XVIII alpha 1 chain;Collagen alpha-1(XVIII) chain,A0AAG2UXZ5_HUMAN;COIA1_HUMAN,A0AAG2UXZ5;P39060
-0.197849750518799,12.52756881713867,,0.0003006052372735424,0.0035730832430444096,,RBM47_HUMAN,8,,0.0003006052372735424,0.0035730832430444096,0.197849750518799,Down,2.4469568658088336,RBM47,RNA-binding protein 47,RBM47_HUMAN,A0AV96
-0.0158077478408813,8.109978139400482,,0.8912466510860939,0.9648466798932568,,TM129_HUMAN,8,,0.8912466510860939,0.9648466798932568,0.0158077478408813,Non-significant,0.01554169325363016,TMEM129,E3 ubiquitin-protein ligase TM129,TM129_HUMAN,A0AVI4
-0.213843584060669,12.078915715217601,,1.4534630794168035e-05,0.00044831799815654954,,UBA6_HUMAN,8,,1.4534630794168035e-05,0.00044831799815654954,0.213843584060669,Down,3.3484138256152,UBA6,Ubiquitin-like modifier-activating enzyme 6,UBA6_HUMAN,A0AVT1
-0.211323738098145,13.44738292694094,,0.005109502225005344,0.024450047618951632,,ESYT2_HUMAN,8,,0.005109502225005344,0.024450047618951632,0.211323738098145,Down,1.6117202907069135,ESYT2,Extended synaptotagmin-2,ESYT2_HUMAN,A0FGR8
-0.930861473083496,6.619451284408571,,0.11230121082830483,0.22984876586090847,,MED19_HUMAN,6,,0.11230121082830483,0.22984876586090847,0.930861473083496,Non-significant,0.6385578237876602,MED19,Mediator of RNA polymerase II transcription subunit 19,MED19_HUMAN,A0JLT2
0.233292102813721,9.446856260299683,,0.0002410727318898386,0.0030498258243476977,,BLT3B_HUMAN,8,,0.0002410727318898386,0.0030498258243476977,-0.233292102813721,Up,2.5157249625170297,BLTP3B,Bridge-like lipid transfer protein family member 3B,BLT3B_HUMAN,A0JNW5
0.112669229507446,14.208724617958076,,0.0013468146222014746,0.009727127041125619,,SHOT1_HUMAN,8,,0.0013468146222014746,0.009727127041125619,-0.112669229507446,Up,2.01201541198516,SHTN1,Shootin-1,SHOT1_HUMAN,A0MZ66
0.0128886699676514,9.095447897911072,,0.8848509037206599,0.9605931969228051,,TM223_HUMAN,8,,0.8848509037206599,0.9605931969228051,-0.0128886699676514,Non-significant,0.01746049343029414,TMEM223,Transmembrane protein 223,TM223_HUMAN,A0PJW6
0.0942277908325195,7.421973586082458,,0.729874804857715,0.8515380109901,,TMM82_HUMAN,8,,0.729874804857715,0.8515380109901,-0.0942277908325195,Non-significant,0.06979596121305953,TMEM82,Transmembrane protein 82,TMM82_HUMAN,A0PJX8
-0.0324488878250122,7.7006582617759705,,0.7390549093105367,0.8588077141966819,,RHG10_HUMAN,8,,0.7390549093105367,0.8588077141966819,0.0324488878250122,Non-significant,0.06610406319013852,ARHGAP10,Rho GTPase-activating protein 10,RHG10_HUMAN,A1A4S6
0.177582740783691,9.358776092529299,,0.007983221364979923,0.03364659874284363,,ARH37_HUMAN,8,,0.007983221364979923,0.03364659874284363,-0.177582740783691,Up,1.4730588310498924,ARHGEF37,Rho guanine nucleotide exchange factor 37,ARH37_HUMAN,A1IGU5
0.102486371994019,12.75273334980012,,0.04424574530057424,0.11629408540978609,,HACL2_HUMAN,8,,0.04424574530057424,0.11629408540978609,-0.102486371994019,Non-significant,0.9344423724530777,ILVBL,2-hydroxyacyl-CoA lyase 2,HACL2_HUMAN,A1L0T0
-0.168761730194092,10.05574631690979,,0.02117794081038727,0.06852576562218167,,CA226_HUMAN,8,,0.02117794081038727,0.06852576562218167,0.168761730194092,Non-significant,1.1641461034917664,C1orf226,Uncharacterized protein C1orf226,CA226_HUMAN,A1L170
-0.10243821144104,8.944475769996643,,0.3094325202234848,0.473201944842891,,NDUF8_HUMAN,8,,0.3094325202234848,0.473201944842891,0.10243821144104,Non-significant,0.32495347910581474,NDUFAF8,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 8,NDUF8_HUMAN,A1L188
-0.29037070274353,9.04359781742096,,0.028306853319646233,0.08451632441171562,,PKHG3_HUMAN,8,,0.028306853319646233,0.08451632441171562,0.29037070274353,Non-significant,1.0730593985390353,PLEKHG3,Pleckstrin homology domain-containing family G member 3,PKHG3_HUMAN,A1L390
-0.248242855072021,9.576187372207642,,0.00047172171769826695,0.00479517947914553,,SPD2B_HUMAN,8,,0.00047172171769826695,0.00479517947914553,0.248242855072021,Down,2.319195132947173,SH3PXD2B,SH3 and PX domain-containing protein 2B,SPD2B_HUMAN,A1X283
0.184363484382629,7.450932800769806,,0.3020487884637823,0.46575374832331334,,MACD2_HUMAN,8,,0.3020487884637823,0.46575374832331334,-0.184363484382629,Non-significant,0.33184364127427285,MACROD2,ADP-ribose glycohydrolase MACROD2,MACD2_HUMAN,A1Z1Q3
-0.0800507068634033,12.448021769523624,,0.24933172474125997,0.4075883888412658,,PIPSL_HUMAN,8,,0.24933172474125997,0.4075883888412658,0.0800507068634033,Non-significant,0.38977819643693706,PIPSL,Putative PIP5K1A and PSMD4-like protein,PIPSL_HUMAN,A2A3N6
0.0171663761138916,10.79035818576812,,0.6114716063577991,0.7593572156931913,,NBAS_HUMAN,8,,0.6114716063577991,0.7593572156931913,-0.0171663761138916,Non-significant,0.11955387587123038,NBAS,NBAS subunit of NRZ tethering complex,NBAS_HUMAN,A2RRP1
0.0337233543395996,7.747679591178894,,0.8242333742849188,0.9192721835479727,,SYTC2_HUMAN,8,,0.8242333742849188,0.9192721835479727,-0.0337233543395996,Non-significant,0.0365558810933364,TARS3,"Threonine--tRNA ligase 2, cytoplasmic",SYTC2_HUMAN,A2RTX5
-0.0600799322128296,6.629308640956879,,0.7459435573106077,0.8642617762194161,,F234B_HUMAN,8,,0.7459435573106077,0.8642617762194161,0.0600799322128296,Non-significant,0.06335469415493189,FAM234B,Protein FAM234B,F234B_HUMAN,A2RU67
0.0232913494110107,9.302286028862,,0.7461870481647281,0.8642626691385218,,TYW5_HUMAN,8,,0.7461870481647281,0.8642626691385218,-0.0232913494110107,Non-significant,0.06335424546027627,TYW5,tRNA wybutosine-synthesizing protein 5,TYW5_HUMAN,A2RUC4
0.206669092178345,9.772219300270084,,0.0517825205396515,0.12975865779972906,,FUCM_HUMAN,8,,0.0517825205396515,0.12975865779972906,-0.206669092178345,Non-significant,0.8868636553738719,FUOM,Fucose mutarotase,FUCM_HUMAN,A2VDF0
-0.210348010063171,6.2404748797416705,,0.5484318989773709,0.7041274924045792,,T131L_HUMAN,8,,0.5484318989773709,0.7041274924045792,0.210348010063171,Non-significant,0.15234869847892243,TMEM131L,Transmembrane protein 131-like,T131L_HUMAN,A2VDJ0
0.109109401702881,12.64325308799744,,0.014188088908128494,0.051394792073247327,,VWA8_HUMAN,8,,0.014188088908128494,0.051394792073247327,-0.109109401702881,Non-significant,1.289080886616432,VWA8,von Willebrand factor A domain-containing protein 8,VWA8_HUMAN,A3KMH1
0.352905869483948,7.742141306400299,,0.06173370306724946,0.1479649073516614,,SBNO1_HUMAN,8,,0.06173370306724946,0.1479649073516614,-0.352905869483948,Non-significant,0.8298412734609621,SBNO1,Protein strawberry notch homolog 1,SBNO1_HUMAN,A3KN83
0.271667957305908,,,1.0,1.0,,F221A_HUMAN,4,,1.0,1.0,-0.271667957305908,Non-significant,-0.0,FAM221A,Protein FAM221A,F221A_HUMAN,A4D161
-0.0779848098754883,8.43014931678772,,0.5454032266943579,0.7015822777483075,,GTPBA_HUMAN,8,,0.5454032266943579,0.7015822777483075,0.0779848098754883,Non-significant,0.15392138995747587,GTPBP10,GTP-binding protein 10,GTPBA_HUMAN,A4D1E9
-0.0135583877563477,10.351050853729266,,0.4550639076469243,0.6211088068559584,,WDR91_HUMAN,8,,0.4550639076469243,0.6211088068559584,0.0135583877563477,Non-significant,0.20683231274152164,WDR91,WD repeat-containing protein 91,WDR91_HUMAN,A4D1P6
0.0636570453643799,9.408601641654968,,0.31290310833160473,0.47752422708888353,,DEN11_HUMAN,8,,0.31290310833160473,0.47752422708888353,-0.0636570453643799,Non-significant,0.32100458968420903,DENND11,DENN domain-containing protein 11,DEN11_HUMAN,A4D1U4
-0.0806940793991089,8.094714224338531,,0.1572168842491277,0.2938628266512545,,MBLC1_HUMAN,8,,0.1572168842491277,0.2938628266512545,0.0806940793991089,Non-significant,0.5318553482632233,MBLAC1,Metallo-beta-lactamase domain-containing protein 1,MBLC1_HUMAN,A4D2B0
,,,1.0,1.0,,MTMRB_HUMAN,2,,1.0,1.0,,Non-significant,-0.0,MTMR11,Myotubularin-related protein 11,MTMRB_HUMAN,A4FU01
-0.0827610492706299,13.06215059757231,,0.43763841243586604,0.6060004378726046,,POTEF_HUMAN,8,,0.43763841243586604,0.6060004378726046,0.0827610492706299,Non-significant,0.21752706202911437,POTEF,POTE ankyrin domain family member F,POTEF_HUMAN,A5A3E0
0.13278603553772,9.078796982765198,,0.1221329193610917,0.2439138242215251,,VP37C_HUMAN,8,,0.1221329193610917,0.2439138242215251,-0.13278603553772,Non-significant,0.6127635846268822,VPS37C,Vacuolar protein sorting-associated protein 37C,VP37C_HUMAN,A5D8V6
-0.447312792142232,7.206403632958729,,0.04361808730741486,0.11513819485421195,,PDES1_HUMAN,7,,0.04361808730741486,0.11513819485421195,0.447312792142232,Non-significant,0.9387805837309828,PEDS1,Plasmanylethanolamine desaturase 1,PDES1_HUMAN,A5PLL7
-0.12502646446228,10.20203197002411,,0.07179910428782584,0.16510149361616805,,TPC13_HUMAN,8,,0.07179910428782584,0.16510149361616805,0.12502646446228,Non-significant,0.782248997807311,TRAPPC13,Trafficking protein particle complex subunit 13,TPC13_HUMAN,A5PLN9
-0.0149729251861572,10.251612305641174,,0.44134582067510003,0.6089228124847319,,CNOT1_HUMAN,8,,0.44134582067510003,0.6089228124847319,0.0149729251861572,Non-significant,0.21543775537452547,CNOT1,CCR4-NOT transcription complex subunit 1,CNOT1_HUMAN,A5YKK6
-0.0468939542770386,6.637037217617036,,0.8756047714217886,0.9540494849524763,,ARG35_HUMAN,7,,0.8756047714217886,0.9540494849524763,0.0468939542770386,Non-significant,0.020429098582659747,ARHGEF35,Rho guanine nucleotide exchange factor 35,ARG35_HUMAN,A5YM69
0.0714764595031738,9.69654393196106,,0.6205168546081976,0.7662720630736397,,MP3B2_HUMAN;MLP3B_HUMAN,8,,0.6205168546081976,0.7662720630736397,-0.0714764595031738,Non-significant,0.1156170077646345,MAP1LC3B2;MAP1LC3B,Microtubule-associated proteins 1A/1B light chain 3 beta 2;Microtubule-associated proteins 1A/1B light chain 3B,MP3B2_HUMAN;MLP3B_HUMAN,A6NCE7;Q9GZQ8
-0.107494115829468,11.200089335441564,,0.16986243854501204,0.3112861280476963,,CB072_HUMAN,8,,0.16986243854501204,0.3112861280476963,0.107494115829468,Non-significant,0.5068402325027496,C2orf72,Uncharacterized protein C2orf72,CB072_HUMAN,A6NCS6
0.174187183380127,11.433666229248043,,0.016883972414967207,0.058064913990570476,,FA83G_HUMAN,8,,0.016883972414967207,0.058064913990570476,-0.174187183380127,Non-significant,1.2360862129293901,FAM83G,Protein FAM83G,FA83G_HUMAN,A6ND36
0.209624767303467,13.58694982528689,,8.393413974684406e-05,0.001474997792016738,,ASPDH_HUMAN,8,,8.393413974684406e-05,0.001474997792016738,-0.209624767303467,Up,2.8312086297981334,ASPDH,Aspartate dehydrogenase domain-containing protein,ASPDH_HUMAN,A6ND91
-0.0157070159912109,12.55166149139405,,0.5475624806914113,0.70334348890324,,PALM3_HUMAN,8,,0.5475624806914113,0.70334348890324,0.0157070159912109,Non-significant,0.15283252860282862,PALM3,Paralemmin-3,PALM3_HUMAN,A6NDB9
0.0776774883270264,11.662917733192451,,0.13683397171591777,0.26470799652944094,,PGP_HUMAN,8,,0.13683397171591777,0.26470799652944094,-0.0776774883270264,Non-significant,0.5772329389549622,PGP,Glycerol-3-phosphate phosphatase,PGP_HUMAN,A6NDG6
-0.0811686515808105,10.341758251190175,,0.05228331733243751,0.13065221254327167,,RIMC1_HUMAN,8,,0.05228331733243751,0.13065221254327167,0.0811686515808105,Non-significant,0.8838832312700071,RIMOC1,RAB7A-interacting MON1-CCZ1 complex subunit 1,RIMC1_HUMAN,A6NDU8
0.0587716102600098,8.514614582061771,,0.5779212002931531,0.7312801780245765,,RCCD1_HUMAN,8,,0.5779212002931531,0.7312801780245765,-0.0587716102600098,Non-significant,0.1359161983400315,RCCD1,RCC1 domain-containing protein 1,RCCD1_HUMAN,A6NED2
-0.111643433570862,6.7051578164100665,,0.629423479299872,0.7736386870984557,,SWAHB_HUMAN,8,,0.629423479299872,0.7736386870984557,0.111643433570862,Non-significant,0.11146182075897762,SOWAHB,Ankyrin repeat domain-containing protein SOWAHB,SWAHB_HUMAN,A6NEL2
-0.20194411277771,11.21844732761385,,0.00033456894936584,0.003905549230496028,,TCAF2_HUMAN,8,,0.00033456894936584,0.003905549230496028,0.20194411277771,Down,2.4083178834253336,TCAF2,TRPM8 channel-associated factor 2,TCAF2_HUMAN,A6NFQ2
-0.0101351737976074,8.656458854675293,,0.9484399830904019,1.0,,SDHF1_HUMAN,8,,0.9484399830904019,1.0,0.0101351737976074,Non-significant,-0.0,SDHAF1,"Succinate dehydrogenase assembly factor 1, mitochondrial",SDHF1_HUMAN,A6NFY7
-0.220674514770508,9.465932846069336,,0.06037119766948236,0.1454688965121038,,WIPF3_HUMAN,8,,0.06037119766948236,0.1454688965121038,0.220674514770508,Non-significant,0.8372298555933679,WIPF3,WAS/WASL-interacting protein family member 3,WIPF3_HUMAN,A6NGB9
0.128376722335815,9.50103271007538,,0.13749738598198136,0.2656762287433829,,GLTD2_HUMAN,8,,0.13749738598198136,0.2656762287433829,-0.128376722335815,Non-significant,0.5756473021475629,GLTPD2,Glycolipid transfer protein domain-containing protein 2,GLTD2_HUMAN,A6NH11
-0.296879529953003,9.801767468452455,,0.1622797134343736,0.30073381439633695,,TBAL3_HUMAN,8,,0.1622797134343736,0.30073381439633695,0.296879529953003,Non-significant,0.5218177372466845,TUBAL3,Tubulin alpha chain-like 3,TBAL3_HUMAN,A6NHL2
-0.406735420227051,8.577409505844116,,7.657986267271904e-05,0.001384550333111643,,SMHD1_HUMAN,8,,7.657986267271904e-05,0.001384550333111643,0.406735420227051,Down,2.858691251550543,SMCHD1,Structural maintenance of chromosomes flexible hinge domain-containing protein 1,SMHD1_HUMAN,A6NHR9
0.689171075820923,7.869742035865784,,0.029482097146304523,0.0867546084918683,,CAST2_HUMAN,7,,0.029482097146304523,0.0867546084918683,-0.689171075820923,Non-significant,1.061707445765584,CASTOR2,Cytosolic arginine sensor for mTORC1 subunit 2,CAST2_HUMAN,A6NHX0
-0.0328096151351929,7.155377686023712,,0.8201371450474274,0.9159564827717741,,RHG42_HUMAN,8,,0.8201371450474274,0.9159564827717741,0.0328096151351929,Non-significant,0.038125159237207704,ARHGAP42,Rho GTPase-activating protein 42,RHG42_HUMAN,A6NI28
0.0806334018707275,9.506429314613342,,0.6248863399088792,0.7700352449171831,,CCD69_HUMAN,8,,0.6248863399088792,0.7700352449171831,-0.0806334018707275,Non-significant,0.11348939648629061,CCDC69,Coiled-coil domain-containing protein 69,CCD69_HUMAN,A6NI79
0.440760850906372,9.688412547111506,,0.00012370341648113885,0.0019397647268984733,,U119B_HUMAN,8,,0.00012370341648113885,0.0019397647268984733,-0.440760850906372,Up,2.712250942237831,UNC119B,Protein unc-119 homolog B,U119B_HUMAN,A6NIH7
0.005782127380371,8.614157676696777,,0.9393912752823494,0.9971096665780106,,MET15_HUMAN,8,,0.9393912752823494,0.9971096665780106,-0.005782127380371,Non-significant,0.0012570734130829108,METTL15,12S rRNA N4-methylcytidine (m4C) methyltransferase,MET15_HUMAN,A6NJ78
0.185821771621704,9.700257182121277,,0.008296181267260458,0.03464520061819847,,GLOD5_HUMAN,8,,0.008296181267260458,0.03464520061819847,-0.185821771621704,Up,1.4603569194763564,GLOD5,Glyoxalase domain-containing protein 5,GLOD5_HUMAN,A6NK44
0.711363434791565,7.274708092212677,,0.01845420368687741,0.06187318127582172,,LIPT2_HUMAN,8,,0.01845420368687741,0.06187318127582172,-0.711363434791565,Non-significant,1.2084975536904294,LIPT2,"Octanoyl-[acyl-carrier-protein]:protein N-octanoyltransferase LIPT2, mitochondrial",LIPT2_HUMAN,A6NK58
0.224450349807739,8.733601689338686,,0.03832194306383828,0.10455512364847631,,CC85C_HUMAN,8,,0.03832194306383828,0.10455512364847631,-0.224450349807739,Non-significant,0.9806546800367627,CCDC85C,Coiled-coil domain-containing protein 85C,CC85C_HUMAN,A6NKD9
0.378116528193156,7.8087393840154,,0.1989406658740866,0.34965082876028947,,PC4L1_HUMAN,7,,0.1989406658740866,0.34965082876028947,-0.378116528193156,Non-significant,0.4563654380355139,PCP4L1,Purkinje cell protein 4-like protein 1,PC4L1_HUMAN,A6NKN8
0.70596718788147,10.66398823261261,,1.2574603068316098e-06,7.824840889781163e-05,,TTC36_HUMAN,8,,1.2574603068316098e-06,7.824840889781163e-05,-0.70596718788147,Up,4.106524484630408,TTC36,Tetratricopeptide repeat protein 36,TTC36_HUMAN,A6NLP5
-0.0050036907196044,6.752267479896547,,0.9916742041493065,1.0,,ABTB3_HUMAN,6,,0.9916742041493065,1.0,0.0050036907196044,Non-significant,-0.0,ABTB3,Ankyrin repeat and BTB/POZ domain-containing protein 3,ABTB3_HUMAN,A6QL63
0.0552592277526855,8.045060276985168,,0.41747755559937927,0.5856402489722478,,ZSWM8_HUMAN,8,,0.41747755559937927,0.5856402489722478,-0.0552592277526855,Non-significant,0.2323690834082202,ZSWIM8,Zinc finger SWIM domain-containing protein 8,ZSWM8_HUMAN,A7E2V4
0.0414737065633135,6.748014291127523,,0.8607537705176175,0.945485383479791,,RHG32_HUMAN,7,,0.8607537705176175,0.945485383479791,-0.0414737065633135,Non-significant,0.024345180645634124,ARHGAP32,Rho GTPase-activating protein 32,RHG32_HUMAN,A7KAX9
-0.735336065292358,7.339794039726256,,0.00017415057560852192,0.0024109062708181457,,P121C_HUMAN,8,,0.00017415057560852192,0.0024109062708181457,0.735336065292358,Down,2.6178196734291537,POM121C,Nuclear envelope pore membrane protein POM 121C,P121C_HUMAN,A8CG34
0.171472668647766,8.23379200696945,,0.5792557117988363,0.7322869882182498,,LYRM9_HUMAN,8,,0.5792557117988363,0.7322869882182498,-0.171472668647766,Non-significant,0.13531868263935884,LYRM9,LYR motif-containing protein 9,LYRM9_HUMAN,A8MSI8
0.203959941864014,10.018536090850834,,0.0616009551328131,0.1477770485886902,,CEBOS_HUMAN,8,,0.0616009551328131,0.1477770485886902,-0.203959941864014,Non-significant,0.8303930114438216,CEBPZOS,Protein CEBPZOS,CEBOS_HUMAN,A8MTT3
-0.0045475959777832,13.087961673736576,,0.9295752418694677,0.9908178460396915,,RUXGL_HUMAN,8,,0.9295752418694677,0.9908178460396915,0.0045475959777832,Non-significant,0.0040061797539809865,SNRPGP15,Putative small nuclear ribonucleoprotein G-like protein 15,RUXGL_HUMAN,A8MWD9
-0.248157024383545,10.44515538215636,,5.21378212547811e-05,0.001076283024079709,,NUD19_HUMAN,8,,5.21378212547811e-05,0.001076283024079709,0.248157024383545,Down,2.968073509679472,NUDT19,Acyl-coenzyme A diphosphatase NUDT19,NUD19_HUMAN,A8MXV4
0.116589546203613,9.543665885925291,,0.06165680445534129,0.14786752456730967,,MI4GD_HUMAN,8,,0.06165680445534129,0.14786752456730967,-0.116589546203613,Non-significant,0.8301271975371672,MIF4GD,MIF4G domain-containing protein,MI4GD_HUMAN,A9UHW6
