"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","C_vs_BDM"
0.706374999999998,12.7883625,23.4570786547622,4.30431984548538e-08,2.82294512746313e-06,9.5218374645151,"LIMC1_HUMAN",62,-29.3796935284761,3.47007475602065e-09,3.19636773593902e-07,-0.706374999999998,"Up in BDM",6.4953432617417,"LIMCH1","LIM and calponin homology domains-containing protein 1","LIMC1_HUMAN",0.706374999999998
1.3088,10.87925,27.8612956338305,1.25471016969843e-08,1.32953064415492e-06,10.8130910583715,"CCN1_HUMAN",22,-29.2915297683306,3.55065911403512e-09,3.19890075415822e-07,-1.3088,"Up in BDM",6.49499923368584,"CCN1","CCN family member 1","CCN1_HUMAN",1.3088
0.592424999999999,15.3008375,22.3967641669707,5.99084219417326e-08,3.58488498597317e-06,9.17017444674699,"AMPN_HUMAN",49,-29.2913066832081,3.55086568222003e-09,3.19890075415822e-07,-0.592424999999999,"Up in BDM",6.49499923368584,"ANPEP","Aminopeptidase N","AMPN_HUMAN",0.592424999999999
-0.771124999999996,14.0420125,-27.5311011010851,1.36676239199854e-08,1.34996603489205e-06,10.7246326611992,"GLNA_HUMAN",20,29.2111953146589,3.62593057138248e-09,3.22253673353555e-07,0.771124999999996,"Up in C",6.4918021234452,"GLUL","Glutamine synthetase","GLNA_HUMAN",-0.771124999999996
-0.517875,12.5728875,-20.6074679072176,1.08520302544884e-07,5.12036954662825e-06,8.5334925803691,"OPLA_HUMAN",65,29.1799207697859,3.65571988556729e-09,3.22253673353555e-07,0.517875,"Up in C",6.4918021234452,"OPLAH","5-oxoprolinase","OPLA_HUMAN",-0.517875
-0.641674999999996,16.6940375,-23.7373568344022,3.95375112836343e-08,2.73087474279768e-06,9.61186954263457,"G6PI_HUMAN",35,29.0347292497996,3.7976843513863e-09,3.29248983448215e-07,0.641674999999996,"Up in C",6.48247555724245,"GPI","Glucose-6-phosphate isomerase","G6PI_HUMAN",-0.641674999999996
1.6285675,10.20421625,33.1637546014975,3.58859253712027e-09,6.87205095303471e-07,12.0838703117506,"COTL1_HUMAN",9,-29.0170413083252,3.81540051568436e-09,3.29248983448215e-07,-1.6285675,"Up in BDM",6.48247555724245,"COTL1","Coactosin-like protein","COTL1_HUMAN",1.6285675
0.713599999999998,10.919175,23.3008249075659,4.51503229766581e-08,2.86932052529181e-06,9.47112669158367,"CEIP2_HUMAN",61,-28.919887993076,3.91438802564945e-09,3.34272427440357e-07,-0.713599999999998,"Up in BDM",6.47589944483835,"CEMIP2","Cell surface hyaluronidase CEMIP2","CEIP2_HUMAN",0.713599999999998
-1.2181,11.066275,-27.5649302664295,1.3547740654105e-08,1.34996603489205e-06,10.7337518656582,"APOL3_HUMAN",18,28.3631744930031,4.54070394757656e-09,3.83759700641573e-07,1.2181,"Up in C",6.41594063332099,"APOL3","Apolipoprotein L3","APOL3_HUMAN",-1.2181
0.544225000000001,10.5709125,21.316228457304,8.52693693790236e-08,4.48101468057202e-06,8.79257884188086,"E41L2_HUMAN",47,-28.3172343947371,4.59724679291265e-09,3.84573767431611e-07,-0.544225000000001,"Up in BDM",6.41502034320791,"EPB41L2","Band 4.1-like protein 2","E41L2_HUMAN",0.544225000000001
1.31322,7.43035,26.8165680455806,1.65046507945867e-08,1.51782690016002e-06,10.5289365384479,"MCM6_HUMAN",23,-28.2507986722868,4.6804267857747e-09,3.87577159492737e-07,-1.31322,"Up in BDM",6.41164182449678,"MCM6","DNA replication licensing factor MCM6","MCM6_HUMAN",1.31322
0.720750000000001,11.166225,23.4839790672658,4.26918317564337e-08,2.82248094144551e-06,9.53053006919904,"MX1_HUMAN",43,-28.1832531043419,4.76674221488574e-09,3.90657576737349e-07,-0.720750000000001,"Up in BDM",6.40820374820501,"MX1","Interferon-induced GTP-binding protein Mx1","MX1_HUMAN",0.720750000000001
0.968194999999998,10.3587025,26.130747242269,1.987330009225e-08,1.6970970224611e-06,10.3353840797536,"GLSK_HUMAN",24,-28.1476723963949,4.81293184319007e-09,3.90657576737349e-07,-0.968194999999998,"Up in BDM",6.40820374820501,"GLS","Glutaminase kidney isoform, mitochondrial","GLSK_HUMAN",0.968194999999998
1.005625,10.7089375,26.0278941238272,2.04430672408246e-08,1.72189540024025e-06,10.3058567128941,"ADAM9_HUMAN",25,-28.0766504050771,4.906648770942e-09,3.94359868864535e-07,-1.005625,"Up in BDM",6.40410728647285,"ADAM9","Disintegrin and metalloproteinase domain-containing protein 9","ADAM9_HUMAN",1.005625
1.160475,13.7315875,25.4004170984333,2.43492419922614e-08,1.99615085852559e-06,10.1227974944008,"ITIH2_HUMAN",47,-27.9961765766489,5.01533599590801e-09,3.9918179120829e-07,-1.160475,"Up in BDM",6.3988292774,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN",1.160475
1.993885,9.3587075,26.8102223633129,1.65326841231137e-08,1.51782690016002e-06,10.527171764126,"ITA3_HUMAN",23,-27.907616874876,5.13809656416782e-09,4.01955948675983e-07,-1.993885,"Up in BDM",6.39582153968972,"ITGA3","Integrin alpha-3","ITA3_HUMAN",1.993885
0.30735,14.104825,13.9907191475446,1.67942637788712e-06,3.55760657517276e-05,5.54067045576265,"EPIPL_HUMAN",162,-27.8941101209474,5.15711593816168e-09,4.01955948675983e-07,-0.30735,"Non-significant",6.39582153968972,"EPPK1","Epiplakin","EPIPL_HUMAN",0.30735
0.719824999999997,16.1801375,27.9066330966886,1.24015628546415e-08,1.32953064415492e-06,10.8251417372177,"STOM_HUMAN",17,-27.8657686253892,5.19728355204369e-09,4.01955948675983e-07,-0.719824999999997,"Up in BDM",6.39582153968972,"STOM","Stomatin","STOM_HUMAN",0.719824999999997
0.467299999999998,12.5379,18.4980607449165,2.33981458642343e-07,8.84179855256993e-06,7.70236713763634,"MPRI_HUMAN",111,-27.7367535480324,5.38465228784447e-09,4.1255494818457e-07,-0.467299999999998,"Non-significant",6.38451819958902,"IGF2R","Cation-independent mannose-6-phosphate receptor","MPRI_HUMAN",0.467299999999998
-0.935224999999999,15.5659625,-28.3716592148121,1.10145508275099e-08,1.26848362421129e-06,10.9474437708529,"BAAT_HUMAN",15,27.5826225553432,5.61856801224068e-09,4.2649093115138e-07,0.935224999999999,"Up in C",6.3700901991806,"BAAT","Bile acid-CoA:amino acid N-acyltransferase","BAAT_HUMAN",-0.935224999999999
0.810425000000002,11.5480625,23.9030951187484,3.76176546134272e-08,2.65853045276617e-06,9.66455564202416,"BMP1_HUMAN",35,-27.2896754484014,6.0954759469091e-09,4.58446897364778e-07,-0.810425000000002,"Up in BDM",6.33871096210315,"BMP1","Bone morphogenetic protein 1","BMP1_HUMAN",0.810425000000002
0.645875,13.6400125,23.2265470850393,4.61929226770283e-08,2.89076015348304e-06,9.44688861566933,"MUC18_HUMAN",27,-26.7075601650264,7.18514202562063e-09,5.35489039327617e-07,-0.645875,"Up in BDM",6.2712494141099,"MCAM","Cell surface glycoprotein MUC18","MUC18_HUMAN",0.645875
0.883794999999997,9.3890875,28.3676789059665,1.10256485252291e-08,1.26848362421129e-06,10.9464069022988,"INGR1_HUMAN",14,-26.6575878864339,7.2885000288208e-09,5.3829840753399e-07,-0.883794999999997,"Up in BDM",6.26897690497016,"IFNGR1","Interferon gamma receptor 1","INGR1_HUMAN",0.883794999999997
-1.00255,17.059675,-24.5714737649419,3.08799137343109e-08,2.34401419253593e-06,9.87297111591017,"ARGI1_HUMAN",26,26.4849615501178,7.65867196746134e-09,5.57018574483148e-07,1.00255,"Up in C",6.25413032249048,"ARG1","Arginase-1","ARGI1_HUMAN",-1.00255
-0.950415,8.732675,-24.2802277852958,3.36312255212617e-08,2.50644351657549e-06,9.78294174010228,"MDR3_HUMAN",28,26.476271335298,7.67786032161451e-09,5.57018574483148e-07,0.950415,"Up in C",6.25413032249048,"ABCB4","Phosphatidylcholine translocator ABCB4","MDR3_HUMAN",-0.950415
-0.905549999999998,15.38635,-25.1680806912852,2.60058503600519e-08,2.08426078700788e-06,10.0537128706836,"KHK_HUMAN",20,26.4049204676678,7.83747382441767e-09,5.63610617654176e-07,0.905549999999998,"Up in C",6.2490208339708,"KHK","Ketohexokinase","KHK_HUMAN",-0.905549999999998
-0.969250000000001,14.0889,-29.8710740445759,7.60967490604789e-09,1.05735787931831e-06,11.3263170420469,"PGDH_HUMAN",12,26.3733145639715,7.90937117989375e-09,5.63834999415382e-07,0.969250000000001,"Up in C",6.24884796929237,"HPGD","15-hydroxyprostaglandin dehydrogenase [NAD(+)]","PGDH_HUMAN",-0.969250000000001
-0.793725000000006,17.1034875,-28.5538229694671,1.05199859681754e-08,1.26827713186915e-06,10.9947159904081,"DOPD_HUMAN",14,26.2659209952456,8.159290850932e-09,5.76636779275349e-07,0.793725000000006,"Up in C",6.23909766072179,"DDT","D-dopachrome decarboxylase","DOPD_HUMAN",-0.793725000000006
-0.883275000000003,11.9580375,-22.3297819741959,6.1203978325766e-08,3.63587111822195e-06,9.14734901404187,"ACACB_HUMAN",121,26.0450989236253,8.70168783155564e-09,6.09713135411053e-07,0.883275000000003,"Up in C",6.21487444861415,"ACACB","Acetyl-CoA carboxylase 2","ACACB_HUMAN",-0.883275000000003
1.40607,10.46584,26.4178842054234,1.83758743370069e-08,1.60261082781684e-06,10.4171193326293,"MTAP2_HUMAN",13,-26.0020711569951,8.81204826881163e-09,6.1221331955693e-07,-1.40607,"Up in BDM",6.2130972259521,"MAP2","Microtubule-associated protein 2","MTAP2_HUMAN",1.40607
0.4818,14.205225,19.6946796009106,1.49845455756868e-07,6.49964574759156e-06,8.18542454831005,"PLOD2_HUMAN",38,-25.7500266443219,9.49112377358292e-09,6.53850694922965e-07,-0.4818,"Non-significant",6.18452141035128,"PLOD2","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2","PLOD2_HUMAN",0.4818
0.71735,13.619775,23.7259574801039,3.96735981683532e-08,2.73087474279768e-06,9.6082308311395,"EHD1_HUMAN",22,-25.6534432872979,9.76684452865659e-09,6.67238262049389e-07,-0.71735,"Up in BDM",6.17571905751351,"EHD1","EH domain-containing protein 1","EHD1_HUMAN",0.71735
-0.627550000000001,14.41155,-23.3142103721128,4.49652959747432e-08,2.86932052529181e-06,9.47548551875799,"GBP1_HUMAN",22,25.5396037034349,1.01035020043561e-08,6.8453313579927e-07,0.627550000000001,"Up in C",6.16460552437956,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN",-0.627550000000001
-1.0075425,9.55187625,-23.6553027486482,4.05290560049992e-08,2.73087474279768e-06,9.58563426148734,"GLSL_HUMAN",27,25.4860363133585,1.02664331956312e-08,6.89870650309709e-07,1.0075425,"Up in C",6.16123233117991,"GLS2","Glutaminase liver isoform, mitochondrial","GLSL_HUMAN",-1.0075425
0.751624999999997,11.9389875,21.9387465483276,6.94339950927216e-08,4.00595564702574e-06,9.01258851242631,"FPRP_HUMAN",40,-25.3008735846528,1.08528965244294e-08,7.23349965099774e-07,-0.751624999999997,"Up in BDM",6.14065153515498,"PTGFRN","Prostaglandin F2 receptor negative regulator","FPRP_HUMAN",0.751624999999997
6.1962325,8.06380875,24.4773022693131,3.17405133826086e-08,2.38723604321675e-06,9.84399217892198,"AMY1B_HUMAN;AMY1C_HUMAN;AMY1A_HUMAN",12,-25.1758904799425,1.12701170032593e-08,7.45100154779999e-07,-6.1962325,"Up in BDM",6.12778534638621,"AMY1B;AMY1C;AMY1A","Alpha-amylase 1B;Alpha-amylase 1C;Alpha-amylase 1A","AMY1B_HUMAN;AMY1C_HUMAN;AMY1A_HUMAN",6.1962325
-0.505875000000001,14.3559125,-21.1805798213046,8.92422555581003e-08,4.57255006915816e-06,8.74371645088069,"TTC38_HUMAN",26,25.1483410294898,1.13644992717929e-08,7.45329320241266e-07,0.505875000000001,"Up in C",6.12765179387974,"TTC38","Tetratricopeptide repeat protein 38","TTC38_HUMAN",-0.505875000000001
-0.760050000000003,13.31175,-24.9231826825835,2.78922458263041e-08,2.15717576683058e-06,9.98011007328027,"ASPDH_HUMAN",17,25.113242377667,1.14860392003193e-08,7.47321820350935e-07,0.760050000000003,"Up in C",6.12649233700028,"ASPDH","Aspartate dehydrogenase domain-containing protein","ASPDH_HUMAN",-0.760050000000003
0.9224725,10.27113875,25.9661865753733,2.07938088099274e-08,1.72189540024025e-06,10.2880776682954,"SIL1_HUMAN",14,-24.8951295326447,1.22750303506253e-08,7.92367707200203e-07,-0.9224725,"Up in BDM",6.10107323236436,"SIL1","Nucleotide exchange factor SIL1","SIL1_HUMAN",0.9224725
-0.73845,15.476875,-23.8093456453013,3.86902556479265e-08,2.71096338292052e-06,9.63480390383233,"ADH6_HUMAN",19,24.8048937416991,1.26191894950546e-08,8.06731405103138e-07,0.73845,"Up in C",6.09327103615544,"ADH6","Alcohol dehydrogenase 6","ADH6_HUMAN",-0.73845
1.351165,8.84264,25.1363489933982,2.62418977834057e-08,2.08426078700788e-06,10.0442216867105,"DAB2_HUMAN",13,-24.7624819568145,1.27846997383781e-08,8.06731405103138e-07,-1.351165,"Up in BDM",6.09327103615544,"DAB2","Disabled homolog 2","DAB2_HUMAN",1.351165
0.835099999999999,12.235525,22.9471865552773,5.03667118380193e-08,3.10455867404573e-06,9.3549575916778,"MA1A1_HUMAN",24,-24.7593081130176,1.27971837139114e-08,8.06731405103138e-07,-0.835099999999999,"Up in BDM",6.09327103615544,"MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","MA1A1_HUMAN",0.835099999999999
0.441575,12.2110625,18.372174931293,2.45606189793626e-07,8.98874796396494e-06,7.64965646987701,"PLOD1_HUMAN",41,-24.7355251813749,1.28911702937925e-08,8.06731405103138e-07,-0.441575,"Non-significant",6.09327103615544,"PLOD1","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1","PLOD1_HUMAN",0.441575
-0.820674999999996,15.1052375,-24.0360860360445,3.61535647914361e-08,2.57727760139299e-06,9.70653896265962,"CK054_HUMAN",18,24.6892051646225,1.3076464473403e-08,8.08204030258936e-07,0.820674999999996,"Up in C",6.09247898819818,"C11orf54","Ester hydrolase C11orf54","CK054_HUMAN",-0.820674999999996
-1.7424,14.82035,-23.4867513012793,4.26558071697569e-08,2.82248094144551e-06,9.53142526329487,"CP2C8_HUMAN",33,24.6804379727987,1.31118731427712e-08,8.08204030258936e-07,1.7424,"Up in C",6.09247898819818,"CYP2C8","Cytochrome P450 2C8","CP2C8_HUMAN",-1.7424
-1.30974,10.768205,-23.0051379004556,4.94667971723899e-08,3.07218790317616e-06,9.37412895850169,"PCKGC_HUMAN",35,24.5447264294889,1.36740148327036e-08,8.33454001714332e-07,1.30974,"Up in C",6.07911836386584,"PCK1","Phosphoenolpyruvate carboxykinase, cytosolic [GTP]","PCKGC_HUMAN",-1.30974
-0.655200000000001,14.554625,-22.8423318061003,5.20426848322444e-08,3.18392485264731e-06,9.32013405478667,"PUR6_HUMAN",21,24.5327661909698,1.37248463322072e-08,8.33454001714332e-07,0.655200000000001,"Up in C",6.07911836386584,"PAICS","Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase","PUR6_HUMAN",-0.655200000000001
0.671450000000002,12.1608,23.4308910415838,4.33884153888545e-08,2.82300182030023e-06,9.5133645959528,"BIEA_HUMAN",19,-24.4522540191242,1.40726275667812e-08,8.48289711709356e-07,-0.671450000000002,"Up in BDM",6.07145580020917,"BLVRA","Biliverdin reductase A","BIEA_HUMAN",0.671450000000002
-1.066225,17.9686875,-24.7971130203135,2.8923686606313e-08,2.21604096073415e-06,9.94190251801251,"ADH1B_HUMAN",14,24.3056999541356,1.47315156276414e-08,8.81525292813168e-07,1.066225,"Up in C",6.05476522236454,"ADH1B","All-trans-retinol dehydrogenase [NAD(+)] ADH1B","ADH1B_HUMAN",-1.066225
0.8908775,10.31776125,23.3155288763936,4.49471169901723e-08,2.86932052529181e-06,9.47591472545673,"FBLI1_HUMAN",19,-24.2085807988085,1.51873169454715e-08,9.02214668978085e-07,-0.8908775,"Up in BDM",6.04469011604961,"FBLIM1","Filamin-binding LIM protein 1","FBLI1_HUMAN",0.8908775
-0.585450000000002,17.89285,-21.8675987469275,7.10630220962236e-08,4.01775624237821e-06,8.98778829440142,"TPIS_HUMAN",22,23.9714744835225,1.63684918203911e-08,9.65387740601194e-07,0.585450000000002,"Up in C",6.01529822056089,"TPI1","Triosephosphate isomerase","TPIS_HUMAN",-0.585450000000002
0.641874999999999,11.2493125,20.6495117405757,1.06955283091092e-07,5.12036954662825e-06,8.54912666031768,"P4K2A_HUMAN",32,-23.8102903113463,1.72306114066998e-08,1.00524085536654e-06,-0.641874999999999,"Up in BDM",5.99772986896558,"PI4K2A","Phosphatidylinositol 4-kinase type 2-alpha","P4K2A_HUMAN",0.641874999999999
0.546125,15.4801375,19.589490232692,1.55666350397891e-07,6.60269937052604e-06,8.14421653554993,"SQOR_HUMAN",36,-23.7866987748325,1.73610419048302e-08,1.00524085536654e-06,-0.546125,"Up in BDM",5.99772986896558,"SQOR","Sulfide:quinone oxidoreductase, mitochondrial","SQOR_HUMAN",0.546125
-0.643525,16.4027125,-21.2239235981906,8.79503743072107e-08,4.53469917339946e-06,8.75936602475954,"F16P1_HUMAN",26,23.7775223382508,1.7412076294468e-08,1.00524085536654e-06,0.643525,"Up in C",5.99772986896558,"FBP1","Fructose-1,6-bisphosphatase 1","F16P1_HUMAN",-0.643525
0.5428,11.898625,21.7489826776176,7.38764165790771e-08,4.06469035647835e-06,8.94624649240758,"GNA13_HUMAN",21,-23.6792547546086,1.7969331373792e-08,1.02234825999793e-06,-0.5428,"Up in BDM",5.99040113783003,"GNA13","Guanine nucleotide-binding protein subunit alpha-13","GNA13_HUMAN",0.5428
0.588899999999997,14.894475,20.2665946109106,1.22215265245749e-07,5.50505903562995e-06,8.40546555255635,"ITB1_HUMAN",31,-23.6740147733556,1.79996065389861e-08,1.02234825999793e-06,-0.588899999999997,"Up in BDM",5.99040113783003,"ITGB1","Integrin beta-1","ITB1_HUMAN",0.588899999999997
0.384650000000004,12.4933,15.9647086918074,6.63857242342953e-07,1.8262757291032e-05,6.56301616879104,"GSLG1_HUMAN",67,-23.6597150148379,1.80825198462674e-08,1.02234825999793e-06,-0.384650000000004,"Non-significant",5.99040113783003,"GLG1","Golgi apparatus protein 1","GSLG1_HUMAN",0.384650000000004
0.617932499999998,8.76378125,20.2777056372026,1.21739023672965e-07,5.50505903562995e-06,8.40967481282573,"TAXB1_HUMAN",33,-23.604714296649,1.84054674739006e-08,1.03347960514409e-06,-0.617932499999998,"Up in BDM",5.98569808939061,"TAX1BP1","Tax1-binding protein 1","TAXB1_HUMAN",0.617932499999998
-0.611250000000005,16.78195,-21.6236997036037,7.69862526197927e-08,4.15219275642803e-06,8.90210216913285,"DCXR_HUMAN",22,23.5480435916495,1.87450448372485e-08,1.0453869222841e-06,0.611250000000005,"Up in C",5.9807229371973,"DCXR","L-xylulose reductase","DCXR_HUMAN",-0.611250000000005
-0.491999999999999,14.366825,-20.8943928580786,9.83339079547009e-08,4.88570531765235e-06,8.63951369874681,"SERC_HUMAN",22,23.3502256207703,1.99870100130528e-08,1.10228546627417e-06,0.491999999999999,"Non-significant",5.9577059187576,"PSAT1","Phosphoserine aminotransferase","SERC_HUMAN",-0.491999999999999
-0.468849999999996,17.061275,-17.9969848907398,2.8433735500194e-07,1.00042817008837e-05,7.49030059698939,"GATM_HUMAN",44,23.3429818117192,2.00342198676326e-08,1.10228546627417e-06,0.468849999999996,"Non-significant",5.9577059187576,"GATM","Glycine amidinotransferase, mitochondrial","GATM_HUMAN",-0.468849999999996
1.528595,8.87955,21.8984976683799,7.03502718384444e-08,4.00595564702574e-06,8.99856958282557,"LAMA5_HUMAN",58,-23.2810361857724,2.0443114454745e-08,1.1159355674941e-06,-1.528595,"Up in BDM",5.9523608802099,"LAMA5","Laminin subunit alpha-5","LAMA5_HUMAN",1.528595
1.4398825,10.59493375,27.2628531652334,1.46621293534963e-08,1.40125905354354e-06,10.6518597020852,"TBB3_HUMAN",8,-23.2535602841596,2.06274870303852e-08,1.1159355674941e-06,-1.4398825,"Up in BDM",5.9523608802099,"TUBB3","Tubulin beta-3 chain","TBB3_HUMAN",1.4398825
-0.858225000000001,11.5281375,-21.8978271734463,7.03656517652728e-08,4.00595564702574e-06,8.99833580836302,"DDC_HUMAN",22,23.2183250313478,2.08666791130103e-08,1.1159355674941e-06,0.858225000000001,"Up in C",5.9523608802099,"DDC","Aromatic-L-amino-acid decarboxylase","DDC_HUMAN",-0.858225000000001
-0.67855,12.864875,-23.6462638887986,4.06399998318268e-08,2.73087474279768e-06,9.58273808384764,"CRYM_HUMAN",16,23.2067022627956,2.09462646204575e-08,1.1159355674941e-06,0.67855,"Up in C",5.9523608802099,"CRYM","Ketimine reductase mu-crystallin","CRYM_HUMAN",-0.67855
-0.438325000000003,15.7878375,-17.8111616439336,3.06058442613668e-07,1.05422987922137e-05,7.41009478091296,"AMPL_HUMAN",38,23.2042751423442,2.09629272254319e-08,1.1159355674941e-06,0.438325000000003,"Non-significant",5.9523608802099,"LAP3","Cytosol aminopeptidase","AMPL_HUMAN",-0.438325000000003
0.475299999999997,11.32065,18.6903380054814,2.17411606810518e-07,8.40726581430485e-06,7.78215920205237,"NIBA2_HUMAN",33,-23.1815247652017,2.11198416758615e-08,1.11703523908847e-06,-0.475299999999997,"Non-significant",5.9519331259889,"NIBAN2","Protein Niban 2","NIBA2_HUMAN",0.475299999999997
1.12673,9.1069325,25.1098382303315,2.64409760732886e-08,2.08426078700788e-06,10.0362817589117,"ANKR1_HUMAN",11,-23.0841654160916,2.18064901552408e-08,1.14595901469656e-06,-1.12673,"Up in BDM",5.94083091466306,"ANKRD1","Ankyrin repeat domain-containing protein 1","ANKR1_HUMAN",1.12673
-0.604000000000001,15.459225,-18.9944033199636,1.93855640960668e-07,7.71470167279396e-06,7.90660578764528,"PYGL_HUMAN",56,23.0538830974581,2.20251717462191e-08,1.15007871321977e-06,0.604000000000001,"Up in C",5.93927243482278,"PYGL","Glycogen phosphorylase, liver form","PYGL_HUMAN",-0.604000000000001
-0.592899999999997,12.17965,-21.669005504168,7.58447907970075e-08,4.11771917187992e-06,8.91809789532503,"HUTI_HUMAN",20,23.023262300579,2.22488167417696e-08,1.15440379524701e-06,0.592899999999997,"Up in C",5.93764225411473,"AMDHD1","Probable imidazolonepropionase","HUTI_HUMAN",-0.592899999999997
