"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B_vs_BM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.177794456481926,18.1540775299072,4.3551761072205,0.00294569758566893,0.179600780623814,-1.30283079514492,"Q9BX66",16,4.7205641797525,0.00119392323375795,0.0965759029362437,-0.177794456481926,"Non-significant",1.01513122272862,"SORBS1","Sorbin and SH3 domain-containing protein 1","Q9BX66"
0.0990953445434499,19.9369373321533,3.87711101856842,0.00549136962711702,0.188926889862155,-1.90875244488306,"Q9NQR4;F8WF70;H7C579",30,4.77413585712581,0.00110958151937001,0.0965759029362437,-0.0990953445434499,"Non-significant",1.01513122272862,"NIT2","Omega-amidase NIT2","Q9NQR4;F8WF70;H7C579"
0.175256729125998,18.9006161689758,4.67569402595064,0.0019774558424463,0.163674247373055,-0.918211062080124,"Q9NRG4;B0R0U3",11,4.74287943987181,0.00115797952465546,0.0965759029362437,-0.175256729126001,"Non-significant",1.01513122272862,"SMYD2","N-lysine methyltransferase SMYD2","Q9NRG4;B0R0U3"
0.189831733703652,20.3199667930603,5.15974510340606,0.0011142108342102,0.141680380937232,-0.370529423647873,"Q9NX24;D6RC52;D6RCB9;J3QSY4",8,4.78599597069179,0.00109179183248899,0.0965759029362437,-0.189831733703649,"Non-significant",1.01513122272862,"NHP2","H/ACA ribonucleoprotein complex subunit 2","Q9NX24;D6RC52;D6RCB9;J3QSY4"
-1.80826377868653,15.442822933197,-4.43295876304216,0.00267041721329664,0.178109163299899,-1.20787921636453,"Q9UL16",2,-4.71260590713574,0.00120703114348867,0.0965759029362437,1.80826377868653,"Non-significant",1.01513122272862,"CFAP45","Cilia- and flagella-associated protein 45","Q9UL16"
0.144946098327601,19.9059963226318,4.12410452180474,0.00396350085936637,0.180071144679681,-1.59095483268334,"Q9Y6N5;H3BNP9",26,4.71921099174645,0.00119614117518809,0.0965759029362437,-0.144946098327601,"Non-significant",1.01513122272862,"SQOR","Sulfide:quinone oxidoreductase, mitochondrial","Q9Y6N5;H3BNP9"
-0.170937538146998,21.0208435058594,-7.10036498083323,0.000151175773935886,0.090718062342693,1.45453032978,"O15347;E7EQU1;E7ES08;E9PES6",6,-4.69909440045917,0.00122964212052541,0.0973038781308072,0.170937538147001,"Non-significant",1.01186985020189,"HMGB3","High mobility group protein B3","O15347;E7EQU1;E7ES08;E9PES6"
-0.178252220153858,17.9768033027649,-4.51947611495656,0.00239686178914564,0.173239557851443,-1.10347799334278,"P27986;E5RJY0;H0YBC2",12,-4.68962961365034,0.00124575265125887,0.0975072265403816,0.178252220153851,"Non-significant",1.0109631962983,"PIK3R1","Phosphatidylinositol 3-kinase regulatory subunit alpha","P27986;E5RJY0;H0YBC2"
0.0670742988586248,19.5379436016083,3.18696929148503,0.0143113191686354,0.253377118317928,-2.84567262114071,"O60313;A0A2R8YE78;A0A2R8YD53;A0A2R8Y5E2;C9JMB8;A0A2R8YE54;A0A2R8YGE5;E5KLJ9;A0A2R8Y5G3;A0A2R8YDM2",51,4.65262424217981,0.00131095798703974,0.0982449138148849,-0.0670742988586248,"Non-significant",1.00768992399891,"OPA1","Dynamin-like 120 kDa protein, mitochondrial","O60313;A0A2R8YE78;A0A2R8YD53;A0A2R8Y5E2;C9JMB8;A0A2R8YE54;A0A2R8YGE5;E5KLJ9;A0A2R8Y5G3;A0A2R8YDM2"
-0.155405521392826,21.6753971576691,-4.04803301641515,0.00437793852765955,0.180071144679681,-1.68776682448301,"Q16658;C9JPH9;C9JFC0;A0A0A0MSB2",32,-4.64579213132263,0.00132339350646352,0.0982449138148849,0.155405521392826,"Non-significant",1.00768992399891,"FSCN1","Fascin","Q16658;C9JPH9;C9JFC0;A0A0A0MSB2"
-0.459474563598619,17.3036904335022,-5.32924841360539,0.000918523328504739,0.13266962257937,-0.188039776153995,"Q5BKY9;G3XAI9",3,-4.65584269563394,0.00130514353479488,0.0982449138148849,0.459474563598622,"Non-significant",1.00768992399891,"FAM133B","Protein FAM133B","Q5BKY9;G3XAI9"
-0.0762987136840536,19.8095564842224,-3.4278446036953,0.0101674953011015,0.222226003514243,-2.51121049643694,"Q7L576;A0A0G2JR96;A0A0G2JQT1",40,-4.65661406893941,0.00130375410171047,0.0982449138148849,0.0762987136840536,"Non-significant",1.00768992399891,"CYFIP1","Cytoplasmic FMR1-interacting protein 1","Q7L576;A0A0G2JR96;A0A0G2JQT1"
0.14594221115113,19.8065221309662,4.0745074029183,0.00422859240290211,0.180071144679681,-1.65396548870733,"Q9BZE1;S4R369",27,4.6658411296392,0.00128725679684633,0.0982449138148849,-0.145942211151127,"Non-significant",1.00768992399891,"MRPL37","39S ribosomal protein L37, mitochondrial","Q9BZE1;S4R369"
-0.148996353149432,20.5226702690124,-4.01000300706589,0.00460259248394684,0.180071144679681,-1.73652408895722,"Q68CK6;Q08AH3;F5GWL3;H3BTX9;A0A087WU25",30,-4.60385811033923,0.00140255595344513,0.10305923898733,0.148996353149428,"Non-significant",0.986913068791529,"ACSM2B","Acyl-coenzyme A synthetase ACSM2B, mitochondrial","Q68CK6;Q08AH3;F5GWL3;H3BTX9;A0A087WU25"
0.073095321655277,21.3826971054077,3.24465421288471,0.0131772366500665,0.242089903413124,-2.76493890656914,"P41252;A0A0A0MSX9;J3KR24",60,4.57742088117427,0.00145507216850765,0.103700589540092,-0.073095321655277,"Non-significant",0.98421877463043,"IARS1","Isoleucine--tRNA ligase, cytoplasmic","P41252;A0A0A0MSX9;J3KR24"
0.105361938476573,21.5415120124817,4.0080536575264,0.0046144403595721,0.180071144679681,-1.73902969976938,"Q70UQ0",20,4.57416562263074,0.00146168340711834,0.103700589540092,-0.105361938476573,"Non-significant",0.98421877463043,"IKBIP","Inhibitor of nuclear factor kappa-B kinase-interacting protein","Q70UQ0"
0.439969778060922,16.1674038171768,4.51678805637864,0.00240488350869201,0.173239557851443,-1.10670243785393,"Q92968",5,4.57063634629,0.0014688876729745,0.103700589540092,-0.439969778060924,"Non-significant",0.98421877463043,"PEX13","Peroxisomal membrane protein PEX13","Q92968"
0.126574039459225,18.5075542926788,4.29828877095943,0.00316663795622013,0.179600780623814,-1.37292663890917,"Q9C0E2;F2Z2X4",15,4.58163088887546,0.00144656953862321,0.103700589540092,-0.126574039459225,"Non-significant",0.98421877463043,"XPO4","Exportin-4","Q9C0E2;F2Z2X4"
-0.147224903106661,18.5678327083588,-4.02223880672725,0.00452897524791891,0.180071144679681,-1.72081095026329,"P08582",24,-4.55518253960988,0.00150088598412262,0.10392192280449,0.14722490310665,"Non-significant",0.983292826372533,"MELTF","Melanotransferrin","P08582"
-0.151911735534622,17.9604077339172,-4.3074541973494,0.00312985038631914,0.179600780623814,-1.36159599030845,"P40938",14,-4.56140127938532,0.00148792038298073,0.10392192280449,0.151911735534625,"Non-significant",0.983292826372533,"RFC3","Replication factor C subunit 3","P40938"
0.084092140197729,21.8789367675781,3.44169131765642,0.00997199811767553,0.222226003514243,-2.49220747877364,"P49748",48,4.54811068852475,0.00151577801849076,0.103953500106209,-0.0840921401977219,"Non-significant",0.983160883425134,"ACADVL","Very long-chain specific acyl-CoA dehydrogenase, mitochondrial","P49748"
0.0950942039489782,18.9198749065399,3.61316043187617,0.00785837876103087,0.206234201389252,-2.25908835856286,"Q12788",38,4.53378358614885,0.00154643739717956,0.105055619783868,-0.0950942039489782,"Non-significant",0.978580710741672,"TBL3","Transducin beta-like protein 3","Q12788"
-0.404429435729973,18.0560431480408,-4.32230616510257,0.00307122542536764,0.179600780623814,-1.34326568151413,"O94907",7,-4.5195034086604,0.00157766054485117,0.106175080219377,0.404429435729973,"Non-significant",0.973977402210893,"DKK1","Dickkopf-related protein 1","O94907"
-0.279666900634748,20.3552131652832,-4.21247312083194,0.00353490868749376,0.179600780623814,-1.47970479805334,"P12109;A0A087X0S5",12,-4.49996482017998,0.00162148320042877,0.108113893761922,0.279666900634751,"Non-significant",0.96611849109383,"COL6A1","Collagen alpha-1(VI) chain","P12109;A0A087X0S5"
0.116139888763449,19.4958202838898,3.97487686816536,0.00482124476393141,0.180071144679681,-1.78176905826988,"Q6YP21;A0A0A0MRN7",20,4.4919763765191,0.00163977532565335,0.10833047816541,-0.116139888763449,"Non-significant",0.965249339894765,"KYAT3","Kynurenine--oxoglutarate transaminase 3","Q6YP21;A0A0A0MRN7"
-0.148420810699498,19.5040466785431,-3.8035270882645,0.00606216315264133,0.192963854515018,-2.00533495329964,"O60437;K7EKI8",83,-4.46096288098514,0.00171291905923151,0.109763090697702,0.148420810699498,"Non-significant",0.959543672646258,"PPL","Periplakin","O60437;K7EKI8"
0.217556953430169,17.8266267776489,4.20739650819363,0.00355811259888169,0.179600780623814,-1.48606042660924,"O75600",12,4.44771332171103,0.0017452285352015,0.109763090697702,-0.217556953430176,"Non-significant",0.959543672646258,"GCAT","2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial","O75600"
-0.103662490844751,20.9400939941406,-3.98798386086643,0.00473836560509243,0.180071144679681,-1.76486273800886,"O94760;B4DYP1",18,-4.4459748029228,0.00174951628006555,0.109763090697702,0.103662490844751,"Non-significant",0.959543672646258,"DDAH1","N(G),N(G)-dimethylarginine dimethylaminohydrolase 1","O94760;B4DYP1"
0.161440372467027,18.4587986469269,4.21043866845585,0.00354418778934438,0.179600780623814,-1.48225129516532,"P00813;F5GXW0;F5GWI4",14,4.47572253257623,0.00167768159601633,0.109763090697702,-0.161440372467027,"Non-significant",0.959543672646258,"ADA","Adenosine deaminase","P00813;F5GXW0;F5GWI4"
0.160350322723403,18.7831265926361,4.23959293665074,0.00341371296938448,0.179600780623814,-1.44582588937774,"Q15070;A0A087X0L7;E7EVY0;J3KNA0",13,4.44804544750876,0.00174441069033384,0.109763090697702,-0.160350322723399,"Non-significant",0.959543672646258,"OXA1L","Mitochondrial inner membrane protein OXA1L","Q15070;A0A087X0L7;E7EVY0;J3KNA0"
-0.124241828918471,18.3285794258118,-6.06619340435853,0.000414435977918279,0.0969962168080341,0.551691879224067,"Q9H6U8;A0A087WZ62;H0YCW6",8,-4.44459918150786,0.001752917015725,0.109763090697702,0.124241828918475,"Non-significant",0.959543672646258,"ALG9","Alpha-1,2-mannosyltransferase ALG9","Q9H6U8;A0A087WZ62;H0YCW6"
-0.125439643859856,21.9740056991577,-3.88437470473787,0.00543826187033872,0.188926889862155,-1.89926511572502,"Q5SSJ5;B0QZK4;Q5SWC8",23,-4.43393067110993,0.00177953321814427,0.110091060866224,0.125439643859853,"Non-significant",0.958247943281483,"HP1BP3","Heterochromatin protein 1-binding protein 3","Q5SSJ5;B0QZK4;Q5SWC8"
0.111403465271003,19.5306544303894,4.17286143921714,0.00372043832300184,0.180071144679681,-1.52941134118102,"Q9UBB4;A0A1W2PQD2",15,4.4302835855738,0.00178873130417278,0.110091060866224,-0.111403465271,"Non-significant",0.958247943281483,"ATXN10","Ataxin-10","Q9UBB4;A0A1W2PQD2"
0.204533576965325,17.4891982078552,6.20083102061885,0.000360976505380366,0.0969962168080341,0.677800813303079,"Q9UBP6",5,4.41613218272964,0.00182490757384939,0.11136575796008,-0.204533576965325,"Non-significant",0.953248322761864,"METTL1","tRNA (guanine-N(7)-)-methyltransferase","Q9UBP6"
-0.4249444007873,19.7786028385162,-4.0893190867727,0.00414746068242787,0.180071144679681,-1.63510519165791,"P23142",11,-4.39977054247421,0.00186771494927107,0.112947809639437,0.4249444007873,"Non-significant",0.94712218679523,"FBLN1","Fibulin-1","P23142"
-1.77969884872435,15.7377083301544,-4.20274816048107,0.00357950467292311,0.179600780623814,-1.49188369535953,"Q76I76;K7EQZ0;J3KSP5;J3KSQ9;F5H527",1,-4.38847810604665,0.0018978870943441,0.112947809639437,1.77969884872435,"Non-significant",0.94712218679523,"SSH2","Protein phosphatase Slingshot homolog 2","Q76I76;K7EQZ0;J3KSP5;J3KSQ9;F5H527"
-0.119357109069831,18.4127826690674,-3.79774331082968,0.00610967349387921,0.192963854515018,-2.01296261394846,"Q96T37;A0A087WWP4;A0A494C001;A0A499FJY3",25,-4.38903852133515,0.0018963774656727,0.112947809639437,0.119357109069828,"Non-significant",0.94712218679523,"RBM15","RNA-binding protein 15","Q96T37;A0A087WWP4;A0A494C001;A0A499FJY3"
0.120683670043903,19.086925983429,4.26848529815856,0.00328956164240586,0.179600780623814,-1.40986922411007,"P82673",13,4.36459113333029,0.00196344624476033,0.114022390391283,-0.120683670043899,"Non-significant",0.943009858588316,"MRPS35","28S ribosomal protein S35, mitochondrial","P82673"
0.0942711830139302,19.7604281902313,3.52669265868062,0.00885676265140198,0.214815697218477,-2.37612645915551,"Q8TCS8",35,4.36701989070507,0.00195667082483053,0.114022390391283,-0.0942711830139231,"Non-significant",0.943009858588316,"PNPT1","Polyribonucleotide nucleotidyltransferase 1, mitochondrial","Q8TCS8"
-0.297905921936028,16.7325596809387,-5.30913614819603,0.000939623177017222,0.13266962257937,-0.209444897991959,"Q96CW6;A0A087X0P9",4,-4.37362893977433,0.00193836035580571,0.114022390391283,0.297905921936024,"Non-significant",0.943009858588316,"SLC7A6OS","Probable RNA polymerase II nuclear localization protein SLC7A6OS","Q96CW6;A0A087X0P9"
-0.407599925994905,19.4683630466461,-6.48402227360938,0.000271842282259707,0.0951456308316879,0.934416477841175,"GSTA1_HUMAN;P08263",2,-4.1754265535127,0.00257682619170408,0.115956555248873,0.407599925994901,"Non-significant",0.935704694822968,"GSTA1","Glutathione S-transferase A1","GSTA1_HUMAN;P08263"
-0.310450077056885,21.9424855709076,-3.83606434788868,0.0058022249005564,0.190808427142523,-1.96252262281343,"GSTA1_HUMAN;P08263;Q7RTV2;Q16772;P09210;Q5JW85",14,-4.14602406277537,0.00268929092767272,0.115956555248873,0.310450077056874,"Non-significant",0.935704694822968,"GSTA2","Glutathione S-transferase A2","GSTA1_HUMAN;P08263;Q7RTV2;Q16772;P09210;Q5JW85"
0.146686077117955,19.3050587177277,4.28183431423279,0.00323387175691449,0.179600780623814,-1.39330399152808,"O43819",11,4.28967883851353,0.00218527508771047,0.115956555248873,-0.146686077117948,"Non-significant",0.935704694822968,"SCO2","Protein SCO2 homolog, mitochondrial","O43819"
-0.113595485687281,20.1228940486908,-3.53758767454003,0.00872378364999704,0.213859407779741,-2.36132057135558,"O60610;A0A2R8Y5N1;A0A0G2JH68;A0A140T8Z0;H9KV28",35,-4.19183013796628,0.0025162747079633,0.115956555248873,0.113595485687274,"Non-significant",0.935704694822968,"DIAPH1","Protein diaphanous homolog 1","O60610;A0A2R8Y5N1;A0A0G2JH68;A0A140T8Z0;H9KV28"
-0.197680950164752,18.0668795108795,-3.79090019837788,0.00616640596475903,0.193905193677859,-2.02199408416785,"O75147;A6NN50;A8MSZ8",19,-4.15638852654959,0.00264905989810219,0.115956555248873,0.197680950164752,"Non-significant",0.935704694822968,"OBSL1","Obscurin-like protein 1","O75147;A6NN50;A8MSZ8"
-1.13656091690062,15.9837558269501,-4.11111422629228,0.00403113910991901,0.180071144679681,-1.60741881696372,"O75506",2,-4.26634292702356,0.00225974543644582,0.115956555248873,1.13656091690063,"Non-significant",0.935704694822968,"HSBP1","Heat shock factor-binding protein 1","O75506"
0.100999355316148,18.6062114238739,3.57852142332538,0.00824300322072776,0.209745110220709,-2.30584442512608,"O95140;A0A6Q8PGR2;A0A6Q8PGV8;A0A6Q8PFJ4;A0A6Q8PGA3;A0A6Q8PGS9",26,4.22486029538381,0.00239891317039716,0.115956555248873,-0.100999355316151,"Non-significant",0.935704694822968,"MFN2","Mitofusin-2","O95140;A0A6Q8PGR2;A0A6Q8PGV8;A0A6Q8PFJ4;A0A6Q8PGA3;A0A6Q8PGS9"
0.108278274536158,20.7912373542786,3.9960250308787,0.00468828520578164,0.180071144679681,-1.75450455438765,"P00492",14,4.16088949658471,0.00263178936858443,0.115956555248873,-0.108278274536154,"Non-significant",0.935704694822968,"HPRT1","Hypoxanthine-guanine phosphoribosyltransferase","P00492"
-0.555671691894499,19.810266494751,-4.06153936627052,0.00430104323970937,0.180071144679681,-1.67050803274213,"P00747;P08519",6,-4.30003370934314,0.00215307565721431,0.115956555248873,0.555671691894499,"Non-significant",0.935704694822968,"PLG","Plasminogen","P00747;P08519"
-0.0868310928344798,22.326868057251,-3.36634155652661,0.0110867242289992,0.229551837849107,-2.59592269295453,"P05091;O94788;F8VP50;H0YKL3;H0YMG7",38,-4.25344666538459,0.00230206156400496,0.115956555248873,0.0868310928344762,"Non-significant",0.935704694822968,"ALDH2","Aldehyde dehydrogenase, mitochondrial","P05091;O94788;F8VP50;H0YKL3;H0YMG7"
-0.20871448516845,18.1939888000488,-4.0494384731603,0.004369867665682,0.180071144679681,-1.68596948861653,"P05156;G3XAM2;A0A2R8Y3M9;E7ETH0",11,-4.23712749144259,0.00235682807773227,0.115956555248873,0.20871448516845,"Non-significant",0.935704694822968,"CFI","Complement factor I","P05156;G3XAM2;A0A2R8Y3M9;E7ETH0"
-0.211380481720006,21.1465556621552,-3.71895170209815,0.00679856156500338,0.198789198833118,-2.11739056097444,"P06727",39,-4.15417524759595,0.00265759675158579,0.115956555248873,0.211380481719999,"Non-significant",0.935704694822968,"APOA4","Apolipoprotein A-IV","P06727"
-0.319942474365249,22.0998983383179,-3.81378231332255,0.00597890136107929,0.192963854515018,-1.9918232235736,"P08833;C9JXF9",15,-4.13249973437923,0.00274277100295604,0.115956555248873,0.319942474365249,"Non-significant",0.935704694822968,"IGFBP1","Insulin-like growth factor-binding protein 1","P08833;C9JXF9"
-0.111547946929896,19.3686826229095,-3.83258360532548,0.00582944785048675,0.190808427142523,-1.96709459769218,"P11182;Q5VVL7",18,-4.24974590124935,0.00231436072745455,0.115956555248873,0.111547946929896,"Non-significant",0.935704694822968,"DBT","Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial","P11182;Q5VVL7"
0.13789081573487,22.1217570304871,3.86064011810952,0.00561388688833512,0.189791546868081,-1.93029678300893,"P11310;Q5T4U5;B7Z9I1;H0YDT5",20,4.30446378996991,0.00213945539048305,0.115956555248873,-0.137890815734874,"Non-significant",0.935704694822968,"ACADM","Medium-chain specific acyl-CoA dehydrogenase, mitochondrial","P11310;Q5T4U5;B7Z9I1;H0YDT5"
-0.0938196182250728,22.3180751800537,-3.33955358575528,0.0115144977470925,0.232448185080066,-2.63297240903216,"P20700",50,-4.18540679087233,0.00253980250664613,0.115956555248873,0.0938196182250728,"Non-significant",0.935704694822968,"LMNB1","Lamin-B1","P20700"
-0.217441082000729,17.4856708049774,-4.40417764693045,0.00276885233785303,0.178109163299899,-1.2428929784707,"P29279",7,-4.22208280120415,0.00240855304586187,0.115956555248873,0.217441082000725,"Non-significant",0.935704694822968,"CCN2","CCN family member 2","P29279"
-0.207192897796652,20.9273636341095,-3.9638861467967,0.00489195507911677,0.180651120639589,-1.795967241699,"P35503",14,-4.25522369167719,0.00229618063816208,0.115956555248873,0.207192897796652,"Non-significant",0.935704694822968,"UGT1A3","UDP-glucuronosyltransferase 1A3","P35503"
0.136527538299553,21.3217113018036,3.75400597558128,0.00648224452723327,0.198789198833118,-2.0708122712283,"P46777;A0A2R8Y6J3",19,4.1579429622127,0.00264308178074211,0.115956555248873,-0.13652753829955,"Non-significant",0.935704694822968,"RPL5","60S ribosomal protein L5","P46777;A0A2R8Y6J3"
0.0816545486450302,19.9062623977661,3.35735885519312,0.0112282461127615,0.229551837849107,-2.60833625250627,"P49589;B4DKY1",33,4.25831246757759,0.00228599679503439,0.115956555248873,-0.0816545486450231,"Non-significant",0.935704694822968,"CARS1","Cysteine--tRNA ligase, cytoplasmic","P49589;B4DKY1"
0.238801479339596,22.3709948062897,3.93688798840742,0.00507047260666271,0.182072303974207,-1.83092766255495,"P62424;Q5T8U3",23,4.33446847944428,0.00204960034002418,0.115956555248873,-0.238801479339603,"Non-significant",0.935704694822968,"RPL7A","60S ribosomal protein L7a","P62424;Q5T8U3"
