"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HBV_vs_HBV.myr","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.276173149403309,19.3603394053177,5.47173147933105,0.000641870596716797,0.0371599453225462,0.00993031079270779,"Q99805",12,5.90777562422337,0.000175847167490902,0.0102801633308652,-0.276173149403306,"Non-significant",1.98799998523082,"TM9SF2","Transmembrane 9 superfamily member 2","Q99805"
0.365618302854642,18.0876581652807,6.18324960780806,0.000290191168380773,0.0240334713479798,0.817584665575934,"Q9NR12",5,5.91131426390159,0.000175037993644232,0.0102801633308652,-0.365618302854642,"Non-significant",1.98799998523082,"PDLIM7","PDZ and LIM domain protein 7","Q9NR12"
0.324388457939722,18.0499419238678,5.32060216550571,0.000766283449306057,0.0385771633703722,-0.171316693161446,"Q9UPQ0",19,5.93774088872436,0.000169120672653919,0.0102801633308652,-0.324388457939726,"Non-significant",1.98799998523082,"LIMCH1","LIM and calponin homology domains-containing protein 1","Q9UPQ0"
0.235034375121455,20.0033000634533,5.21069398538524,0.000873371969646193,0.0385771633703722,-0.305323279727375,"Q15582",21,5.88933624554629,0.000180129520875883,0.0104282750775038,-0.235034375121451,"Non-significant",1.98178752151346,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","Q15582"
-0.219691752637861,20.5621704717625,-5.52879086994274,0.000600823049637137,0.0364160334288586,0.0774589107575387,"Q9Y646",12,-5.87882612927824,0.000182620642763938,0.0104708355077054,0.219691752637857,"Non-significant",1.9800186629335,"CPQ","Carboxypeptidase Q","Q9Y646"
0.311151171650113,18.2026662992116,5.24843270751752,0.00083485463895073,0.0385771633703722,-0.259100512734946,"P05106",16,5.81311076460149,0.000199064560660099,0.0111359866944982,-0.311151171650117,"Non-significant",1.95327129663702,"ITGB3","Integrin beta-3","P05106"
0.2556039579386,21.9095835224794,5.45779281844596,0.000652360286864074,0.0372887273099902,-0.00664065617297727,"P0DJI8",11,5.80315723467759,0.000201691524904546,0.0111359866944982,-0.2556039579386,"Non-significant",1.95327129663702,"SAA1","Serum amyloid A-1 protein","P0DJI8"
-0.216437314817867,22.0647540495805,-5.28237108596203,0.000801804083838662,0.0385771633703722,-0.217719690113453,"Q16775",15,-5.80503046983969,0.000201194293083708,0.0111359866944982,0.216437314817863,"Non-significant",1.95327129663702,"HAGH","Hydroxyacylglutathione hydrolase, mitochondrial","Q16775"
0.292991615165185,19.915536951777,5.54924606939644,0.00058681836114608,0.0364160334288586,0.101547595940562,"Q99439",9,5.80394873926864,0.000201481266290667,0.0111359866944982,-0.292991615165185,"Non-significant",1.95327129663702,"CNN2","Calponin-2","Q99439"
-0.25707640647585,20.7926488862186,-5.22040574717288,0.000863276903853279,0.0385771633703722,-0.293407238407476,"O14832",16,-5.78088563807375,0.000207705937986255,0.011362848699193,0.257076406475846,"Non-significant",1.94451277608578,"PHYH","Phytanoyl-CoA dioxygenase, peroxisomal","O14832"
0.35087003743584,16.7056822948914,6.64622534898381,0.000178993080667259,0.0213359878032247,1.30458287190148,"P98194",4,5.73904521766231,0.000219534375182205,0.0119007589019226,-0.35087003743584,"Non-significant",1.92442534311097,"ATP2C1","Calcium-transporting ATPase type 2C member 1","P98194"
-0.372481835568031,22.8113653456174,-5.09668573870384,0.00100207443315181,0.0409271907183853,-0.446298116002387,"P02649",29,-5.72451390670677,0.00022381069955335,0.0119159214413984,0.372481835568031,"Non-significant",1.92387236863924,"APOE","Apolipoprotein E","P02649"
0.553932625587962,15.6117270716201,6.9462971016597,0.000132572821895406,0.0194003818130365,1.60499228449629,"P16949",2,5.72713125129928,0.000223033876293697,0.0119159214413984,-0.553932625587962,"Up in HBV",1.92387236863924,"STMN1","Stathmin","P16949"
-0.246388471013049,20.7888462153817,-5.05632463181275,0.00105250808258321,0.0421215147412328,-0.496688755461737,"Q9H2F3",22,-5.71226417368182,0.000227485367667756,0.012004382720379,0.246388471013052,"Non-significant",1.92066016697102,"HSD3B7","3 beta-hydroxysteroid dehydrogenase type 7","Q9H2F3"
0.336562421556479,18.2409290322465,5.29299447367258,0.000791755847499835,0.0385771633703722,-0.204803045582174,"P13497",10,5.68819184516825,0.00023489742434846,0.0122867836964024,-0.336562421556472,"Non-significant",1.91056178722838,"BMP1","Bone morphogenetic protein 1","P13497"
0.206435173281804,18.7170246362099,4.85280330604805,0.00135298862190885,0.0466004242571033,-0.754648002268321,"P11717",45,5.67973645957084,0.000237562323899433,0.0123181229340202,-0.206435173281804,"Non-significant",1.90945546599506,"IGF2R","Cation-independent mannose-6-phosphate receptor","P11717"
-0.152759011236153,19.9586720476285,-5.28406608972918,0.000800191504116613,0.0385771633703722,-0.215657626105958,"Q14894",14,-5.66354200999289,0.000242757750646588,0.0124790040267724,0.152759011236164,"Non-significant",1.90382007514538,"CRYM","Ketimine reductase mu-crystallin","Q14894"
0.206937648079808,21.7015447997355,4.87676403628139,0.00131316530233113,0.0457918403380149,-0.723942691879596,"P04114",137,5.62549720203818,0.000255451002556706,0.0125888787458317,-0.206937648079805,"Non-significant",1.90001294949367,"APOB","Apolipoprotein B-100","P04114"
0.154547614214732,22.7981350962866,4.82414781805645,0.00140235637770787,0.0468781970665348,-0.791487307051129,"P04899",23,5.62686098050264,0.000254983840163625,0.0125888787458317,-0.154547614214732,"Non-significant",1.90001294949367,"GNAI2","Guanine nucleotide-binding protein G(i) subunit alpha-2","P04899"
-0.200864032638286,21.6421882443801,-4.92982280800303,0.00122946404234633,0.0451856711906687,-0.656267673763807,"P10253",23,-5.63512427445159,0.000252172854994477,0.0125888787458317,0.200864032638282,"Non-significant",1.90001294949367,"GAA","Lysosomal alpha-glucosidase","P10253"
0.307863924012999,20.7488362366074,5.18797444710031,0.000897497770125521,0.0393513176710183,-0.333256327059437,"Q13501",12,5.64102532614638,0.000250185888315637,0.0125888787458317,-0.307863924013002,"Non-significant",1.90001294949367,"SQSTM1","Sequestosome-1","Q13501"
0.391812186429068,18.1348084912202,7.13686261567301,0.000110111040104342,0.0187597752040626,1.78982406420517,"Q92466",3,5.63212040118066,0.000253190823952598,0.0125888787458317,-0.391812186429064,"Non-significant",1.90001294949367,"DDB2","DNA damage-binding protein 2","Q92466"
0.214311387079547,21.1342964133649,5.26534676853438,0.000818199883898036,0.0385771633703722,-0.238455179395264,"Q8NHP8",12,5.60913350097926,0.000261128847667712,0.0127632075298571,-0.214311387079547,"Non-significant",1.89404016907384,"PLBD2","Putative phospholipase B-like 2","Q8NHP8"
0.176200252171505,22.4206243257099,4.69150228974241,0.00165798033614713,0.0504415140022721,-0.963686213142463,"P01024",105,5.54908056487071,0.000283159327037673,0.0131322414215881,-0.176200252171505,"Non-significant",1.88166114185042,"C3","Complement C3","P01024"
-0.230345127259582,26.5034807914838,-4.80616675267651,0.00143433692036406,0.0471801241372653,-0.814669133879036,"P05062",39,-5.54396897086803,0.000285124857619682,0.0131322414215881,0.230345127259579,"Non-significant",1.88166114185042,"ALDOB","Fructose-bisphosphate aldolase B","P05062"
-0.165782716355732,23.4060781966569,-4.70933123007687,0.00162084002538664,0.0495644567763105,-0.940381103423702,"P09467",28,-5.53333609947402,0.000289260655153242,0.0131322414215881,0.165782716355732,"Non-significant",1.88166114185042,"FBP1","Fructose-1,6-bisphosphatase 1","P09467"
0.353711052363352,18.464268642647,5.49871517907689,0.000622086861301761,0.0367277619202218,0.0419262704780357,"P16989",6,5.5526946274814,0.000281778436325855,0.0131322414215881,-0.353711052363348,"Non-significant",1.88166114185042,"YBX3","Y-box-binding protein 3","P16989"
-0.160376375688216,21.9858543672131,-5.16172603917584,0.00092628488815644,0.0402261360577847,-0.365627306267665,"P46952",14,-5.55649364497585,0.000280334687418982,0.0131322414215881,0.160376375688212,"Non-significant",1.88166114185042,"HAAO","3-hydroxyanthranilate 3,4-dioxygenase","P46952"
0.360426277232119,21.8976035596617,4.92227043393634,0.00124101357849913,0.0451856711906687,-0.665873702996806,"Q15942",32,5.53562367255727,0.000288365452614828,0.0131322414215881,-0.360426277232115,"Non-significant",1.88166114185042,"ZYX","Zyxin","Q15942"
-0.145381532666768,20.3234652532729,-4.82256381354872,0.00140514211883807,0.0468781970665348,-0.793527433383995,"Q5TFE4",20,-5.55075205358645,0.000282519767675813,0.0131322414215881,0.145381532666775,"Non-significant",1.88166114185042,"NT5DC1","5'-nucleotidase domain-containing protein 1","Q5TFE4"
-0.154206011368935,21.260762813102,-4.92393222093013,0.00123846213136983,0.0451856711906687,-0.663759276247135,"Q92820",18,-5.56035859533597,0.00027887404955389,0.0131322414215881,0.154206011368935,"Non-significant",1.88166114185042,"GGH","Gamma-glutamyl hydrolase","Q92820"
-0.231597430436331,22.0907966609357,-4.84878366014167,0.00135979772274626,0.0466004242571033,-0.759807899151713,"Q9ULC5",35,-5.58088347393562,0.000271253354278923,0.0131322414215881,0.231597430436327,"Non-significant",1.88166114185042,"ACSL5","Long-chain-fatty-acid--CoA ligase 5","Q9ULC5"
-0.326980636476652,21.7018549221439,-4.87977840690491,0.00130824674310054,0.0457918403380149,-0.720086170353592,"TRFE_HUMAN",59,-5.52966896024697,0.000290701973444512,0.0131322414215881,0.326980636476648,"Non-significant",1.88166114185042,"TF","Serotransferrin","TRFE_HUMAN"
-0.336077537989709,18.1630949225641,-5.35010258258338,0.000740055348625932,0.0385771633703722,-0.135663639424562,"P09913",7,-5.51349699268275,0.000297150973017435,0.0132232182992758,0.336077537989702,"Non-significant",1.87866283233024,"IFIT2","Interferon-induced protein with tetratricopeptide repeats 2","P09913"
-0.2694843753487,22.6796700924721,-4.94674603566429,0.00120400857138001,0.0451856711906687,-0.634774959262137,"P15428",18,-5.51539702099462,0.000296385367188197,0.0132232182992758,0.2694843753487,"Non-significant",1.87866283233024,"HPGD","15-hydroxyprostaglandin dehydrogenase [NAD(+)]","P15428"
-0.247638873957996,20.6388247939063,-5.15581348822116,0.000932908077006682,0.0402261360577847,-0.372933691633247,"P14920",11,-5.49280306595976,0.000305628659212823,0.0132463857654952,0.247638873957992,"Non-significant",1.87790260144175,"DAO","D-amino-acid oxidase","P14920"
0.431281199113027,17.8430498576457,4.98841631132146,0.00114375299463972,0.0442870071885496,-0.582043527776174,"P20591",13,5.49361332212471,0.000305291870945692,0.0132463857654952,-0.431281199113027,"Non-significant",1.87790260144175,"MX1","Interferon-induced GTP-binding protein Mx1","P20591"
-0.149937615923303,19.8949318173432,-5.03488264405122,0.001080426912896,0.0424820597717889,-0.523561930770111,"P20711",15,-5.49286040553775,0.000305604812505529,0.0132463857654952,0.149937615923307,"Non-significant",1.87790260144175,"DDC","Aromatic-L-amino-acid decarboxylase","P20711"
-0.147986648529375,24.1780151382211,-4.57981849401615,0.00191282067886539,0.0546828261831645,-1.11080079008824,"Q9UBQ7",31,-5.49057385554447,0.000306557309347365,0.0132463857654952,0.147986648529372,"Non-significant",1.87790260144175,"GRHPR","Glyoxylate reductase/hydroxypyruvate reductase","Q9UBQ7"
-0.730680740287017,14.9083320856569,-6.54956360013189,0.000197587426024962,0.0213359878032247,1.20530389122002,"Q9NQG6",1,-5.48262909510582,0.000309891724567429,0.013294132040256,0.730680740287017,"Up in HBV.myr",1.87634001203173,"MIEF1","Mitochondrial dynamics protein MID51","Q9NQG6"
-0.171752634178098,23.0905629612502,-4.93532937016033,0.00122111719252885,0.0451856711906687,-0.649269366642891,"CAH2_HUMAN",16,-5.46159205239406,0.000318910846084388,0.01358332410858,0.171752634178102,"Non-significant",1.86699393658311,"CA2","Carbonic anhydrase 2","CAH2_HUMAN"
0.204043330803557,20.1434461544531,4.72810690856345,0.00158270600528622,0.0494119157566584,-0.915892085832032,"O75955",29,5.45198494027632,0.000323123207883595,0.0136651325433325,-0.204043330803561,"Non-significant",1.86438615156307,"FLOT1","Flotillin-1","O75955"
0.366141614172143,20.5053951357086,5.32698778016896,0.000760520742242648,0.0385771633703722,-0.163587990513429,"P31949",6,5.43678552339466,0.000329910285950286,0.0138539086980391,-0.366141614172143,"Non-significant",1.8584276788378,"S100A11","Protein S100-A11","P31949"
0.212802273413317,19.1250047235095,4.75580350057386,0.00152822848851985,0.0484724812608717,-0.8798680272154,"Q03169",25,5.43108707654063,0.000332494218274792,0.0138647763886195,-0.212802273413324,"Non-significant",1.8580871303394,"TNFAIP2","Tumor necrosis factor alpha-induced protein 2","Q03169"
-0.131099312921666,21.1448637611095,-4.66184306599832,0.00172183719506495,0.0507473455359852,-1.00256511931548,"Q8NI60",20,-5.39762964454051,0.000348110975530927,0.0144151787992425,0.131099312921663,"Non-significant",1.84117996645352,"COQ8A","Atypical kinase COQ8A, mitochondrial","Q8NI60"
0.123721647806224,19.9415641545849,4.26925654732553,0.00287437959465756,0.065144994515024,-1.53002321018405,"P09874",44,5.3623986142927,0.00036541159824536,0.0150272369678419,-0.123721647806228,"Non-significant",1.82312086505055,"PARP1","Poly [ADP-ribose] polymerase 1","P09874"
-0.256513138652213,19.1328993878552,-4.82699523967431,0.00139736385900624,0.0468781970665348,-0.787820941921233,"P35558",16,-5.34573557689423,0.000373914019624374,0.0150651979663523,0.256513138652213,"Non-significant",1.82202515704542,"PCK1","Phosphoenolpyruvate carboxykinase, cytosolic [GTP]","P35558"
-0.202376001337704,19.8795610115116,-4.72058031597319,0.00159787394896884,0.0495644567763105,-0.925702373532218,"Q01581",21,-5.34695002144579,0.000373287215920582,0.0150651979663523,0.202376001337704,"Non-significant",1.82202515704542,"HMGCS1","Hydroxymethylglutaryl-CoA synthase, cytoplasmic","Q01581"
-0.256599390155682,25.035746644881,-4.67791277017007,0.00168691248466872,0.0505480359099475,-0.981483061288429,"Q93088",43,-5.35040762148765,0.000371508840338274,0.0150651979663523,0.256599390155685,"Non-significant",1.82202515704542,"BHMT","Betaine--homocysteine S-methyltransferase 1","Q93088"
-0.229748019656252,18.7617691990402,-4.78495955465425,0.00147308271298823,0.0474810390137774,-0.842075109500656,"O15484",17,-5.32306642343773,0.000385824041516887,0.0153313833382143,0.22974801965626,"Non-significant",1.81441865734077,"CAPN5","Calpain-5","O15484"
-0.360245968897704,18.6033824876349,-5.08088221992749,0.00102149942051548,0.0414367417995499,-0.465998594769542,"O94956",7,-5.31380781678073,0.000390805008788961,0.0153313833382143,0.360245968897708,"Non-significant",1.81441865734077,"SLCO2B1","Solute carrier organic anion transporter family member 2B1","O94956"
0.174380864755921,21.5948988486377,4.76648844586533,0.00150776169165487,0.0480790533012725,-0.86600248221905,"P21291",17,5.31769749718678,0.000388704067050101,0.0153313833382143,-0.174380864755921,"Non-significant",1.81441865734077,"CSRP1","Cysteine and glycine-rich protein 1","P21291"
0.180473618662884,20.0121744930265,5.04895382035985,0.00106201520960059,0.042218644632322,-0.50591850683231,"Q86Y82",12,5.31917685499853,0.000387908205191451,0.0153313833382143,-0.180473618662887,"Non-significant",1.81441865734077,"STX12","Syntaxin-12","Q86Y82"
-0.140089330475615,22.84302485615,-4.37556404064507,0.00249633122453861,0.0600226737577571,-1.38485527986714,"P35520",35,-5.29899334928905,0.000398919152969985,0.015446460449091,0.140089330475615,"Non-significant",1.81117102326439,"CBS;CBSL","Cystathionine beta-synthase-like protein","P35520"
0.474204053059971,17.0829564730491,4.94282180172924,0.00120985953782438,0.0451856711906687,-0.639754808044971,"Q9BRK5",7,5.30247515136445,0.000396995977960968,0.015446460449091,-0.474204053059967,"Non-significant",1.81117102326439,"SDF4","45 kDa calcium-binding protein","Q9BRK5"
0.151340759536332,19.7175539496186,4.4555988374474,0.00224737493004838,0.0567994632704744,-1.27670331552851,"Q00653",30,5.28684898868838,0.000405705787483744,0.0155134712821984,-0.151340759536332,"Non-significant",1.80929101391907,"NFKB2","Nuclear factor NF-kappa-B p100 subunit","Q00653"
0.447331980842685,16.1363900435612,5.83448955597817,0.000424776367412941,0.030154065224802,0.430954038331559,"Q13823",3,5.28199199522719,0.000408454635469586,0.0155134712821984,-0.447331980842685,"Non-significant",1.80929101391907,"GNL2","Nucleolar GTP-binding protein 2","Q13823"
-0.357173739500119,20.9939423482343,-4.79432392693983,0.00145583478806923,0.0471801241372653,-0.829964908494701,"Q6Q788",14,-5.28524020366423,0.000406614083726356,0.0155134712821984,0.357173739500119,"Non-significant",1.80929101391907,"APOA5","Apolipoprotein A-V","Q6Q788"
0.12860882686822,19.6123193157096,4.30823612995075,0.00272900382843519,0.0626029046988383,-1.47659536172642,"P00450",32,5.25718947343432,0.000422807048776344,0.0159012520094217,-0.128608826868213,"Non-significant",1.79856867949235,"CP","Ceruloplasmin","P00450"
-0.291194832770444,20.0402268468157,-5.38378423164963,0.000711309162632866,0.0385771633703722,-0.095119978734119,"P17050",6,-5.25517241247829,0.000423997831544196,0.0159012520094217,0.291194832770454,"Non-significant",1.79856867949235,"NAGA","Alpha-N-acetylgalactosaminidase","P17050"
