"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-1.18557453155518,12.1626241207123,-29.3946292367032,3.93013520028506e-09,3.39245925692691e-07,11.7764021865071,"CASP1_HUMAN",20,-30.6835708563564,9.37356171087004e-10,8.70975490296553e-08,-0.0251638889312513,"Non-significant",7.05999406609306,"CASP1","Caspase-1","CASP1_HUMAN"
-2.24553847312925,11.7906659841537,-28.8499322951119,4.52814456915366e-09,3.82722552438675e-07,11.6237270804068,"STAT2_HUMAN",35,-30.6256161565746,9.51885773183989e-10,8.70975490296553e-08,0.119117021560669,"Non-significant",7.05999406609306,"STAT2","Signal transducer and activator of transcription 2","STAT2_HUMAN"
-2.48638844490055,12.1969615221023,-34.4425615576511,1.18181375631378e-09,1.5221010823381e-07,13.060231273543,"BST2_HUMAN",7,-30.6119582471636,9.55346544693039e-10,8.70975490296553e-08,-0.1171102523804,"Non-significant",7.05999406609306,"BST2","Bone marrow stromal antigen 2","BST2_HUMAN"
-0.8579053878784,10.7044322490692,-24.6527881747123,1.48644157551646e-08,8.20475302295274e-07,10.3333734384369,"E41L2_HUMAN",47,-30.489261512263,9.87077079171582e-10,8.86719909060351e-08,-0.0278136730194003,"Non-significant",7.05221354043795,"EPB41L2","Band 4.1-like protein 2","E41L2_HUMAN"
0.835266113281278,15.0486114025116,24.5421854200012,1.53775876694345e-08,8.33049055839446e-07,10.2963168333673,"KPYR_HUMAN",45,30.4612990404575,9.94472661134976e-10,8.86719909060351e-08,-0.243572473526001,"Non-significant",7.05221354043795,"PKLR","Pyruvate kinase PKLR","KPYR_HUMAN"
-1.33325958251952,12.7378845214844,-43.9184242775938,1.86414811331058e-10,4.72678055981315e-08,14.9817504245998,"SP14L_HUMAN",9,-30.3691082530949,1.01929903596895e-09,8.96828043552265e-08,-0.0460319519042756,"Non-significant",7.04729081993853,"SP140L","Nuclear body protein SP140-like protein","SP14L_HUMAN"
1.21334028244022,15.3571853637695,31.4346774998211,2.36370509011583e-09,2.35829250171366e-07,12.3222571427094,"BAAT_HUMAN",15,30.3377011910645,1.02791481452256e-09,8.96828043552265e-08,-0.746784329414365,"Up in BD",7.04729081993853,"BAAT","Bile acid-CoA:amino acid N-acyltransferase","BAAT_HUMAN"
0.922647953033447,18.480340719223,25.9152458739056,1.01937704484629e-08,6.29472698392226e-07,10.7444557241726,"ADH1G_HUMAN",33,30.1922016804724,1.06890904034247e-09,9.22673186525405e-08,0.702898144721987,"Up in CM",7.03495210008162,"ADH1C","Alcohol dehydrogenase 1C","ADH1G_HUMAN"
0.815366744995153,17.4028267860412,24.5158130952535,1.55028848202805e-08,8.33049055839446e-07,10.2874553230674,"SCP2_HUMAN",39,30.0362006422305,1.1149101567862e-09,9.49602225377131e-08,0.762505531311026,"Up in CM",7.02245827629033,"SCP2","Sterol carrier protein 2","SCP2_HUMAN"
-1.10639429092407,11.4802060127258,-28.4072912973462,5.09043937373093e-09,4.03040554615202e-07,11.4973646630215,"IGSF8_HUMAN",21,-29.9780736108458,1.13261462986182e-09,9.49602225377131e-08,-0.547933340072625,"Up in BD",7.02245827629033,"IGSF8","Immunoglobulin superfamily member 8","IGSF8_HUMAN"
-1.47724056243897,10.6668522357941,-28.4563665752866,5.02436269831233e-09,4.03040554615202e-07,11.5114777873374,"CCN1_HUMAN",22,-29.9479111304542,1.14192563308976e-09,9.49602225377131e-08,-0.0275511741638175,"Non-significant",7.02245827629033,"CCN1","CCN family member 1","CCN1_HUMAN"
1.1409215927124,11.0580613613129,33.57719749251,1.43354522388185e-09,1.6616837066539e-07,12.8554323561569,"IYD1_HUMAN",13,29.8768296559557,1.16420938811367e-09,9.49602225377131e-08,0.312851428985597,"Non-significant",7.02245827629033,"IYD","Iodotyrosine deiodinase 1","IYD1_HUMAN"
0.554797887802152,12.564824461937,19.7161760904779,7.99065232811249e-08,2.71377432751118e-06,8.48612109538994,"OPLA_HUMAN",65,29.8718401271919,1.16579180049038e-09,9.49602225377131e-08,0.817947149276728,"Up in CM",7.02245827629033,"OPLAH","5-oxoprolinase","OPLA_HUMAN"
-1.52943110466001,10.0201350450516,-37.3986721964287,6.32428003938682e-10,1.04724914774663e-07,13.7187674790562,"COTL1_HUMAN",9,-29.8437970380352,1.17473055179839e-09,9.49602225377131e-08,-0.123847365379333,"Non-significant",7.02245827629033,"COTL1","Coactosin-like protein","COTL1_HUMAN"
-1.72745704650878,10.5160384178162,-27.5258148442582,6.46174656887329e-09,4.72347852791333e-07,11.239345801772,"CMTR1_HUMAN",42,-29.8210771075097,1.18202889774575e-09,9.49602225377131e-08,0.30631160736084,"Non-significant",7.02245827629033,"CMTR1","Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1","CMTR1_HUMAN"
1.58957552909853,10.264540553093,36.0924930269922,8.28463621917761e-10,1.31806937808641e-07,13.4352777169814,"TTC36_HUMAN",9,29.6450764062875,1.24031927202529e-09,9.83064558633647e-08,0.337233304977417,"Non-significant",7.00741796076633,"TTC36","Tetratricopeptide repeat protein 36","TTC36_HUMAN"
-2.06823647022247,8.29956048727035,-33.7084136992941,1.39174226277668e-09,1.63660822031449e-07,12.8868601609102,"AGRG2_HUMAN",8,-29.6228329190935,1.24791286097197e-09,9.83064558633647e-08,-0.239015817642224,"Non-significant",7.00741796076633,"ADGRG2","Adhesion G-protein coupled receptor G2","AGRG2_HUMAN"
-1.33968591690064,10.5424282550812,-34.5349545727118,1.15802675347472e-09,1.51552081898288e-07,13.081758918584,"GMPR1_HUMAN",11,-29.5163007614597,1.28501131480227e-09,1.00255594310631e-07,0.147518157959,"Non-significant",6.99889138418958,"GMPR","GMP reductase 1","GMPR1_HUMAN"
0.975129842758177,16.1135636568069,27.2341510080451,7.00400079965296e-09,4.85730448618668e-07,11.152033091735,"AK1C4_HUMAN",23,29.4738649802033,1.30013203249011e-09,1.00469250586903e-07,-0.255727291107174,"Non-significant",6.99796683718694,"AKR1C4","Aldo-keto reductase family 1 member C4","AK1C4_HUMAN"
-1.42764401435855,10.6746546030045,-27.6948798901963,6.16922257868273e-09,4.62025104939342e-07,11.28950869083,"IFIT5_HUMAN",24,-29.4292411857324,1.31624787253181e-09,1.00755049412482e-07,-0.511112689971923,"Up in BD",6.99673317965805,"IFIT5","Interferon-induced protein with tetratricopeptide repeats 5","IFIT5_HUMAN"
-0.835637569427499,13.6549265384674,-22.260581273818,3.20900669817674e-08,1.48787887708606e-06,9.49072522386753,"APOB_HUMAN",239,-29.2260883152355,1.3925031107751e-09,1.05595983559151e-07,-0.480170726776123,"Non-significant",6.97635260028015,"APOB","Apolipoprotein B-100","APOB_HUMAN"
-1.794855594635,15.4857270717621,-38.3493055027285,5.22625220718229e-10,9.2186544367559e-08,13.9181189012181,"HLAC_HUMAN",7,-29.1739934083621,1.41284668051565e-09,1.06146647830593e-07,0.361824750900251,"Non-significant",6.97409371653956,"HLA-C","HLA class I histocompatibility antigen, C alpha chain","HLAC_HUMAN"
0.919547319412228,12.1516593694687,26.7463069559453,8.02994367918003e-09,5.29715146446071e-07,11.0037536556356,"APOA5_HUMAN",23,29.0571652608269,1.4596917763751e-09,1.08659991500069e-07,-0.3416965007782,"Non-significant",6.96393033327499,"APOA5","Apolipoprotein A-V","APOA5_HUMAN"
-1.16936826705933,11.4490563869476,-27.0996411636842,7.27126493079072e-09,4.95790282759966e-07,11.1114314963746,"4F2_HUMAN",23,-28.9242143949554,1.51513214617205e-09,1.11535066086368e-07,-0.222591161727875,"Non-significant",6.95258857105889,"SLC3A2","Amino acid transporter heavy chain SLC3A2","4F2_HUMAN"
-1.19675517082213,16.446155667305,-30.5411202627634,2.94116919889284e-09,2.68142099773219e-07,12.0880355376201,"FRIH_HUMAN",14,-28.8732551441879,1.53700465274612e-09,1.11535066086368e-07,-0.00193428993225453,"Non-significant",6.95258857105889,"FTH1","Ferritin heavy chain","FRIH_HUMAN"
-1.66319394111633,9.1660326719284,-26.2544276340886,9.23964538205213e-09,5.90318760865913e-07,10.8513264673806,"TRNK1_HUMAN",78,-28.8673724457979,1.53955230486483e-09,1.11535066086368e-07,-0.307742357254028,"Non-significant",6.95258857105889,"TRANK1","TPR and ankyrin repeat-containing protein 1","TRNK1_HUMAN"
-2.14105558395386,10.7446193695068,-27.4136918214328,6.66438533229888e-09,4.78538252975869e-07,11.2058972346037,"K1C19_HUMAN",26,-28.8161590850101,1.56193262574068e-09,1.11874253200568e-07,0.14924693107605,"Non-significant",6.95126985073261,"KRT19","Keratin, type I cytoskeletal 19","K1C19_HUMAN"
0.703423023223856,16.0521380901337,21.1371450336066,4.73796876376012e-08,1.97045648183597e-06,9.06233188996147,"AOXA_HUMAN",91,28.7780965896303,1.5788022738397e-09,1.11874253200568e-07,-0.154507160186775,"Non-significant",6.95126985073261,"AOX1","Aldehyde oxidase","AOXA_HUMAN"
-1.25250554084777,11.300127863884,-27.8337779854094,5.9400627365258e-09,4.54694990982739e-07,11.3304778215786,"PRS23_HUMAN",19,-28.7628930480102,1.58559762362156e-09,1.11874253200568e-07,0.377683639526369,"Non-significant",6.95126985073261,"PRSS23","Serine protease 23","PRS23_HUMAN"
1.01695466041568,14.1365329027176,35.5270369217016,9.33997576887787e-10,1.39478951265645e-07,13.3089447928379,"PGDH_HUMAN",12,28.5503651749633,1.68410356308946e-09,1.17137192476956e-07,-0.171901941299426,"Non-significant",6.93130518927491,"HPGD","15-hydroxyprostaglandin dehydrogenase [NAD(+)]","PGDH_HUMAN"
-0.974402427673349,10.6789762973786,-26.9642488666315,7.55197712785093e-09,5.06419358804813e-07,11.0703474512377,"ANXA3_HUMAN",21,-28.5400374622056,1.68906230216957e-09,1.17137192476956e-07,-0.0556654930114746,"Non-significant",6.93130518927491,"ANXA3","Annexin A3","ANXA3_HUMAN"
-1.14363527297975,12.720306634903,-25.8996074370575,1.02403741912465e-08,6.29472698392226e-07,10.739492900401,"ITA5_HUMAN",29,-28.4759789736814,1.72018730243983e-09,1.18284743830481e-07,0.0540163516998255,"Non-significant",6.92707126633997,"ITGA5","Integrin alpha-5","ITA5_HUMAN"
-1.78404641151426,10.2788022756576,-26.2219029892904,9.32662273363648e-09,5.91220444224425e-07,10.8411416181845,"TDRD7_HUMAN",52,-28.3725941937096,1.77178571462857e-09,1.20782024082818e-07,-0.242753624916079,"Non-significant",6.9179976966963,"TDRD7","Tudor domain-containing protein 7","TDRD7_HUMAN"
-1.88259696960451,9.58905649185182,-27.7923691956283,6.00735861294628e-09,4.5554867089202e-07,11.3182867545498,"ACES_HUMAN",16,-28.3173188986934,1.80008329975011e-09,1.20782024082818e-07,0.307437300682064,"Non-significant",6.9179976966963,"ACHE","Acetylcholinesterase","ACES_HUMAN"
-4.30520451068879,8.05827230215073,-28.3883236594468,5.11624071054546e-09,4.03040554615202e-07,11.4919029474182,"MIME_HUMAN",7,-28.2918943787467,1.81326891146359e-09,1.20782024082818e-07,-1.17975080013275,"Up in BD",6.9179976966963,"OGN","Mimecan","MIME_HUMAN"
-1.15987849235535,13.2695301771164,-25.7858448290119,1.05867318968614e-08,6.41050317993532e-07,10.7032955987024,"HOIL1_HUMAN",29,-28.286563718679,1.81604719473796e-09,1.20782024082818e-07,-0.578598976135252,"Up in BD",6.9179976966963,"RBCK1","RanBP-type and C3HC4-type zinc finger-containing protein 1","HOIL1_HUMAN"
0.901230335235596,16.9720671176911,24.0224330644676,1.80733333483142e-08,9.34057495466376e-07,10.1198204308099,"SBP1_HUMAN",39,28.254454148633,1.83288362948988e-09,1.20910713574642e-07,0.497199773788475,"Non-significant",6.91753521576285,"SELENBP1","Methanethiol oxidase","SBP1_HUMAN"
0.981262207031232,17.9732966423035,31.0733448683319,2.58020916345155e-09,2.48642889272695e-07,12.2284262435571,"ADH1B_HUMAN",14,28.1289200771797,1.9004063621696e-09,1.24354009860033e-07,1.14595484733583,"Up in CM",6.90534020611573,"ADH1B","All-trans-retinol dehydrogenase [NAD(+)] ADH1B","ADH1B_HUMAN"
-1.294399023056,9.96342408657073,-25.5222682230983,1.14412481579072e-08,6.77622536885105e-07,10.6187821682645,"LCAP_HUMAN",34,-27.9855341418365,1.98096489156172e-09,1.28588393041054e-07,-0.0413928031921245,"Non-significant",6.89079823098971,"LNPEP","Leucyl-cystinyl aminopeptidase","LCAP_HUMAN"
-1.29049444198607,10.3867723941803,-26.0780993539608,9.72243286851404e-09,6.11533490659867e-07,10.7959506765112,"TLR3_HUMAN",25,-27.8994769925417,2.03114889852752e-09,1.30799540973431e-07,0.100700139999402,"Non-significant",6.88339378011768,"TLR3","Toll-like receptor 3","TLR3_HUMAN"
0.565149307250977,10.5019247531891,18.7374063828351,1.17035954186897e-07,3.59708231921394e-06,8.06439832277777,"MYO7A_HUMAN",93,27.8716759964614,2.04766427133651e-09,1.30824786595468e-07,-0.185733556747424,"Non-significant",6.8833099650193,"MYO7A","Unconventional myosin-VIIa","MYO7A_HUMAN"
1.14772391319272,11.6372598409653,26.44362891526,8.75149379665834e-09,5.72658231178111e-07,10.9103111664187,"VTDB_HUMAN",21,27.8065896752678,2.08692114096312e-09,1.32291235451365e-07,0.334921360015873,"Non-significant",6.87846892770363,"GC","Vitamin D-binding protein","VTDB_HUMAN"
-0.774005651473974,12.5952419042587,-21.8528104951966,3.68818685465924e-08,1.63529771249754e-06,9.3378361572426,"LIMC1_HUMAN",62,-27.6651796278849,2.17515396052148e-09,1.3681549795094e-07,0.164976119995128,"Non-significant",6.86386470456512,"LIMCH1","LIM and calponin homology domains-containing protein 1","LIMC1_HUMAN"
-0.945314407348651,10.3163723945618,-23.1104636771306,2.41983033248008e-08,1.16872043557996e-06,9.80035639831113,"AGRIN_HUMAN",63,-27.6361219557127,2.19379785340051e-09,1.36926736788398e-07,0.0240645408630265,"Non-significant",6.86351174174237,"AGRN","Agrin","AGRIN_HUMAN"
1.32864475250245,13.3306369781494,27.8614745213268,5.89552687916185e-09,4.54694990982739e-07,11.3386211284196,"GNMT_HUMAN",15,27.5274949279921,2.26509821665517e-09,1.4029776282397e-07,-0.37086009979248,"Non-significant",6.85294925413879,"GNMT","Glycine N-methyltransferase","GNMT_HUMAN"
-1.12342739105225,13.8124341964722,-29.0761945832781,4.26806284649893e-09,3.6453749406834e-07,11.6875195286429,"IL18_HUMAN",14,-27.4226488915768,2.33638849788277e-09,1.43617092968339e-07,0.161410570144652,"Non-significant",6.84279386831061,"IL18","Interleukin-18","IL18_HUMAN"
0.87246942520142,10.0629105567932,25.7188526630855,1.07968761873895e-08,6.48932247292434e-07,10.6819013399435,"PDCD4_HUMAN",21,27.3008968157754,2.42234833602562e-09,1.47781461642946e-07,0.255487203597999,"Non-significant",6.83038004233588,"PDCD4","Programmed cell death protein 4","PDCD4_HUMAN"
-0.82175564765925,13.8873945474625,-23.5205387017982,2.1193332185099e-08,1.06809128788753e-06,9.94558924626038,"EHD4_HUMAN",31,-27.2339378128679,2.47113008784534e-09,1.49632459199829e-07,-0.0932493209838867,"Non-significant",6.82497418640288,"EHD4","EH domain-containing protein 4","EHD4_HUMAN"
-0.581097602844251,14.4259259700775,-18.7806021557842,1.15035210809019e-07,3.57622873756469e-06,8.08346967760451,"IQGA1_HUMAN",91,-27.1615781270569,2.52508802478976e-09,1.51767142467734e-07,0.0469532012939258,"Non-significant",6.81882224286444,"IQGAP1","Ras GTPase-activating-like protein IQGAP1","IQGA1_HUMAN"
-2.25328350067138,9.98051309585571,-27.9075881518864,5.8222108629081e-09,4.54244412900349e-07,11.3521603129277,"LBP_HUMAN",10,-27.1052852702332,2.5679788571191e-09,1.53210150343121e-07,-0.217078447341917,"Non-significant",6.81471246125708,"LBP","Lipopolysaccharide-binding protein","LBP_HUMAN"
0.640075922012324,9.68116438388824,20.853119344046,5.24513940013321e-08,2.04891398962282e-06,8.9503546652679,"UBR3_HUMAN",43,27.0296455685668,2.62690188415667e-09,1.55581619620782e-07,0.3531093597412,"Non-significant",6.80804171177291,"UBR3","E3 ubiquitin-protein ligase UBR3","UBR3_HUMAN"
0.967203140258794,10.4263887405396,26.9149808879273,7.65714804470006e-09,5.09263108481117e-07,11.0553431598646,"FA9_HUMAN",17,26.8606453268213,2.76410709006792e-09,1.62521484991385e-07,1.06906437873843,"Up in CM",6.78908921809176,"F9","Coagulation factor IX","FA9_HUMAN"
-1.15494561195375,10.8465799093246,-25.5287637148811,1.14192752400088e-08,6.77622536885105e-07,10.6208758648254,"ALAT2_HUMAN",21,-26.8132553557631,2.80401005672933e-09,1.63468309069145e-07,0.382585287094125,"Non-significant",6.78656642973408,"GPT2","Alanine aminotransferase 2","ALAT2_HUMAN"
-0.723881959915174,12.9355403184891,-25.480610741994,1.15833075094146e-08,6.81064906749202e-07,10.6053413982705,"SQSTM_HUMAN",20,-26.7938878594801,2.82050323757459e-09,1.63468309069145e-07,0.427770853042599,"Non-significant",6.78656642973408,"SQSTM1","Sequestosome-1","SQSTM_HUMAN"
-1.25979447364806,10.6666847467422,-24.4711264673089,1.57178362439997e-08,8.39042916340877e-07,10.2724172578941,"PAR12_HUMAN",33,-26.7311472425342,2.87468376393259e-09,1.65426837308858e-07,0.195085883140565,"Non-significant",6.78139403317723,"PARP12","Protein mono-ADP-ribosyltransferase PARP12","PAR12_HUMAN"
-0.813397407531749,15.1923770904541,-24.7613655540081,1.43793802090439e-08,8.04650282870222e-07,10.3695834248738,"GBP1_HUMAN",22,-26.6873360984902,2.91320904599357e-09,1.66463226754872e-07,-1.88259696960451,"Up in BD",6.77868169117458,"GBP1","Guanylate-binding protein 1","GBP1_HUMAN"
1.0764935016632,12.517221570015,24.213082243806,1.70269155430126e-08,8.91331565909706e-07,10.1850172267664,"PURA1_HUMAN",29,26.5990745919313,2.99259148070625e-09,1.6980340751364e-07,-0.293798685073824,"Non-significant",6.77005359884164,"ADSS1","Adenylosuccinate synthetase isozyme 1","PURA1_HUMAN"
-1.14533567428591,9.64094257354737,-27.1921868576853,7.08617143360459e-09,4.87264364510743e-07,11.1393891195616,"TRI22_HUMAN",15,-26.5272329352385,3.05899766587652e-09,1.72366021256403e-07,-0.0821254253387496,"Non-significant",6.7635483431242,"TRIM22","E3 ubiquitin-protein ligase TRIM22","TRI22_HUMAN"
1.39709115028382,9.19874250888824,23.8967596251615,1.88028085552505e-08,9.65607522894322e-07,10.0765494429106,"SORL_HUMAN",64,26.4404102659105,3.14146538061609e-09,1.75792069643579e-07,-0.171405553817751,"Non-significant",6.75500072077372,"SORL1","Sortilin-related receptor","SORL_HUMAN"
-1.0652551651001,10.8115465641022,-24.8955232296517,1.38045803432546e-08,7.83289265071103e-07,10.4140964152414,"ANGL3_HUMAN",22,-26.394609691089,3.18597046228882e-09,1.77061399527476e-07,0.00581502914427645,"Non-significant",6.75187610735542,"ANGPTL3","Angiopoietin-related protein 3","ANGL3_HUMAN"
0.664643526077251,14.440505862236,20.663652022688,5.61750925199066e-08,2.13992817233109e-06,8.87479418792074,"LSS_HUMAN",45,26.3401891634916,3.23977282982013e-09,1.78826644497691e-07,1.02615571022035,"Up in CM",6.747567772474,"LSS","Lanosterol synthase","LSS_HUMAN"
-2.00676441192627,8.61376142501831,-24.4413499147543,1.58629359340971e-08,8.40822518336182e-07,10.2623809049824,"PGBM_HUMAN",106,-26.287545777239,3.29278886457157e-09,1.80524924642796e-07,1.43456673622133,"Up in CM",6.74346282762243,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","PGBM_HUMAN"
1.16038537025447,15.4296625852585,23.180323534825,2.36540022501478e-08,1.15619623046807e-06,9.82528500644359,"TRFE_HUMAN",51,26.0708846504652,3.52145836896506e-09,1.91765860441493e-07,-0.0309286117553498,"Non-significant",6.7172287065583,"TF","Serotransferrin","TRFE_HUMAN"
-1.80747175216678,10.0820558071137,-24.4219213495409,1.59584259087715e-08,8.40822518336182e-07,10.2558255414137,"KPCD2_HUMAN",30,-25.8616227322002,3.75933838839895e-09,2.03355144556461e-07,1.2174162864685,"Up in CM",6.691744836172,"PRKD2","Serine/threonine-protein kinase D2","KPCD2_HUMAN"
2.07177066802978,11.0068874359131,30.5643786893298,2.92425097182828e-09,2.68142099773219e-07,12.0942259593342,"SPP24_HUMAN",6,25.7160759201523,3.93540448467519e-09,2.11469350918242e-07,0.222502470016451,"Non-significant",6.67475256772924,"SPP2","Secreted phosphoprotein 24","SPP24_HUMAN"
1.0574197769165,11.3666067123413,25.041438950973,1.32086731611424e-08,7.54754746686686e-07,10.4622274659556,"FADS1_HUMAN",17,25.2457215503968,4.5707586558232e-09,2.41120304570686e-07,0.250986099243175,"Non-significant",6.61776621645079,"FADS1","Acyl-CoA (8-3)-desaturase","FADS1_HUMAN"
-1.3205006122589,14.6945060491562,-31.2080098312937,2.49700242470464e-09,2.44104550289801e-07,12.2635342639142,"TPSN_HUMAN",9,-25.2446209813096,4.57237417510712e-09,2.41120304570686e-07,0.0212814807891819,"Non-significant",6.61776621645079,"TAPBP","Tapasin","TPSN_HUMAN"
