"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BM1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.941818714141824,13.2095794677735,31.8314009695273,2.82573953358787e-09,2.69741771476847e-07,12.0992916297486,"BUP1_HUMAN",23,34.7508041782284,4.18100982186258e-10,3.89939237868885e-08,-0.0840597152710014,"Non-significant",7.40900306147131,"UPB1","Beta-ureidopropionase","BUP1_HUMAN"
0.801693677902222,13.317422747612,28.56668640402,6.32293946436946e-09,4.98100299164017e-07,11.2238066013266,"A1CF_HUMAN",34,34.3949228970085,4.54226796609951e-10,4.18817753146948e-08,0.144007444381712,"Non-significant",7.3779749174174,"A1CF","APOBEC1 complementation factor","A1CF_HUMAN"
-5.24114298820495,9.17048513889313,-32.6672499279323,2.32954084301893e-09,2.3051090732019e-07,12.308038433238,"OASL_HUMAN",28,-34.05417524564,4.92130386715664e-10,4.48668085147292e-08,-0.136815071105948,"Non-significant",7.34807482179158,"OASL","2'-5'-oligoadenylate synthase-like protein","OASL_HUMAN"
-2.6797297000885,13.2103456258774,-93.8807374646611,8.68388470207107e-13,6.40554913387315e-10,20.0226787053108,"HLAB_HUMAN",2,-33.9654334142562,5.02575866407048e-10,4.53100064447421e-08,-0.0930562019348251,"Non-significant",7.34380587604823,"HLA-B","HLA class I histocompatibility antigen, B alpha chain","HLAB_HUMAN"
0.948524236679098,14.8623248338699,29.8800097649739,4.52578939182334e-09,3.94862958336071e-07,11.5881793511911,"CP2C9_HUMAN",28,33.7001168614039,5.35320115591288e-10,4.77317298671177e-08,-0.18493008613585,"Non-significant",7.32119282588664,"CYP2C9","Cytochrome P450 2C9","CP2C9_HUMAN"
-1.01892590522768,15.0426076650619,-31.5513552909419,3.01797941374715e-09,2.79045557947409e-07,12.0280324184835,"APOL2_HUMAN",21,-33.4633974705016,5.66567098360905e-10,4.98591955977108e-08,-0.000597953796374284,"Non-significant",7.30225473245666,"APOL2","Apolipoprotein L2","APOL2_HUMAN"
-2.7622892856598,11.4196115732193,-36.455615446864,1.02798216777024e-09,1.56793023211138e-07,13.1866504326669,"PLS1_HUMAN",7,-33.4275895932938,5.71469705519732e-10,4.98591955977108e-08,-0.66850519180298,"Up in BD",7.30225473245666,"PLSCR1","Phospholipid scramblase 1","PLS1_HUMAN"
-1.07214808464049,16.4999166727066,-33.1854867154247,2.07172727124164e-09,2.15512757421213e-07,12.43459283141,"STOM_HUMAN",17,-33.1684976983611,6.08395976486531e-10,5.25162229065076e-08,0.355748414993285,"Non-significant",7.2797065169666,"STOM","Stomatin","STOM_HUMAN"
-0.750476598739628,11.6585022211075,-29.6522100586265,4.79101725411215e-09,4.04940770831937e-07,11.5262076904865,"4F2_HUMAN",23,-33.0024727525454,6.33464071262336e-10,5.41044997286589e-08,0.418560981750501,"Non-significant",7.26676661426383,"SLC3A2","Amino acid transporter heavy chain SLC3A2","4F2_HUMAN"
0.6754157543182,15.8526140451431,26.1524846346415,1.21865444339966e-08,7.84774774106736e-07,10.505599730253,"FTCD_HUMAN",36,32.9193534525443,6.46448337477061e-10,5.46383521905091e-08,-0.54730796813965,"Up in BD",7.26250240678919,"FTCD","Formimidoyltransferase-cyclodeaminase","FTCD_HUMAN"
0.898054838180578,11.775644659996,26.5420992388529,1.09191093596616e-08,7.42610902647885e-07,10.6260800230199,"ACACB_HUMAN",121,32.833248419083,6.60214970548865e-10,5.52266419694174e-08,0.278696298599245,"Non-significant",7.25785136304989,"ACACB","Acetyl-CoA carboxylase 2","ACACB_HUMAN"
0.718573093414271,12.0073800086975,25.9388401740127,1.29517903879876e-08,8.1465757525683e-07,10.4387404038247,"PCSK6_HUMAN",41,32.3864217400864,7.37155599418109e-10,6.10334748334545e-08,0.150419712066652,"Non-significant",7.21443190354767,"PCSK6","Proprotein convertase subtilisin/kexin type 6","PCSK6_HUMAN"
-0.699973821639997,15.341637969017,-26.8604368111402,9.99369626820774e-09,6.93067107010578e-07,10.7231607900904,"TYPH_HUMAN",30,-32.2806467909281,7.56810988665347e-10,6.20279228487942e-08,0.842226028442379,"Up in BM1",7.20741276196595,"TYMP","Thymidine phosphorylase","TYPH_HUMAN"
0.987695455551149,12.3010419607162,28.288264927528,6.80063398866907e-09,5.19026050137536e-07,11.1442901230773,"PROS_HUMAN",30,31.7124047865366,8.73013921432357e-10,7.08363495850214e-08,-0.16558790206909,"Non-significant",7.14974382743581,"PROS1","Vitamin K-dependent protein S","PROS_HUMAN"
-1.30376744270328,10.5090252161026,-34.9780800011528,1.39960819296609e-09,1.83701061977435e-07,12.8563777104849,"AMY1B_HUMAN",12,-31.444065200519,9.34753447802072e-10,7.50949453016437e-08,0.412432909011839,"Non-significant",7.12438929470666,"AMY1B;AMY1C;AMY1A","Alpha-amylase 1B;Alpha-amylase 1C;Alpha-amylase 1A","AMY1B_HUMAN"
0.952037811279299,15.2265341281891,33.6268523969161,1.8774413419875e-09,2.07191686816953e-07,12.5407010140908,"BAAT_HUMAN",15,31.3422694549128,9.59445020620271e-10,7.63229107579694e-08,0.261871337890625,"Non-significant",7.11734507512237,"BAAT","Bile acid-CoA:amino acid N-acyltransferase","BAAT_HUMAN"
-0.670448780059825,11.5241487026215,-25.0993689527903,1.65335551659875e-08,9.18857990526183e-07,10.1703888006378,"PARP9_HUMAN",37,-31.2876142440434,9.73003718815436e-10,7.66500211113442e-08,-0.220244884491001,"Non-significant",7.11548772119396,"PARP9","Protein mono-ADP-ribosyltransferase PARP9","PARP9_HUMAN"
1.12506937980652,12.7214108705521,33.105335863975,2.10940060854257e-09,2.1665413338879e-07,12.415160013111,"FADS2_HUMAN",14,31.0236829717466,1.04158070933049e-09,8.12633257260346e-08,0.0770611763000755,"Non-significant",7.09010540801367,"FADS2","Acyl-CoA 6-desaturase","FADS2_HUMAN"
-0.735153675079321,12.01846408844,-24.755504501478,1.83150038499406e-08,9.77683823936962e-07,10.0577787552248,"ITA6_HUMAN",48,-30.6278318764661,1.15484404724653e-09,8.92419485653179e-08,-0.208459615707399,"Non-significant",7.04943095562345,"ITGA6","Integrin alpha-6","ITA6_HUMAN"
0.486520290374752,12.5306856632233,20.3647348696244,7.76582588361587e-08,2.83991189908021e-06,8.46046573351002,"OPLA_HUMAN",65,30.4278294362949,1.21728190949563e-09,9.31794850344112e-08,0.244616866111754,"Non-significant",7.03067969405234,"OPLAH","5-oxoprolinase","OPLA_HUMAN"
-0.797347068786628,11.1435449123383,-25.5445535297996,1.45113616353969e-08,8.62688295811218e-07,10.3138367070933,"TRFM_HUMAN",39,-30.3168819573444,1.25354677301125e-09,9.45655269232397e-08,-0.0665622949600229,"Non-significant",7.02426715319167,"MELTF","Melanotransferrin","TRFM_HUMAN"
1.02960133552552,14.6792103052139,27.1186317157314,9.30804824177654e-09,6.52017246684394e-07,10.8010232165101,"CP2C8_HUMAN",33,30.3014146058878,1.25869816461793e-09,9.45655269232397e-08,0.24638271331785,"Non-significant",7.02426715319167,"CYP2C8","Cytochrome P450 2C8","CP2C8_HUMAN"
-1.10338068008425,10.7448916435242,-27.3009553889976,8.85594584834097e-09,6.30325829942444e-07,10.8555406197786,"PAR12_HUMAN",33,-30.2298331605099,1.28284984758431e-09,9.54958134247623e-08,-0.385191440582275,"Non-significant",7.02001566764535,"PARP12","Protein mono-ADP-ribosyltransferase PARP12","PAR12_HUMAN"
2.90204632282261,9.38268703222277,33.8948878631369,1.7695584812697e-09,2.02058718379511e-07,12.6044047366378,"NUA4L_HUMAN",5,30.0739249956922,1.33727506152477e-09,9.86422713564723e-08,-0.281381130218501,"Non-significant",7.00593693614646,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
0.642879724502603,14.9524182081222,23.4720516729628,2.71760709279629e-08,1.36960645658069e-06,9.62278230025491,"KPYR_HUMAN",45,29.8851483625965,1.40667411258125e-09,1.02103476099676e-07,-0.056361913681032,"Non-significant",6.99095947216177,"PKLR","Pyruvate kinase PKLR","KPYR_HUMAN"
0.519474506378202,17.2548806667328,22.0779608590321,4.27587585934217e-08,1.89587195206024e-06,9.12185556034577,"SCP2_HUMAN",39,29.8780399551078,1.40936521113677e-09,1.02103476099676e-07,-0.323320150375368,"Non-significant",6.99095947216177,"SCP2","Sterol carrier protein 2","SCP2_HUMAN"
0.472418546676625,14.2127033472061,18.9969208234854,1.2963889170557e-07,4.11126206824623e-06,7.89108308925813,"UTRN_HUMAN",162,29.8159454109559,1.43312023455224e-09,1.02905642328822e-07,-0.0901235342025775,"Non-significant",6.98756081216573,"UTRN","Utrophin","UTRN_HUMAN"
1.19550395011902,9.09794890880585,26.4402516528959,1.1235383817603e-08,7.47245117180577e-07,10.594764195564,"SORL_HUMAN",64,29.6916820572957,1.48202059291955e-09,1.05483465710081e-07,-0.029064416885376,"Non-significant",6.97681560968977,"SORL1","Sortilin-related receptor","SORL_HUMAN"
0.874001502990723,11.8298714160919,29.7114737255401,4.72036092898014e-09,4.03168511344683e-07,11.5423785119333,"ACMSD_HUMAN",17,29.4683725618247,1.57467809306654e-09,1.11103809105582e-07,0.4721953868866,"Non-significant",6.95427105136357,"ACMSD","2-amino-3-carboxymuconate-6-semialdehyde decarboxylase","ACMSD_HUMAN"
0.719348907470724,18.3786911964417,24.7847332240866,1.815541160146e-08,9.76197224975078e-07,10.067413200329,"ADH1G_HUMAN",33,29.3671719053911,1.61879657413723e-09,1.13232029332323e-07,-0.0274624824523499,"Non-significant",6.94603070923648,"ADH1C","Alcohol dehydrogenase 1C","ADH1G_HUMAN"
0.797941207885724,17.3360962867737,24.8132839513607,1.80010394222193e-08,9.76197224975078e-07,10.0768128686442,"CP3A4_HUMAN",40,29.2734875905912,1.66087814403709e-09,1.15182609065957e-07,-0.0621707439422483,"Non-significant",6.93861308824651,"CYP3A4","Cytochrome P450 3A4","CP3A4_HUMAN"
0.854700088500973,12.301885843277,28.7736410993374,5.99243840075688e-09,4.81412328551894e-07,11.2823853149033,"3BHS7_HUMAN",18,29.179798659772,1.70419363253059e-09,1.17184975714858e-07,0.0412952899933003,"Non-significant",6.93112806564213,"HSD3B7","3 beta-hydroxysteroid dehydrogenase type 7","3BHS7_HUMAN"
1.2584140300751,10.7362133264542,28.4606568930693,6.50023004394851e-09,5.02313015015221e-07,11.1936214026357,"FSTL1_HUMAN",17,28.9586843049655,1.81154054112446e-09,1.22940419029605e-07,-0.00211763381958274,"Non-significant",6.91030531096516,"FSTL1","Follistatin-related protein 1","FSTL1_HUMAN"
-0.499465227127047,13.354520201683,-19.7812144600643,9.62290754079089e-08,3.28068368848644e-06,8.22237162617274,"CO4B_HUMAN",83,-28.9047939299524,1.83884004443813e-09,1.22940419029605e-07,-0.141919136047365,"Non-significant",6.91030531096516,"C4B_2","Complement C4-B","CO4B_HUMAN"
-1.79316926002502,8.36994969844818,-29.515621350856,4.95847106553731e-09,4.14773548719275e-07,11.4888069652802,"KCRB_HUMAN",12,-28.9006082025089,1.84097967791897e-09,1.22940419029605e-07,-1.21810531616211,"Up in BD",6.91030531096516,"CKB","Creatine kinase B-type","KCRB_HUMAN"
-1.60696244239805,15.5796736478806,-38.8858957768464,6.3507767837125e-10,1.051636792307e-07,13.6989728602102,"HLAC_HUMAN",7,-28.8859390236073,1.84850026147545e-09,1.22940419029605e-07,-0.304368138313292,"Non-significant",6.91030531096516,"HLA-C","HLA class I histocompatibility antigen, C alpha chain","HLAC_HUMAN"
1.12978887557985,11.402791261673,28.1370739762653,7.07708033040574e-09,5.3169842408252e-07,11.1007647439861,"FADS1_HUMAN",17,28.5035054036893,2.05727555803333e-09,1.3571328356002e-07,0.42174100875855,"Non-significant",6.86737764169564,"FADS1","Acyl-CoA (8-3)-desaturase","FADS1_HUMAN"
0.742951154708853,12.8135703802109,25.7818829939261,1.35486984386952e-08,8.39191901767732e-07,10.3892561304376,"AK1D1_HUMAN",23,28.2255748383707,2.22562617978066e-09,1.45634925989841e-07,0.898054838180576,"Up in BM1",6.83673446056067,"AKR1D1","Aldo-keto reductase family 1 member D1","AK1D1_HUMAN"
-0.917676925659176,11.9227066040039,-32.4562095895935,2.44479600793781e-09,2.39000901306113e-07,12.2558798885159,"LEG3_HUMAN",13,-28.0928466943084,2.31143776579437e-09,1.50040048253244e-07,-0.0102791786194008,"Non-significant",6.82379280485113,"LGALS3","Galectin-3","LEG3_HUMAN"
-2.10418152809145,12.3880649805069,-31.4448563369248,3.09494065649813e-09,2.82161218953099e-07,12.0007550365128,"BST2_HUMAN",7,-27.9713489767592,2.39325488993693e-09,1.52958348062572e-07,-0.0144221782683989,"Non-significant",6.8154268153869,"BST2","Bone marrow stromal antigen 2","BST2_HUMAN"
0.734013557434075,16.7520380020142,25.2788920481769,1.56819860883463e-08,9.02437128516608e-07,10.2285488960437,"GSTM1_HUMAN",24,27.9701215227731,2.39409788069345e-09,1.52958348062572e-07,-0.0388875007629252,"Non-significant",6.8154268153869,"GSTM1","Glutathione S-transferase Mu 1","GSTM1_HUMAN"
-3.32612669467926,7.79653686285019,-26.6616406471104,1.0560672774648e-08,7.26180499097408e-07,10.6626771094247,"FETA_HUMAN",27,-27.837629347871,2.4870813009047e-09,1.57657638090162e-07,0.190562725067149,"Non-significant",6.80228498400232,"AFP","Alpha-fetoprotein","FETA_HUMAN"
0.931248426437378,13.5672937631607,25.4055766352264,1.51109256637958e-08,8.75786077400281e-07,10.2693346643866,"HDAC6_HUMAN",26,27.7657629912236,2.53920841604649e-09,1.59714240990707e-07,-0.00713825225827591,"Non-significant",6.79665635807606,"HDAC6","Histone deacetylase 6","HDAC6_HUMAN"
-1.20993781089783,8.36800968647003,-25.5722708465069,1.43950332261498e-08,8.62688295811218e-07,10.3226821526815,"LAMB1_HUMAN",30,-27.6574669316453,2.62009142555133e-09,1.63534014053258e-07,-0.00137281417849877,"Non-significant",6.78639190306928,"LAMB1","Laminin subunit beta-1","LAMB1_HUMAN"
-0.613404989242577,11.3819364309311,-21.6717349021045,4.90526741600713e-08,2.06224558619077e-06,8.9698347805757,"ZCCHV_HUMAN",51,-27.6002358610359,2.66400065864659e-09,1.64043730657697e-07,-0.333696126937868,"Non-significant",6.78504036261286,"ZC3HAV1","Zinc finger CCCH-type antiviral protein 1","ZCCHV_HUMAN"
-0.889361619949344,9.35354459285736,-27.6149012135003,8.13450456247717e-09,5.89315803749462e-07,10.9485285914682,"ANXA8_HUMAN",17,-27.5941829783479,2.66869268508947e-09,1.64043730657697e-07,0.255861639976502,"Non-significant",6.78504036261286,"ANXA8","Annexin A8","ANXA8_HUMAN"
-0.760576248168952,10.753096818924,-23.1282058456178,3.03148636614739e-08,1.46413573660238e-06,9.50210240730411,"E41L2_HUMAN",47,-27.5244467287783,2.72342456212442e-09,1.66149375165997e-07,0.248477697372424,"Non-significant",6.77950128762313,"EPB41L2","Band 4.1-like protein 2","E41L2_HUMAN"
-1.6347393989563,9.18025994300842,-25.4380550172007,1.49683382474066e-08,8.73763284456529e-07,10.2797571338301,"TRNK1_HUMAN",78,-27.4928467555184,2.74863938669583e-09,1.66436268534701e-07,-0.259468078613283,"Non-significant",6.7787520295587,"TRANK1","TPR and ankyrin repeat-containing protein 1","TRNK1_HUMAN"
0.972485065460219,9.94079518318177,24.2582026888042,2.12891310538947e-08,1.10730775238014e-06,9.89203860180382,"ABCA6_HUMAN",44,27.4060027799515,2.81929555321885e-09,1.69450104583835e-07,-0.0283286571502757,"Non-significant",6.77095815878194,"ABCA6","ATP-binding cassette sub-family A member 6","ABCA6_HUMAN"
-1.24708437919617,13.2161420583725,-35.3781455701187,1.28579929421377e-09,1.76830092766959e-07,12.9472940548358,"CEAM1_HUMAN",9,-27.3770491011208,2.8433035329415e-09,1.6963650636976e-07,0.0548734664917028,"Non-significant",6.77048068032904,"CEACAM1","Carcinoembryonic antigen-related cell adhesion molecule 1","CEAM1_HUMAN"
-1.19759798049927,10.9727442264557,-27.8093855807481,7.72104336927666e-09,5.64401314399196e-07,11.0055794332711,"FBX6_HUMAN",14,-27.0320873145294,3.14771309740654e-09,1.85592709773254e-07,0.175088882446275,"Non-significant",6.73143908720891,"FBXO6","F-box only protein 6","FBX6_HUMAN"
0.903055429458623,11.2748590707779,26.1223147740489,1.22914392171028e-08,7.85297148091119e-07,10.4961926254898,"KNG1_HUMAN",19,27.0226991326432,3.15649420122123e-09,1.85592709773254e-07,1.01573514938355,"Up in BM1",6.73143908720891,"KNG1","Kininogen-1","KNG1_HUMAN"
-1.0944809913635,13.7516026496887,-24.72025941269,1.85095620766283e-08,9.81611677710862e-07,10.0461455858363,"CN37_HUMAN",30,-26.8945540447766,3.27914308905548e-09,1.90617028918263e-07,0.306526899337749,"Non-significant",6.71983830393442,"CNP","2',3'-cyclic-nucleotide 3'-phosphodiesterase","CN37_HUMAN"
-1.01753687858582,8.70266830921173,-25.9615829484979,1.28677942728467e-08,8.1465757525683e-07,10.4458848077462,"ZO3_HUMAN",19,-26.8845603276957,3.28893074298211e-09,1.90617028918263e-07,0.261657476425174,"Non-significant",6.71983830393442,"TJP3","Tight junction protein ZO-3","ZO3_HUMAN"
-0.420262336731,14.5063436031341,-17.2969718200063,2.5816318583225e-07,7.00580632054475e-06,7.12397764346476,"IQGA1_HUMAN",91,-26.6274562806573,3.5523626305519e-09,2.04424612654597e-07,-1.11588943004608,"Up in BD",6.68946681647976,"IQGAP1","Ras GTPase-activating-like protein IQGAP1","IQGA1_HUMAN"
0.604930877685504,14.6986303329468,21.6138380230704,5.00323413462223e-08,2.09258978187241e-06,8.94793390711948,"PH4H_HUMAN",38,26.5473343756589,3.63923436511598e-09,2.0794892703205e-07,-1.45267152786257,"Up in BD",6.68204331615147,"PAH","Phenylalanine-4-hydroxylase","PH4H_HUMAN"
0.773763179779024,11.8560698032379,23.1368751174868,3.0230850366013e-08,1.46413573660238e-06,9.50516751056477,"GYS2_HUMAN",33,26.4540107977507,3.74343952014111e-09,2.1240747039458e-07,-0.356771707534749,"Non-significant",6.67283021313628,"GYS2","Glycogen [starch] synthase, liver","GYS2_HUMAN"
-0.793882369995076,14.566365480423,-25.5680143872351,1.44128286031346e-08,8.62688295811218e-07,10.3213244311124,"SNAA_HUMAN",19,-26.419488196566,3.7828325448926e-09,2.13152106036518e-07,-0.0724732875824028,"Non-significant",6.67131037197524,"NAPA","Alpha-soluble NSF attachment protein","SNAA_HUMAN"
0.712607383728001,11.26744556427,23.6918285492299,2.53629649711693e-08,1.30250061883587e-06,9.69897503996893,"CP4AB_HUMAN",25,26.3500165094302,3.86352327367389e-09,2.16197433397172e-07,-0.114439487457251,"Non-significant",6.66514946610917,"CYP4A11","Cytochrome P450 4A11","CP4AB_HUMAN"
-0.846477746963506,9.12828266620636,-23.3871242402098,2.79156503521386e-08,1.39819498121761e-06,9.59314392249149,"NID1_HUMAN",32,-26.2559331869365,3.97589695312022e-09,2.20961834778202e-07,-0.0334622859954994,"Non-significant",6.65568273254377,"NID1","Nidogen-1","NID1_HUMAN"
0.401976585388173,12.5860636234284,16.3286204071123,3.93687080089533e-07,9.27823627362835e-06,6.65327128690739,"LRP1_HUMAN",189,26.1665071645028,4.08611788137155e-09,2.25145749770123e-07,0.874001502990724,"Up in BM1",6.64753624709681,"LRP1","Prolow-density lipoprotein receptor-related protein 1","LRP1_HUMAN"
-1.37425446510315,8.79687345027924,-25.7484864115929,1.36796873878299e-08,8.40886238370092e-07,10.3786868210097,"TRI38_HUMAN",16,-26.1501271241603,4.10667623440698e-09,2.25145749770123e-07,1.17596316337585,"Up in BM1",6.64753624709681,"TRIM38","E3 ubiquitin-protein ligase TRIM38","TRI38_HUMAN"
0.643900632858273,14.4301344156265,21.3633416258885,5.45340369893066e-08,2.21244588065617e-06,8.85249017346932,"LSS_HUMAN",45,26.0864448944482,4.18771304969334e-09,2.28047675739676e-07,-0.0915036201477246,"Non-significant",6.64197434972682,"LSS","Lanosterol synthase","LSS_HUMAN"
-1.11914157867433,10.8644819259644,-24.7826295708079,1.81668450790284e-08,9.76197224975078e-07,10.0667201798162,"ALAT2_HUMAN",21,-26.0234919082718,4.26958967701723e-09,2.30956337595452e-07,0.96757674217225,"Up in BM1",6.6364701159246,"GPT2","Alanine aminotransferase 2","ALAT2_HUMAN"
0.829775333404546,12.6207513809204,26.5213683703398,1.09826606258006e-08,7.42610902647885e-07,10.6197158989271,"KFA_HUMAN",16,25.8419275904352,4.51597343593776e-09,2.42666281186748e-07,0.0418226718902517,"Non-significant",6.61499056529097,"AFMID","Kynurenine formamidase","KFA_HUMAN"
0.7773411273956,11.3348931074142,21.343910525088,5.49019627391655e-08,2.21629117246561e-06,8.84503944356064,"VP13C_HUMAN",153,25.7970445458457,4.57931304336443e-09,2.44450960749072e-07,0.1103405952454,"Non-significant",6.61180825151857,"VPS13C","Intermembrane lipid transfer protein VPS13C","VP13C_HUMAN"
