"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
2.28792285919191,10.5829796791077,26.8751625343756,1.05162926446962e-08,1.44625760201804e-06,10.8455726150143,"NUA4L_HUMAN",5,23.6149723922343,9.29004170365495e-09,8.54235995858133e-07,-0.2029926776886,"Non-significant",6.06842213219135,"NDUFA4L2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2","NUA4L_HUMAN"
0.925746679306048,13.5528544187546,24.7254802800007,1.94791412494591e-08,2.35901122534494e-06,10.1817801581179,"PSB9_HUMAN",15,23.5897192882754,9.36985501988832e-09,8.54235995858133e-07,0.0650689601898247,"Non-significant",6.06842213219135,"PSMB9","Proteasome subunit beta type-9","PSB9_HUMAN"
4.74631834030153,8.69714498519899,22.3404504379978,4.11751261566293e-08,3.97732111470107e-06,9.36931023332965,"OASL_HUMAN",28,23.3016192840368,1.03369917233663e-08,9.31937231593266e-07,0.062067031860348,"Non-significant",6.03061333752872,"OASL","2'-5'-oligoadenylate synthase-like protein","OASL_HUMAN"
-0.586203813552849,14.446018576622,-24.1166053322619,2.3417758936733e-08,2.60289994537879e-06,9.98250030322228,"VNN1_HUMAN",18,-23.1380676041681,1.09355765967478e-08,9.75068884681445e-07,0.0310201644897745,"Non-significant",6.01096470206527,"VNN1","Pantetheinase","VNN1_HUMAN"
-1.14371681213379,9.52015519142151,-20.9069448269847,6.70965623566725e-08,5.67105736418792e-06,8.8360335859762,"PTPRF_HUMAN",57,-23.0132450502459,1.14186152755732e-08,1.00707222115219e-06,-0.0586404800415004,"Non-significant",5.9969393833459,"PTPRF","Receptor-type tyrosine-protein phosphatase F","PTPRF_HUMAN"
-0.738080739974999,12.2038093805313,-21.3690414071695,5.71263159049572e-08,5.10231954695825e-06,9.01197512069492,"MA1A1_HUMAN",24,-22.9340525937556,1.17374681362515e-08,1.02406254255425e-06,0.0637102127075195,"Non-significant",5.98967351889071,"MAN1A1","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","MA1A1_HUMAN"
1.35077548027037,12.0526953935623,24.4061755498302,2.14420902772149e-08,2.4854445787046e-06,10.0779331233149,"PSB10_HUMAN",11,22.8718376967967,1.19949760717701e-08,1.03539612602492e-06,0.257669687271118,"Non-significant",5.9848934642809,"PSMB10","Proteasome subunit beta type-10","PSB10_HUMAN"
0.753700256347651,13.116108417511,20.3779092793092,8.10116898565141e-08,6.50820645045302e-06,8.6296137769544,"BGH3_HUMAN",32,22.8127234863492,1.22455346238621e-08,1.03590475123317e-06,0.268549442291301,"Non-significant",5.98468017501119,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","BGH3_HUMAN"
-2.52794051170348,8.85558259487151,-22.3817623109416,4.06182904308216e-08,3.97080492235767e-06,9.38414605088867,"AMY1B_HUMAN",12,-22.810235969525,1.22562060781839e-08,1.03590475123317e-06,0.175976037979099,"Non-significant",5.98468017501119,"AMY1B;AMY1C;AMY1A","Alpha-amylase 1B;Alpha-amylase 1C;Alpha-amylase 1A","AMY1B_HUMAN"
0.990335941314676,12.3575518131256,21.6736524153119,5.14730782523085e-08,4.69272535886776e-06,9.12581403169234,"SP100_HUMAN",21,22.5588656560812,1.339038379022e-08,1.12009870179221e-06,0.176026701927182,"Non-significant",5.95074370611998,"SP100","Nuclear autoantigen Sp-100","SP100_HUMAN"
0.637977361679098,13.6255203485489,19.5414020998441,1.10219732584383e-07,8.34126439452878e-06,8.29173744497114,"EHD4_HUMAN",31,22.2453962742415,1.49731414669086e-08,1.2397149985969e-06,-0.0366337299346942,"Non-significant",5.90667814448538,"EHD4","EH domain-containing protein 4","EHD4_HUMAN"
0.7298848628998,12.5905288457871,20.0389588498856,9.16380404801877e-08,7.1442573262672e-06,8.49444805197115,"ITA5_HUMAN",29,22.1643501220605,1.54157824373012e-08,1.26347129996224e-06,-0.27519154548645,"Non-significant",5.89843461872989,"ITGA5","Integrin alpha-5","ITA5_HUMAN"
-0.335710287094102,11.8238748311996,-12.9268584168531,2.22427834619905e-06,9.91637060497751e-05,4.96397459241119,"GOGB1_HUMAN",194,-21.9086276980462,1.69115933906726e-08,1.37220668771918e-06,0.0874776840209979,"Non-significant",5.86258046838488,"GOLGB1","Golgin subfamily B member 1","GOGB1_HUMAN"
0.749733924865698,11.7236278057098,21.75453825539,5.0080284404978e-08,4.61762985979536e-06,9.15576371236513,"IN35_HUMAN",18,21.7136438985718,1.81617620011172e-08,1.459054820565e-06,-0.192151308059694,"Non-significant",5.83592839020278,"IFI35","Interferon-induced 35 kDa protein","IN35_HUMAN"
-1.72277820110321,8.74641114473343,-20.0515430629994,9.12163827741516e-08,7.1442573262672e-06,8.49950808281226,"PGBM_HUMAN",106,-21.4479917663684,2.00352151957692e-08,1.5937817264556e-06,-0.393687486648558,"Non-significant",5.79757115689651,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","PGBM_HUMAN"
0.665113210678145,11.2541190385818,18.5681188619514,1.60314385734809e-07,1.171883716984e-05,7.87957036132613,"PCKGC_HUMAN",35,21.1522005547944,2.23806878381749e-08,1.75801575061053e-06,0.221092224121101,"Non-significant",5.75497723826532,"PCK1","Phosphoenolpyruvate carboxykinase, cytosolic [GTP]","PCKGC_HUMAN"
-0.268594264984145,14.2579681873321,-11.0902760280545,6.63898120434378e-06,0.000211249778400178,3.74497464316656,"UTRN_HUMAN",162,-21.1341951771161,2.25331079693733e-08,1.75801575061053e-06,-0.0318880081176491,"Non-significant",5.75497723826532,"UTRN","Utrophin","UTRN_HUMAN"
0.358686447143551,13.6348440647125,15.4182784157259,6.22459257089608e-07,3.53191217624132e-05,6.37969290831791,"TRI25_HUMAN",37,21.0295252414561,2.34425548022888e-08,1.8115513301502e-06,0.105467796325676,"Non-significant",5.74194935575853,"TRIM25","E3 ubiquitin/ISG15 ligase TRIM25","TRI25_HUMAN"
-0.517246484756472,11.3582698106766,-16.1650232903271,4.41270174602137e-07,2.73918253541665e-05,6.76102257422124,"FYCO1_HUMAN",81,-20.8977614419702,2.46464785011271e-08,1.88470975240578e-06,0.366365194320677,"Non-significant",5.72475552218721,"FYCO1","FYVE and coiled-coil domain-containing protein 1","FYCO1_HUMAN"
1.51486229896545,9.63276398181915,21.1152655216389,6.23764669815894e-08,5.44217906546899e-06,8.91584332762663,"CDHR5_HUMAN",12,20.8757978237709,2.48538259190804e-08,1.88470975240578e-06,0.103234767913823,"Non-significant",5.72475552218721,"CDHR5","Cadherin-related family member 5","CDHR5_HUMAN"
0.8293182849884,9.08451735973358,20.4164766379281,7.98935507863375e-08,6.48256271080343e-06,8.64484724563072,"CDK18_HUMAN",19,20.8483340911371,2.51158546264262e-08,1.88694485591502e-06,-0.0663936138153236,"Non-significant",5.72424079147352,"CDK18","Cyclin-dependent kinase 18","CDK18_HUMAN"
1.91102361679075,11.9310321807861,22.1974869044094,4.31698895421202e-08,4.12094686758545e-06,9.31774754208856,"BST2_HUMAN",7,20.7123212866995,2.64600583231463e-08,1.96969645168816e-06,0.186220169067374,"Non-significant",5.70560069744976,"BST2","Bone marrow stromal antigen 2","BST2_HUMAN"
0.912315130233775,11.6931570768356,19.9803947518973,9.36295851251514e-08,7.16707975193848e-06,8.4708569517554,"CASP1_HUMAN",20,20.6492564404646,2.71105534939753e-08,1.99044963704702e-06,0.30515336990355,"Non-significant",5.70104880658995,"CASP1","Caspase-1","CASP1_HUMAN"
0.386067628860475,14.0732392072678,15.0831212986673,7.30143051689852e-07,4.08577980786997e-05,6.20264195350008,"VILI_HUMAN",46,20.6379112549162,2.72294687838574e-08,1.99044963704702e-06,0.176334738731387,"Non-significant",5.70104880658995,"VIL1","Villin-1","VILI_HUMAN"
-0.636832714080798,11.7583117485046,-20.64297916731,7.36689411275847e-08,6.12134253228135e-06,8.73371954139301,"BODG_HUMAN",18,-20.3991764360235,2.98725957828882e-08,2.16407734108903e-06,0.20065402984619,"Non-significant",5.66472722221243,"BBOX1","Gamma-butyrobetaine dioxygenase","BODG_HUMAN"
-0.720342159271224,13.3870565891266,-17.8129301312379,2.17261501361105e-07,1.53292158438609e-05,7.54444049880867,"ITIH2_HUMAN",47,-20.3765118319195,3.01381241734115e-08,2.16407734108903e-06,0.571460843086244,"Up in D",5.66472722221243,"ITIH2","Inter-alpha-trypsin inhibitor heavy chain H2","ITIH2_HUMAN"
-0.869555473327651,10.4366931915283,-20.0148817453313,9.24509513505122e-08,7.1442573262672e-06,8.48475773479868,"OAT_HUMAN",18,-20.2859170165623,3.12262468534522e-08,2.22254181551676e-06,-0.0314128398895015,"Non-significant",5.65315005934432,"OAT","Ornithine aminotransferase, mitochondrial","OAT_HUMAN"
-2.64517831802367,11.6561450958252,-24.3064138897657,2.21006077621884e-08,2.52569480820278e-06,10.0451913254462,"Q6VBP1_HBV",1,-20.1128479293959,3.34296388662554e-08,2.35867904139823e-06,-0.00021910667419256,"Non-significant",5.62733115196437,"S","Large envelope protein","Q6VBP1_HBV"
-0.377572536468525,12.5529277324677,-16.0319498813143,4.68644484108501e-07,2.85908371733562e-05,6.69434955850998,"PROS_HUMAN",30,-19.85980753796,3.69719162271975e-08,2.58612179540932e-06,0.273386478424076,"Non-significant",5.58735102553892,"PROS1","Vitamin K-dependent protein S","PROS_HUMAN"
1.09999537467957,10.3202079534531,18.2863275765991,1.79315213698059e-07,1.28757844596996e-05,7.75615084791486,"CMTR1_HUMAN",42,19.7565754103893,3.85363900373705e-08,2.6725151176344e-06,-0.158050060272201,"Non-significant",5.57307982943569,"CMTR1","Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1","CMTR1_HUMAN"
0.746102333068849,9.23780393600464,17.9616540897264,2.04439850127049e-07,1.45510959993936e-05,7.61155446199045,"PHAR4_HUMAN",29,19.5792979399528,4.13992749138063e-08,2.82348509422455e-06,-0.0325088500976491,"Non-significant",5.54921450065355,"PHACTR4","Phosphatase and actin regulator 4","PHAR4_HUMAN"
0.554715156555174,12.7499394416809,20.6329405585982,7.39329021646009e-08,6.12134253228135e-06,8.72980199437957,"ADPRS_HUMAN",17,19.5431172412105,4.20124217857152e-08,2.82348509422455e-06,-0.33392405509949,"Non-significant",5.54921450065355,"ADPRS","ADP-ribosylhydrolase ARH3","ADPRS_HUMAN"
-0.248602390289324,10.4313094615936,-10.5149551171123,9.67306006158754e-06,0.000273474597002513,3.32503978052813,"VP13A_HUMAN",105,-19.5404230578543,4.20584852716153e-08,2.82348509422455e-06,0.201738357543943,"Non-significant",5.54921450065355,"VPS13A","Intermembrane lipid transfer protein VPS13A","VP13A_HUMAN"
-0.359552621841427,13.4580637216568,-12.7513392604739,2.45363105623599e-06,0.000104234358064392,4.85467220623066,"APOB_HUMAN",239,-19.5376934153819,4.21052127681995e-08,2.82348509422455e-06,0.373290300369264,"Non-significant",5.54921450065355,"APOB","Apolipoprotein B-100","APOB_HUMAN"
0.684505939483651,11.8282306194305,17.6222729646988,2.35049586717204e-07,1.64413133329603e-05,7.45757795783712,"BCAP_HUMAN",31,19.5105261092994,4.257346321935e-08,2.83148426690005e-06,-0.200825572013852,"Non-significant",5.54798584718154,"PIK3AP1","Phosphoinositide 3-kinase adapter protein 1","BCAP_HUMAN"
-0.947574138641324,11.879501581192,-18.3044991350639,1.78015811788388e-07,1.28757844596996e-05,7.76416727242437,"APOA5_HUMAN",23,-19.2361346038536,4.76447144060066e-08,3.14300172918974e-06,-0.0625243186950506,"Non-significant",5.50265538004594,"APOA5","Apolipoprotein A-V","APOA5_HUMAN"
-0.598115921020497,11.2767813205719,-16.1726677690144,4.39753419480217e-07,2.73918253541665e-05,6.76483623373642,"CBPD_HUMAN",54,-19.1078486092615,5.02453641087956e-08,3.287829712732e-06,-0.0635049343109007,"Non-significant",5.48309068405656,"CPD","Carboxypeptidase D","CBPD_HUMAN"
-0.297036409378075,14.1839827299118,-12.8811435565027,2.28159252599725e-06,0.000100613270412726,4.93564101182352,"AASS_HUMAN",44,-18.9913754092846,5.27449939260532e-08,3.42378304572797e-06,-0.105257034301726,"Non-significant",5.46549376298682,"AASS","Alpha-aminoadipic semialdehyde synthase, mitochondrial","AASS_HUMAN"
-0.424571514129624,13.541380405426,-16.3597959270108,4.04401537071552e-07,2.58371186755793e-05,6.85764097225593,"DNJC3_HUMAN",27,-18.8411753347329,5.61766982373671e-08,3.61760102776188e-06,0.0180485248565496,"Non-significant",5.44157933161546,"DNAJC3","DnaJ homolog subfamily C member 3","DNJC3_HUMAN"
0.396790266036975,11.5032130479813,13.5890621756873,1.55264020234109e-06,7.4545104152637e-05,5.36413559683329,"SKT_HUMAN",84,18.6794475755462,6.01543953627288e-08,3.84325011002505e-06,-0.0255072116851984,"Non-significant",5.41530135171331,"KIAA1217","Sickle tail protein homolog","SKT_HUMAN"
-0.50194931030272,17.0647802352905,-15.6593311235786,5.56091039788849e-07,3.29352021667644e-05,6.50472812804346,"SBP1_HUMAN",39,-18.6159513377588,6.18016158570112e-08,3.91764305518585e-06,-0.193721294403076,"Non-significant",5.40697513603525,"SELENBP1","Methanethiol oxidase","SBP1_HUMAN"
-0.427495956420879,14.4979426860809,-14.8071392532812,8.34774830174916e-07,4.51557531469284e-05,6.05395903944024,"CP2A6_HUMAN",38,-18.1601224598898,7.52261317413321e-08,4.73166537169898e-06,-0.0339078903198242,"Non-significant",5.32498597671599,"CYP2A6","Cytochrome P450 2A6","CP2A6_HUMAN"
0.554109811782851,13.5192354917526,16.1601547599715,4.42239231130862e-07,2.73918253541665e-05,6.75859284833374,"CN37_HUMAN",30,18.1304022342567,7.6208924834197e-08,4.75660935465134e-06,0.0898623466492019,"Non-significant",5.32270251435385,"CNP","2',3'-cyclic-nucleotide 3'-phosphodiesterase","CN37_HUMAN"
1.09648251533502,15.2580724954605,23.4264450272749,2.90147753944795e-08,3.11380718643057e-06,9.75006459344548,"HLAC_HUMAN",7,18.0285649310958,7.96872463267306e-08,4.93574287553506e-06,0.0679264068603516,"Non-significant",5.30664747268731,"HLA-C","HLA class I histocompatibility antigen, C alpha chain","HLAC_HUMAN"
0.562697172164903,10.7186154127121,16.5729382337191,3.67990083238961e-07,2.40964975113124e-05,6.96208049513426,"CASP8_HUMAN",25,17.9689110822178,8.180721267194e-08,5.02866457287971e-06,0.160994052886965,"Non-significant",5.29854733216706,"CASP8","Caspase-8","CASP8_HUMAN"
1.05063462257382,14.6768461465836,17.1938551297898,2.81362900915951e-07,1.93472760850171e-05,7.25891817161499,"APOL2_HUMAN",21,17.9005986272971,8.43128925526752e-08,5.14372037723614e-06,-0.301938295364375,"Non-significant",5.28872264854498,"APOL2","Apolipoprotein L2","APOL2_HUMAN"
-0.220723152160673,12.3988602161407,-9.36067207742565,2.18197204282787e-05,0.000481101118356123,2.41731833691697,"MPRI_HUMAN",111,-17.7214417705395,9.13029330201636e-08,5.52859700392245e-06,0.272651672363281,"Non-significant",5.25738506593961,"IGF2R","Cation-independent mannose-6-phosphate receptor","MPRI_HUMAN"
2.98722124099732,7.98163890838623,16.9608663566983,3.10834532023411e-07,2.10175949403163e-05,7.14880044740999,"XAF1_HUMAN",16,17.6056457814967,9.61656928766214e-08,5.77991431111782e-06,-0.0763339996338015,"Non-significant",5.23807860007161,"XAF1","XIAP-associated factor 1","XAF1_HUMAN"
-0.409698009490974,17.8791825771332,-14.8193292930526,8.29810455659414e-07,4.51557531469284e-05,6.06058276219602,"BHMT1_HUMAN",31,-17.5582012338037,9.82413628369676e-08,5.86125307396438e-06,0.201601266860964,"Non-significant",5.23200952648506,"BHMT","Betaine--homocysteine S-methyltransferase 1","BHMT1_HUMAN"
0.356751441955577,13.1200757026672,12.3036234659918,3.16972091569935e-06,0.000126074095637179,4.56935823681451,"EIF3A_HUMAN",106,17.3879195769562,1.06115332205336e-07,6.28481609864304e-06,-0.299884319305423,"Non-significant",5.20170742577644,"EIF3A","Eukaryotic translation initiation factor 3 subunit A","EIF3A_HUMAN"
0.488542556762701,12.212922334671,14.7664138950302,8.51605115762844e-07,4.54600257190771e-05,6.03179172707552,"AMPE_HUMAN",38,17.3284006292993,1.09032396395734e-07,6.41078887213756e-06,-0.205211639404299,"Non-significant",5.19308852559255,"ENPEP","Glutamyl aminopeptidase","AMPE_HUMAN"
0.373132705688475,10.574765920639,14.2072555170102,1.1261332804969e-06,5.78319331515939e-05,5.72132357900254,"ITA2_HUMAN",32,17.2805590831339,1.11442350803764e-07,6.46031001548593e-06,0.0190575122833021,"Non-significant",5.18974664070704,"ITGA2","Integrin alpha-2","ITA2_HUMAN"
-0.695495367050176,13.6441377401352,-16.6037997693762,3.63031755315389e-07,2.40964975113124e-05,6.97709255843179,"ANX13_HUMAN",21,-17.2800753666343,1.11467020232688e-07,6.46031001548593e-06,-0.0839738845825266,"Non-significant",5.18974664070704,"ANXA13","Annexin A13","ANX13_HUMAN"
0.870813131332399,8.89594566822052,15.7541246790076,5.32213360973778e-07,3.19879941551202e-05,6.55338340231696,"RELN_HUMAN",51,17.2619233707217,1.12397205802638e-07,6.46802076512485e-06,1.19193136692047,"Up in D",5.18922859449157,"RELN","Reelin","RELN_HUMAN"
-1.61401450634003,6.82472616434097,-17.1106695381898,2.91506650519485e-07,1.98763442211353e-05,7.21977326929985,"OLFM4_HUMAN",11,-17.1398745468453,1.18882103197766e-07,6.74905360275054e-06,0.712540149688721,"Up in D",5.17075712256444,"OLFM4","Olfactomedin-4","OLFM4_HUMAN"
1.43790698051453,12.5207320451736,27.3811691648406,9.16024074474526e-09,1.30396830531339e-06,10.9934884088494,"IFM3_HUMAN",3,17.1387389900947,1.189443757941e-07,6.74905360275054e-06,0.17370128631595,"Non-significant",5.17075712256444,"IFITM3","Interferon-induced transmembrane protein 3","IFM3_HUMAN"
0.676179885864299,10.9338519573212,15.5298014283842,5.90701219300954e-07,3.4475128713501e-05,6.43777594642591,"ABCD1_HUMAN",33,17.0684017573074,1.22873783249612e-07,6.90800372405754e-06,0.430738806724547,"Non-significant",5.16064743697933,"ABCD1","ATP-binding cassette sub-family D member 1","ABCD1_HUMAN"
-0.487975835800151,13.230120062828,-20.9364642275789,6.64037576439505e-08,5.67105736418792e-06,8.84739254934734,"FADS2_HUMAN",14,-17.0559866775518,1.2358234764414e-07,6.90800372405754e-06,-0.00446128845217508,"Non-significant",5.16064743697933,"FADS2","Acyl-CoA 6-desaturase","FADS2_HUMAN"
-0.649446725845351,12.5616580247879,-15.4852964941538,6.03149877068322e-07,3.45095863920762e-05,6.41464598761107,"FMO5_HUMAN",32,-17.0434969337276,1.24299795872862e-07,6.90800372405754e-06,0.0678277015686,"Non-significant",5.16064743697933,"FMO5","Flavin-containing monooxygenase 5","FMO5_HUMAN"
0.806537628173826,11.7493705749512,15.5148943443331,5.94838306616975e-07,3.4475128713501e-05,6.4300356998355,"PNPT1_HUMAN",42,16.9831809162318,1.27830864929433e-07,7.05591590501644e-06,0.13069248199465,"Non-significant",5.15144660392569,"PNPT1","Polyribonucleotide nucleotidyltransferase 1, mitochondrial","PNPT1_HUMAN"
0.85403418540956,9.77422082424165,15.8312959933097,5.13628422290169e-07,3.1101350884048e-05,6.59278243438543,"KPCD2_HUMAN",30,16.9682402478856,1.28722807370766e-07,7.0571409392324e-06,0.165470838546725,"Non-significant",5.15137120911827,"PRKD2","Serine/threonine-protein kinase D2","KPCD2_HUMAN"
-0.56943464279175,15.2773411273956,-15.3538476875422,6.4168427652659e-07,3.61571265259497e-05,6.34594931267912,"CP2C9_HUMAN",28,-16.8530753016661,1.35836844683316e-07,7.39718226684852e-06,0.249444484710674,"Non-significant",5.13093368013393,"CYP2C9","Cytochrome P450 2C9","CP2C9_HUMAN"
0.881922245025635,8.66830253601074,16.5713447164703,3.68248174932553e-07,2.40964975113124e-05,6.96130460599596,"TRI14_HUMAN",17,16.8155452627609,1.38249516315327e-07,7.47837716921712e-06,-0.0275235176086497,"Non-significant",5.12619263514609,"TRIM14","Tripartite motif-containing protein 14","TRI14_HUMAN"
0.786737918853722,14.459466457367,22.1181669100725,4.43237027645577e-08,4.18188981664676e-06,9.28898952687906,"TPSN_HUMAN",9,16.7161554110463,1.44874180716591e-07,7.78482849228093e-06,0.349340677261326,"Non-significant",5.10875095094127,"TAPBP","Tapasin","TPSN_HUMAN"
