"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.493043422698975,17.9208552837372,16.4794385496578,3.70213764134421e-07,3.06521885937417e-05,7.02146038303597,"BHMT1_HUMAN",31,19.4301147572756,5.11240373340797e-08,4.76805102216922e-06,-0.166946887969976,"Non-significant",5.32165910592554,"BHMT","Betaine--homocysteine S-methyltransferase 1","BHMT1_HUMAN"
0.386334896087648,12.903689622879,13.4424805059489,1.62865442560245e-06,8.66254553693022e-05,5.38298037501805,"FAT1_HUMAN",153,19.3881566242985,5.1999036628493e-08,4.79454753640446e-06,0.100632905960085,"Non-significant",5.31925237112408,"FAT1","Protocadherin Fat 1","FAT1_HUMAN"
0.351085424423225,15.6764413118362,13.6495202151171,1.45825505250828e-06,7.88818766403477e-05,5.5055600316924,"TRFE_HUMAN",51,19.2981761071524,5.39327694536855e-08,4.91697181288993e-06,-0.133400201797475,"Non-significant",5.30830228134609,"TF","Serotransferrin","TRFE_HUMAN"
0.515238285064672,13.6403214931488,17.5325027353131,2.35193204881423e-07,2.09709633451414e-05,7.52069026965669,"BUP1_HUMAN",23,19.2574320143509,5.48348349210195e-08,4.94366500610169e-06,-0.0307438373565745,"Non-significant",5.30595096569647,"UPB1","Beta-ureidopropionase","BUP1_HUMAN"
-0.542778491973872,12.1199674606323,-17.7622537892954,2.13769279737085e-07,2.01879017433917e-05,7.62560270298344,"PAI1_HUMAN",22,-19.1794634161871,5.66086581180834e-08,5.04750167000142e-06,-0.105399847030675,"Non-significant",5.29692352869492,"SERPINE1","Plasminogen activator inhibitor 1","PAI1_HUMAN"
-1.26379680633542,15.1744153499603,-22.8873267036385,3.29921080444551e-08,4.46163274454515e-06,9.66132889755497,"HLAC_HUMAN",7,-19.1381332189651,5.75750019706346e-08,5.07786484771445e-06,0.023307323455775,"Non-significant",5.29431886247627,"HLA-C","HLA class I histocompatibility antigen, C alpha chain","HLAC_HUMAN"
-0.592880010604851,11.8528746366501,-18.2172503077695,1.77540107739703e-07,1.75678101731701e-05,7.82938241006986,"CASP1_HUMAN",20,-19.0932131793841,5.86463372762945e-08,5.07835524824071e-06,-0.225627541542052,"Non-significant",5.29427692202192,"CASP1","Caspase-1","CASP1_HUMAN"
0.594563245773315,9.48741066455841,16.0397419830811,4.51122302655554e-07,3.51962150360305e-05,6.80352672936768,"SORL_HUMAN",64,19.0855092441346,5.8832313696651e-08,5.07835524824071e-06,0.189746022224427,"Non-significant",5.29427692202192,"SORL1","Sortilin-related receptor","SORL_HUMAN"
0.580971717834473,17.5720705986023,16.3395774241543,3.94020601664353e-07,3.22937693121673e-05,6.95277117557645,"SCP2_HUMAN",39,18.9590657857773,6.19813046929449e-08,5.29385585556374e-06,0.176564693450901,"Non-significant",5.27622788811694,"SCP2","Sterol carrier protein 2","SCP2_HUMAN"
0.500301837921153,14.1774430274963,17.7806632783137,2.12150427045208e-07,2.01879017433917e-05,7.63394978409809,"GLNA_HUMAN",20,18.7274766219101,6.82519238943217e-08,5.76870948415132e-06,-0.339555263519275,"Non-significant",5.23892133183522,"GLUL","Glutamine synthetase","GLNA_HUMAN"
0.424620628356925,14.7100570201874,15.8714207253468,4.8724623948398e-07,3.66066295108612e-05,6.71852888939273,"SERA_HUMAN",27,18.6770108275314,6.97109980747382e-08,5.83128905544769e-06,-0.189583420753475,"Non-significant",5.2342354301834,"PHGDH","D-3-phosphoglycerate dehydrogenase","SERA_HUMAN"
-0.449349403381346,9.86456775665283,-14.4996832811535,9.41057464146865e-07,5.79725435028484e-05,5.99088447415429,"AGRIN_HUMAN",63,-18.5826429533066,7.2534295472441e-08,6.00554360676925e-06,-0.0112292766571045,"Non-significant",5.22144767523277,"AGRN","Agrin","AGRIN_HUMAN"
0.5324516296387,17.1541261672974,15.0819029258523,7.06793500619989e-07,4.70075611805786e-05,6.30761452571064,"AL1L1_HUMAN",79,18.4745551148192,7.59269216005407e-08,6.22293981683623e-06,0.386539459228475,"Non-significant",5.20600439913482,"ALDH1L1","Cytosolic 10-formyltetrahydrofolate dehydrogenase","AL1L1_HUMAN"
-0.510271072387701,13.7397379875183,-16.5888514908631,3.52720453875683e-07,2.9635825908554e-05,7.07479266529116,"GBP2_HUMAN",24,-18.3214456939011,8.10417296195432e-08,6.57572594132974e-06,-0.351903080940251,"Non-significant",5.1820562953233,"GBP2","Guanylate-binding protein 2","GBP2_HUMAN"
-0.740758180618275,12.3577040433884,-21.4546260889331,5.32056360113544e-08,6.5180717007638e-06,9.14420016110045,"PSB10_HUMAN",11,-18.1763989545733,8.62463180199163e-08,6.92873885558021e-06,0.0177259445190447,"Non-significant",5.15934580693297,"PSMB10","Proteasome subunit beta type-10","PSB10_HUMAN"
-0.745576381683353,13.6429395675659,-18.4555647867006,1.61370271903653e-07,1.61649183484721e-05,7.9340663580575,"PSB9_HUMAN",15,-18.1088264715408,8.8798253251287e-08,7.06381398902885e-06,0.546698331832882,"Up in C",5.15096074552929,"PSMB9","Proteasome subunit beta type-9","PSB9_HUMAN"
-0.562201499939004,13.5151896476745,-15.7712499056241,5.10290812054905e-07,3.76409059001227e-05,6.66752164851068,"CN37_HUMAN",30,-17.7374022554581,1.04431434571939e-07,8.22676369045356e-06,-0.199018001556425,"Non-significant",5.08477097739977,"CNP","2',3'-cyclic-nucleotide 3'-phosphodiesterase","CN37_HUMAN"
-0.676576852798462,8.77097523212433,-17.5590543747892,2.32597257028039e-07,2.09699349280612e-05,7.53288529693206,"TRI14_HUMAN",17,-17.705930749902,1.05892031031143e-07,8.26161480564132e-06,0.119781494140625,"Non-significant",5.08293505768723,"TRIM14","Tripartite motif-containing protein 14","TRI14_HUMAN"
-0.90526270866394,9.39897263050079,-18.1724071064527,1.80783422383297e-07,1.76732131231093e-05,7.80952881916073,"PCAT1_HUMAN",13,-17.6368508460748,1.091791167204e-07,8.43694621970783e-06,0.0171399116515989,"Non-significant",5.07381471924156,"LPCAT1","Lysophosphatidylcholine acyltransferase 1","PCAT1_HUMAN"
-0.402857780456577,15.4085109233856,-14.1704893036298,1.11173509138848e-06,6.39760179540859e-05,5.80629626085829,"SQOR_HUMAN",36,-17.5374765798527,1.14110452887144e-07,8.73483221439895e-06,-0.321686983108517,"Non-significant",5.05874543287459,"SQOR","Sulfide:quinone oxidoreductase, mitochondrial","SQOR_HUMAN"
-0.417911767959573,11.2906156778336,-13.7918292931807,1.35280478571525e-06,7.46711430700242e-05,5.58878891179091,"ZCCHV_HUMAN",51,-17.4842020446356,1.16856731025446e-07,8.86145341626604e-06,-0.276541233062745,"Non-significant",5.0524950412171,"ZC3HAV1","Zinc finger CCCH-type antiviral protein 1","ZCCHV_HUMAN"
-0.519844770431551,15.3580156564713,-15.3617272224368,6.18217856673972e-07,4.25103363479035e-05,6.45561885512736,"TYPH_HUMAN",30,-17.4545948608294,1.18414981204154e-07,8.89647368046763e-06,0.147645950317401,"Non-significant",5.05078210173587,"TYMP","Thymidine phosphorylase","TYPH_HUMAN"
0.272024631500242,9.39830875396729,10.5085721779421,9.47785988096779e-06,0.000301581784604599,3.42485713055466,"AKAP9_HUMAN",185,17.4030689633382,1.21182745294101e-07,9.02088803042507e-06,-0.269088268280051,"Non-significant",5.04475070772082,"AKAP9","A-kinase anchor protein 9","AKAP9_HUMAN"
-0.2798964977264,13.9370118379593,-10.8199535527555,7.70799188940587e-06,0.000262784227691762,3.65498223219041,"FINC_HUMAN",120,-17.3104066625211,1.26344783552847e-07,9.31965067043452e-06,0.0448691844940257,"Non-significant",5.03060036605223,"FN1","Fibronectin","FINC_HUMAN"
-0.988722562789935,9.70687663555146,-16.2526719587054,4.09683427648125e-07,3.32417133193688e-05,6.90979494252286,"KPCD2_HUMAN",30,-17.2613695618623,1.2917607002233e-07,9.38213070851513e-06,0.161771655082704,"Non-significant",5.02769852091013,"PRKD2","Serine/threonine-protein kinase D2","KPCD2_HUMAN"
-0.750822305679325,12.5800601243973,-15.9749569750751,4.64655239060971e-07,3.59067867594354e-05,6.77091683261256,"ITA5_HUMAN",29,-17.2557612516532,1.2950439232853e-07,9.38213070851513e-06,-0.129919528961182,"Non-significant",5.02769852091013,"ITGA5","Integrin alpha-5","ITA5_HUMAN"
-0.557029247283923,11.2306661605835,-16.1087883696611,4.37187246226047e-07,3.44401681153218e-05,6.83813845443486,"IGSF8_HUMAN",21,-17.0463483832222,1.42460752320095e-07,1.01665754680347e-05,-0.598625063896179,"Up in D",4.992825311167,"IGSF8","Immunoglobulin superfamily member 8","IGSF8_HUMAN"
-0.858017683029175,10.1918116807938,-17.6040570558223,2.28270992235306e-07,2.09038380002926e-05,7.55351241681467,"MTAP2_HUMAN",13,-17.0405710477028,1.42838255281729e-07,1.01665754680347e-05,-0.0648343563080243,"Non-significant",4.992825311167,"MAP2","Microtubule-associated protein 2","MTAP2_HUMAN"
-0.419952392578145,11.4896636009216,-14.2522173320924,1.06631268252119e-06,6.26960949708475e-05,5.85250709126564,"S12A7_HUMAN",32,-16.995711378399,1.45807965696055e-07,1.02877029013721e-05,0.0343649387359601,"Non-significant",4.98768158623145,"SLC12A7","Solute carrier family 12 member 7","S12A7_HUMAN"
-0.410779476165775,10.7423248291016,-14.4022095767382,9.88296730160655e-07,6.02935313422823e-05,5.9366541027258,"KLC1_HUMAN",29,-16.9682268693178,1.4766163401279e-07,1.02921647567081e-05,-0.235649824142476,"Non-significant",4.98749327023117,"KLC1","Kinesin light chain 1","KLC1_HUMAN"
-0.509591817855805,9.98603904247282,-14.586131964447,9.01286494030382e-07,5.62724688344594e-05,6.03868621965274,"MICA1_HUMAN",38,-16.9572681707836,1.48408094224162e-07,1.02921647567081e-05,0.0246584415435755,"Non-significant",4.98749327023117,"MICAL1","[F-actin]-monooxygenase MICAL1","MICA1_HUMAN"
-0.454699754714953,12.6625188589096,-13.6647136317784,1.44656554786954e-06,7.87747171504257e-05,5.51448533925549,"LIMC1_HUMAN",62,-16.8980442767739,1.52516163119795e-07,1.04874249792713e-05,-0.0138931274414009,"Non-significant",4.97933113283357,"LIMCH1","LIM and calponin homology domains-containing protein 1","LIMC1_HUMAN"
-0.4664442539215,11.2800976037979,-15.3896446499138,6.10091465382863e-07,4.25103363479035e-05,6.47023972856781,"4F2_HUMAN",23,-16.8382959716925,1.56790330552059e-07,1.06907289252051e-05,-0.00363302230834783,"Non-significant",4.9709926823121,"SLC3A2","Amino acid transporter heavy chain SLC3A2","4F2_HUMAN"
-0.468762636184675,10.5162953138351,-15.548348839154,5.66125830675944e-07,4.06508406203948e-05,6.5528644919704,"ALAT2_HUMAN",21,-16.5817657398538,1.76734101878842e-07,1.19501708553743e-05,-0.172387242317198,"Non-significant",4.92262588542582,"GPT2","Alanine aminotransferase 2","ALAT2_HUMAN"
-1.3918032646179,13.4473836421966,-30.1408309348809,4.27741708276895e-09,9.13341110778611e-07,11.8336165687464,"HLAH_HUMAN",2,-16.4139871743705,1.91313392223846e-07,1.28290649959032e-05,-0.525467038154605,"Up in D",4.89180499459287,"HLA-H","Putative HLA class I histocompatibility antigen, alpha chain H","HLAH_HUMAN"
-1.51895451545716,6.91434764862061,-20.0098049312143,8.89952208366011e-08,1.00292669703914e-05,8.58464809041667,"B3KNS4_HUMAN",4,-16.387403051205,1.93745018158102e-07,1.28856317814331e-05,-0.0575401782989502,"Non-significant",4.88989428316945,"ERVK3-1","Endogenous retrovirus group K3 member 1","B3KNS4_HUMAN"
-1.04431867599486,10.5582475662231,-15.1056505453287,6.98744046752009e-07,4.69563994538787e-05,6.32027898676675,"TENA_HUMAN",56,-16.1604401518084,2.15976606409763e-07,1.42474323935676e-05,0.216415166854874,"Non-significant",4.84626339514867,"TNC","Tenascin","TENA_HUMAN"
0.284815073013302,15.1884480714798,11.3058149244207,5.64131307576371e-06,0.000214899597637309,4.0023889801191,"ACOHC_HUMAN",48,16.0619501931374,2.26503112015929e-07,1.46897623068716e-05,0.390156507492049,"Non-significant",4.83298523141527,"ACO1","Cytoplasmic aconitate hydratase","ACOHC_HUMAN"
0.362067699432373,16.8287670612335,12.6837151277578,2.47620139620666e-06,0.000116615624152759,4.91787487006004,"ACS2B_HUMAN",41,16.0494336246305,2.27881607449539e-07,1.46897623068716e-05,-0.00775098800660068,"Non-significant",4.83298523141527,"ACSM2B","Acyl-coenzyme A synthetase ACSM2B, mitochondrial","ACS2B_HUMAN"
-0.237955331802375,14.2829478979111,-9.66209120812974,1.71072652113201e-05,0.000471240095643837,2.76720572018352,"IQGA1_HUMAN",91,-16.0390995506224,2.29026830088929e-07,1.46897623068716e-05,0.062658548355099,"Non-significant",4.83298523141527,"IQGAP1","Ras GTPase-activating-like protein IQGAP1","IQGA1_HUMAN"
0.26011061668398,16.0200659036636,10.5380853326143,9.29182731915083e-06,0.000300374051265298,3.44692890424604,"C1TC_HUMAN",59,16.0310481067846,2.29923565808811e-07,1.46897623068716e-05,-0.00191879272457562,"Non-significant",4.83298523141527,"MTHFD1","C-1-tetrahydrofolate synthase, cytoplasmic","C1TC_HUMAN"
0.488609075546245,11.5675426721573,14.2591119970015,1.06257765540675e-06,6.26960949708475e-05,5.85639378224579,"ACO12_HUMAN",27,15.8836190579656,2.47060120131516e-07,1.55998236750884e-05,0.206576347351078,"Non-significant",4.80688031045124,"ACOT12","Acetyl-coenzyme A thioesterase","ACO12_HUMAN"
0.728895664215086,8.84343242645264,14.7960164891877,8.12388372035211e-07,5.19033011865646e-05,6.15360681914058,"MDR3_HUMAN",28,15.8757606693035,2.48012971911067e-07,1.55998236750884e-05,0.127199172973647,"Non-significant",4.80688031045124,"ABCB4","Phosphatidylcholine translocator ABCB4","MDR3_HUMAN"
0.443575382232677,13.0736231803894,14.4953391451484,9.43107683309834e-07,5.79725435028484e-05,5.98847510252971,"AK1D1_HUMAN",23,15.841543654674,2.5221020250056e-07,1.57417967929965e-05,-0.0637178421020508,"Non-significant",4.80294569810482,"AKR1D1","Aldo-keto reductase family 1 member D1","AK1D1_HUMAN"
-0.6896812915802,14.8573228120804,-15.1012222643196,7.00237162178866e-07,4.69563994538787e-05,6.31791888795414,"APOL2_HUMAN",21,-15.8158936787821,2.55408811264657e-07,1.58197488137514e-05,-0.191103458404539,"Non-significant",4.80080041651899,"APOL2","Apolipoprotein L2","APOL2_HUMAN"
-0.695038557052623,11.8051201105118,-14.3221414627732,1.02910924124804e-06,6.13984734079894e-05,5.89184112836251,"PNPT1_HUMAN",42,-15.7499295867288,2.63845666474609e-07,1.62110645650786e-05,-0.14555847644806,"Non-significant",4.79018846451247,"PNPT1","Polyribonucleotide nucleotidyltransferase 1, mitochondrial","PNPT1_HUMAN"
-0.943783283233628,14.380943775177,-17.5933933594592,2.2928784594849e-07,2.09038380002926e-05,7.54862948658347,"TPSN_HUMAN",9,-15.7355777097711,2.657224041355e-07,1.62110645650786e-05,0.0869774818420499,"Non-significant",4.79018846451247,"TAPBP","Tapasin","TPSN_HUMAN"
-0.74129152297974,9.30308532714844,-14.9850899000122,7.40710917335e-07,4.84687772843241e-05,6.25578236687633,"GTPB1_HUMAN",20,-15.5782060592602,2.87313675570513e-07,1.73855994428684e-05,-0.103334665298464,"Non-significant",4.75981033056359,"GTPBP1","GTP-binding protein 1","GTPB1_HUMAN"
0.365995883941654,17.0150220394134,11.50907434116,4.9684186997793e-06,0.000197616418284359,4.14370862437138,"AHNK_HUMAN",315,15.5646755909451,2.89260035098254e-07,1.73855994428684e-05,0.00469756126405052,"Non-significant",4.75981033056359,"AHNAK","Neuroblast differentiation-associated protein AHNAK","AHNK_HUMAN"
-0.367049455642697,13.5006018877029,-13.3186486434168,1.7412642719151e-06,9.05680660405074e-05,5.30880152333235,"MUC18_HUMAN",27,-15.5405863320384,2.92761981514658e-07,1.74666964559554e-05,-0.277504444122316,"Non-significant",4.75778922705009,"MCAM","Cell surface glycoprotein MUC18","MUC18_HUMAN"
0.589316368103027,11.9144787788391,14.8860761656447,7.77313597109187e-07,5.04010687700031e-05,6.20243290618918,"KNG1_HUMAN",19,15.3816707121728,3.17091359649232e-07,1.87801408189333e-05,0.186970233917222,"Non-significant",4.72630115559193,"KNG1","Kininogen-1","KNG1_HUMAN"
-0.358428239822423,11.806450009346,-14.186254532264,1.10280574146022e-06,6.39154699014872e-05,5.81523024901342,"GNA13_HUMAN",21,-15.343196149804,3.23317258705945e-07,1.90101176604351e-05,0.43121576309205,"Non-significant",4.72101519512196,"GNA13","Guanine nucleotide-binding protein subunit alpha-13","GNA13_HUMAN"
-0.412701129913348,13.2866079807281,-13.0080769167423,2.06444106448498e-06,0.000104469674581059,5.11983848080025,"BGH3_HUMAN",32,-15.1697914166978,3.53131963954502e-07,2.06137608311282e-05,0.093840360641499,"Non-significant",4.6858427671143,"TGFBI","Transforming growth factor-beta-induced protein ig-h3","BGH3_HUMAN"
-0.66753101348878,11.3904056549072,-20.0099712275775,8.89897696817024e-08,1.00292669703914e-05,8.58471488241061,"TSN6_HUMAN",9,-15.139157776485,3.58713143754744e-07,2.07899889173285e-05,0.230664730072025,"Non-significant",4.68214574218101,"TSPAN6","Tetraspanin-6","TSN6_HUMAN"
-0.464973688125573,11.9078258275986,-14.8720452092713,7.8266387293818e-07,5.04010687700031e-05,6.19484493747772,"APOL3_HUMAN",18,-15.1053546004856,3.64986852154207e-07,2.10035696338953e-05,-0.334474086761473,"Non-significant",4.67770688904901,"APOL3","Apolipoprotein L3","APOL3_HUMAN"
0.326501131057775,11.9427474737167,11.4996737258999,4.99746671440335e-06,0.000197802170344726,4.13722325795579,"PLMN_HUMAN",50,15.0742815550905,3.7086253698531e-07,2.11913987683015e-05,-1.18849802017212,"Up in D",4.67384037612046,"PLG","Plasminogen","PLMN_HUMAN"
-0.721545457839948,16.1936310529709,-15.3652843692337,6.17175651807398e-07,4.25103363479035e-05,6.45748324702889,"FRIH_HUMAN",14,-15.0601380719256,3.73572025250973e-07,2.11969469432615e-05,-0.15445494651795,"Non-significant",4.67372668724004,"FTH1","Ferritin heavy chain","FRIH_HUMAN"
0.431215763092048,11.2201430797577,12.5111615896127,2.73252954753536e-06,0.000123864495802804,4.80844558752835,"ACD10_HUMAN",51,15.0220305394955,3.80983455689132e-07,2.14673594407057e-05,0.0669772624969474,"Non-significant",4.66822137199863,"ACAD10","Acyl-CoA dehydrogenase family member 10","ACD10_HUMAN"
0.263279199600223,14.2342535257339,9.93480987445061,1.40757301893993e-05,0.000405001683534702,2.98444027647226,"LPPRC_HUMAN",87,14.8773509399124,4.10661443167143e-07,2.29800479300565e-05,-0.0389177799224747,"Non-significant",4.638649069828,"LRPPRC","Leucine-rich PPR motif-containing protein, mitochondrial","LPPRC_HUMAN"
-0.4337642192841,14.3912237882614,-14.379222724163,9.99823503546031e-07,6.0541551550541e-05,5.92381339709137,"SNAA_HUMAN",19,-14.8586075644826,4.14692452506023e-07,2.30466750659854e-05,-0.0178458690643755,"Non-significant",4.63739172123541,"NAPA","Alpha-soluble NSF attachment protein","SNAA_HUMAN"
0.345937252044697,12.3999569416046,11.6855444872591,4.45693586550268e-06,0.000179918296580541,4.26455920552783,"CSDE1_HUMAN",47,14.8311303948947,4.20682196925124e-07,2.31268212094153e-05,0.270318746566751,"Non-significant",4.635884057073,"CSDE1","Cold shock domain-containing protein E1","CSDE1_HUMAN"
-0.601535081863402,9.19840896129608,-14.3483009804695,1.01556945004723e-06,6.10394853161723e-05,5.906508821497,"CDK18_HUMAN",19,-14.8258921983158,4.21835043011272e-07,2.31268212094153e-05,0.48860907554625,"Non-significant",4.635884057073,"CDK18","Cyclin-dependent kinase 18","CDK18_HUMAN"
0.412851572036754,14.474804520607,13.1875072671678,1.87020267570162e-06,9.60431931053349e-05,5.22952558594246,"AL8A1_HUMAN",26,14.8074543497089,4.25921189145175e-07,2.3194124353852e-05,0.2336530685425,"Non-significant",4.63462201872481,"ALDH8A1","2-aminomuconic semialdehyde dehydrogenase","AL8A1_HUMAN"
0.381935119628892,16.2149906158447,12.7215019035617,2.42375936068326e-06,0.000116615624152759,4.94165161065481,"CP2E1_HUMAN",29,14.7734426389896,4.33575712458969e-07,2.34535555392805e-05,0.2848150730133,"Non-significant",4.62979130927991,"CYP2E1","Cytochrome P450 2E1","CP2E1_HUMAN"
-0.265362262725821,14.3531556129456,-10.3080294395979,1.08588402136617e-05,0.000329994867017419,3.27339827936931,"MVP_HUMAN",54,-14.7347421238386,4.42473627170076e-07,2.37763643103179e-05,0.00752544403079902,"Non-significant",4.62385455344658,"MVP","Major vault protein","MVP_HUMAN"
