"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1BM_vs_D1C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
0.148829698250003,9.024169087375,2.72895317441057,0.0286344002499063,0.076258881423842,-5.21468358624654,"CASP9_HUMAN",8,2.42955153956548,0.0423735033559778,0.102076667558599,0.148829698250003,"Non-significant",0.991073516567031,"CASP9","CASP9_HUMAN"
-0.0814588050000005,12.381978155,-2.24075478094223,0.0590252908364758,0.131934281745069,-5.95561550936852,"CADH2_HUMAN",34,-2.42919670989057,0.0423965697995337,0.102103053382934,-0.0814588050000005,"Non-significant",0.990961270180168,"CDH2","CADH2_HUMAN"
0.3938474655,7.60472273825,2.36220630054763,0.0492481814521541,0.115117282712204,-5.77258233693554,"KDM5B_HUMAN",12,2.42891057931173,0.0424151795799015,0.102118694281345,0.3938474655,"Non-significant",0.99089474684499,"KDM5B","KDM5B_HUMAN"
0.158855439999996,10.978526115,3.53079663255226,0.00917837339122187,0.0319082425824309,-4.00978564501971,"CHPT1_HUMAN",5,2.42862909754604,0.0424334950790606,0.102133617938721,0.158855439999996,"Non-significant",0.990831283553052,"CHPT1","CHPT1_HUMAN"
0.103922367500001,10.63988828625,2.36752362819425,0.0488597746749254,0.114280965709934,-5.76453796334555,"NELFE_HUMAN",19,2.42635761812828,0.0425815895594107,0.102460810275842,0.103922367500001,"Non-significant",0.989442213978559,"NELFE","NELFE_HUMAN"
0.193621159999999,10.97603488,2.45391882592878,0.0429689705635566,0.103956789001211,-5.63355492599403,"SMUF1_HUMAN",10,2.42487208958411,0.0426787251608875,0.102665232414703,0.193621159999999,"Non-significant",0.988576605349714,"SMURF1","SMUF1_HUMAN"
0.171546220749999,9.483975052875,2.90144794492582,0.0222734204209461,0.0629375329293176,-4.95208604697903,"ZFAN5_HUMAN",6,2.42464229859841,0.0426937707424287,0.102672123705544,0.171546220749999,"Non-significant",0.988547454788482,"ZFAND5","ZFAN5_HUMAN"
-0.0660338375000045,16.38354849875,-2.19253963093306,0.063430266657484,0.139232738972899,-6.02782693323005,"DPYS_HUMAN",33,-2.42426885112988,0.0427182337024253,0.102701651990229,-0.0660338375000045,"Non-significant",0.988422570575357,"DPYS","DPYS_HUMAN"
0.0740466125000019,10.65636754125,2.3227288883789,0.0522317250948975,0.120125841971321,-5.83223251010159,"RXRA_HUMAN",22,2.42355514170871,0.0427650252763183,0.102784829784456,0.0740466125000019,"Non-significant",0.988070978989277,"RXRA","RXRA_HUMAN"
0.120622158000003,8.81633234025,2.2848770631097,0.0552645468842138,0.125356530055715,-5.88929223980186,"KI16B_HUMAN",38,2.42314986585141,0.0427916187084295,0.102819428190807,0.120622158000003,"Non-significant",0.987924815702087,"KIF16B","KI16B_HUMAN"
0.143250465499998,8.484441042,2.46237976542483,0.0424325629411066,0.102903652082449,-5.62070287961628,"UBX2B_HUMAN",12,2.42260142909549,0.042827632753717,0.102854936263395,0.143250465499998,"Non-significant",0.987774860600175,"UBXN2B","UBX2B_HUMAN"
-0.123559474750003,9.058509111375,-2.39436031149456,0.0469465481238448,0.110937049098931,-5.72390494352626,"PPM1H_HUMAN",16,-2.42255319567697,0.0428308015523215,0.102854936263395,-0.123559474750003,"Non-significant",0.987774860600175,"PPM1H","PPM1H_HUMAN"
0.13493204125,9.396290779125,2.28870722951273,0.0549497220970515,0.124776726173504,-5.88352492653729,"RPC1_HUMAN",45,2.42220164689486,0.0428539044811695,0.102864840349793,0.13493204125,"Non-significant",0.987733043618408,"POLR3A","RPC1_HUMAN"
0.0611236074999972,12.11584079375,2.15052126544783,0.0675371006228042,0.145817167302668,-6.09050360924849,"RUFY1_HUMAN",36,2.4221082947086,0.042860041479296,0.102864840349793,0.0611236074999972,"Non-significant",0.987733043618408,"RUFY1","RUFY1_HUMAN"
-0.176283360000003,10.5563559525,-3.83412749994561,0.00610506249926107,0.0236053081680145,-3.57008637225787,"GSKIP_HUMAN",4,-2.42193347064476,0.0428715368547658,0.102864840349793,-0.176283360000003,"Non-significant",0.987733043618408,"GSKIP","GSKIP_HUMAN"
-0.11339474,13.2879095075,-2.6120710760591,0.0340014143644957,0.0868741805633022,-5.39285789468903,"CNPY3_HUMAN",11,-2.42147313106725,0.0429018209427873,0.102908209654739,-0.11339474,"Non-significant",0.987549977370415,"CNPY3","CNPY3_HUMAN"
-0.0819578125000007,17.15589761875,-2.18394165243688,0.0642497706583832,0.140409986227512,-6.04067229385354,"HYOU1_HUMAN",66,-2.42100289587502,0.0429327783921131,0.102953169009138,-0.0819578125000007,"Non-significant",0.987360280789515,"HYOU1","HYOU1_HUMAN"
0.0885081275000008,12.87466192375,2.41508466192432,0.045521476980844,0.108635483995338,-5.69249149440697,"SF3A2_HUMAN",17,2.41977957756309,0.0430134202899519,0.103117212634814,0.0885081275000008,"Non-significant",0.986668834926186,"SF3A2","SF3A2_HUMAN"
0.1123723975,10.48796200875,2.49285285989779,0.0405568721314501,0.0994050233195675,-5.57438526930128,"ENDD1_HUMAN",13,2.41942399450784,0.0430368892982243,0.103131399092772,0.1123723975,"Non-significant",0.986609090519985,"ENDOD1","ENDD1_HUMAN"
0.112261297499998,10.62740683625,2.40274443483685,0.0463646241369673,0.109921990978108,-5.7112000015511,"NLE1_HUMAN",16,2.41931919764816,0.0430438085192041,0.103131399092772,0.112261297499998,"Non-significant",0.986609090519985,"NLE1","NLE1_HUMAN"
0.194456580000001,11.3729357725,2.53626296175159,0.0380308497751987,0.0945053162603627,-5.5083360633672,"CIA2B_HUMAN",8,2.41861535219248,0.0430903091624537,0.103213474262666,0.194456580000001,"Non-significant",0.986263602941965,"CIAO2B","CIA2B_HUMAN"
-0.0853087875000007,14.40079414875,-3.66879157649538,0.00761171336707129,0.0278831516606014,-3.80836367570172,"MIX23_HUMAN",9,-2.41691690720717,0.0432027290944521,0.103453353277596,-0.0853087875000007,"Non-significant",0.985255427798113,"MIX23","MIX23_HUMAN"
0.130641940000002,10.894121885,2.44644439089249,0.0434486133045558,0.104636674726886,-5.64490528608729,"PTBP3_HUMAN",13,2.41658854204868,0.0432244977802706,0.103476084007356,0.130641940000002,"Non-significant",0.985160015268375,"PTBP3","PTBP3_HUMAN"
0.0305931525000034,15.59523308125,1.59913357544897,0.152694666885958,0.264773369097252,-6.87721521860561,"COPA_HUMAN",90,2.41587223804383,0.0432720230704057,0.103560443628748,0.0305931525000034,"Non-significant",0.984806097817076,"COPA","COPA_HUMAN"
0.13830542525,9.362695097875,2.34665417204089,0.0504023155580539,0.117359424817358,-5.79609740840473,"FNBP4_HUMAN",19,2.41536408477646,0.0433057700535968,0.103607164351534,0.13830542525,"Non-significant",0.984610212440607,"FNBP4","FNBP4_HUMAN"
-1.037935257,7.337822318,-2.34489130791187,0.0505348620129505,0.117524910614105,-5.79876161883259,"RNH2A_HUMAN",6,-2.41520819029134,0.043316128505731,0.103607164351534,-1.037935257,"Non-significant",0.984610212440607,"RNASEH2A","RNH2A_HUMAN"
0.0884449475000011,12.42351186125,2.44022084670299,0.0438521658509733,0.105337676249032,-5.6543537203653,"LDAH_HUMAN",16,2.4148043638016,0.0433429725305745,0.103641961832684,0.0884449475000011,"Non-significant",0.984464374873348,"LDAH","LDAH_HUMAN"
-0.0913605650000022,11.535981655,-2.66513787378577,0.031445706115176,0.081846784389444,-5.31196624776083,"SNAPN_HUMAN",12,-2.41295247561867,0.0434662910247042,0.103907364449016,-0.0913605650000022,"Non-significant",0.983353670669713,"SNAPIN","SNAPN_HUMAN"
0.0924909115000023,9.68565976625,2.29110123033437,0.0547538661177147,0.12445803562094,-5.87991936990155,"RBNS5_HUMAN",25,2.4110513284714,0.0435932590525233,0.104181338404797,0.0924909115000023,"Non-significant",0.982210067539872,"RBSN","RBNS5_HUMAN"
0.252999544000001,8.59270346175,2.32421425163737,0.0521162117710223,0.119988073515144,-5.82999060658024,"ZN451_HUMAN",24,2.40961890525256,0.0436891711943214,0.104380959182805,0.252999544000001,"Non-significant",0.98137871662134,"ZNF451","ZN451_HUMAN"
0.199265952500001,11.42110633875,4.23491182042698,0.00363778087115101,0.0162028647748181,-3.00744431855578,"ZN706_HUMAN",3,2.40924525962239,0.0437142248323563,0.104411221624237,0.199265952500001,"Non-significant",0.981252822908615,"ZNF706","ZN706_HUMAN"
-0.0484623924999941,15.00606894375,-2.24997328129675,0.0582187879259324,0.130360556105305,-5.94177660288741,"SCRB2_HUMAN",23,-2.40857091728813,0.043759477536703,0.104489698628008,-0.0484623924999941,"Non-significant",0.980926523424089,"SCARB2","SCRB2_HUMAN"
0.0620906350000006,11.2017067675,2.22880581110611,0.0600874408702641,0.133740966225365,-5.97353844505012,"PARN_HUMAN",26,2.40743773710485,0.0438356279548871,0.104641888425869,0.0620906350000006,"Non-significant",0.980294431428695,"PARN","PARN_HUMAN"
0.139075757500001,11.56439399625,2.33143647266767,0.0515582382635147,0.119030980444747,-5.81908703650257,"PEPL1_HUMAN",20,2.40695935801,0.0438678155531759,0.104689076245107,0.139075757500001,"Non-significant",0.980098632303729,"NPEPL1","PEPL1_HUMAN"
0.231982470000002,13.5891903625,2.57787660317354,0.0357613763143441,0.0902763225377678,-5.44496249634074,"TM109_HUMAN",6,2.40513443811175,0.04399082444153,0.104942974582632,0.231982470000002,"Non-significant",0.97904662999365,"TMEM109","TM109_HUMAN"
0.0589633024999987,10.81118845875,2.69027295828327,0.0303056002698628,0.0796774499921002,-5.27364745110389,"MET2B_HUMAN",15,2.40501174754881,0.0439991069136342,0.104942974582632,0.0589633024999987,"Non-significant",0.97904662999365,"METTL2B","MET2B_HUMAN"
-0.115646367499998,10.86539578375,-2.35138982179226,0.0500479973038086,0.116631066981975,-5.78893914149021,"DPOLB_HUMAN",18,-2.40290482342425,0.0441415853556112,0.105231192420751,-0.115646367499998,"Non-significant",0.977855508392653,"POLB","DPOLB_HUMAN"
0.0541079025000002,13.97853410375,2.01205582092284,0.0830364339877682,0.16967614595949,-6.29502685162579,"OPLA_HUMAN",65,2.40285565423718,0.0441449159330616,0.105231192420751,0.0541079025000002,"Non-significant",0.977855508392653,"OPLAH","OPLA_HUMAN"
0.123958111249998,9.996147871375,2.44240345861743,0.0437102039935862,0.10508651154077,-5.6510403821849,"KS6B1_HUMAN",13,2.40119218190203,0.0442577445331929,0.105470321931095,0.123958111249998,"Non-significant",0.976869728373834,"RPS6KB1","KS6B1_HUMAN"
-0.187249424999999,15.016610265,-2.47368795437814,0.0417263437765183,0.101621309359223,-5.60352016933699,"CLCA_HUMAN",9,-2.39920979225938,0.0443925851981017,0.105761758234822,-0.187249424999999,"Non-significant",0.975671337876081,"CLTA","CLCA_HUMAN"
0.1072928925,10.16130364125,2.61844466759469,0.0336834071557648,0.0862446655273213,-5.38314386185257,"YTHD1_HUMAN",11,2.3985463788264,0.0444378027661629,0.105821860107281,0.1072928925,"Non-significant",0.975424608829026,"YTHDF1","YTHD1_HUMAN"
0.0960295199999983,11.7414740325,2.60713576815208,0.0342497935873166,0.0873235057917397,-5.40037943348268,"UB2J1_HUMAN",12,2.39839635466253,0.0444480347094449,0.105821860107281,0.0960295199999983,"Non-significant",0.975424608829026,"UBE2J1","UB2J1_HUMAN"
-0.0577857449999968,15.1842719325,-2.15797199073841,0.0667899546657325,0.144723014878524,-6.07940823080639,"PSD13_HUMAN",30,-2.39828727088348,0.044455475933074,0.105821860107281,-0.0577857449999968,"Non-significant",0.975424608829026,"PSMD13","PSD13_HUMAN"
0.0495393300000018,13.573192715,2.07537465085646,0.0755541212519957,0.158419325381361,-6.20191973055966,"UMPS_HUMAN",33,2.39734210883687,0.0445200035425877,0.105945542027237,0.0495393300000018,"Non-significant",0.974917312796547,"UMPS","UMPS_HUMAN"
-0.277547359500002,9.1354362965,-2.33857110474434,0.0510129834092783,0.118226130645259,-5.80831113569332,"MMP8_HUMAN",13,-2.39657571895424,0.0445723956058982,0.106040282969832,-0.277547359500002,"Non-significant",0.974529122017097,"MMP8","MMP8_HUMAN"
0.134281397500001,12.52847182875,3.0137901903058,0.018943976148215,0.055347928926622,-4.78167936551684,"S39AB_HUMAN",7,2.39527254137537,0.044661626732087,0.106222587958454,0.134281397500001,"Non-significant",0.973783121836253,"SLC39A11","S39AB_HUMAN"
-0.0853738750000002,15.49886179,-2.46692429643233,0.0421472862747057,0.102391438806766,-5.61379826838392,"ARK72_HUMAN",15,-2.39484909821955,0.0446906595564625,0.106261655684463,-0.0853738750000002,"Non-significant",0.973623421542936,"AKR7A2","ARK72_HUMAN"
0.187361717249996,9.023621797625,2.46766771606766,0.0421008066151973,0.102355840484424,-5.61266867413444,"ERCC1_HUMAN",9,2.39425261525539,0.0447315889846974,0.106328980133112,0.187361717249996,"Non-significant",0.973348351689457,"ERCC1","ERCC1_HUMAN"
-0.868630886250001,6.475508451375,-2.37835185527885,0.0480784329816685,0.112883875098185,-5.74814957304494,"FKB1B_HUMAN",2,-2.39388380078977,0.0447569152190578,0.106359187589918,-0.868630886250001,"Non-significant",0.973224988626699,"FKBP1B","FKB1B_HUMAN"
0.128905534499999,9.07442653175,2.33573554610864,0.0512289828752194,0.118563727802093,-5.81259440133858,"T11L1_HUMAN",18,2.39304983469397,0.0448142365280933,0.106465388865642,0.128905534499999,"Non-significant",0.972791555302271,"TCP11L1","T11L1_HUMAN"
-0.117048504999998,10.9928487525,-3.00412038964505,0.019208738725521,0.0559083075681688,-4.79632047202218,"NUDT4_HUMAN",8,-2.39281870431795,0.0448301360232929,0.106473152026017,-0.117048504999998,"Non-significant",0.972759888909701,"NUDT4","NUDT4_HUMAN"
0.141551019999998,16.694457055,2.31056245783064,0.0531877044715084,0.121825858964767,-5.85058795344131,"ADH6_HUMAN",21,2.39142888998672,0.0449258618102888,0.106670447661669,0.141551019999998,"Non-significant",0.971955882310726,"ADH6","ADH6_HUMAN"
-0.0679616900000006,10.6555135275,-2.25392016389163,0.0578768887424262,0.129883997659721,-5.93584849759798,"STK3_HUMAN",24,-2.38923036972542,0.0450777104294455,0.107000850805349,-0.0679616900000006,"Non-significant",0.970612769056852,"STK3","STK3_HUMAN"
0.216075896749999,9.086465597125,2.60141577699792,0.0345400145646716,0.0878243688584062,-5.40909637740469,"RPP21_HUMAN",6,2.38854872069615,0.0451248961497913,0.107082699787891,0.216075896749999,"Non-significant",0.970280687838086,"RPP21","RPP21_HUMAN"
0.091004609999997,15.05336225,2.54646921594656,0.0374608299024843,0.0933916992747827,-5.49279743855619,"SRSF7_HUMAN",13,2.3879141106832,0.0451688705334775,0.107156884246181,0.091004609999997,"Non-significant",0.969979922670798,"SRSF7","SRSF7_HUMAN"
0.692622065499997,7.49588817375,2.35394399579774,0.0498579476274517,0.116381235267735,-5.78507755263852,"CRYAA_HUMAN",4,2.38745621971878,0.0452006263034387,0.107184020815462,0.692622065499997,"Non-significant",0.969869955211661,"CRYAA","CRYAA_HUMAN"
0.308031439500001,8.21375137575,2.33753784700716,0.0510915848199468,0.11837574723676,-5.80987200908167,"PAOX_HUMAN",11,2.38738249524241,0.0452057413689604,0.107184020815462,0.308031439500001,"Non-significant",0.969869955211661,"PAOX","PAOX_HUMAN"
0.841790080500002,6.99310678225,2.35152481393532,0.0500379344702296,0.116631066981975,-5.78873506392494,"ZC4H2_HUMAN",3,2.38640681281528,0.0452734901123248,0.107283121275345,0.841790080500002,"Non-significant",0.969468599689087,"ZC4H2","ZC4H2_HUMAN"
-0.0473265650000005,15.416067125,-2.01006205718351,0.0832835336593461,0.169933891361566,-6.29794591543086,"TOM70_HUMAN",38,-2.38632707850245,0.0452790311768245,0.107283121275345,-0.0473265650000005,"Non-significant",0.969468599689087,"TOMM70","TOM70_HUMAN"
-0.129790070000004,14.6701520675,-3.06969788777747,0.0174870049875756,0.0520289322415372,-4.69714226963946,"NH2L1_HUMAN",7,-2.38623082157088,0.0452857213782984,0.107283121275345,-0.129790070000004,"Non-significant",0.969468599689087,"SNU13","NH2L1_HUMAN"
0.128676177499999,10.24380099875,2.5662443131768,0.0363813250087577,0.0913216761461641,-5.46268198811682,"ABHD3_HUMAN",10,2.38526330073417,0.0453530230074527,0.107412371713914,0.128676177499999,"Non-significant",0.968945693891171,"ABHD3","ABHD3_HUMAN"
-0.0930635924999983,15.25701248625,-2.26013786099044,0.0573423814746254,0.12895916047215,-5.92650610612535,"3HAO_HUMAN",26,-2.38417551563656,0.0454288109420863,0.107561642536754,-0.0930635924999983,"Non-significant",0.968342574436817,"HAAO","3HAO_HUMAN"
0.0456733725000014,13.34165454125,2.08115937035567,0.0749047418229374,0.15744939372208,-6.19337659360525,"SAHH2_HUMAN",29,2.38381990191778,0.0454536149107528,0.107590148857831,0.0456733725000014,"Non-significant",0.968227491611476,"AHCYL1","SAHH2_HUMAN"
0.0792598725000033,12.46560287375,2.20988821332742,0.0618084834607175,0.136311801959808,-6.00187812656476,"OGFR_HUMAN",31,2.38293264159423,0.0455155607299204,0.107706530430236,0.0792598725000033,"Non-significant",0.967757963890186,"OGFR","OGFR_HUMAN"
0.17517327975,10.048114537375,2.34409795479944,0.0505946282400549,0.11754744251252,-5.79996052449136,"DGAT2_HUMAN",14,2.38068358635339,0.0456729650255066,0.108048673084478,0.17517327975,"Non-significant",0.966380562197007,"DGAT2","DGAT2_HUMAN"
0.0690383899999993,11.43908763,2.18065675094602,0.0645656594289317,0.140908710289467,-6.04557725599666,"NUP88_HUMAN",31,2.38049217960882,0.0456863863261424,0.10805009830052,0.0690383899999993,"Non-significant",0.966374833673345,"NUP88","NUP88_HUMAN"
0.0894260400000046,12.12637782,2.39804465963854,0.0466899131856769,0.110454470458061,-5.71832243992926,"DHRSX_HUMAN",16,2.3787098274645,0.045811554828773,0.108315735105674,0.0894260400000046,"Non-significant",0.965308448516173,"DHRSX","DHRSX_HUMAN"
0.171110153249998,8.942502498625,2.55114792408709,0.0372024749723077,0.0929675842103712,-5.4856732302992,"B3GT6_HUMAN",8,2.37839979278871,0.0458333628166057,0.108336908351422,0.171110153249998,"Non-significant",0.965223562186842,"B3GALT6","B3GT6_HUMAN"
-0.0995717025000022,12.67619872125,-4.46136585475448,0.00274413425321956,0.0131049901531942,-2.69940258374089,"NHP2_HUMAN",7,-2.37729843715157,0.045910917447937,0.108468220752958,-0.0995717025000022,"Non-significant",0.964697483688593,"NHP2","NHP2_HUMAN"
0.0789144025000006,13.22242510125,2.31400300493564,0.0529155784550794,0.121433545003502,-5.84539862497556,"COQ6_HUMAN",20,2.37724543332798,0.0459146531790905,0.108468220752958,0.0789144025000006,"Non-significant",0.964697483688593,"COQ6","COQ6_HUMAN"
0.0593853000000024,13.9945585725,2.46797788278073,0.0420814300901281,0.102355840484424,-5.61219738092152,"SDSL_HUMAN",17,2.3765052810881,0.0459668514707765,0.108561107046,0.0593853000000024,"Non-significant",0.964325736631317,"SDSL","SDSL_HUMAN"
1.39876162975,7.733911573625,2.29604690783855,0.0543514875843078,0.123818564553549,-5.87246894263473,"SN_HUMAN",13,2.37523937045069,0.0460562670259441,0.108717566886554,1.39876162975,"Non-significant",0.963700275734428,"SIGLEC1","SN_HUMAN"
-0.0529665950000027,11.4939727775,-2.33302917748732,0.0514360072144798,0.118847068204729,-5.81668185988071,"ALAT2_HUMAN",20,-2.37520219308345,0.0460588956402757,0.108717566886554,-0.0529665950000027,"Non-significant",0.963700275734428,"GPT2","ALAT2_HUMAN"
0.0684723850000015,11.03253317,2.13374926427776,0.0692496355360117,0.14863895541967,-6.11544932892464,"MAP1S_HUMAN",40,2.37486601129628,0.0460826721442625,0.108743237263155,0.0684723850000015,"Non-significant",0.963597742287064,"MAP1S","MAP1S_HUMAN"
0.873103976249999,7.053455770125,2.30865385207342,0.0533392743522549,0.122139837955761,-5.85346618928534,"ENTP4_HUMAN",6,2.3737476785909,0.0461618555305854,0.108899602649679,0.873103976249999,"Non-significant",0.962973704884872,"ENTPD4","ENTP4_HUMAN"
