"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D2B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D2B_vs_D1C"
-0.557726383750003,9.821963310625,-24.9800737406868,2.84311987497741e-08,1.76275738760754e-06,9.87295236507087,"CRBG1_HUMAN",40,30.2831385366871,2.75318640877735e-09,2.44280086732466e-07,0.557726383750003,"Up in D2B",6.61211193447843,"CRYBG1","CRBG1_HUMAN",-0.557726383750003
-1.067644835,10.85281408,-30.7015857955501,6.50023721161244e-09,7.3053999275575e-07,11.4432580567358,"HEPS_HUMAN",15,30.1084893405351,2.87761099334754e-09,2.52660240238817e-07,1.067644835,"Up in D2B",6.59746309525244,"HPN","HEPS_HUMAN",-1.067644835
-0.8055214875,11.96561408125,-29.9811705253344,7.70586331182543e-09,8.01885455004648e-07,11.2643700162884,"BODG_HUMAN",18,30.0561468941827,2.91612837141869e-09,2.53402536522558e-07,0.8055214875,"Up in D2B",6.59618904220618,"BBOX1","BODG_HUMAN",-0.8055214875
0.901193615,11.495321035,31.077702764778,5.95700697759304e-09,6.97383497418497e-07,11.5347656758384,"PDCL3_HUMAN",15,-29.8385577852752,3.08260775179474e-09,2.65135721835488e-07,-0.901193615,"Up in D1C",6.576531755666,"PDCL3","PDCL3_HUMAN",0.901193615
-0.9934422975,11.34086573125,-27.3195351463337,1.49926648455726e-08,1.22692399983817e-06,10.5588660597149,"NEP_HUMAN",38,29.7296771360916,3.16992283403299e-09,2.67696354975801e-07,0.9934422975,"Up in D2B",6.57235754224106,"MME","NEP_HUMAN",-0.9934422975
-0.8091375825,11.58076799125,-28.1057397747014,1.2237965862379e-08,1.14615349171103e-06,10.7749775243964,"RIR2B_HUMAN",23,29.7149202243027,3.18197033739696e-09,2.67696354975801e-07,0.8091375825,"Up in D2B",6.57235754224106,"RRM2B","RIR2B_HUMAN",-0.8091375825
-0.600781202500002,12.40583670125,-26.4962053164639,1.86606392214438e-08,1.3871400752761e-06,10.3250598617826,"AS3MT_HUMAN",27,29.6530348631066,3.23305941778672e-09,2.67696354975801e-07,0.600781202500002,"Up in D2B",6.57235754224106,"AS3MT","AS3MT_HUMAN",-0.600781202500002
-1.3682775525,11.29422116125,-42.2321317430382,6.58748462075923e-10,1.98306813815641e-07,13.7757121351666,"CXB1_HUMAN",7,29.6454135979127,3.23941490183079e-09,2.67696354975801e-07,1.3682775525,"Up in D2B",6.57235754224106,"GJB1","CXB1_HUMAN",-1.3682775525
-0.6992659575,10.78938674875,-25.6369630719586,2.36191170588146e-08,1.60094054579677e-06,10.0724052477807,"PTPRK_HUMAN",45,29.5978359557481,3.27941089150221e-09,2.6837043111138e-07,0.6992659575,"Up in D2B",6.57126533616541,"PTPRK","PTPRK_HUMAN",-0.6992659575
-0.794742585,10.3722987175,-27.375862509682,1.47733671862825e-08,1.2245958580694e-06,10.5745770205739,"S4A4_HUMAN",26,29.4920636092127,3.37034116628713e-09,2.73159670102252e-07,0.794742585,"Up in D2B",6.56358342045524,"SLC4A4","S4A4_HUMAN",-0.794742585
1.45424103725,9.606423973875,33.226689365787,3.68807413547372e-09,5.35978911860482e-07,12.0343195976457,"TR10A_HUMAN",9,-29.4037700490396,3.44842841418793e-09,2.7376086188988e-07,-1.45424103725,"Up in D1C",6.56262864049793,"TNFRSF10A","TR10A_HUMAN",1.45424103725
-0.379174707499999,13.41346263875,-19.9065442526028,1.43245886880929e-07,5.61175372539915e-06,8.11375552577383,"TENS1_HUMAN",81,29.3845235113025,3.46572002067642e-09,2.7376086188988e-07,0.379174707499999,"Non-significant",6.56262864049793,"TNS1","TENS1_HUMAN",-0.379174707499999
0.900618552499999,16.09047412875,27.7442298859326,1.34259737419413e-08,1.1830589008753e-06,10.6764493292361,"AACT_HUMAN",24,-29.3471743468958,3.49955550663421e-09,2.7376086188988e-07,-0.900618552499999,"Up in D1C",6.56262864049793,"SERPINA3","AACT_HUMAN",0.900618552499999
0.5796141625,14.89793920375,24.927775721006,2.88599501115009e-08,1.76275738760754e-06,9.85682935982242,"CP4AB_HUMAN",36,-29.3382748412588,3.50767268763876e-09,2.7376086188988e-07,-0.5796141625,"Up in D1C",6.56262864049793,"CYP4A11","CP4AB_HUMAN",0.5796141625
0.479676962500001,13.97089898375,22.4537236720719,6.08305623624065e-08,3.08879080176806e-06,9.04956285445491,"HS105_HUMAN",48,-28.495841485579,4.38177520553751e-09,3.38843882637391e-07,-0.479676962500001,"Non-significant",6.47000035054574,"HSPH1","HS105_HUMAN",0.479676962500001
-2.029701829,9.0768803955,-26.9405952747384,1.65680034919277e-08,1.31607889714514e-06,10.4522332875162,"TENA_HUMAN",61,28.2594688842195,4.66947557112925e-09,3.57809178082259e-07,2.029701829,"Up in D2B",6.44634852363629,"TNC","TENA_HUMAN",-2.029701829
-1.1106641325,15.25894415375,-26.5337770183861,1.84725282731686e-08,1.3871400752761e-06,10.3359022721564,"APOA1_HUMAN",30,28.197510833632,4.7483739163028e-09,3.60576970635282e-07,1.1106641325,"Up in D2B",6.44300201428972,"APOA1","APOA1_HUMAN",-1.1106641325
-0.646530627500001,15.83429837375,-27.8096130732115,1.32017193455153e-08,1.1830589008753e-06,10.6943744780048,"MTND_HUMAN",19,28.1153325049024,4.85535301274744e-09,3.6540866557543e-07,0.646530627500001,"Up in D2B",6.43722115767596,"ADI1","MTND_HUMAN",-0.646530627500001
-1.10426306875,9.709930063125,-26.4665519555858,1.88106443064639e-08,1.3871400752761e-06,10.3164906099529,"EHD2_HUMAN",29,28.0787041379008,4.90391002078212e-09,3.65796969603296e-07,1.10426306875,"Up in D2B",6.4367598967,"EHD2","EHD2_HUMAN",-1.10426306875
-1.450145005,10.917206645,-26.8287638009523,1.70683026329806e-08,1.33211780456846e-06,10.4204481399108,"ALDR_HUMAN",20,27.6891015042196,5.45577619543601e-09,4.03392434660791e-07,1.450145005,"Up in D2B",6.39427225093208,"AKR1B1","ALDR_HUMAN",-1.450145005
-3.9673475035,8.30466634075,-26.6031253588777,1.81309564489279e-08,1.3871400752761e-06,10.3558706007481,"RELN_HUMAN",85,27.5979892840343,5.59473934600612e-09,4.08836866607364e-07,3.9673475035,"Up in D2B",6.38844994887571,"RELN","RELN_HUMAN",-3.9673475035
-0.601024149999997,17.616508245,-23.8618650602905,3.94254059611171e-08,2.29183963342245e-06,9.52003444204111,"BHMT1_HUMAN",37,27.5775763852895,5.62641790561801e-09,4.08836866607364e-07,0.601024149999997,"Up in D2B",6.38844994887571,"BHMT","BHMT1_HUMAN",-0.601024149999997
-1.440223694,9.7078294755,-25.7741543365288,2.27352770286447e-08,1.5580134152394e-06,10.113359991318,"LAMA5_HUMAN",106,27.4934851791689,5.75907048026483e-09,4.13402016427826e-07,1.440223694,"Up in D2B",6.38362740936973,"LAMA5","LAMA5_HUMAN",-1.440223694
0.584586143000005,10.0606315135,22.6808718024406,5.66204119854051e-08,2.97898737707055e-06,9.1275405154423,"ZNFX1_HUMAN",74,-27.4758508691421,5.78733395877133e-09,4.13402016427826e-07,-0.584586143000005,"Up in D1C",6.38362740936973,"ZNFX1","ZNFX1_HUMAN",0.584586143000005
1.460876465,11.1056416025,26.9509053504759,1.65227253429811e-08,1.31607889714514e-06,10.4551563418414,"IMA1_HUMAN",16,-27.39073267047,5.92597801630447e-09,4.19748476465801e-07,-1.460876465,"Up in D1C",6.37701087151796,"KPNA2","IMA1_HUMAN",1.460876465
0.842223402500002,11.50086057125,24.3525995648717,3.40943011178779e-08,2.03816215689782e-06,9.6770603768671,"JAK1_HUMAN",56,-27.1033172497749,6.42259338170191e-09,4.51133663453045e-07,-0.842223402500002,"Up in D1C",6.34569476477455,"JAK1","JAK1_HUMAN",0.842223402500002
-0.387734649999999,13.68220699,-20.7195088850276,1.07788913149024e-07,4.73204556736004e-06,8.42538151046458,"TFR1_HUMAN",38,27.0375859759369,6.54266382006982e-09,4.55769531730318e-07,0.387734649999999,"Non-significant",6.34125471084426,"TFRC","TFR1_HUMAN",-0.387734649999999
-3.83910667925,9.692801177875,-26.3878917843441,1.92152452263886e-08,1.39625260356233e-06,10.2937082550432,"TSP4_HUMAN",10,26.9297646963185,6.74514669063816e-09,4.66023290617943e-07,3.83910667925,"Up in D2B",6.33159237787204,"THBS4","TSP4_HUMAN",-3.83910667925
-1.38988900275,9.515801311125,-29.8908539208389,7.87423206808122e-09,8.09413440266544e-07,11.2416000784491,"SDCB2_HUMAN",9,26.8625323454456,6.87498249966593e-09,4.7113193081044e-07,1.38988900275,"Up in D2B",6.32685746059972,"SDCBP2","SDCB2_HUMAN",-1.38988900275
-1.0760731675,13.79083800375,-26.6663892786887,1.78256071710863e-08,1.37845910867052e-06,10.3740372012401,"FBX2_HUMAN",16,26.7585010206936,7.08148004554851e-09,4.81369316967164e-07,1.0760731675,"Up in D2B",6.31752159560758,"FBXO2","FBX2_HUMAN",-1.0760731675
-2.55452680875,9.345667840625,-25.6014771398282,2.38540488655854e-08,1.60094054579677e-06,10.0617730480166,"NID1_HUMAN",42,26.6371608304934,7.33123177590098e-09,4.94359621112555e-07,2.55452680875,"Up in D2B",6.30595700928688,"NID1","NID1_HUMAN",-2.55452680875
-1.4013984225,10.18400156625,-29.4211344999261,8.82029274713555e-09,8.74661736065948e-07,11.1219119085882,"CALL4_HUMAN",9,26.5929049718895,7.42478486389644e-09,4.96694536649072e-07,1.4013984225,"Up in D2B",6.30391061696514,"CALML4","CALL4_HUMAN",-1.4013984225
-0.3604719625,12.34978544625,-19.2623106130169,1.80915427887743e-07,6.68831641081486e-06,7.85732902999331,"DSG2_HUMAN",47,26.4629480273492,7.70738418888205e-09,5.1020963977359e-07,0.3604719625,"Non-significant",6.29225134019717,"DSG2","DSG2_HUMAN",-0.3604719625
0.573303224999998,10.8362884525,26.2296214799842,2.00596942432719e-08,1.42086691408856e-06,10.2476421934758,"DDX47_HUMAN",19,-26.444769248684,7.74787446802936e-09,5.1020963977359e-07,-0.573303224999998,"Up in D1C",6.29225134019717,"DDX47","DDX47_HUMAN",0.573303224999998
-0.6668012175,12.21153628875,-22.981699462252,5.15448921097187e-08,2.85836773416328e-06,9.22954759540608,"KLC4_HUMAN",45,26.1564241796958,8.42332059773624e-09,5.50388909444331e-07,0.6668012175,"Up in D2B",6.25933032589111,"KLC4","KLC4_HUMAN",-0.6668012175
-2.94207883,16.0216482875,-25.1236606379736,2.72908018377363e-08,1.72461948036938e-06,9.91703180991692,"FIBB_HUMAN",43,26.0907403890309,8.58632513411541e-09,5.56724111965068e-07,2.94207883,"Up in D2B",6.25435996880155,"FGB","FIBB_HUMAN",-2.94207883
0.624705792250001,10.096615076375,22.8707480751328,5.33541116023617e-08,2.8828320942071e-06,9.19209106858295,"WDR6_HUMAN",38,-26.0150372613987,8.77862654724467e-09,5.64847657761262e-07,-0.624705792250001,"Up in D1C",6.24806866778211,"WDR6","WDR6_HUMAN",0.624705792250001
-0.306673047500002,12.98375749625,-17.5791137018262,3.45681064888761e-07,1.08317683864214e-05,7.14365032203259,"OGA_HUMAN",49,25.9846504971886,8.85717846107232e-09,5.65584524608929e-07,0.306673047500002,"Non-significant",6.24750248211231,"OGA","OGA_HUMAN",-0.306673047500002
-1.27024269,10.91957879,-25.3514312088583,2.55868638607168e-08,1.64634866780139e-06,9.98639782624566,"ASM3A_HUMAN",17,25.837400116486,9.24924355283046e-09,5.86179503058706e-07,1.27024269,"Up in D2B",6.23196937160917,"SMPDL3A","ASM3A_HUMAN",-1.27024269
0.691734074999996,12.22248614,22.9142878727719,5.26356611933241e-08,2.86801931642087e-06,9.20681279444627,"DDX21_HUMAN",43,-25.7967668595905,9.36085437453788e-09,5.88825683007312e-07,-0.691734074999996,"Up in D1C",6.23001325548935,"DDX21","DDX21_HUMAN",0.691734074999996
0.823406696500001,10.31888866425,24.939291043908,2.87649171751548e-08,1.76275738760754e-06,9.86038256762401,"WDR74_HUMAN",20,-25.6990366453238,9.63557649548283e-09,6.00062409785335e-07,-0.823406696500001,"Up in D1C",6.22180357825661,"WDR74","WDR74_HUMAN",0.823406696500001
-0.82733631,11.0225029,-25.3784497870067,2.53928886020459e-08,1.64634866780139e-06,9.99458128029161,"GBA3_HUMAN",18,25.68287770091,9.68187065260477e-09,6.00062409785335e-07,0.82733631,"Up in D2B",6.22180357825661,"GBA3","GBA3_HUMAN",-0.82733631
0.603430510000003,13.9906312225,24.2761439412786,3.48682012968867e-08,2.05713211165856e-06,9.6528206081443,"PAI1_HUMAN",22,-25.6012066490138,9.91972629023334e-09,6.103165905137e-07,-0.603430510000003,"Up in D1C",6.21444482425835,"SERPINE1","PAI1_HUMAN",0.603430510000003
-0.382287502499999,13.62880420625,-19.8956107550147,1.43805766364482e-07,5.61175372539915e-06,8.10947531183958,"CAN2_HUMAN",37,25.404178748785,1.05211719533703e-08,6.42630133296798e-07,0.382287502499999,"Non-significant",6.19203891398884,"CAPN2","CAN2_HUMAN",-0.382287502499999
0.382541420000001,12.709115385,20.4487405015731,1.18353218890323e-07,5.01306171872627e-06,8.32301966947162,"HEM1_HUMAN",32,-25.3683069280333,1.06350460870596e-08,6.44912255164212e-07,-0.382541420000001,"Non-significant",6.19049937015582,"ALAS1","HEM1_HUMAN",0.382541420000001
0.586596965249999,9.981543302375,22.5895437830685,5.82720240808275e-08,3.03194377146478e-06,9.09628830028688,"SH3B4_HUMAN",31,-25.3328631285112,1.07489293609894e-08,6.47162325598424e-07,-0.586596965249999,"Up in D1C",6.18898677301036,"SH3BP4","SH3B4_HUMAN",0.586596965249999
-1.58534479225,9.891091823875,-29.100751817283,9.53978659515716e-09,9.25230877383434e-07,11.0390348705019,"GTR1_HUMAN",7,25.2961098182402,1.08684758003557e-08,6.49031305964963e-07,1.58534479225,"Up in D2B",6.18773435454027,"SLC2A1","GTR1_HUMAN",-1.58534479225
1.01207149025,8.581179440125,25.4572356952954,2.48367381876696e-08,1.62912662090869e-06,10.0183902546548,"NSE3_HUMAN",15,-25.2601816057761,1.09867906160692e-08,6.49031305964963e-07,-1.01207149025,"Up in D1C",6.18773435454027,"NSMCE3","NSE3_HUMAN",1.01207149025
-0.498958112499999,11.43977952125,-23.1147149410024,4.94671327784039e-08,2.76131431913355e-06,9.2742004486226,"PAXI_HUMAN",24,25.2341339827431,1.10734767423831e-08,6.49031305964963e-07,0.498958112499999,"Non-significant",6.18773435454027,"PXN","PAXI_HUMAN",-0.498958112499999
0.71106219,11.4042044875,27.4547451882048,1.44723603864418e-08,1.2245958580694e-06,10.5965192159203,"NOSIP_HUMAN",14,-25.2298011594475,1.10879710593136e-08,6.49031305964963e-07,-0.71106219,"Up in D1C",6.18773435454027,"NOSIP","NOSIP_HUMAN",0.71106219
-1.0016469925,12.81444335125,-23.7140613649271,4.12124362711989e-08,2.37931250225983e-06,9.47206097515751,"APOA4_HUMAN",29,25.141867373522,1.13868067259056e-08,6.61926854432127e-07,1.0016469925,"Up in D2B",6.17918999918811,"APOA4","APOA4_HUMAN",-1.0016469925
0.561167957500002,10.31151425875,22.4348128232822,6.11968280810613e-08,3.08879080176806e-06,9.04303336436518,"P66A_HUMAN",29,-25.0544787422747,1.16928245803844e-08,6.75060399918218e-07,-0.561167957500002,"Up in D1C",6.17065736764653,"GATAD2A","P66A_HUMAN",0.561167957500002
-1.13807726125,9.692643166875,-25.1074214032488,2.74171325625219e-08,1.72461948036938e-06,9.91206025605939,"ABCG8_HUMAN",14,24.8876112499251,1.23032969572912e-08,7.03560742234617e-07,1.13807726125,"Up in D2B",6.15269840160022,"ABCG8","ABCG8_HUMAN",-1.13807726125
0.931329965749999,9.439276814375,24.2730693664347,3.48997380433235e-08,2.05713211165856e-06,9.65184411795627,"CCPG1_HUMAN",19,-24.8743270514152,1.23534215032297e-08,7.03560742234617e-07,-0.931329965749999,"Up in D1C",6.15269840160022,"CCPG1","CCPG1_HUMAN",0.931329965749999
1.06895256,11.014446735,24.9609137973189,2.85874301148491e-08,1.76275738760754e-06,9.86704976872283,"CD123_HUMAN",14,-24.6252501720983,1.33372638649008e-08,7.54495282666099e-07,-1.06895256,"Up in D1C",6.12234347122105,"CDC123","CD123_HUMAN",1.06895256
-0.98386621325,9.633441685875,-26.9751173752739,1.64169470822697e-08,1.31607889714514e-06,10.4620159605421,"PMM1_HUMAN",11,24.4564690762872,1.4054175419598e-08,7.89750964078613e-07,0.98386621325,"Up in D2B",6.10250983526293,"PMM1","PMM1_HUMAN",-0.98386621325
0.678759337500001,11.70189797875,27.8710399319357,1.29949089523682e-08,1.1830589008753e-06,10.7111724331988,"TXND9_HUMAN",13,-24.393236996732,1.43338769074977e-08,8.00134095717206e-07,-0.678759337500001,"Up in D1C",6.09683722282088,"TXNDC9","TXND9_HUMAN",0.678759337500001
-0.699944259999997,10.8211222875,-22.4502563249406,6.08975310322105e-08,3.08879080176806e-06,9.04836609287452,"IFIT1_HUMAN",29,24.3504929054028,1.45265091721652e-08,8.05552275080137e-07,0.699944259999997,"Up in D2B",6.09390627145557,"IFIT1","IFIT1_HUMAN",-0.699944259999997
-0.635205509999999,13.34079945,-23.6170552136174,4.24353358579169e-08,2.43324793160804e-06,9.44040101338628,"QORX_HUMAN",20,24.3060196388214,1.47300409898514e-08,8.11500101329785e-07,0.635205509999999,"Up in D2B",6.09071142160859,"TP53I3","QORX_HUMAN",-0.635205509999999
0.477461339999998,10.5703706725,20.8815613144412,1.01980563411248e-07,4.51460018648646e-06,8.48598102950422,"UTP6_HUMAN",32,-24.1967665129468,1.52438416327526e-08,8.34352864431633e-07,-0.477461339999998,"Non-significant",6.07865023873237,"UTP6","UTP6_HUMAN",0.477461339999998
-1.065636635,14.785138845,-22.8075659369645,5.44165973783427e-08,2.90302214748133e-06,9.17067488053898,"KLKB1_HUMAN",31,24.1320992317012,1.55574752179498e-08,8.45228761454616e-07,1.065636635,"Up in D2B",6.07302573319035,"KLKB1","KLKB1_HUMAN",-1.065636635
0.377115012499999,14.41674435125,19.6508756985327,1.57012998267335e-07,5.98851838187949e-06,8.01302720315929,"ACSM3_HUMAN",32,-24.1146999311415,1.56430996306703e-08,8.45228761454616e-07,-0.377115012499999,"Non-significant",6.07302573319035,"ACSM3","ACSM3_HUMAN",0.377115012499999
-0.612793447500001,10.76345443625,-21.5126258807264,8.25149761666889e-08,3.75956072491362e-06,8.7173811442654,"VLDLR_HUMAN",35,24.0818550445429,1.58061872298281e-08,8.48600969173384e-07,0.612793447500001,"Up in D2B",6.07129647656845,"VLDLR","VLDLR_HUMAN",-0.612793447500001
0.567889215000001,12.51622963,21.8430244989483,7.40312049479614e-08,3.58958263898922e-06,8.83571448087223,"ABCF2_HUMAN",27,-23.9526054584361,1.64668567213268e-08,8.78475539899135e-07,-0.567889215000001,"Up in D1C",6.05627032641083,"ABCF2","ABCF2_HUMAN",0.567889215000001
1.09177088725,10.102487206375,23.3798026479237,4.56040190996734e-08,2.57984078517548e-06,9.36237985363054,"RIOX2_HUMAN",18,-23.9085211809351,1.66992798122283e-08,8.85271883882217e-07,-1.09177088725,"Up in D1C",6.05292332869657,"RIOX2","RIOX2_HUMAN",1.09177088725
-0.547176357500001,11.60343241625,-21.6734273377683,7.82552843281948e-08,3.65373193235197e-06,8.77520916845881,"CAP2_HUMAN",27,23.8583070502353,1.69685421571568e-08,8.93924011516718e-07,0.547176357500001,"Up in D2B",6.04869939706716,"CAP2","CAP2_HUMAN",-0.547176357500001
-2.10662508075,10.177792549625,-22.9079407246653,5.27397074439715e-08,2.86801931642087e-06,9.20466853901675,"PEG10_HUMAN",23,23.717212750483,1.77517282124669e-08,9.29374640390581e-07,2.10662508075,"Up in D2B",6.03180918217853,"PEG10","PEG10_HUMAN",-2.10662508075
-0.792580845000003,11.8557165875,-26.5325947004527,1.84784148407039e-08,1.3871400752761e-06,10.33556133648,"GELS_HUMAN",12,23.6621567726671,1.80683315114675e-08,9.40110903149134e-07,0.792580845000003,"Up in D2B",6.0268209104592,"GSN","GELS_HUMAN",-0.792580845000003
-0.306832315000003,14.5990152375,-16.9866897404384,4.40393607868273e-07,1.28445595872722e-05,6.87589624915035,"ES8L2_HUMAN",44,23.6214982227756,1.83062325061633e-08,9.46645606100924e-07,0.306832315000003,"Non-significant",6.02381257656266,"EPS8L2","ES8L2_HUMAN",-0.306832315000003
-1.78528761975,9.590935350125,-25.5343337296055,2.43058750739789e-08,1.61318284250841e-06,10.0416117947519,"SPP24_HUMAN",7,23.5899727622127,1.84931276541784e-08,9.50479103640667e-07,1.78528761975,"Up in D2B",6.0220574266926,"SPP2","SPP24_HUMAN",-1.78528761975
-0.7024059325,11.97291064125,-22.4664771675294,6.05849594447725e-08,3.08879080176806e-06,9.05396306797631,"HRG_HUMAN",22,23.5110829021068,1.89703248276428e-08,9.69096169528492e-07,0.7024059325,"Up in D2B",6.01363312302856,"HRG","HRG_HUMAN",-0.7024059325
-0.820955755000002,13.5713574875,-21.8132849434454,7.47527981828089e-08,3.60052191933084e-06,8.82514038419792,"MA1A1_HUMAN",31,23.3928770497976,1.9711571355658e-08,1.00089659612555e-06,0.820955755000002,"Up in D2B",5.99961078770723,"MAN1A1","MA1A1_HUMAN",-0.820955755000002
-1.5552041525,11.60500872125,-23.5200866449942,4.36991638588424e-08,2.48878548760934e-06,9.40861415920138,"TSK_HUMAN",11,23.2641758589679,2.05560314525585e-08,1.03752568331506e-06,1.5552041525,"Up in D2B",5.98400114378797,"TSKU","TSK_HUMAN",-1.5552041525
0.839211462500003,11.47195029125,22.9225305655903,5.25008901706997e-08,2.86801931642087e-06,9.20959648038674,"LPP60_HUMAN",17,-23.0948372618319,2.17300087567689e-08,1.09025145125479e-06,-0.839211462500003,"Up in D1C",5.96247332655637,"ASPG","LPP60_HUMAN",0.839211462500003
0.609336615,10.7880185825,24.5295619105806,3.23768265319675e-08,1.9493162202711e-06,9.73285252213402,"AAR2_HUMAN",15,-22.9906509559788,2.24898217739059e-08,1.12169649545712e-06,-0.609336615,"Up in D1C",5.95012463700052,"AAR2","AAR2_HUMAN",0.609336615
0.591969487500002,10.93250846875,21.5757254181405,8.08127789123843e-08,3.70201583398091e-06,8.74012709809133,"BCAR1_HUMAN",23,-22.8658994553127,2.34393362423738e-08,1.16217744227629e-06,-0.591969487500002,"Up in D1C",5.93472755841885,"BCAR1","BCAR1_HUMAN",0.591969487500002
-1.42547512075,9.070322513625,-22.4614116106931,6.06823751858156e-08,3.08879080176806e-06,9.05221566474646,"CP7A1_HUMAN",14,22.7099650839827,2.46904145105927e-08,1.21704973046658e-06,1.42547512075,"Up in D2B",5.91469167548731,"CYP7A1","CP7A1_HUMAN",-1.42547512075
