"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D8C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
1.1803622225,10.90644574125,39.8486985329416,1.03078450826818e-09,6.0758619721626e-08,13.2607335469059,"AGRIN_HUMAN",69,47.1540947690655,9.25419020930374e-11,7.68017874887883e-09,1.1803622225,"Up in D8C",8.11462867205855,"AGRN","AGRIN_HUMAN"
1.0460119275,14.46965598875,39.3308879887481,1.13217215499676e-09,6.49189054045421e-08,13.1612793890044,"VIME_HUMAN",47,47.127835166237,9.2938454429427e-11,7.68017874887883e-09,1.0460119275,"Up in D8C",8.11462867205855,"VIM","VIME_HUMAN"
-1.087251425,10.61771071,-45.1432864065512,4.21065120664037e-10,4.01267094489354e-08,14.2002114059227,"AATF_HUMAN",20,-46.9660808181631,9.54238864391837e-11,7.8090091145231e-09,-1.087251425,"Up in D1CM",8.10740407027076,"AATF","AATF_HUMAN"
1.2942376135,9.52166295075,41.8022393820735,7.3120902541104e-10,5.00649929810909e-08,13.623183728894,"ANPRB_HUMAN",34,46.8194348567928,9.77422098153868e-11,7.86492019197216e-09,1.2942376135,"Up in D8C",8.10430567995258,"NPR2","ANPRB_HUMAN"
-2.26126575575,10.660074234625,-43.705645473293,5.31193508490549e-10,4.52265664956246e-08,13.9581765684795,"TRFL_HUMAN",45,-46.757948408048,9.87331242549738e-11,7.86492019197216e-09,-2.26126575575,"Up in D1CM",8.10430567995258,"LTF","TRFL_HUMAN"
-0.806310179999997,17.3355062,-39.1300867759037,1.1745083224979e-09,6.59995376688987e-08,13.1223145593512,"PDIA6_HUMAN",28,-46.7466208720348,9.89169136711343e-11,7.86492019197216e-09,-0.806310179999997,"Up in D1CM",8.10430567995258,"PDIA6","PDIA6_HUMAN"
-1.18363428,14.0294442175,-46.5711842374943,3.36699247611119e-10,3.83048139442458e-08,14.4318609780309,"GPX2_HUMAN",18,-46.6486536149548,1.00522656711999e-10,7.86492019197216e-09,-1.18363428,"Up in D1CM",8.10430567995258,"GPX2","GPX2_HUMAN"
-0.922546867499996,16.88515639375,-39.9671814404523,1.00906408805767e-09,6.07528657017009e-08,13.2832851791129,"AK1BA_HUMAN",29,-46.6012318106057,1.0131048888376e-10,7.86492019197216e-09,-0.922546867499996,"Up in D1CM",8.10430567995258,"AKR1B10","AK1BA_HUMAN"
-0.825556992500003,10.44625604125,-37.178260131287,1.69511384365832e-09,8.50483011202141e-08,12.7314775803377,"IFIH1_HUMAN",38,-46.5776069706745,1.01705576097398e-10,7.86492019197216e-09,-0.825556992500003,"Up in D1CM",8.10430567995258,"IFIH1","IFIH1_HUMAN"
1.5166432875,11.22172200625,44.7811629694159,4.46130072383686e-10,4.043473527013e-08,14.1400991430084,"PDLI7_HUMAN",20,46.4470568773711,1.03920442772785e-10,7.89302052014319e-09,1.5166432875,"Up in D8C",8.10275676812161,"PDLIM7","PDLI7_HUMAN"
1.4516465675,13.63532769625,41.9863975286075,7.08503704420464e-10,5.00649929810909e-08,13.6563528499831,"BGH3_HUMAN",36,46.4224444318481,1.0434408448228e-10,7.89302052014319e-09,1.4516465675,"Up in D8C",8.10275676812161,"TGFBI","BGH3_HUMAN"
-2.0522036575,16.06326699125,-60.7110879688456,5.00958336754236e-11,1.50319491173531e-08,16.3447146918618,"A1AG2_HUMAN",9,-46.3821818282878,1.05041316708933e-10,7.89302052014319e-09,-2.0522036575,"Up in D1CM",8.10275676812161,"ORM2","A1AG2_HUMAN"
1.299561975,11.4635067,41.0670328096731,8.30494452938799e-10,5.46212853117859e-08,13.4890813563117,"S12A4_HUMAN",39,46.3378787135687,1.05814606569721e-10,7.89302052014319e-09,1.299561975,"Up in D8C",8.10275676812161,"SLC12A4","S12A4_HUMAN"
-1.077305315,17.88041091,-38.812637552048,1.24516773712466e-09,6.80412018700572e-08,13.0602536654694,"HS71A_HUMAN;HS71B_HUMAN",53,-46.2699871774146,1.0701212977631e-10,7.91232668319754e-09,-1.077305315,"Up in D1CM",8.10169578994208,"HSPA1A;HSPA1B","HS71A_HUMAN;HS71B_HUMAN"
-1.40998411,11.74296236,-46.3739412755815,3.47119070774833e-10,3.83048139442458e-08,14.4003619326871,"ST1E1_HUMAN",17,-46.1262478355175,1.09598369011311e-10,8.00782607137589e-09,-1.40998411,"Up in D1CM",8.09648536822879,"SULT1E1","ST1E1_HUMAN"
3.54198527425,11.236832022875,44.843881846344,4.41669803669997e-10,4.043473527013e-08,14.1505509190667,"FSTL1_HUMAN",17,46.0931520414026,1.10203799297616e-10,8.00782607137589e-09,3.54198527425,"Up in D8C",8.09648536822879,"FSTL1","FSTL1_HUMAN"
0.894625665,16.7356205,35.6606361703403,2.28523470529509e-09,1.06335069665244e-07,12.4114739241731,"FAS_HUMAN",166,45.9623102168822,1.12634591468748e-10,8.11450402982969e-09,0.894625665,"Up in D8C",8.09073801973063,"FASN","FAS_HUMAN"
0.728989125,12.758188725,33.2639284982834,3.76164776913236e-09,1.39394118911584e-07,11.8743167392242,"MYO6_HUMAN",73,45.8644658972784,1.14491948261064e-10,8.17841213468229e-09,0.728989125,"Up in D8C",8.08733100783055,"MYO6","MYO6_HUMAN"
0.930651425000002,11.394050955,38.011031274701,1.44618045538411e-09,7.57133854561033e-08,12.9009732578199,"DP13B_HUMAN",37,45.578057245043,1.20130718728023e-10,8.47628121801846e-09,0.930651425000002,"Up in D8C",8.07179464311183,"APPL2","DP13B_HUMAN"
2.46930432175,10.221502899125,43.0661727599104,5.90472095054907e-10,4.74008503735029e-08,13.8475358661277,"BMP1_HUMAN",34,45.5208351585553,1.21294517528077e-10,8.47628121801846e-09,2.46930432175,"Up in D8C",8.07179464311183,"BMP1","BMP1_HUMAN"
1.32761526,15.689623595,45.9275156837628,3.72086988856666e-10,3.87200151737388e-08,14.3284837923119,"TBB6_HUMAN",17,45.5020800241464,1.21678731448598e-10,8.47628121801846e-09,1.32761526,"Up in D8C",8.07179464311183,"TUBB6","TBB6_HUMAN"
-1.31432414,11.9898151175,-41.0296358735065,8.35940895150122e-10,5.46212853117859e-08,13.4821871405211,"LPIN2_HUMAN",32,-45.4453093497363,1.22850127687105e-10,8.48036825616922e-09,-1.31432414,"Up in D1CM",8.07158528829167,"LPIN2","LPIN2_HUMAN"
1.5148117525,11.21801078375,41.6618150692996,7.49079558644756e-10,5.05119327985332e-08,13.5977791497438,"DTNA_HUMAN",32,45.4021310941746,1.23749590165953e-10,8.48036825616922e-09,1.5148117525,"Up in D8C",8.07158528829167,"DTNA","DTNA_HUMAN"
1.8107266415,10.50941514925,42.7191493334265,6.25774295719337e-10,4.83912985194339e-08,13.7866986446275,"APBA1_HUMAN",25,45.1805068740654,1.28485007160193e-10,8.73387197865536e-09,1.8107266415,"Up in D8C",8.05879317826893,"APBA1","APBA1_HUMAN"
0.998427157499998,14.71788275375,39.1665757161995,1.16668294945773e-09,6.59995376688987e-08,13.1294118218565,"LPP_HUMAN",31,45.1238142742241,1.29728997005606e-10,8.74788572608203e-09,0.998427157499998,"Up in D8C",8.0580968988004,"LPP","LPP_HUMAN"
1.44901657,11.290053605,44.0538907515131,5.01777412121227e-10,4.36029052244311e-08,14.0176452984017,"GBA3_HUMAN",18,44.6845938776592,1.39841138297438e-10,9.28724280701699e-09,1.44901657,"Up in D8C",8.0321132000459,"GBA3","GBA3_HUMAN"
0.841124537500001,10.97935938875,34.3559342830087,2.98474983341688e-09,1.23236123685684e-07,12.1241360915388,"MYO7A_HUMAN",98,44.6630907484116,1.40358598031965e-10,9.28724280701699e-09,0.841124537500001,"Up in D8C",8.0321132000459,"MYO7A","MYO7A_HUMAN"
-1.2343115825,16.58574843375,-44.302991699481,4.8187259927999e-10,4.27642372540659e-08,14.0598501990934,"DHI1_HUMAN",18,-44.6076039666594,1.41703873024795e-10,9.28724280701699e-09,-1.2343115825,"Up in D1CM",8.0321132000459,"HSD11B1","DHI1_HUMAN"
1.3199105225,12.53148150375,42.9617964795901,6.00845986436285e-10,4.77785926384099e-08,13.8292970025939,"CP2CI_HUMAN",20,44.5899553534964,1.42134811022089e-10,9.28724280701699e-09,1.3199105225,"Up in D8C",8.0321132000459,"CYP2C18","CP2CI_HUMAN"
0.9590594775,13.25174152875,40.7847281510643,8.72630637660932e-10,5.53133473609535e-08,13.4368604477127,"H1BP3_HUMAN",23,44.490028451816,1.44602886816974e-10,9.36231152569477e-09,0.9590594775,"Up in D8C",8.02861691206146,"HS1BP3","H1BP3_HUMAN"
1.77138257525,10.959621309875,41.3570532103654,7.89601069109858e-10,5.24058851301338e-08,13.5423058487355,"MANBA_HUMAN",33,44.4539781808839,1.45505138197415e-10,9.36231152569477e-09,1.77138257525,"Up in D8C",8.02861691206146,"MANBA","MANBA_HUMAN"
1.26565671250001,15.74649798875,40.8444238816574,8.6352147641315e-10,5.53133473609535e-08,13.4479371914517,"HEXB_HUMAN",26,44.3472246907414,1.48214434435574e-10,9.46438990801098e-09,1.26565671250001,"Up in D8C",8.02390737621936,"HEXB","HEXB_HUMAN"
-0.861120462500001,12.36302387625,-38.3332336971478,1.36124508465411e-09,7.26198406237309e-08,12.9654432442123,"ABCF2_HUMAN",27,-44.1782222534677,1.52620856670801e-10,9.67249023216678e-09,-0.861120462500001,"Up in D1CM",8.01446170018187,"ABCF2","ABCF2_HUMAN"
-0.756917477500002,12.45304107875,-35.2673272677047,2.47425519494288e-09,1.08059570145977e-07,12.3260855653722,"MX1_HUMAN",35,-44.118428214932,1.54215161174195e-10,9.70059398162158e-09,-0.756917477500002,"Up in D1CM",8.01320167243038,"MX1","MX1_HUMAN"
3.08096432675,10.064416289125,42.5893183505117,6.39594792434186e-10,4.90104045947978e-08,13.7637915128515,"FBLI1_HUMAN",20,44.0664648990755,1.55615960832453e-10,9.71619951005e-09,3.08096432675,"Up in D8C",8.01250357607932,"FBLIM1","FBLI1_HUMAN"
0.61378741,10.6194993275,29.8585736598446,8.14746108042966e-09,2.28916498156472e-07,11.0342970980356,"DEN4C_HUMAN",74,43.6108428916775,1.6853319624107e-10,1.02387563019433e-08,0.61378741,"Up in D8C",7.98975279375146,"DENND4C","DEN4C_HUMAN"
2.278621198,10.220438481,41.8645158810507,7.23439366641888e-10,5.00649929810909e-08,13.6344191534708,"SCMC1_HUMAN",22,43.5988863557473,1.68888115424908e-10,1.02387563019433e-08,2.278621198,"Up in D8C",7.98975279375146,"SLC25A24","SCMC1_HUMAN"
0.814659834999997,12.1755882525,33.9743792311635,3.23332533040421e-09,1.28723865691235e-07,12.0378431371961,"MYO1D_HUMAN",62,43.5934645669262,1.69049334550601e-10,1.02387563019433e-08,0.814659834999997,"Up in D8C",7.98975279375146,"MYO1D","MYO1D_HUMAN"
-1.2410891075,12.54463374625,-40.8569765296527,8.61619829708892e-10,5.53133473609535e-08,13.4502640368957,"DEOC_HUMAN",23,-43.5925451828095,1.6907669004857e-10,1.02387563019433e-08,-1.2410891075,"Up in D1CM",7.98975279375146,"DERA","DEOC_HUMAN"
2.73771023825,8.686897159125,41.7764341310489,7.34456308049768e-10,5.00649929810909e-08,13.6185225448003,"BICC1_HUMAN",24,43.5442824523981,1.7051975128741e-10,1.02387563019433e-08,2.73771023825,"Up in D8C",7.98975279375146,"BICC1","BICC1_HUMAN"
1.0703704325,13.55010735875,38.4946049359613,1.32084974126751e-09,7.09136463002794e-08,12.997504831764,"P4HA2_HUMAN",31,43.5192554036869,1.71273536430656e-10,1.02387563019433e-08,1.0703704325,"Up in D8C",7.98975279375146,"P4HA2","P4HA2_HUMAN"
0.919312,15.9108502875,42.5299311681847,6.46032136340375e-10,4.90577015965137e-08,13.7532865947132,"STA10_HUMAN",19,43.263977118224,1.79181023500235e-10,1.06360341343907e-08,0.919312,"Up in D8C",7.97322027755016,"STARD10","STA10_HUMAN"
1.5702238075,13.50791430625,42.3509139638633,6.65887671139907e-10,4.92347998248972e-08,13.7215183091646,"CBPQ_HUMAN",18,43.130623633294,1.83475199624278e-10,1.08065600034499e-08,1.5702238075,"Up in D8C",7.96631253077179,"CPQ","CBPQ_HUMAN"
1.822574855,13.22213733,46.9949209613063,3.15496124848073e-10,3.79902405192058e-08,14.4990018824568,"CSRP2_HUMAN",12,43.0784672368325,1.85186235722641e-10,1.08065600034499e-08,1.822574855,"Up in D8C",7.96631253077179,"CSRP2","CSRP2_HUMAN"
0.812952040000003,14.0350358475,35.1524430449125,2.53278156395372e-09,1.09481106679825e-07,12.3009462631785,"CTNB1_HUMAN",37,43.0568703164485,1.85900011923151e-10,1.08065600034499e-08,0.812952040000003,"Up in D8C",7.96631253077179,"CTNNB1","CTNB1_HUMAN"
1.0918252475,15.52845108625,37.5287652809585,1.58482987610736e-09,8.10194456835588e-08,12.8033269545342,"AGM1_HUMAN",38,43.0027081863831,1.87703772525137e-10,1.08366787576327e-08,1.0918252475,"Up in D8C",7.96510380066153,"PGM3","AGM1_HUMAN"
-0.972544195000003,15.1176288125,-39.8936437232731,1.02248305285078e-09,6.0758619721626e-08,13.2692971681205,"RGN_HUMAN",22,-42.7974881588589,1.9471982591105e-10,1.11652613102329e-08,-0.972544195000003,"Up in D1CM",7.95213110830556,"RGN","RGN_HUMAN"
1.1079952675,12.56295669125,37.8960758682233,1.47793166254591e-09,7.68980616271575e-08,12.8778237339306,"LIMD1_HUMAN",33,42.7585943772656,1.9608265139913e-10,1.11674369502923e-08,1.1079952675,"Up in D8C",7.95204649081202,"LIMD1","LIMD1_HUMAN"
-0.84578609675,10.419118644125,-33.8844636520802,3.29528211175669e-09,1.29794079065407e-07,12.0173537857364,"TRIPC_HUMAN",64,-42.6941440935855,1.98364751157594e-10,1.12215871644789e-08,-0.84578609675,"Up in D1CM",7.94994571277449,"TRIP12","TRIPC_HUMAN"
1.2856035225,15.48900413625,38.9313773801678,1.21818629483836e-09,6.76472937756859e-08,13.0835336670673,"BHMT2_HUMAN",28,42.3773861066261,2.10025856618345e-10,1.17854743753443e-08,1.2856035225,"Up in D8C",7.92865293206642,"BHMT2","BHMT2_HUMAN"
-1.170455935,17.916181565,-36.8231529596707,1.81584309745365e-09,8.87946287959831e-08,12.6579131250952,"PDIA4_HUMAN",55,-42.3484528550869,2.11129034366709e-10,1.17854743753443e-08,-1.170455935,"Up in D1CM",7.92865293206642,"PDIA4","PDIA4_HUMAN"
1.57917595,17.1758341775,39.6727861138797,1.06402192306745e-09,6.20215139511971e-08,13.2271109270752,"PDLI1_HUMAN",26,42.2295487987009,2.15731881225217e-10,1.19631843871537e-08,1.57917595,"Up in D8C",7.92215320348366,"PDLIM1","PDLI1_HUMAN"
1.17897844275,10.201481103625,40.6317423709774,8.96478832876828e-10,5.56306188240253e-08,13.408389153789,"IRF6_HUMAN",20,42.1909967529667,2.17248501823792e-10,1.19685465481879e-08,1.17897844275,"Up in D8C",7.92195858680562,"IRF6","IRF6_HUMAN"
-1.5467970325,11.32691896125,-39.1915383273021,1.16136368543009e-09,6.59995376688987e-08,13.134262879095,"NOP2_HUMAN",29,-42.0901107972942,2.21274621036105e-10,1.2041511665794e-08,-1.5467970325,"Up in D1CM",7.91931898924906,"NOP2","NOP2_HUMAN"
1.183900835,13.82181716,38.7092475889692,1.26921623999379e-09,6.85783569673565e-08,13.0399179468587,"CD166_HUMAN",26,42.0862565049085,2.21430099442172e-10,1.2041511665794e-08,1.183900835,"Up in D8C",7.91931898924906,"ALCAM","CD166_HUMAN"
-0.844819545,14.007422925,-33.6623523012597,3.45420565529195e-09,1.31543489160086e-07,11.9664856480497,"PARP1_HUMAN",57,-41.9466537197739,2.27145583286431e-10,1.225634061927e-08,-0.844819545,"Up in D1CM",7.9116391779486,"PARP1","PARP1_HUMAN"
0.895935059999999,12.3691282275,42.422827398292,6.57829131317729e-10,4.90693959989127e-08,13.7342985090285,"FADS1_HUMAN",18,41.9192087266844,2.28288702957098e-10,1.225634061927e-08,0.895935059999999,"Up in D8C",7.9116391779486,"FADS1","FADS1_HUMAN"
3.510083915,10.459815145,43.3102023897681,5.67004102678366e-10,4.68556625634897e-08,13.889979914209,"ANGL8_HUMAN",9,41.8561534073585,2.3093973354396e-10,1.22723495853438e-08,3.510083915,"Up in D8C",7.91107228207637,"ANGPTL8","ANGL8_HUMAN"
2.936163545,9.3454419975,39.6577137320158,1.06692603190456e-09,6.20215139511971e-08,13.2242222789181,"FLNC_HUMAN",88,41.8429597075974,2.31498823593506e-10,1.22723495853438e-08,2.936163545,"Up in D8C",7.91107228207637,"FLNC","FLNC_HUMAN"
1.13105774,17.0751790975,35.9132256705578,2.17251961279291e-09,1.0173426564573e-07,12.465766834533,"AHNK_HUMAN",309,41.7454091295018,2.35680339274696e-10,1.24159348734151e-08,1.13105774,"Up in D8C",7.90602057412959,"AHNAK","AHNK_HUMAN"
1.21097827,11.07750523,38.8882524813175,1.22790793067742e-09,6.76472937756859e-08,13.0750878763495,"FMO1_HUMAN",23,41.4270441241552,2.49932268171923e-10,1.30849632821189e-08,1.21097827,"Up in D8C",7.88322749170163,"FMO1","FMO1_HUMAN"
1.424280882,9.7325030565,40.6247439705492,8.97587395903125e-10,5.56306188240253e-08,13.4070838126246,"GBP7_HUMAN",18,41.299676933473,2.5590460489978e-10,1.33149377450632e-08,1.424280882,"Up in D8C",7.87566085979498,"GBP7","GBP7_HUMAN"
0.893874167499998,12.57565712875,33.6900182716684,3.43394233842724e-09,1.31543489160086e-07,11.9728416246203,"MRP3_HUMAN",58,41.0636856613014,2.6740136044463e-10,1.38277672833606e-08,0.893874167499998,"Up in D8C",7.85924793809714,"ABCC3","MRP3_HUMAN"
2.3706283575,12.69653821125,42.1635601101504,6.87415441063516e-10,4.9950213385555e-08,13.6881052360302,"CAV1_HUMAN",12,41.0195474875856,2.69615780779621e-10,1.38572647328745e-08,2.3706283575,"Up in D8C",7.85832248607714,"CAV1","CAV1_HUMAN"
1.00885868000001,15.2579214575,36.372138385597,1.98354376061457e-09,9.55388020469724e-08,12.5633383423902,"APOA1_HUMAN",30,40.9488323029954,2.73206881013812e-10,1.39567321216086e-08,1.00885868000001,"Up in D8C",7.85521625704887,"APOA1","APOA1_HUMAN"
-1.066595795,13.8586632025,-40.6945731198967,8.86595796211151e-10,5.56306188240253e-08,13.420096923421,"METK2_HUMAN",18,-40.8373237479195,2.78979864844329e-10,1.41657908480292e-08,-1.066595795,"Up in D1CM",7.84875917466648,"MAT2A","METK2_HUMAN"
-0.867264032499998,14.42792046125,-38.1377968099488,1.41206389043968e-09,7.48571480032455e-08,12.9264106030569,"PNPH_HUMAN",21,-40.468698178104,2.99067775313921e-10,1.50936886481276e-08,-0.867264032499998,"Up in D1CM",7.82120461285759,"PNP","PNPH_HUMAN"
1.0825159575,12.75567900875,35.6100170793058,2.30861522704232e-09,1.06335069665244e-07,12.400542639419,"AMPE_HUMAN",38,40.4182855382863,3.01939872810822e-10,1.50936886481276e-08,1.0825159575,"Up in D8C",7.82120461285759,"ENPEP","AMPE_HUMAN"
-1.2944533815,9.38762295175,-36.9219663063068,1.78129313351977e-09,8.83207048378712e-08,12.67846222798,"DDX10_HUMAN",32,-40.4063247986868,3.02625860900885e-10,1.50936886481276e-08,-1.2944533815,"Up in D1CM",7.82120461285759,"DDX10","DDX10_HUMAN"
1.187073465,11.8031750925,39.8571225360099,1.02922275535006e-09,6.0758619721626e-08,13.2623394428758,"IGSF8_HUMAN",18,40.2615066132201,3.11072864417501e-10,1.54237245539713e-08,1.187073465,"Up in D8C",7.81181073926065,"IGSF8","IGSF8_HUMAN"
-0.714235785000003,13.79817748,-31.1251903738325,6.05290798329597e-09,1.91085997719857e-07,11.3582232388436,"CERU_HUMAN",50,-40.0252819974673,3.25429169432348e-10,1.60411840300892e-08,-0.714235785000003,"Up in D1CM",7.7947635787728,"CP","CERU_HUMAN"
-1.0882718525,10.64145171625,-35.3842327068812,2.41627390049648e-09,1.07628752043284e-07,12.3515749712799,"NAA25_HUMAN",37,-39.9786531947227,3.28350580519102e-10,1.6091087460439e-08,-1.0882718525,"Up in D1CM",7.79341460462012,"NAA25","NAA25_HUMAN"
1.6159675125,11.57110583625,39.3670566971331,1.12473252332413e-09,6.49189054045421e-08,13.1682740124329,"ACY3_HUMAN",17,39.8332758282842,3.37650698201921e-10,1.64512007811791e-08,1.6159675125,"Up in D8C",7.78380239719075,"ACY3","ACY3_HUMAN"
-0.812469244999999,13.6363526575,-41.7601656479515,7.365119385046e-10,5.00649929810909e-08,13.6155822887352,"SDSL_HUMAN",17,-39.4678045152243,3.62373490319354e-10,1.75542882178266e-08,-0.812469244999999,"Up in D1CM",7.75561677538902,"SDSL","SDSL_HUMAN"
-1.03344035,12.3476063,-33.657378963864,3.45786267615127e-09,1.31543489160086e-07,11.9653424713658,"COBL1_HUMAN",67,-39.366321301007,3.69596610192372e-10,1.78018847274943e-08,-1.03344035,"Up in D1CM",7.74953401547653,"COBLL1","COBL1_HUMAN"
0.977258447499999,13.47452223375,41.7944483304357,7.32187710731115e-10,5.00649929810909e-08,13.6217767834623,"NUCG_HUMAN",16,39.3274802528283,3.72404054850911e-10,1.78351919223769e-08,0.977258447499999,"Up in D8C",7.74872221290927,"ENDOG","NUCG_HUMAN"
1.5822169775,10.98112380625,36.0896963490223,2.09752455857341e-09,9.98872005887867e-08,12.5034491142591,"MILK2_HUMAN",50,39.2657150425617,3.76918205425101e-10,1.79493986075038e-08,1.5822169775,"Up in D8C",7.74595009782761,"MICALL2","MILK2_HUMAN"
-1.44092751,12.4397339825,-37.3145915419007,1.65121154387363e-09,8.3341689241382e-08,12.7595130757656,"OAT_HUMAN",22,-39.1406522927496,3.86249017564899e-10,1.82904099385086e-08,-1.44092751,"Up in D1CM",7.73777656067792,"OAT","OAT_HUMAN"
-1.1913020575,10.68295133125,-35.3125873319441,2.45162182848624e-09,1.07628752043284e-07,12.3359648157665,"DDX27_HUMAN",35,-39.1057816905579,3.88896988289056e-10,1.83129201915556e-08,-1.1913020575,"Up in D1CM",7.73724239726262,"DDX27","DDX27_HUMAN"
-1.6559238425,11.32135677375,-36.9246558210963,1.7803632631659e-09,8.83207048378712e-08,12.6790206830568,"ZN622_HUMAN",26,-39.0573164346322,3.92611412106428e-10,1.83851199591393e-08,-1.6559238425,"Up in D1CM",7.7355335321034,"ZNF622","ZN622_HUMAN"
0.724620342499996,13.66648006375,32.9337149620811,4.04019494114972e-09,1.47423390298489e-07,11.7970141351503,"SAHH2_HUMAN",29,38.9359897210018,4.02086973641062e-10,1.87054258647601e-08,0.724620342499996,"Up in D8C",7.72803239980954,"AHCYL1","SAHH2_HUMAN"
1.5661027425,13.23677837875,37.8038620199379,1.50397576528905e-09,7.77730780712967e-08,12.8591971416718,"PCP_HUMAN",19,38.9132711500806,4.03889845460473e-10,1.87054258647601e-08,1.5661027425,"Up in D8C",7.72803239980954,"PRCP","PCP_HUMAN"
-0.751948360000002,13.8850517275,-31.3221997708568,5.78571844266912e-09,1.86354126422217e-07,11.4073367880996,"GEPH_HUMAN",45,-38.8799985436733,4.06546750125211e-10,1.8725587742106e-08,-0.751948360000002,"Up in D1CM",7.72756454216534,"GPHN","GEPH_HUMAN"
0.829215050000002,11.665757895,31.9256468640306,5.04719144459701e-09,1.72237962293555e-07,11.5557337968431,"RIGI_HUMAN",49,38.7243716341109,4.1923893182877e-10,1.92052443281777e-08,0.829215050000002,"Up in D8C",7.71658016339053,"RIGI","RIGI_HUMAN"
-1.4243600375,11.85605180125,-35.3681228304114,2.42417125467263e-09,1.07628752043284e-07,12.3480679671312,"DDX21_HUMAN",43,-38.6748669377795,4.23369651326366e-10,1.92896367082699e-08,-1.4243600375,"Up in D1CM",7.71467595157226,"DDX21","DDX21_HUMAN"
