"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8CM_vs_D1CM"
-0.945683957499998,15.20973038625,-44.3657257196717,6.05906083338724e-10,3.78749574235602e-08,13.7876804081967,"PH4H_HUMAN",41,53.2019646567847,6.06933406465874e-11,5.25614729028612e-09,0.945683957499998,"Up in D8CM",8.27933247326901,"PAH","PH4H_HUMAN",-0.945683957499998
1.26116562,11.1065659525,50.3425071880535,2.47583041481237e-10,2.2932719303795e-08,14.7328123858765,"BYST_HUMAN",22,-53.1363036491196,6.12567562675806e-11,5.25614729028612e-09,-1.26116562,"Up in D1CM",8.27933247326901,"BYSL","BYST_HUMAN",1.26116562
-0.9920473125,14.22342491125,-43.3227767145093,7.17023884723539e-10,4.08364481373967e-08,13.6079972296572,"MYO1C_HUMAN",72,53.0397691650309,6.20958806598823e-11,5.25614729028612e-09,0.9920473125,"Up in D8CM",8.27933247326901,"MYO1C","MYO1C_HUMAN",-0.9920473125
1.17340374,18.14602375,47.7262336313499,3.61316168827424e-10,2.75685783735024e-08,14.3357708860583,"ADH4_HUMAN",30,-53.0061851403507,6.23908569148959e-11,5.25614729028612e-09,-1.17340374,"Up in D1CM",8.27933247326901,"ADH4","ADH4_HUMAN",1.17340374
-1.4506192225,17.11155581375,-49.5489561832353,2.7707695982232e-10,2.38224105914523e-08,14.6149454144263,"PDLI1_HUMAN",26,52.9691410394178,6.27180667647071e-11,5.25614729028612e-09,1.4506192225,"Up in D8CM",8.27933247326901,"PDLIM1","PDLI1_HUMAN",-1.4506192225
-2.19571161375,10.126752615625,-50.2452130353095,2.50999248898274e-10,2.29964420539516e-08,14.7184773181128,"EHD2_HUMAN",29,52.784465393752,6.43785890115505e-11,5.25614729028612e-09,2.19571161375,"Up in D8CM",8.27933247326901,"EHD2","EHD2_HUMAN",-2.19571161375
-0.784961705000001,14.965699195,-40.5143953445242,1.15211857089667e-09,5.44704996315057e-08,13.0991353295069,"PYGB_HUMAN",55,52.7662336479177,6.45452048932614e-11,5.25614729028612e-09,0.784961705000001,"Up in D8CM",8.27933247326901,"PYGB","PYGB_HUMAN",-0.784961705000001
-1.0237631775,12.52084064625,-45.9244582688886,4.74499677718678e-10,3.19975140921861e-08,14.0475542892964,"LIMD1_HUMAN",33,52.7287582066236,6.4889221193106e-11,5.25614729028612e-09,1.0237631775,"Up in D8CM",8.27933247326901,"LIMD1","LIMD1_HUMAN",-1.0237631775
-1.538848875,15.26482296,-52.5464993435923,1.82760662639793e-10,1.86316592408987e-08,15.0491638990334,"PPGB_HUMAN",17,52.6420942334693,6.56927636529937e-11,5.25614729028612e-09,1.538848875,"Up in D8CM",8.27933247326901,"CTSA","PPGB_HUMAN",-1.538848875
1.11089015,11.4876302475,46.4956337537075,4.34736521642036e-10,3.05723323781091e-08,14.1402936844558,"XPOT_HUMAN",33,-52.5469043002971,6.65883786217807e-11,5.25614729028612e-09,-1.11089015,"Up in D1CM",8.27933247326901,"XPOT","XPOT_HUMAN",1.11089015
0.704760549999998,14.34729004,38.522394269901,1.64576223091097e-09,6.8335614996791e-08,12.7140136558805,"XDH_HUMAN",58,-52.5381333447939,6.66715957718736e-11,5.25614729028612e-09,-0.704760549999998,"Up in D1CM",8.27933247326901,"XDH","XDH_HUMAN",0.704760549999998
-1.4021072375,13.61055803125,-47.7369280229677,3.60743311922078e-10,2.75685783735024e-08,14.3374443580203,"BGH3_HUMAN",36,52.4624537750012,6.73945442510163e-11,5.25614729028612e-09,1.4021072375,"Up in D8CM",8.27933247326901,"TGFBI","BGH3_HUMAN",-1.4021072375
0.764469862499997,12.44689953125,47.6940627993878,3.63045699307007e-10,2.75685783735024e-08,14.3307341668974,"HAOX2_HUMAN",22,-52.4610646411032,6.74078970687722e-11,5.25614729028612e-09,-0.764469862499997,"Up in D1CM",8.27933247326901,"HAO2","HAOX2_HUMAN",0.764469862499997
-0.879033090000004,12.3606772425,-53.2034513010673,1.67358903681244e-10,1.81809852446216e-08,15.140464908348,"FADS1_HUMAN",18,52.4322534832818,6.76855164335733e-11,5.25614729028612e-09,0.879033090000004,"Up in D8CM",8.27933247326901,"FADS1","FADS1_HUMAN",-0.879033090000004
-2.16980433,12.312066675,-63.0214172049796,5.03878024766907e-11,9.8771810947913e-09,16.3628809943054,"GSTM4_HUMAN",9,52.3873425329749,6.81208581293205e-11,5.25614729028612e-09,2.16980433,"Up in D8CM",8.27933247326901,"GSTM4","GSTM4_HUMAN",-2.16980433
0.918080327500002,12.46283197375,41.2572445477443,1.0131425339978e-09,5.06991882415421e-08,13.2374523802765,"MY18A_HUMAN",121,-52.3389310665115,6.85936886856653e-11,5.25614729028612e-09,-0.918080327500002,"Up in D1CM",8.27933247326901,"MYO18A","MY18A_HUMAN",0.918080327500002
-1.105217695,10.8332167875,-47.3220993237059,3.83743953632693e-10,2.88801587961604e-08,14.272215432239,"ITB3_HUMAN",27,52.1641937857686,7.03315316329926e-11,5.34076108229274e-09,1.105217695,"Up in D8CM",8.27239684965916,"ITGB3","ITB3_HUMAN",-1.105217695
-1.6167733675,13.53118908625,-50.9036672932407,2.28884444355107e-10,2.16771570951595e-08,14.8148694569643,"CBPQ_HUMAN",18,51.7042276660862,7.5149626554131e-11,5.65568037700688e-09,1.6167733675,"Up in D8CM",8.24751514207263,"CPQ","CBPQ_HUMAN",-1.6167733675
-1.0774738775,13.58186876875,-49.5237408218041,2.78077797717766e-10,2.38224105914523e-08,14.6111644319251,"GNAS1_HUMAN",20,51.3809075822645,7.87603228183375e-11,5.83297219424532e-09,1.0774738775,"Up in D8CM",8.23411009384508,"GNAS","GNAS1_HUMAN",-1.0774738775
-1.52557039,11.328330515,-50.6393835497081,2.37482339564111e-10,2.22415404465099e-08,14.7763554885764,"GBA3_HUMAN",18,51.3696612025149,7.88894091996639e-11,5.83297219424532e-09,1.52557039,"Up in D8CM",8.23411009384508,"GBA3","GBA3_HUMAN",-1.52557039
0.723360062500001,13.89934587625,39.1208852734231,1.47576628124207e-09,6.31433197187279e-08,12.8319731876211,"GEPH_HUMAN",45,-50.8571091022348,8.50350121632351e-11,6.1814791193754e-09,-0.723360062500001,"Up in D1CM",8.20890759343508,"GPHN","GEPH_HUMAN",0.723360062500001
1.4740438475,11.57653617875,55.907430376177,1.17781670354154e-10,1.56408195740593e-08,15.5026981689741,"HLAE_HUMAN",13,-50.7756064658118,8.60613924944467e-11,6.1814791193754e-09,-1.4740438475,"Up in D1CM",8.20890759343508,"HLA-E","HLAE_HUMAN",1.4740438475
-1.3362567425,11.89115416875,-46.6711144318947,4.23293553149224e-10,3.04952252948275e-08,14.1685262263458,"PALLD_HUMAN",30,50.7275671155593,8.66729339831404e-11,6.1814791193754e-09,1.3362567425,"Up in D8CM",8.20890759343508,"PALLD","PALLD_HUMAN",-1.3362567425
0.896122930000001,13.2361843575,48.6668457341384,3.14671457112761e-10,2.55249996343926e-08,14.4813391948106,"DRG1_HUMAN",20,-50.6852648817769,8.72155208748809e-11,6.1814791193754e-09,-0.896122930000001,"Up in D1CM",8.20890759343508,"DRG1","DRG1_HUMAN",0.896122930000001
-0.9145548325,12.28699099875,-42.08950462483,8.79624923828628e-10,4.70578692439564e-08,13.3891827818634,"KLC4_HUMAN",45,50.6810598771854,8.72696660583311e-11,6.1814791193754e-09,0.9145548325,"Up in D8CM",8.20890759343508,"KLC4","KLC4_HUMAN",-0.9145548325
-0.680186035000006,14.687279105,-37.8054548212707,1.8795648624197e-09,7.43795879123738e-08,12.5700492121269,"THRB_HUMAN",47,50.4149756636039,9.07746038610628e-11,6.37615946620748e-09,0.680186035000006,"Up in D8CM",8.19544082987607,"F2","THRB_HUMAN",-0.680186035000006
-1.4616167545,9.75117099275,-49.6356256172829,2.73668105742074e-10,2.38224105914523e-08,14.6279243598083,"GBP7_HUMAN",18,50.3213636817342,9.20454016113383e-11,6.41198917505761e-09,1.4616167545,"Up in D8CM",8.19300721950827,"GBP7","GBP7_HUMAN",-1.4616167545
-0.798354387750001,10.200277686125,-42.2857184580218,8.51145416782007e-10,4.62858368906809e-08,13.4244700838563,"SPT20_HUMAN",30,49.9749989702332,9.69257789164285e-11,6.696617954808e-09,0.798354387750001,"Up in D8CM",8.17414447706077,"SPATA20","SPT20_HUMAN",-0.798354387750001
0.771154882500001,12.44592237625,40.7455301742397,1.10667168003945e-09,5.3214279993671e-08,13.1424700955482,"MX1_HUMAN",35,-49.8417308814815,9.88811528922798e-11,6.77617266446363e-09,-0.771154882500001,"Up in D1CM",8.16901553622688,"MX1","MX1_HUMAN",0.771154882500001
-1.24048519,15.57245636,-62.4450254802089,5.37796049117621e-11,1.03024611318464e-08,16.2977176433526,"CSRP1_HUMAN",12,49.6654081448155,1.01537303283684e-10,6.90208007563041e-09,1.24048519,"Up in D8CM",8.16102000647561,"CSRP1","CSRP1_HUMAN",-1.24048519
-1.47187161,11.3893567325,-46.7748157343053,4.16692884679326e-10,3.02784855600175e-08,14.1851537196485,"ATTY_HUMAN",25,49.5438674388872,1.03415277916573e-10,6.94039439750085e-09,1.47187161,"Up in D8CM",8.15861584945992,"TAT","ATTY_HUMAN",-1.47187161
1.0427882675,14.23312866875,46.5920525902612,4.28406058510034e-10,3.05723323781091e-08,14.155821174871,"ICAM1_HUMAN",22,-49.5226114843746,1.03747739243695e-10,6.94039439750085e-09,-1.0427882675,"Up in D1CM",8.15861584945992,"ICAM1","ICAM1_HUMAN",1.0427882675
1.113819355,15.7729643575,45.8725913944036,4.78311398222262e-10,3.19975140921861e-08,14.0390681702826,"SERC_HUMAN",24,-49.300581494749,1.07293832601103e-10,7.12110011806851e-09,-1.113819355,"Up in D1CM",8.14745290828735,"PSAT1","SERC_HUMAN",1.113819355
-1.4190845475,11.17014718125,-45.5047751254834,5.063666730784e-10,3.33557392826829e-08,13.9785751363832,"DTNA_HUMAN",32,49.2351030864579,1.0836567831874e-10,7.13604923866138e-09,1.4190845475,"Up in D8CM",8.14654216199444,"DTNA","DTNA_HUMAN",-1.4190845475
-1.172288655,12.45767057,-47.2103714589017,3.9022166287028e-10,2.91077734188813e-08,14.2545353478089,"CP2CI_HUMAN",20,48.8717606721922,1.14538415266995e-10,7.44198529238277e-09,1.172288655,"Up in D8CM",8.12831119261109,"CYP2C18","CP2CI_HUMAN",-1.172288655
-1.8146078575,12.48918974125,-46.1205616478893,4.60397746077815e-10,3.18089557515566e-08,14.0795415683696,"PROS_HUMAN",31,48.8581465955514,1.14777326848945e-10,7.44198529238277e-09,1.8146078575,"Up in D8CM",8.12831119261109,"PROS1","PROS_HUMAN",-1.8146078575
-1.25513315,14.52275586,-43.7425095261455,6.6972291085079e-10,3.88245803599787e-08,13.6808871736374,"NHRF3_HUMAN",36,48.2385168441501,1.26273121669468e-10,8.12485605001483e-09,1.25513315,"Up in D8CM",8.09018432477838,"PDZK1","NHRF3_HUMAN",-1.25513315
-0.633824109999999,11.6912618875,-36.3894377605783,2.46182479402875e-09,8.75557856070394e-08,12.2767918870841,"ANO6_HUMAN",39,47.6073404224177,1.39343319579683e-10,8.70878829607946e-09,0.633824109999999,"Up in D8CM",8.06004226668394,"ANO6","ANO6_HUMAN",-0.633824109999999
0.893584249500003,10.40413880275,39.008899356237,1.50599126074367e-09,6.37889464161225e-08,12.8100519508563,"RPA1_HUMAN",68,-47.5949949255254,1.39613824811316e-10,8.70878829607946e-09,-0.893584249500003,"Up in D1CM",8.06004226668394,"POLR1A","RPA1_HUMAN",0.893584249500003
-0.930060387500001,13.23724198375,-44.0641520289235,6.35877838524011e-10,3.85598151145244e-08,13.7362148775393,"H1BP3_HUMAN",23,47.5884922556486,1.39756545599391e-10,8.70878829607946e-09,0.930060387500001,"Up in D8CM",8.06004226668394,"HS1BP3","H1BP3_HUMAN",-0.930060387500001
-1.670386795,13.1460433,-51.8418468855089,2.01106125820261e-10,2.0180042077845e-08,14.9497325095669,"CSRP2_HUMAN",12,47.5661985115309,1.40247105590668e-10,8.70878829607946e-09,1.670386795,"Up in D8CM",8.06004226668394,"CSRP2","CSRP2_HUMAN",-1.670386795
-3.6734201925,10.54148328375,-48.7488237175604,3.1094264449229e-10,2.55249996343926e-08,14.49387282759,"ANGL8_HUMAN",9,47.5440133602057,1.40737213549368e-10,8.70878829607946e-09,3.6734201925,"Up in D8CM",8.06004226668394,"ANGPTL8","ANGL8_HUMAN",-3.6734201925
-0.5242118875,13.31179475875,-30.7452373317485,8.09363753530924e-09,1.86907591192114e-07,10.9724531112235,"EEA1_HUMAN",88,47.507525716463,1.41547514125387e-10,8.70878829607946e-09,0.5242118875,"Up in D8CM",8.06004226668394,"EEA1","EEA1_HUMAN",-0.5242118875
-0.8010118025,11.58586156375,-37.6372221018536,1.93977619862351e-09,7.56961739731368e-08,12.5358370505537,"PHLB2_HUMAN",65,47.3275208024476,1.45623139937763e-10,8.89461917779277e-09,0.8010118025,"Up in D8CM",8.05087264145568,"PHLDB2","PHLB2_HUMAN",-0.8010118025
-1.72413707,9.394432665,-45.4677655944144,5.09292047150077e-10,3.33557392826829e-08,13.9724577463433,"ARH37_HUMAN",20,46.8715176385252,1.5655640999234e-10,9.49362575413981e-09,1.72413707,"Up in D8CM",8.022567892495,"ARHGEF37","ARH37_HUMAN",-1.72413707
1.3481345175,18.07126021375,44.1478528027356,6.27393082209553e-10,3.83209876082922e-08,13.7505385166566,"NNMT_HUMAN",24,-46.6501095527239,1.62198296339977e-10,9.76549599892621e-09,-1.3481345175,"Up in D1CM",8.01030569358185,"NNMT","NNMT_HUMAN",1.3481345175
-0.619334932500003,10.62227308875,-33.459162632709,4.45497339078492e-09,1.30631400970864e-07,11.6288506296712,"DEN4C_HUMAN",74,46.5905788586794,1.63754296090397e-10,9.78925504784368e-09,0.619334932500003,"Up in D8CM",8.00925035629906,"DENND4C","DEN4C_HUMAN",-0.619334932500003
-1.10946488,16.0413264025,-45.4527244667624,5.10486459540407e-10,3.33557392826829e-08,13.9699699554258,"MTND_HUMAN",19,46.469854362929,1.66961969735641e-10,9.84806390083934e-09,1.10946488,"Up in D8CM",8.00664914207391,"ADI1","MTND_HUMAN",-1.10946488
0.872874735000002,11.5194759375,39.9213945987427,1.27878161564666e-09,5.69437406754192e-08,12.9866985422023,"MTA2_HUMAN",35,-46.4656573670111,1.6707475831297e-10,9.84806390083934e-09,-0.872874735000002,"Up in D1CM",8.00664914207391,"MTA2","MTA2_HUMAN",0.872874735000002
-2.43834543175,10.206023454125,-44.3584450293038,6.06610422610111e-10,3.78749574235602e-08,13.7864425438541,"BMP1_HUMAN",34,46.3769638176553,1.69478582284024e-10,9.90742997683406e-09,2.43834543175,"Up in D8CM",8.00403898846458,"BMP1","BMP1_HUMAN",-2.43834543175
-1.7274711115,10.46778738425,-44.2278091242876,6.1940827801406e-10,3.83209876082922e-08,13.7641929340869,"APBA1_HUMAN",25,46.3421537085089,1.70432714039736e-10,9.90742997683406e-09,1.7274711115,"Up in D8CM",8.00403898846458,"APBA1","APBA1_HUMAN",-1.7274711115
-0.744019270000001,14.7763410825,-37.2363315859487,2.09233197238698e-09,7.83867972569642e-08,12.4536374557113,"ES8L2_HUMAN",44,46.297863099136,1.71655512294509e-10,9.91016652829053e-09,0.744019270000001,"Up in D8CM",8.00391904766306,"EPS8L2","ES8L2_HUMAN",-0.744019270000001
-0.574438569999995,16.8219449525,-31.3063766250109,7.12401405166699e-09,1.68675040566014e-07,11.1130601369894,"MYH10_HUMAN",148,46.2440420198049,1.7315483170172e-10,9.92872160825715e-09,0.574438569999995,"Up in D8CM",8.00310666633049,"MYH10","MYH10_HUMAN",-0.574438569999995
-0.986385822500001,13.50811505375,-41.2029277702912,1.02263022604108e-09,5.07044127958841e-08,13.227432243711,"P4HA2_HUMAN",31,46.1774707192715,1.75029906681064e-10,9.96842623928843e-09,0.986385822500001,"Up in D8CM",8.00137340031841,"P4HA2","P4HA2_HUMAN",-0.986385822500001
-1.4247920525,13.15251696125,-42.7355660845219,7.89733124239594e-10,4.40310251262603e-08,13.5046884502829,"MA2B1_HUMAN",34,46.0883163232877,1.77577207228451e-10,1.00456260384471e-08,1.4247920525,"Up in D8CM",7.99802299305501,"MAN2B1","MA2B1_HUMAN",-1.4247920525
-0.787809135000003,11.6450549375,-37.3970548200221,2.02958372390791e-09,7.83867972569642e-08,12.4867073084817,"RIGI_HUMAN",49,46.0272188830233,1.79347123853408e-10,1.00781127130692e-08,0.787809135000003,"Up in D8CM",7.99662078882702,"RIGI","RIGI_HUMAN",-0.787809135000003
-1.8136336775,12.54070270125,-43.7170682776831,6.72486502854063e-10,3.88245803599787e-08,13.6764914244284,"FA10_HUMAN",25,45.7043790024283,1.89037710220386e-10,1.05523103274678e-08,1.8136336775,"Up in D8CM",7.97665244533081,"F10","FA10_HUMAN",-1.8136336775
-1.7332251125,13.30435240375,-44.6900896391167,5.75452960049414e-10,3.64915940271536e-08,13.8425982672548,"FADS2_HUMAN",18,45.5666058074966,1.93352757018033e-10,1.05598122072205e-08,1.7332251125,"Up in D8CM",7.97634380510647,"FADS2","FADS2_HUMAN",-1.7332251125
-1.7186231625,10.39076733625,-43.0254886487782,7.52833610397512e-10,4.25881510204069e-08,13.5558915696073,"ITA2_HUMAN",31,45.5369057788781,1.94297514715761e-10,1.05598122072205e-08,1.7186231625,"Up in D8CM",7.97634380510647,"ITGA2","ITA2_HUMAN",-1.7186231625
-1.7339410775,14.00277638375,-53.1272075605826,1.6906820658339e-10,1.81809852446216e-08,15.1299370189671,"CRIP2_HUMAN",10,45.5349869630462,1.94358731857463e-10,1.05598122072205e-08,1.7339410775,"Up in D8CM",7.97634380510647,"CRIP2","CRIP2_HUMAN",-1.7339410775
-0.750076535000002,14.695910335,-34.9140676095971,3.2981907193339e-09,1.06924806051021e-07,11.9578432209093,"FINC_HUMAN",161,45.5273123289492,1.94603798923577e-10,1.05598122072205e-08,0.750076535000002,"Up in D8CM",7.97634380510647,"FN1","FINC_HUMAN",-0.750076535000002
-1.1409745225,10.88675189125,-39.9002548905913,1.28358176869494e-09,5.69437406754192e-08,12.9826564813526,"AGRIN_HUMAN",69,45.4828935513177,1.96029078216138e-10,1.05598122072205e-08,1.1409745225,"Up in D8CM",7.97634380510647,"AGRN","AGRIN_HUMAN",-1.1409745225
0.43517542,10.987828015,26.7689053200327,2.14793815555322e-08,3.51063793069297e-07,9.89206414735035,"TRIPB_HUMAN",107,-45.4624547738281,1.966888737138e-10,1.05598122072205e-08,-0.43517542,"Non-significant",7.97634380510647,"TRIP11","TRIPB_HUMAN",0.43517542
0.852977995,11.35763681,36.9702297598664,2.20114753454396e-09,8.02906362442676e-08,12.3985437578302,"RRP5_HUMAN",81,-45.390695978977,1.99025361838759e-10,1.06176251578411e-08,-0.852977995,"Up in D1CM",7.97397261095519,"PDCD11","RRP5_HUMAN",0.852977995
0.843732599999997,11.89005959,41.3655228952075,9.94527113117023e-10,5.01968205776251e-08,13.2573836664305,"WDR43_HUMAN",24,-45.3515427772435,2.0031345155682e-10,1.06191325985688e-08,-0.843732599999997,"Up in D1CM",7.97391095623384,"WDR43","WDR43_HUMAN",0.843732599999997
-1.31820035,11.3956447825,-41.4445349855426,9.81189234774617e-10,5.01968205776251e-08,13.2718913849387,"ARVC_HUMAN",38,45.2081550736618,2.05112008196794e-10,1.06605239930478e-08,1.31820035,"Up in D8CM",7.97222144805838,"ARVCF","ARVC_HUMAN",-1.31820035
-1.12572074,12.7526160475,-39.56028837724,1.36367040871584e-09,5.92493704900301e-08,12.9173276893903,"FA5_HUMAN",71,45.1884358676003,2.05782053754741e-10,1.06605239930478e-08,1.12572074,"Up in D8CM",7.97222144805838,"F5","FA5_HUMAN",-1.12572074
-1.0708935275,14.00160109875,-40.6897825455685,1.11744306072841e-09,5.3214279993671e-08,13.1320429871435,"CHDH_HUMAN",33,45.1614334905758,2.06703603137316e-10,1.06605239930478e-08,1.0708935275,"Up in D8CM",7.97222144805838,"CHDH","CHDH_HUMAN",-1.0708935275
-0.665745735000002,12.72656703,-33.9175376297376,4.04680575605946e-09,1.24038275337546e-07,11.7341225905656,"MYO6_HUMAN",73,45.1312477669065,2.07739334429756e-10,1.06605239930478e-08,0.665745735000002,"Up in D8CM",7.97222144805838,"MYO6","MYO6_HUMAN",-0.665745735000002
-1.8718600275,13.06676912125,-43.9657667805495,6.46018949542864e-10,3.86953347153426e-08,13.7193392195392,"PLBL2_HUMAN",19,45.1053499997523,2.08632625224151e-10,1.06605239930478e-08,1.8718600275,"Up in D8CM",7.97222144805838,"PLBD2","PLBL2_HUMAN",-1.8718600275
-0.788754461249999,9.681870459375,-36.2276963793536,2.54056635565438e-09,8.92268075492114e-08,12.2425120592559,"DOP1B_HUMAN",65,45.0595511879356,2.10223035596108e-10,1.06605239930478e-08,0.788754461249999,"Up in D8CM",7.97222144805838,"DOP1B","DOP1B_HUMAN",-0.788754461249999
-1.261594295,12.37937808,-43.599444184179,6.85433820712654e-10,3.93028685359657e-08,13.6561309828744,"BCAT2_HUMAN",20,45.0465957195501,2.1067541639314e-10,1.06605239930478e-08,1.261594295,"Up in D8CM",7.97222144805838,"BCAT2","BCAT2_HUMAN",-1.261594295
1.1274013525,11.65840625875,41.4373788496241,9.82388811003663e-10,5.01968205776251e-08,13.2705786800584,"PESC_HUMAN",28,-44.9907223057214,2.12639087979825e-10,1.06605239930478e-08,-1.1274013525,"Up in D1CM",7.97222144805838,"PES1","PESC_HUMAN",1.1274013525
0.6020925025,11.70152366125,33.6906651800399,4.24324178982563e-09,1.27282153190179e-07,11.6822089789008,"GOGA5_HUMAN",46,-44.9496838635796,2.14094595027778e-10,1.06605239930478e-08,-0.6020925025,"Up in D1CM",7.97222144805838,"GOLGA5","GOGA5_HUMAN",0.6020925025
1.61910295525,10.805765152375,53.842910187306,1.53773588375265e-10,1.80021885613209e-08,15.2280683064775,"GCH1_HUMAN",10,-44.9467852667635,2.14197825324346e-10,1.06605239930478e-08,-1.61910295525,"Up in D1CM",7.97222144805838,"GCH1","GCH1_HUMAN",1.61910295525
-2.33741784,12.6799329525,-45.8863055072135,4.77300156790138e-10,3.19975140921861e-08,14.0413130402946,"CAV1_HUMAN",12,44.9241355114712,2.15006415804736e-10,1.06605239930478e-08,2.33741784,"Up in D8CM",7.97222144805838,"CAV1","CAV1_HUMAN",-2.33741784
0.505266667500001,14.09207940125,30.9607869613168,7.70439531179695e-09,1.79393226748996e-07,11.026781030439,"SRP68_HUMAN",47,-44.7120360521541,2.227484668916e-10,1.09798060083584e-08,-0.505266667500001,"Up in D1CM",7.95940533295002,"SRP68","SRP68_HUMAN",0.505266667500001
-0.961449145,13.4666175825,-46.8719402511841,4.10617095414479e-10,3.00964478021621e-08,14.2006886917451,"NUCG_HUMAN",16,44.5963676737453,2.2710339660225e-10,1.11293868020952e-08,0.961449145,"Up in D8CM",7.95352876341037,"ENDOG","NUCG_HUMAN",-0.961449145
-1.5584352,10.9692329175,-41.133613831315,1.0348850127704e-09,5.08715190413655e-08,13.2146242632772,"MILK2_HUMAN",50,44.424262152944,2.33762911723072e-10,1.13895236006577e-08,1.5584352,"Up in D8CM",7.94349444114764,"MICALL2","MILK2_HUMAN",-1.5584352
