"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D3BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
1.5462167275,12.25454247125,36.1281415720894,2.20671659467902e-09,1.97969788271373e-07,12.5179022843997,"HTRA1_HUMAN",27,38.2064219047294,5.78715724574357e-10,4.8569117181053e-08,1.5462167275,"Up in D3BM",7.31363979043023,"HTRA1","HTRA1_HUMAN"
7.84074497075,10.483105897125,38.1883997586401,1.48497806743161e-09,1.54704108832489e-07,12.9336438117604,"DKK1_HUMAN",5,38.1780536662629,5.81976608765731e-10,4.8569117181053e-08,7.84074497075,"Up in D3BM",7.31363979043023,"DKK1","DKK1_HUMAN"
0.571807864999998,11.131592275,28.6024604555255,1.16711765533695e-08,6.03535872198474e-07,10.7360251188564,"S12A4_HUMAN",39,38.0099015490833,6.01737424120567e-10,4.97259289011006e-08,0.571807864999998,"Up in D3BM",7.30341709532561,"SLC12A4","S12A4_HUMAN"
1.29444671,14.5386837725,34.7679017226476,2.90223952685884e-09,2.48699168943493e-07,12.228334990816,"NHRF3_HUMAN",36,37.8815533606515,6.17331792244022e-10,5.05193172507268e-08,1.29444671,"Up in D3BM",7.29654252740106,"PDZK1","NHRF3_HUMAN"
0.80189347,11.577145935,34.7046937444702,2.94017912979313e-09,2.48699168943493e-07,12.2145695444016,"RIR2B_HUMAN",23,37.7253905595533,6.36925574599956e-10,5.16215929644522e-08,0.80189347,"Up in D3BM",7.28716859791309,"RRM2B","RIR2B_HUMAN"
-0.546401022500001,12.75494265625,-26.4496918415046,2.03661258977328e-08,8.13583294748765e-07,10.130665625638,"LARP1_HUMAN",63,-37.5536896554349,6.59285174743758e-10,5.29249022658584e-08,-0.546401022500001,"Up in D1C",7.27633993530076,"LARP1","LARP1_HUMAN"
1.8482198725,11.15896773375,36.4796754019355,2.0592897556782e-09,1.89457387809093e-07,12.5907286827419,"SMOC1_HUMAN",19,37.4565913426501,6.7232197325382e-10,5.34622821939288e-08,1.8482198725,"Up in D3BM",7.27195250605321,"SMOC1","SMOC1_HUMAN"
-0.85706543925,9.988969445375,-30.7777471792265,6.92383259468322e-09,4.23747771070202e-07,11.2997669554076,"UTP20_HUMAN",76,-37.17740846599,7.11460314504239e-10,5.60457849622078e-08,-0.85706543925,"Up in D1C",7.25145704384489,"UTP20","UTP20_HUMAN"
0.546661852500002,13.71099138125,27.9339671710428,1.38110334914992e-08,6.59175485602542e-07,10.5534179395021,"CAN2_HUMAN",37,37.1121948211721,7.20969743252263e-10,5.62690182025307e-08,0.546661852500002,"Up in D3BM",7.24973066247073,"CAPN2","CAN2_HUMAN"
0.676357272500001,12.88610053125,29.8787326024613,8.55241831702078e-09,4.68106064897196e-07,11.0721992074563,"PCKGC_HUMAN",38,36.905355544604,7.52095351583094e-10,5.81597405366412e-08,0.676357272500001,"Up in D3BM",7.23537753962763,"PCK1","PCKGC_HUMAN"
-0.767166849999999,14.4352892625,-30.9436139598562,6.66360859003164e-09,4.15142599355542e-07,11.3409586540743,"GALT2_HUMAN",36,-36.6036264124187,8.00263877425636e-10,6.06627329080408e-08,-0.767166849999999,"Up in D1C",7.21707802824649,"GALNT2","GALT2_HUMAN"
1.67486548375,10.448008418125,38.7359118658183,1.3413764557706e-09,1.43119773996081e-07,13.0398001355417,"M1IP1_HUMAN",12,36.5690655749851,8.0600057250306e-10,6.06627329080408e-08,1.67486548375,"Up in D3BM",7.21707802824649,"MID1IP1","M1IP1_HUMAN"
3.27311062975,11.107321382625,38.8405503288839,1.3157691243757e-09,1.42187409607215e-07,13.0598906545102,"F13A_HUMAN",7,36.5687472012824,8.06053634559328e-10,6.06627329080408e-08,3.27311062975,"Up in D3BM",7.21707802824649,"F13A1","F13A_HUMAN"
0.767724514999998,15.00053668,29.9103098970647,8.48829925886523e-09,4.67633166359314e-07,11.0803181855298,"AMPN_HUMAN",49,36.2580128800589,8.59778048076612e-10,6.41333554622811e-08,0.767724514999998,"Up in D3BM",7.19291603716634,"ANPEP","AMPN_HUMAN"
-1.047319175,12.27651465,-33.3308068653799,3.92242323257422e-09,2.85018150235932e-07,11.9082152111312,"ABCF2_HUMAN",27,-36.1216051589552,8.84632571009013e-10,6.54084907108331e-08,-1.047319175,"Up in D1C",7.18436587201953,"ABCF2","ABCF2_HUMAN"
-1.292260885,11.922222735,-33.0130903228675,4.19980332546443e-09,2.95001185252831e-07,11.8353595395288,"DDX21_HUMAN",43,-36.0498598771919,8.980305421147e-10,6.58217342563896e-08,-1.292260885,"Up in D1C",7.18163067919665,"DDX21","DDX21_HUMAN"
-0.76967144,11.9437863825,-32.7080020586739,4.48735926123928e-09,3.10032386991688e-07,11.7646620906484,"WDR43_HUMAN",24,-35.9129668269534,9.24236047356413e-10,6.71584969238552e-08,-0.76967144,"Up in D1C",7.17289903238182,"WDR43","WDR43_HUMAN"
0.684246540000002,12.7110283375,27.5014180257132,1.54332042827731e-08,6.90052650637638e-07,10.4327442582054,"EPIPL_HUMAN",173,35.8225654039615,9.42015594404694e-10,6.74637157278487e-08,0.684246540000002,"Up in D3BM",7.17092974266564,"EPPK1","EPIPL_HUMAN"
0.569839237500002,12.21019566125,27.760299850896,1.44378163151293e-08,6.65007397378277e-07,10.5052099418474,"SAMH1_HUMAN",37,35.8103679174693,9.44443997613732e-10,6.74637157278487e-08,0.569839237500002,"Up in D3BM",7.17092974266564,"SAMHD1","SAMH1_HUMAN"
1.2058742075,15.30654919125,32.8332812482773,4.36664937649861e-09,3.04185847888486e-07,11.7937810379259,"APOA1_HUMAN",30,35.3910262832344,1.03239841900331e-09,7.31267754099068e-08,1.2058742075,"Up in D3BM",7.13592357675434,"APOA1","APOA1_HUMAN"
-0.5402801,12.653340935,-24.6929613805998,3.31892796072052e-08,1.14721137329195e-06,9.59652364279357,"MY18A_HUMAN",121,-35.0906255031675,1.10110709655383e-09,7.73435976404352e-08,-0.5402801,"Up in D1C",7.11157563056849,"MYO18A","MY18A_HUMAN"
-0.947162152499999,11.56769657125,-41.3891873676404,8.35438555469329e-10,1.07302753185132e-07,13.5306043668827,"TXND9_HUMAN",13,-34.7602560020035,1.18270991568542e-09,8.23889411513424e-08,-0.947162152499999,"Up in D1C",7.08413107858525,"TXNDC9","TXND9_HUMAN"
0.977535964999998,13.5119646775,33.5454634451998,3.74682613353955e-09,2.83593793838515e-07,11.957001540155,"QORX_HUMAN",20,34.7046306666915,1.1971117314729e-09,8.27086457752873e-08,0.977535964999998,"Up in D3BM",7.08244909000923,"TP53I3","QORX_HUMAN"
-0.94733643725,10.350554586375,-29.963089686765,8.38234548349507e-09,4.64834145265657e-07,11.0938678336392,"RPA1_HUMAN",68,-34.6291804560173,1.21696437042677e-09,8.29254434393297e-08,-0.94733643725,"Up in D1C",7.08131219743599,"POLR1A","RPA1_HUMAN"
1.32227468575,10.332445622125,34.3588323487371,3.15804850213398e-09,2.53516103090355e-07,12.1387451003283,"DPTOR_HUMAN",17,34.6180446952091,1.21992584962355e-09,8.29254434393297e-08,1.32227468575,"Up in D3BM",7.08131219743599,"DEPTOR","DPTOR_HUMAN"
-0.845293283749998,10.170976758125,-29.6453670338717,9.04374649191693e-09,4.91804768905599e-07,11.0119068123737,"ANKL2_HUMAN",45,-34.4662928905068,1.26110631976586e-09,8.47583657626045e-08,-0.845293283749998,"Up in D1C",7.07181742557055,"ANKLE2","ANKL2_HUMAN"
-1.1235337275,11.61260318875,-32.235382613413,4.97822126342958e-09,3.35691416235583e-07,11.6536860847593,"ZN622_HUMAN",26,-34.4450287517957,1.26700131523172e-09,8.47583657626045e-08,-1.1235337275,"Up in D1C",7.07181742557055,"ZNF622","ZN622_HUMAN"
-1.260018348,9.530241251,-33.5008714247736,3.78255485342477e-09,2.83593793838515e-07,11.9468955465092,"AJUBA_HUMAN",19,-34.3332728048813,1.29849996025972e-09,8.61815446065293e-08,-1.260018348,"Up in D1C",7.06458572644537,"AJUBA","AJUBA_HUMAN"
2.5996577725,11.92568337875,33.0543092892326,4.16258614387795e-09,2.94844021905439e-07,11.8448554223308,"ATTY_HUMAN",25,34.2349783836529,1.32693785839882e-09,8.73809313159658e-08,2.5996577725,"Up in D3BM",7.05858333084149,"TAT","ATTY_HUMAN"
-1.06565570975,10.071895600125,-30.7691583456408,6.93761922027379e-09,4.23747771070202e-07,11.2976273717766,"URGCP_HUMAN",42,-34.1589823330682,1.34940766461239e-09,8.81717612792083e-08,-1.06565570975,"Up in D1C",7.05467048385101,"URGCP","URGCP_HUMAN"
1.7118697175,11.14039230375,33.4195342816476,3.84872883987274e-09,2.84569608695503e-07,11.9284232060903,"ASM3A_HUMAN",17,33.980758105473,1.40381112907695e-09,9.03502503343974e-08,1.7118697175,"Up in D3BM",7.04407063979705,"SMPDL3A","ASM3A_HUMAN"
-1.6204056725,11.02587699875,-33.7101461648201,3.61816629502027e-09,2.82384478710425e-07,11.9941944117935,"IMA1_HUMAN",16,-33.9795576632851,1.40418588133896e-09,9.03502503343974e-08,-1.6204056725,"Up in D1C",7.04407063979705,"KPNA2","IMA1_HUMAN"
-0.997363562500002,10.82190275125,-37.036265127437,1.84821755313191e-09,1.79064663854585e-07,12.7044146074581,"ABHD4_HUMAN",14,-33.8778005583922,1.43636739804e-09,9.13924335295178e-08,-0.997363562500002,"Up in D1C",7.03908975845001,"ABHD4","ABHD4_HUMAN"
1.144618035,14.8461661325,32.3445221164351,4.85965703113337e-09,3.31228985689402e-07,11.6794724567039,"ANX13_HUMAN",22,33.8600433961353,1.44206829510332e-09,9.13924335295178e-08,1.144618035,"Up in D3BM",7.03908975845001,"ANXA13","ANX13_HUMAN"
-0.403074502499997,13.01954329125,-21.9250219013728,7.71176289612394e-08,2.04147768353776e-06,8.66853794712803,"DTX3L_HUMAN",49,-33.4251766959173,1.58999484903885e-09,1.00015422257824e-07,-0.403074502499997,"Non-significant",6.99993302714951,"DTX3L","DTX3L_HUMAN"
-0.636043547000003,10.0382857315,-28.3257026167681,1.25076828084279e-08,6.30448099245537e-07,10.6609879373879,"CRNL1_HUMAN",30,-33.3613656244565,1.61311244968231e-09,1.0071796176572e-07,-0.636043547000003,"Up in D1C",6.99689307164977,"CRNKL1","CRNL1_HUMAN"
-0.894715304999998,12.8423385625,-31.7763416563908,5.51431721575576e-09,3.63126404778166e-07,11.544162287809,"NOLC1_HUMAN",21,-33.26748238827,1.64781891737575e-09,1.0212842393059e-07,-0.894715304999998,"Up in D1C",6.99085337017326,"NOLC1","NOLC1_HUMAN"
3.377408145,9.3975746025,33.2001974470432,4.03384579341893e-09,2.90609283698531e-07,11.8783591081097,"MIME_HUMAN",10,33.2102099339473,1.66940559412328e-09,1.02711093086606e-07,3.377408145,"Up in D3BM",6.98838264884546,"OGN","MIME_HUMAN"
0.649549010000001,13.2270762925,25.8012707358603,2.42961632825941e-08,8.9488385161032e-07,9.93799419824899,"MPRI_HUMAN",109,33.0726013199752,1.72259150812303e-09,1.05215390014268e-07,0.649549010000001,"Up in D3BM",6.97792073062501,"IGF2R","MPRI_HUMAN"
0.620584727500002,14.66080367375,26.6791504237115,1.91528112943292e-08,7.83684691261654e-07,10.1976490713781,"PLOD2_HUMAN",41,32.9752407389866,1.76137918553197e-09,1.06810540682366e-07,0.620584727500002,"Up in D3BM",6.97138588649941,"PLOD2","PLOD2_HUMAN"
-0.669104577500002,12.56583380625,-27.8762511478761,1.40158347746186e-08,6.63704895029551e-07,10.5374323952068,"HEM1_HUMAN",32,-32.6389882199641,1.90313726246153e-09,1.14582457037773e-07,-0.669104577500002,"Up in D1C",6.94088186923507,"ALAS1","HEM1_HUMAN"
-1.2471401695,10.49054873025,-33.856528209519,3.50801362178216e-09,2.76346231943942e-07,12.027084110711,"FADS3_HUMAN",14,-32.6043420833619,1.91846250050332e-09,1.14685960402429e-07,-1.2471401695,"Up in D1C",6.94048974419941,"FADS3","FADS3_HUMAN"
0.882824422500001,10.64465403625,30.5413654787794,7.31492807552882e-09,4.34207948934031e-07,11.2406417057885,"CHIO_HUMAN",23,32.5277083712584,1.95285860559999e-09,1.15235532713996e-07,0.882824422500001,"Up in D3BM",6.93841358617144,"CHN2","CHIO_HUMAN"
0.837989332499998,17.63029933125,28.1641623553955,1.30273992758816e-08,6.42151745593019e-07,10.6168240664499,"GATM_HUMAN",48,32.5229915648045,1.9549983601971e-09,1.15235532713996e-07,0.837989332499998,"Up in D3BM",6.93841358617144,"GATM","GATM_HUMAN"
-0.653993609999995,11.8666861075,-27.3605987816367,1.60073247011511e-08,6.99097097958562e-07,10.3930192895618,"BOP1_HUMAN",34,-32.4429320665612,1.99172435465689e-09,1.16585031843076e-07,-0.653993609999995,"Up in D1C",6.93335720433891,"BOP1","BOP1_HUMAN"
-1.2162723575,11.04149174875,-30.1711893163935,7.97901096015275e-09,4.50188772608753e-07,11.1470392046018,"IP3KC_HUMAN",29,-32.18497684659,2.11547093270438e-09,1.22974513736312e-07,-1.2162723575,"Up in D1C",6.91018488604494,"ITPKC","IP3KC_HUMAN"
0.833312987500001,14.16112852125,30.3193311950092,7.70533745956429e-09,4.44851297579914e-07,11.1846478783974,"GLNA_HUMAN",22,32.1082152707471,2.15395673274779e-09,1.24354118495419e-07,0.833312987500001,"Up in D3BM",6.90533982671721,"GLUL","GLNA_HUMAN"
1.32452154,11.86250472,47.8104250104396,2.97806966620169e-10,6.31524486474683e-08,14.5777471628051,"ESPN_HUMAN",8,31.9617604857404,2.22960118585151e-09,1.26981940714163e-07,1.32452154,"Up in D3BM",6.89625803972023,"ESPN","ESPN_HUMAN"
-1.0691306575,11.30768644875,-30.9211239069224,6.69823152359161e-09,4.15142599355542e-07,11.3353876197429,"DCA13_HUMAN",20,-31.9410767157535,2.2405245696301e-09,1.26981940714163e-07,-1.0691306575,"Up in D1C",6.89625803972023,"DCAF13","DCA13_HUMAN"
2.68741536125,9.412112116875,30.6492262992023,7.13343388105086e-09,4.26437689243814e-07,11.2676823733864,"NID1_HUMAN",42,31.8949572221396,2.26509948758492e-09,1.26981940714163e-07,2.68741536125,"Up in D3BM",6.89625803972023,"NID1","NID1_HUMAN"
-0.814463134999999,10.899093865,-28.168209487927,1.30140820565675e-08,6.42151745593019e-07,10.6179338441109,"DDX27_HUMAN",35,-31.8941707078007,2.26552121921335e-09,1.26981940714163e-07,-0.814463134999999,"Up in D1C",6.89625803972023,"DDX27","DDX27_HUMAN"
0.774980782500002,16.29316222625,27.2750442372873,1.63679891430209e-08,7.09017173714613e-07,10.3687775854417,"KPYM_HUMAN",47,31.8480329637109,2.29041650139376e-09,1.26981940714163e-07,0.774980782500002,"Up in D3BM",6.89625803972023,"PKM","KPYM_HUMAN"
-1.1089024525,10.93784499125,-31.3787675116758,6.03221365919309e-09,3.90026014404894e-07,11.4478850732614,"TTC4_HUMAN",18,-31.8385088834598,2.29559399335323e-09,1.26981940714163e-07,-1.1089024525,"Up in D1C",6.89625803972023,"TTC4","TTC4_HUMAN"
0.640517000000001,15.3020962475,29.0897107255696,1.03485020180973e-08,5.45172021940887e-07,10.8662495035206,"SCRB2_HUMAN",23,31.8083675764442,2.31206686282432e-09,1.26981940714163e-07,0.640517000000001,"Up in D3BM",6.89625803972023,"SCARB2","SCRB2_HUMAN"
-1.175626755,11.202711105,-30.4548069768019,7.46438483203021e-09,4.36925692702657e-07,11.2188659349247,"BYST_HUMAN",22,-31.7939515536355,2.31999274765467e-09,1.26981940714163e-07,-1.175626755,"Up in D1C",6.89625803972023,"BYSL","BYST_HUMAN"
-0.907669064999999,10.68052435,-28.2576393229542,1.27237280412924e-08,6.34605347100911e-07,10.6424130537108,"BMS1_HUMAN",40,-31.6935025137947,2.37607990181771e-09,1.29212758015622e-07,-0.907669064999999,"Up in D1C",6.88869460350627,"BMS1","BMS1_HUMAN"
-1.0491116025,11.74071753125,-29.4563358938849,9.46536643512135e-09,5.04959327098974e-07,10.9626895975583,"PESC_HUMAN",28,-31.6549105660887,2.39803467803652e-09,1.29570732699807e-07,-1.0491116025,"Up in D1C",6.88749308536664,"PES1","PESC_HUMAN"
-1.21016478525,10.155832409875,-33.4881026286557,3.79285699895548e-09,2.83593793838515e-07,11.9439989596741,"DOHH_HUMAN",13,-31.4464146290894,2.5206876857908e-09,1.35330423589367e-07,-1.21016478525,"Up in D1C",6.86860455882227,"DOHH","DOHH_HUMAN"
1.0655782225,11.99221527625,36.1257631344675,2.20775419355903e-09,1.97969788271373e-07,12.5174068066864,"GELS_HUMAN",12,31.3676664648763,2.56884663630789e-09,1.36060494604106e-07,1.0655782225,"Up in D3BM",6.86626795463487,"GSN","GELS_HUMAN"
0.670560362500005,16.53034567875,26.8121729483449,1.84871891407153e-08,7.62784034288564e-07,10.2362010396137,"ALDOC_HUMAN",34,31.3514725592284,2.5788785920476e-09,1.36060494604106e-07,0.670560362500005,"Up in D3BM",6.86626795463487,"ALDOC","ALDOC_HUMAN"
-0.798825265000001,12.3491697325,-28.8642961067417,1.09379462430062e-08,5.69110795569751e-07,10.8062994519017,"ATX10_HUMAN",25,-31.3453034075973,2.58271196306287e-09,1.36060494604106e-07,-0.798825265000001,"Up in D1C",6.86626795463487,"ATXN10","ATX10_HUMAN"
1.3711216425,13.93836224125,31.1468319784827,6.35982945830267e-09,4.00185602664669e-07,11.3910976280547,"FBX2_HUMAN",16,31.2735031564315,2.62780411581077e-09,1.37576154609745e-07,1.3711216425,"Up in D3BM",6.86145683367918,"FBXO2","FBX2_HUMAN"
2.319819688,9.838703036,30.191817328323,7.94024819289276e-09,4.50188772608753e-07,11.1522880744581,"QSOX1_HUMAN",23,31.2190824547575,2.66257485254391e-09,1.38536070568473e-07,2.319819688,"Up in D3BM",6.85843713483568,"QSOX1","QSOX1_HUMAN"
2.5157997625,13.99178016375,31.2942206472021,6.14936099781666e-09,3.92673968565126e-07,11.4272380506347,"SCD_HUMAN",11,31.1117392515966,2.73269500223573e-09,1.41312185115613e-07,2.5157997625,"Up in D3BM",6.8498203880431,"SCD","SCD_HUMAN"
4.02481973175,9.785657704125,30.7021312239541,7.0462899393567e-09,4.24734436231182e-07,11.28090760936,"TSP4_HUMAN",10,31.0549361742648,2.77064395167387e-09,1.42400962613775e-07,4.02481973175,"Up in D3BM",6.84648707490957,"THBS4","TSP4_HUMAN"
3.4909420015,7.62824678425,30.2534181380482,7.82576199507672e-09,4.48730257527222e-07,11.1679393773652,"TGFB1_HUMAN",14,30.9128013670257,2.86823991231645e-09,1.46523601338881e-07,3.4909420015,"Up in D3BM",6.83409241554406,"TGFB1","TGFB1_HUMAN"
-0.6271317,10.41731012,-29.5924098802268,9.1596678146406e-09,4.94915641087216e-07,10.9981530073901,"MTRR_HUMAN",20,-30.7591301840518,2.97815566236417e-09,1.51222133000407e-07,-0.6271317,"Up in D1C",6.82038464047183,"MTRR","MTRR_HUMAN"
-0.709966185000003,11.722640515,-25.5505684605259,2.60419138225516e-08,9.38065348761912e-07,9.86212370301132,"AKA12_HUMAN",65,-30.6663853308149,3.04679425145221e-09,1.5378101045204e-07,-0.709966185000003,"Up in D1C",6.81309728979508,"AKAP12","AKA12_HUMAN"
-0.496464490000001,10.7827001825,-22.6236309063008,6.17521189082501e-08,1.73502870092547e-06,8.91375642968292,"PDS5A_HUMAN",63,-30.587759866394,3.10638639574728e-09,1.55855541248535e-07,-0.496464490000001,"Non-significant",6.80727775231637,"PDS5A","PDS5A_HUMAN"
-0.689155102499999,13.75314378875,-26.5069126440245,2.00555678936868e-08,8.04992294170886e-07,10.1474271196634,"RAGP1_HUMAN",33,-30.5277470504154,3.15275890222678e-09,1.57246182170825e-07,-0.689155102499999,"Up in D1C",6.80341989012607,"RANGAP1","RAGP1_HUMAN"
0.7475690825,11.70362877875,27.598572802771,1.50507640815791e-08,6.82058550772204e-07,10.4600249034978,"CAP2_HUMAN",27,30.488449843698,3.18354821106416e-09,1.57847811006234e-07,0.7475690825,"Up in D3BM",6.80176143641671,"CAP2","CAP2_HUMAN"
-0.84747195375,10.168362260625,-27.715520312587,1.46046390314502e-08,6.69035339109204e-07,10.492727237464,"P66A_HUMAN",29,-30.4117351678718,3.24463875798169e-09,1.59814620266183e-07,-0.84747195375,"Up in D1C",6.79638349279122,"GATAD2A","P66A_HUMAN"
-1.0936327025,17.15678501125,-31.1453758446014,6.36194931273765e-09,4.00185602664669e-07,11.3907396409898,"A1AG1_HUMAN",15,-30.3811056734974,3.26939946187565e-09,1.59814620266183e-07,-1.0936327025,"Up in D1C",6.79638349279122,"ORM1","A1AG1_HUMAN"
0.874787807499999,11.49795842125,26.8807035050576,1.81545741987067e-08,7.5754903921237e-07,10.2559828701107,"PRG4_HUMAN",47,30.3679548438155,3.28009601447973e-09,1.59814620266183e-07,0.874787807499999,"Up in D3BM",6.79638349279122,"PRG4","PRG4_HUMAN"
1.347697975,11.9248217325,29.2193705683743,1.00258699489092e-08,5.31497218863875e-07,10.9005059760696,"PDCD4_HUMAN",21,30.2618970459189,3.36782179248984e-09,1.63145803959177e-07,1.347697975,"Up in D3BM",6.78742409160218,"PDCD4","PDCD4_HUMAN"
-1.02585745,10.688438175,-27.7973496760351,1.43014284806019e-08,6.65007397378277e-07,10.5155216174037,"TSR1_HUMAN",32,-30.091872067269,3.51405017739641e-09,1.68590063290998e-07,-1.02585745,"Up in D1C",6.7731680263012,"TSR1","TSR1_HUMAN"
-1.99906635275,9.334011316125,-32.0936958482001,5.13708828362194e-09,3.43654897957535e-07,11.6200653874552,"TR10A_HUMAN",9,-30.0750032848241,3.52894529914328e-09,1.68590063290998e-07,-1.99906635275,"Up in D1C",6.7731680263012,"TNFRSF10A","TR10A_HUMAN"
-0.916503904999999,10.6035723675,-27.2669239860068,1.64026988817593e-08,7.09017173714613e-07,10.3664725097082,"UT14A_HUMAN",35,-30.0622978550474,3.54021131836596e-09,1.68590063290998e-07,-0.916503904999999,"Up in D1C",6.7731680263012,"UTP14A","UT14A_HUMAN"
0.707516669999999,12.2234325425,30.0355172480321,8.23939092488731e-09,4.59932623217716e-07,11.1124192441293,"ACMSD_HUMAN",18,29.9554007250018,3.63662506396562e-09,1.71518661955319e-07,0.707516669999999,"Up in D3BM",6.76568861997524,"ACMSD","ACMSD_HUMAN"
-0.722757339249998,9.913463115375,-26.5291582094297,1.99362908264058e-08,8.04033470697486e-07,10.1539330647982,"SH3B4_HUMAN",31,-29.949093267676,3.64240603748987e-09,1.71518661955319e-07,-0.722757339249998,"Up in D1C",6.76568861997524,"SH3BP4","SH3B4_HUMAN"
-0.858968496999999,9.979483724,-26.5938285640689,1.95940983200142e-08,7.96552500085322e-07,10.172813709082,"WDR6_HUMAN",38,-29.6894495748748,3.88964327410769e-09,1.82143350874743e-07,-0.858968496999999,"Up in D1C",6.7395866780104,"WDR6","WDR6_HUMAN"
-0.741345167499999,12.32284224125,-25.9865425547701,2.30914631887053e-08,8.80714675192745e-07,9.99356442841183,"MX1_HUMAN",35,-29.508672360227,4.07298914383308e-09,1.8967527896889e-07,-0.741345167499999,"Up in D1C",6.72198926851572,"MX1","MX1_HUMAN"
-0.63841105,11.0879731175,-24.6204506110002,3.38896229623555e-08,1.14721137329195e-06,9.57362429886523,"TBL3_HUMAN",40,-29.1128924644084,4.50953600483079e-09,2.08850983432521e-07,-0.63841105,"Up in D1C",6.68016347539857,"TBL3","TBL3_HUMAN"
-0.518367290000004,13.4277076725,-23.2622870966994,5.06922449000723e-08,1.52058694755413e-06,9.13118212340427,"IPO7_HUMAN",39,-29.0780569451312,4.55042701190638e-09,2.09593165482835e-07,-0.518367290000004,"Up in D1C",6.67862288314578,"IPO7","IPO7_HUMAN"
