"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.215707126851679,19.8385594436993,6.00378255941078,0.000485329708502155,0.0271606189768913,0.335612571624353,"S38AA_HUMAN",27,6.63611375024029,0.000117453349996139,0.00896579136286129,-0.215707126851676,"Non-significant",2.04741137153897,"SLC38A10","Solute carrier family 38 member 10","S38AA_HUMAN"
-0.197105495690973,18.7661203478359,-6.08723343681037,0.000445895425262206,0.0263834055862773,0.422863951996971,"SCYL2_HUMAN",24,-6.64397604482207,0.000116439009504092,0.00896579136286129,0.197105495690973,"Non-significant",2.04741137153897,"SCYL2","SCY1-like protein 2","SCYL2_HUMAN"
0.17347004669227,19.5348789236149,6.6926135247188,0.000246976739535713,0.0196753267603983,1.02781791819457,"ISM2_HUMAN",16,6.58327245347645,0.000124527242166274,0.00934891618069809,-0.173470046692266,"Non-significant",2.029238733943,"ISM2","Isthmin-2","ISM2_HUMAN"
-0.234138916376811,19.8095607720961,-6.24302568937077,0.000381487072254393,0.0238082504782759,0.583196125141451,"FKBP9_HUMAN",16,-6.47063340312124,0.000141217228318662,0.010302607808027,0.234138916376814,"Non-significant",1.98705283225727,"FKBP9","Peptidyl-prolyl cis-trans isomerase FKBP9","FKBP9_HUMAN"
0.190948756245408,19.8139145774463,6.31209197342042,0.000356315017792176,0.0234697307002356,0.653225416534719,"HGS_HUMAN",17,6.45864756803789,0.000143132763875482,0.010302607808027,-0.190948756245408,"Non-significant",1.98705283225727,"HGS","Hepatocyte growth factor-regulated tyrosine kinase substrate","HGS_HUMAN"
0.290146466669654,24.2813398416112,5.93371598096328,0.000521456957519089,0.0275819127075627,0.261607332956031,"RNT2_HUMAN",23,6.46438606135626,0.000142212128815016,0.010302607808027,-0.290146466669654,"Non-significant",1.98705283225727,"RNASET2","Ribonuclease T2","RNT2_HUMAN"
0.550326579427026,21.5597939188406,6.89291991433325,0.000204919583051984,0.0182453724671198,1.2176030340684,"ROMO1_HUMAN",5,6.46526016801903,0.00014207246483188,0.010302607808027,-0.550326579427026,"Up in B",1.98705283225727,"ROMO1","Reactive oxygen species modulator 1","ROMO1_HUMAN"
-0.134867519140954,19.1755785433347,-5.44532969793818,0.000874859409777151,0.0335619142805718,-0.273713318419198,"CLU_HUMAN",36,-6.43065237896092,0.000147718694782453,0.0105242033364397,0.134867519140958,"Non-significant",1.97781076957145,"CLUH","Clustered mitochondria protein homolog","CLU_HUMAN"
0.176808483267564,19.2952763676051,5.57244982584213,0.000762387297609011,0.0313116947759183,-0.131039671301601,"IGF1R_HUMAN",39,6.42040282610503,0.000149437740687903,0.0105391343988176,-0.17680848326756,"Non-significant",1.97719505717418,"IGF1R","Insulin-like growth factor 1 receptor","IGF1R_HUMAN"
-0.119231816534718,21.3751865495759,-5.88059023964246,0.000550850325594395,0.0281804624924946,0.205036159631836,"KHK_HUMAN",24,-6.4044587408745,0.000152155583438069,0.010623502835646,0.119231816534718,"Non-significant",1.97373226184539,"KHK","Ketohexokinase","KHK_HUMAN"
-1.7719733503812,17.3809581983016,-6.25622498236521,0.000376526758201992,0.0238082504782759,0.596628905684917,"AK1C4_HUMAN",2,-6.32808797018339,0.000165946690617297,0.0110428142925228,1.7719733503812,"Up in C",1.95692023132101,"AKR1C4","Aldo-keto reductase family 1 member C4","AK1C4_HUMAN"
-0.101775454869518,20.1586075459889,-4.71805715683954,0.00200509378952172,0.0466553845198051,-1.13695710611294,"CKAP5_HUMAN",65,-6.33070539795489,0.00016545200358448,0.0110428142925228,0.101775454869514,"Non-significant",1.95692023132101,"CKAP5","Cytoskeleton-associated protein 5","CKAP5_HUMAN"
-0.130064311779861,21.2993416501084,-5.0942367467719,0.00129375028598457,0.0395492662115825,-0.680331110504846,"ECHP_HUMAN",56,-6.3081343096736,0.000169771536825353,0.0110428142925228,0.130064311779865,"Non-significant",1.95692023132101,"EHHADH","Peroxisomal bifunctional enzyme","ECHP_HUMAN"
0.162863541570623,21.453736469141,5.64981094600066,0.00070186023210473,0.0300637309236517,-0.0453752395109053,"FSCN1_HUMAN",29,6.35162563269553,0.000161555660737621,0.0110428142925228,-0.16286354157063,"Non-significant",1.95692023132101,"FSCN1","Fascin","FSCN1_HUMAN"
0.831595372379041,23.5638329369056,5.91187559421662,0.000533323750748463,0.0277885554307893,0.23839862214416,"H15_HUMAN",7,6.29121566544597,0.000173090270020086,0.0110428142925228,-0.831595372379052,"Up in B",1.95692023132101,"H1-5","Histone H1.5","H15_HUMAN"
-0.21043166659274,21.3741346000332,-6.34241277493043,0.000345855016389791,0.0234349730933506,0.683767739740593,"HNF4A_HUMAN",14,-6.3003457667687,0.0001712905919096,0.0110428142925228,0.210431666592747,"Non-significant",1.95692023132101,"HNF4A","Hepatocyte nuclear factor 4-alpha","HNF4A_HUMAN"
-0.128937702200641,20.7739337206607,-5.37168670286197,0.000948377754864996,0.0349125735340353,-0.357463610324938,"IPO7_HUMAN",33,-6.27885934712562,0.00017555892100688,0.0110428142925228,0.128937702200638,"Non-significant",1.95692023132101,"IPO7","Importin-7","IPO7_HUMAN"
-0.392401087722867,18.6570554235211,-5.88871471252975,0.000546237951679502,0.0281804624924946,0.213713312237512,"LRC8E_HUMAN",15,-6.30203906967422,0.000170959073688834,0.0110428142925228,0.39240108772287,"Non-significant",1.95692023132101,"LRRC8E","Volume-regulated anion channel subunit LRRC8E","LRC8E_HUMAN"
0.811382625078739,17.7954945507667,6.99127953942703,0.000187254391262359,0.0179097282163532,1.30899072755837,"RAD1_HUMAN",3,6.27942480738322,0.000175445110974334,0.0110428142925228,-0.811382625078732,"Up in B",1.95692023132101,"RAD1","Cell cycle checkpoint protein RAD1","RAD1_HUMAN"
0.104920926112825,22.364423360493,4.56671218901082,0.00240535520243698,0.0507377342097129,-1.32687522108552,"SPTN1_HUMAN",244,6.33363636746381,0.00016489997323284,0.0110428142925228,-0.104920926112825,"Non-significant",1.95692023132101,"SPTAN1","Spectrin alpha chain, non-erythrocytic 1","SPTN1_HUMAN"
0.2370387150768,20.3561808914475,5.84081594184509,0.000574066215368701,0.0281804624924946,0.162421324790469,"ZCHC3_HUMAN",21,6.29737924229385,0.000171873081490812,0.0110428142925228,-0.2370387150768,"Non-significant",1.95692023132101,"ZCCHC3","Zinc finger CCHC domain-containing protein 3","ZCHC3_HUMAN"
-0.121554968669759,21.008287156725,-5.75404788627384,0.00062859119232515,0.0283636415249725,0.0686751544966544,"GMDS_HUMAN",24,-6.26841132064773,0.000177676397394431,0.0110649378360444,0.121554968669763,"Non-significant",1.95605102164081,"GMDS","GDP-mannose 4,6 dehydratase","GMDS_HUMAN"
-0.372867741508781,21.8398822470739,-5.97109983340063,0.000501821805789025,0.0271606189768913,0.301178013728759,"REEP6_HUMAN",12,-6.26155951856562,0.000179080202731742,0.0110649378360444,0.372867741508784,"Non-significant",1.95605102164081,"REEP6","Receptor expression-enhancing protein 6","REEP6_HUMAN"
-0.179561932001256,20.2901201350736,-5.83699741270248,0.000576351806546559,0.0281804624924946,0.158318283691194,"GLYC_HUMAN",21,-6.23138060356973,0.000185409407623606,0.0111597283105863,0.179561932001256,"Non-significant",1.9523463783957,"SHMT1","Serine hydroxymethyltransferase, cytosolic","GLYC_HUMAN"
0.237911573306835,19.6730026623781,9.32100489121748,2.8441621065832e-05,0.00786326490010058,3.16948887429185,"SMN_HUMAN",7,6.23689707731318,0.00018423443406482,0.0111597283105863,-0.237911573306839,"Non-significant",1.9523463783957,"SMN2","Survival motor neuron protein","SMN_HUMAN"
0.168851444996445,20.0388273371585,5.81519337372664,0.00058959848030829,0.028195730065154,0.134849930511993,"SPIT1_HUMAN",22,6.24647624161349,0.000182213442620835,0.0111597283105863,-0.168851444996445,"Non-significant",1.9523463783957,"SPINT1","Kunitz-type protease inhibitor 1","SPIT1_HUMAN"
0.387600010352376,18.7884749454881,6.50219211756826,0.000296105526797555,0.0213134926608302,0.842710939884586,"SAMC_HUMAN",7,6.21916555937935,0.00018804041685598,0.0112213520554569,-0.387600010352376,"Non-significant",1.94995481198827,"SLC25A26","Mitochondrial S-adenosylmethionine carrier protein","SAMC_HUMAN"
-0.0897835456458225,23.2265136491706,-4.42548702194055,0.00285926926176307,0.0552075716215866,-1.50731644126503,"HYOU1_HUMAN",70,-6.21093599162533,0.000189836008439349,0.0112325000925723,0.0897835456458225,"Non-significant",1.94952356915571,"HYOU1","Hypoxia up-regulated protein 1","HYOU1_HUMAN"
-0.409218466979702,23.0193037860022,-5.86672692024534,0.000558821284240269,0.0281804624924946,0.190208217507218,"CYC_HUMAN",12,-6.20125597485939,0.000191972115120613,0.0112576064485822,0.409218466979702,"Non-significant",1.94855393778601,"CYCS;cRAP-CYCS","Cytochrome c","CYC_HUMAN"
0.220714706616135,18.6978710180623,5.82118893515538,0.000585922482401324,0.028195730065154,0.141309882773199,"SEM3B_HUMAN",19,6.18730343908872,0.000195097447762595,0.0112576064485822,-0.220714706616139,"Non-significant",1.94855393778601,"SEMA3B","Semaphorin-3B","SEM3B_HUMAN"
0.149225107836294,21.1465452714214,5.24997187856819,0.00108539675205623,0.0379629578021336,-0.497666421041059,"UBP11_HUMAN",43,6.1941351745415,0.000193560257933177,0.0112576064485822,-0.149225107836294,"Non-significant",1.94855393778601,"USP11","Ubiquitin carboxyl-terminal hydrolase 11","UBP11_HUMAN"
-0.13005987858309,21.5789755424252,-5.53911422992917,0.000790240439914696,0.0318928251530891,-0.168223386568475,"5MP2_HUMAN",26,-6.16158161071851,0.000201005957516764,0.0114677638438068,0.130059878583086,"Non-significant",1.94052125907989,"BZW1","eIF5-mimic protein 2","5MP2_HUMAN"
-0.272418229883012,18.9709521263139,-5.73552486235549,0.000640963846946821,0.0283636415249725,0.0485228212764701,"CP17A_HUMAN",19,-6.15723124084285,0.000202024484787774,0.0114677638438068,0.272418229883005,"Non-significant",1.94052125907989,"CYP17A1","Steroid 17-alpha-hydroxylase/17,20 lyase","CP17A_HUMAN"
0.138918265749428,22.7279304438706,5.12023255021852,0.00125608776518551,0.0393113484499949,-0.649582826355934,"ADRO_HUMAN",44,6.10507634628966,0.000214684660815288,0.0117418401375831,-0.138918265749425,"Non-significant",1.93026383673626,"FDXR","NADPH:adrenodoxin oxidoreductase, mitochondrial","ADRO_HUMAN"
-0.211612502912992,21.2922584659248,-5.64249321195838,0.000707350388196188,0.0301141488438158,-0.0534410212436756,"FMO5_HUMAN",22,-6.10287921048948,0.000215236707185499,0.0117418401375831,0.211612502912992,"Non-significant",1.93026383673626,"FMO5","Flavin-containing monooxygenase 5","FMO5_HUMAN"
0.255365251838569,17.8744924109994,7.17666880219559,0.000158410811033495,0.0167869357517234,1.47808560023883,"ITA3_HUMAN",8,6.11367333862994,0.000212539434254399,0.0117418401375831,-0.255365251838573,"Non-significant",1.93026383673626,"ITGA3","Integrin alpha-3","ITA3_HUMAN"
0.384627095439537,19.6614474736409,5.84015101753046,0.000574463480478634,0.0281804624924946,0.161707007100835,"S2540_HUMAN",11,6.10278082543389,0.000215261463421747,0.0117418401375831,-0.38462709543953,"Non-significant",1.93026383673626,"SLC25A40","Mitochondrial glutathione transporter SLC25A40","S2540_HUMAN"
3.46773777670129,16.817761981613,5.70451692264032,0.00066228739827089,0.028900566342046,0.0146768099414123,"WRN_HUMAN",2,6.12457618897131,0.000209852462254578,0.0117418401375831,-3.46773777670129,"Up in B",1.93026383673626,"WRN","Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN","WRN_HUMAN"
0.108047939549461,22.6216329685479,4.50197756520959,0.0026027573037784,0.0526737724492197,-1.40919992492957,"SPTB2_HUMAN",213,6.08449011607473,0.000219918419910269,0.0119028713783992,-0.108047939549458,"Non-significant",1.9243482593327,"SPTBN1","Spectrin beta chain, non-erythrocytic 1","SPTB2_HUMAN"
-0.241628371602317,18.4737490814759,-5.42699655907984,0.000892550883470901,0.0338819548484179,-0.294487027744867,"HECD1_HUMAN",37,-6.07514425819067,0.000222340367944247,0.0119413880691287,0.241628371602314,"Non-significant",1.92294518780253,"HECTD1","E3 ubiquitin-protein ligase HECTD1","HECD1_HUMAN"
-0.61531215146454,17.7699227707528,-8.0748867872635,7.37161854712563e-05,0.0119694513246584,2.24247169032458,"HEM4_HUMAN",3,-6.06817215811886,0.000224166149845071,0.0119475424291472,0.615312151464536,"Up in C",1.92272141850026,"UROS","Uroporphyrinogen-III synthase","HEM4_HUMAN"
-0.222290200319428,20.2897059844426,-5.73420109034328,0.000641858401739568,0.0283636415249725,0.0470807193184566,"CP51A_HUMAN",18,-6.06059421543447,0.000226169186971183,0.0119629792684303,0.222290200319428,"Non-significant",1.92216064988677,"CYP51A1","Lanosterol 14-alpha demethylase","CP51A_HUMAN"
0.202014865675658,22.7420924290419,6.22430508338809,0.000388647969157916,0.0238586458485982,0.5641041277908,"LEG1_HUMAN",13,6.04686256434824,0.00022984882191676,0.0120221353182181,-0.202014865675654,"Non-significant",1.9200183880273,"LGALS1","Galectin-1","LEG1_HUMAN"
-0.686679731577357,20.2403110613653,-7.26012916192506,0.000147081423049263,0.0167235060177264,1.55289060792186,"Q59FN2_HUMAN",3,-6.04360493934031,0.00023073132807809,0.0120221353182181,0.686679731577364,"Up in C",1.9200183880273,NA,"non-specific serine/threonine protein kinase (Fragment)","Q59FN2_HUMAN"
0.247275234340226,23.1932794116551,7.15114521906968,0.000162068668139375,0.0167869357517234,1.45504671881899,"CX6B1_HUMAN",8,6.02266762017873,0.000236492484471604,0.0122310409376351,-0.247275234340229,"Non-significant",1.91253658023001,"COX6B1","Cytochrome c oxidase subunit 6B1","CX6B1_HUMAN"
-0.118658977915874,20.5318917722277,-5.21460324155753,0.00112922834235854,0.0382731664385793,-0.538826966283422,"STIM1_HUMAN",30,-6.01574032519122,0.000238433071483983,0.0122407331257439,0.118658977915874,"Non-significant",1.91219257051315,"STIM1","Stromal interaction molecule 1","STIM1_HUMAN"
-0.256794949091933,20.9103417691025,-5.73500871347315,0.000641312475546554,0.0283636415249725,0.0479605646371724,"ANGT_HUMAN",15,-5.98912913369163,0.000246051237311564,0.0125396331307251,0.25679494909193,"Non-significant",1.9017151693771,"AGT","Angiotensinogen","ANGT_HUMAN"
-0.150211663890406,19.3059940494667,-5.13206236445271,0.00123935204203565,0.0393113484499949,-0.635624559276296,"DI3L2_HUMAN",37,-5.93913280599039,0.000261093178298362,0.0126604729035603,0.150211663890406,"Non-significant",1.8975500719197,"DIS3L2","DIS3-like exonuclease 2","DI3L2_HUMAN"
0.0844931086662868,24.2273335613278,4.22513272555676,0.0036725762705702,0.0613292494072261,-1.76861572569808,"LMNA_HUMAN",67,5.94791812789434,0.000258378889667503,0.0126604729035603,-0.0844931086662939,"Non-significant",1.8975500719197,"LMNA","Prelamin-A/C","LMNA_HUMAN"
0.181613062018435,19.8356885781963,5.98976642331017,0.000492327218870968,0.0271606189768913,0.320863389535975,"NAGPA_HUMAN",15,5.95631544839399,0.000255813257924629,0.0126604729035603,-0.181613062018435,"Non-significant",1.8975500719197,"NAGPA","N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase","NAGPA_HUMAN"
-0.152195436489961,20.8712288074445,-5.11420915729467,0.00126470512229759,0.0393113484499949,-0.656698189664449,"PDXD1_HUMAN",40,-5.95202295856983,0.000257121248010934,0.0126604729035603,0.152195436489961,"Non-significant",1.8975500719197,"PDXDC1","Pyridoxal-dependent decarboxylase domain-containing protein 1","PDXD1_HUMAN"
0.292365656128304,19.5361024251187,6.18420464915849,0.000404497785410776,0.0245582916325047,0.523048799872254,"RRAS_HUMAN",9,5.96567140625932,0.00025298745769941,0.0126604729035603,-0.2923656561283,"Non-significant",1.8975500719197,"RRAS","Ras-related protein R-Ras","RRAS_HUMAN"
0.155759808307533,20.026635424848,5.17812348827424,0.00117650202944092,0.0386970057969213,-0.581479614283035,"SUN2_HUMAN",35,5.9390611203852,0.000261115453754322,0.0126604729035603,-0.155759808307533,"Non-significant",1.8975500719197,"SUN2","SUN domain-containing protein 2","SUN2_HUMAN"
0.121323689184347,22.5728327387395,5.22530811457995,0.00111575841275699,0.0381898872415967,-0.526349058341728,"TOIP1_HUMAN",29,5.96874859327238,0.00025206551289804,0.0126604729035603,-0.121323689184351,"Non-significant",1.8975500719197,"TOR1AIP1","Torsin-1A-interacting protein 1","TOIP1_HUMAN"
0.199048924168096,18.3138912246928,5.26379126059326,0.00106878591851206,0.0379629578021336,-0.481635495234679,"NPA1P_HUMAN",34,5.91683448608775,0.000268123238408091,0.0129105962107951,-0.199048924168093,"Non-significant",1.8890537015694,"URB1","Nucleolar pre-ribosomal-associated protein 1","NPA1P_HUMAN"
-0.169589635883696,21.5397565871882,-5.26778752481238,0.00106403511118693,0.0379629578021336,-0.477005086049027,"GPDA_HUMAN",30,-5.910806276327,0.000270059074337471,0.0129147428563303,0.169589635883696,"Non-significant",1.88891423658231,"GPD1","Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic","GPDA_HUMAN"
-0.321078411889992,21.5925123396608,-5.49518097812139,0.00082869115692475,0.0328745548730034,-0.217478038940344,"BAAT_HUMAN",16,-5.87218485239093,0.000282829456934507,0.0134334371994335,0.321078411889985,"Non-significant",1.8718128506406,"BAAT","Bile acid-CoA:amino acid N-acyltransferase","BAAT_HUMAN"
-0.154869515925316,20.2626544238714,-5.8356333201154,0.000577170744260488,0.0281804624924946,0.156852052578334,"GSH0_HUMAN",17,-5.86361738408144,0.000285750773610245,0.0134804858199104,0.154869515925316,"Non-significant",1.87029445608673,"GCLM","Glutamate--cysteine ligase regulatory subunit","GSH0_HUMAN"
-0.118582443281305,18.2310883729973,-5.16223938348577,0.0011977678598562,0.0388968148721675,-0.600114847315858,"ADNP_HUMAN",28,-5.85363836497025,0.000289194981626466,0.0135080979904021,0.118582443281309,"Non-significant",1.86940579756753,"ADNP","Activity-dependent neuroprotector homeobox protein","ADNP_HUMAN"
0.136663081019051,24.1352556118461,5.318108621979,0.00100617471046607,0.0363995431527155,-0.418905149532459,"VDAC2_HUMAN",25,5.85073519220485,0.00029020548532803,0.0135080979904021,-0.136663081019055,"Non-significant",1.86940579756753,"VDAC2","Voltage-dependent anion-selective channel protein 2","VDAC2_HUMAN"
-0.212687961593407,18.1465403840871,-5.77068358825109,0.000617705543417078,0.0283636415249725,0.0867321574904611,"GEMI4_HUMAN",14,-5.8293910060205,0.000297754105254521,0.013677099755836,0.21268796159341,"Non-significant",1.86400598547941,"GEMIN4","Gem-associated protein 4","GEMI4_HUMAN"
0.249296824875088,19.0168721200568,7.52719363376749,0.00011651063734429,0.0154264229591405,1.78690479715675,"OTULL_HUMAN",7,5.83089699117021,0.000297214530595115,0.013677099755836,-0.249296824875092,"Non-significant",1.86400598547941,"OTULINL","Inactive ubiquitin thioesterase OTULINL","OTULL_HUMAN"
0.752334519720005,17.2725065681552,6.47716922833141,0.000303338738483954,0.0216113374703568,0.818039646651354,"CNIH1_HUMAN",3,5.81921236983363,0.00030142912071573,0.0137229984611772,-0.752334519720005,"Up in B",1.86255098535909,"CNIH1","Protein cornichon homolog 1","CNIH1_HUMAN"
