BF_1,BF_2,BF_3,BF_4,BFM_1,BFM_2,BFM_3,BFM_4,CF_1,CF_2,CF_3,CF_4,CFM_1,CFM_2,CFM_3,CFM_4,Protein.Names,Peptides,Genes,First.Protein.Description
16.535032314529268,17.163846193668437,16.394030544871914,15.854322985079884,16.767033494453344,16.744373989249592,16.784200295005505,17.117927132419982,17.0702572391689,16.383726226995194,16.829388280403567,17.019753595681845,17.023126242341572,16.795557750989477,16.601300721897736,16.91390617882187,ST1A3_HUMAN,3,SULT1A3;SULT1A4,Sulfotransferase 1A3
15.854098922510833,15.826431799844064,16.02776132251816,15.748536182734314,15.801372398162444,14.965915022976178,15.096398089061553,15.103050072028738,16.666792645498052,15.667391558331882,16.360852226857194,16.033909037678075,15.990126128987145,15.943757908971747,16.420068770787186,16.303823549016915,ST1A1_HUMAN,2,SULT1A1;SULT1A2,Sulfotransferase 1A1
14.898790308381212,14.76523429173774,15.52499768837442,14.965360430737233,14.71193578704048,14.140686005246831,14.831821834660717,14.609184510757835,15.131652017779997,14.441543651485977,15.214235629088547,15.264196998611697,15.613964957143839,16.01032048062697,16.629968428927835,15.89123546986402,SPTN1_HUMAN,3,SPTAN1,"Spectrin alpha chain, non-erythrocytic 1"
18.707096206721122,18.594127748007768,18.519524920006944,18.132871199872163,18.85206615745963,18.57561310506848,18.669116894583144,18.451182933919636,18.366962473006108,18.759696419541925,18.25454425744942,18.57636624315462,18.990081798387312,18.21309472419785,19.087628582538464,18.362817101758935,SPRL1_HUMAN,5,SPARCL1,SPARC-like protein 1
20.082128245899554,20.095067301607052,20.35380157000722,20.206575616824043,20.055896704326376,20.145693374677023,20.158077099132854,20.253496664211536,20.10789134196464,19.98815209769054,20.218449717112335,20.17035542891129,20.042599881712917,20.055896704326376,20.055896704326376,20.015632834112647,SPRC_HUMAN,14,SPARC,SPARC
17.43509235104782,17.033992894607547,17.264369290689206,17.35926055041163,17.67502666429703,17.049816649885614,17.369972147491175,17.888214078077368,17.749646869075402,17.34971317085722,17.509264701720213,17.36466475897902,17.367150228356394,17.67479225461942,17.683995194044446,17.362431875150662,SPIT1_HUMAN,3,SPINT1,Kunitz-type protease inhibitor 1
17.202649965591057,17.249567187185608,17.266731648148966,17.204647556157852,17.58788736648328,17.018786980356442,17.21585526473389,17.196842222755745,17.318304482669102,17.370338336442156,17.283685251702277,17.366339291500815,17.509867767229455,17.55144542160637,17.622838290360406,17.676322124832414,SPB6_HUMAN,2,SERPINB6,Serpin B6
18.435185971883424,18.524048091529384,18.81517687437909,19.005775297160486,17.936430904770358,18.761281766737646,18.653957648007847,18.449765277316917,18.09364451514959,18.25249912861124,18.598270633121857,18.90749804801443,18.05388877033646,18.23621978521882,17.82742334244007,18.592186915456217,SPA11_HUMAN,3,SERPINA11,Serpin A11
14.710300627060985,13.814772703264422,15.626752821229028,15.022094680842423,14.909654051991962,15.670744755301769,15.258974494300789,15.556015014137579,13.06464173214817,15.356871457272476,15.626795591108507,15.274523755006681,15.154481915611173,15.351187710203037,15.148782407465422,14.95840318212796,SORT_HUMAN,3,SORT1,Sortilin
15.336935371487115,15.256824179844736,15.458980065377064,14.896497971292737,14.803561052136226,15.761969291649265,15.897108041338246,15.89720260274677,16.28572911466985,14.6615387419346,15.388050929893145,15.396434200235584,14.80548694478106,14.763352437568066,14.61298365034541,14.743877188453341,SORL_HUMAN,6,SORL1,Sortilin-related receptor
16.941059072271628,16.79197682089869,16.695377839359807,17.06745536909379,17.199260164052276,16.950647019424988,16.736124422619273,17.206155862663127,16.98079783560852,17.309627337220974,17.377193581334094,16.664294495675094,17.06469014448622,16.40902623826609,16.534454877886663,17.111380229360744,SODM_HUMAN,4,SOD2,"Superoxide dismutase [Mn], mitochondrial"
18.014151269665955,18.391327511446725,19.37805984670696,19.43303523052341,18.267586819757817,19.49693567546313,19.346494255404533,19.31717189129353,18.468989888221667,18.61451575039297,19.36997427676535,19.486344038417638,18.643197387100447,18.957283455588414,18.830954593605362,18.69297299841732,SODC_HUMAN,5,SOD1;cRAP-SOD1,Superoxide dismutase [Cu-Zn]
15.557299151265067,15.969163893802703,16.025390489089045,15.870029920771804,16.250307671616397,16.142539880677667,16.42838961783053,16.28047174813513,15.84722621846484,18.301018301701557,16.279510833754703,16.053913157800483,16.9318570794823,15.997452960068461,16.20878684863971,16.727335517106567,SND1_HUMAN,1,SND1,Staphylococcal nuclease domain-containing protein 1
14.895404875265001,15.518004559291162,15.823424465018396,16.04593239568778,15.30167480603361,15.737080941758485,15.802569374708396,15.72399683739992,15.537260874952402,14.70060227227631,15.853214509863129,15.770408384443142,14.694357887221452,15.347915441334845,15.355880996798062,15.076615208823425,SKP1_HUMAN,1,SKP1,S-phase kinase-associated protein 1
17.076387650942575,16.647613008703036,17.20131989137255,17.53268313690671,17.00277107320293,17.314503587976194,17.416327480202934,17.423107701052363,16.743861414197447,16.39411095462519,17.488491347481382,17.480687661612098,17.043977798740872,16.87476527291122,16.580514738559238,16.910525623846656,SIL1_HUMAN,5,SIL1,Nucleotide exchange factor SIL1
15.181284280409452,15.198153403405216,15.63521363294247,14.319679176363236,15.827486609261625,14.322878776852866,14.9992205016661,15.546204168675633,16.82792567898592,14.628103736769528,16.166826048936226,14.804504153271314,14.781001044466423,15.209704657806677,15.8195055342817,16.061683393999285,SIAS_HUMAN,1,NANS,Sialic acid synthase
15.350452355541623,15.738846985296231,15.292095115350229,16.309657532000923,15.933374846455504,15.889311445462967,15.636273419302226,15.73303651270308,16.482918221394783,16.754091525266208,15.549968121088062,15.825570006721374,15.955045934065774,16.356166511756577,15.399368056750108,15.946239220965303,SIAE_HUMAN,2,SIAE,Sialate O-acetylesterase
19.194107564810285,19.01129005305485,18.586498977841394,18.293682685029907,18.604589423406665,18.751158281154567,18.934741891257588,18.80731089382716,18.481594488836954,18.991939744607894,18.71663863093331,18.740897396021467,18.81245936774786,18.982041012066706,19.09324732788443,18.798012912020365,SHBG_HUMAN,4,SHBG,Sex hormone-binding globulin
18.625159452879473,18.079792048814312,18.81561470291154,18.710560951295314,18.380025545995608,18.59443760166808,18.77113478744698,18.977053478285104,18.049279567979877,18.460031869548487,18.624677672453508,18.815708506026922,18.74301329406358,18.984638188697485,18.3959900934681,19.144289795579528,SH3L3_HUMAN,2,SH3BGRL3,SH3 domain-binding glutamic acid-rich-like protein 3
15.908784298336561,15.593510758803411,16.22881869049588,16.08831827613953,15.378498076249013,16.77463265332491,15.980907144291862,16.72083207736968,15.84722621846484,15.844286486438182,16.241286800895566,16.476809478650157,15.921008730560434,15.501843403402003,15.808599735809944,16.20066684510615,SFPQ_HUMAN,2,SFPQ,"Splicing factor, proline- and glutamine-rich"
16.708827935565203,16.543714569783198,16.472797121138605,17.35260385141831,16.554510911426025,16.098056763891762,16.206415361466313,16.420106611860703,17.3620979288654,17.20509639440642,16.328180528859225,16.473921326125573,16.29310518074841,16.80962998103219,17.066646327191055,16.724953437225114,SETLP_HUMAN,2,SET;SETSIP,Protein SETSIP
15.181284280409452,15.198153403405216,14.89740588878946,14.53287334210846,14.825033299053981,15.779550087049948,16.01382642943357,16.35294000232507,14.55922769836525,15.127547035522964,15.336363594256506,14.729610122967415,15.52276234718246,15.503838157837615,15.801091949957735,16.13530848181209,SERPH_HUMAN,1,SERPINH1,Serpin H1
16.716551556361605,16.246957654334626,16.503524524091763,15.771793781680657,16.032467656970336,16.4574674535688,16.142115036788454,16.420460295638627,16.460994950385913,15.879370256418333,16.537859934362565,16.325751660120943,16.293378244243176,16.107194594617482,16.618485877119237,16.553309799497786,SERC_HUMAN,2,PSAT1,Phosphoserine aminotransferase
15.908784298336561,16.029433905012223,16.503524524091763,16.11240896159368,15.751625124724542,15.777735619797795,14.771185093117477,14.505761941820314,16.82994566180693,15.75211403696652,16.251297475797834,16.663599796789946,15.741661846621941,15.531539855837096,15.819712584543701,15.464098986841408,SERB_HUMAN,2,PSPH,Phosphoserine phosphatase
17.1285381299736,16.99806148563642,16.70226739700457,17.3636214656406,17.51535335031694,16.66430838624129,16.098661314850684,16.314793869737922,17.29461177509381,17.01337720096299,16.918735151418346,16.937281855568,17.200936908880017,16.79294276951294,16.73586007898329,17.340936693727,SERA_HUMAN,6,PHGDH,D-3-phosphoglycerate dehydrogenase
15.838743520953944,15.50062717681959,16.67308819290936,14.104828046543071,15.312797888210367,15.265768859344186,16.509847669106723,15.690584601971958,14.819021469548025,15.91896104063505,16.118050871309592,15.696356315484541,16.128056768723173,15.405081615585257,15.980822375013467,15.472033938583381,SEPT9_HUMAN,1,SEPTIN9,Septin-9
15.916341348112395,16.010860244163077,15.9982422300182,15.947869759186965,15.30167480603361,14.882982096343458,15.127478520098219,15.13457472149744,15.183933844574344,14.962263422704043,15.736216931450185,15.494439987473339,15.148738722107636,14.935436726675931,14.400325781203833,15.269196094025686,SEPT7_HUMAN,1,SEPTIN7,Septin-7
16.854137892413956,16.805265245179122,17.24512556845879,16.892507242127866,16.731133378174235,17.0825337032008,17.02819745992807,17.03785792006098,16.14501266003517,16.56502321601807,17.00310060861446,16.61186051580634,16.829908509745515,16.413895633057884,16.69446671647816,16.61178849017312,SEPR_HUMAN,6,FAP,Prolyl endopeptidase FAP
15.018878239148975,15.827662749325835,15.839048741236205,15.847402412043062,16.102490417108328,14.663085504166894,15.788445609823535,16.09395806109858,15.390995151635448,14.16621801450548,14.986570925584074,15.709153834131866,15.108340677872052,14.703930602100362,14.640640357642086,15.07141627200438,SEM7A_HUMAN,1,SEMA7A,Semaphorin-7A
16.657695265364108,16.61756790404494,17.11732857322168,17.006852001748776,17.164582896548247,16.84638410757047,17.00074827441139,17.016177144641983,15.952256658300081,17.0729176475051,16.589215159242357,16.67010296242292,17.275451620949763,17.459935846183757,17.30423544218544,16.898459680434105,SEM4B_HUMAN,1,SEMA4B,Semaphorin-4B
16.247695770839233,16.18744873424191,16.181123132398447,16.306777304036103,16.211375018621943,15.33500995005862,14.413793184295299,15.501579093524052,15.626173877465963,16.169130329784657,15.968441804494772,15.936746045071546,15.776746583023938,16.352964133223104,16.20955426850489,16.55333530165065,SE6L2_HUMAN,1,SEZ6L2,Seizure 6-like protein 2
20.447583716327838,20.264992303049365,20.264992303049365,20.082128245899554,20.887625221736577,20.755317929632447,20.82687119065748,20.722340607186172,20.416995396494414,20.4971657451784,20.447583716327838,20.5451002222421,20.636440533780526,20.5451002222421,20.91706899962906,20.69710331568715,SDC4_HUMAN,5,SDC4,Syndecan-4
16.82171170960449,17.425158522241876,16.984919060463543,16.984240425230123,17.34839966584756,17.26256286700838,17.473483798974783,17.229776412213116,16.91554097414467,17.84629227797119,17.477141625359206,17.325147317825962,17.609460126284706,18.029109251964517,17.69985030581697,17.968571177284687,SDC2_HUMAN,2,SDC2,Syndecan-2
19.709220149515453,19.546312331095518,19.392504003699703,19.397177417719767,19.63479155607695,19.326537014597804,19.498673937601204,19.590174011152914,19.744520171191375,19.74957976755138,19.566832616312432,19.358968781347297,19.794761699050714,19.856139772395693,19.844953963684915,19.806200309151862,SDC1_HUMAN,2,SDC1,Syndecan-1
16.571026729375433,16.534808965132033,16.95911898895592,16.76629596328367,16.232514615364284,15.57895345027623,15.965466405893272,14.505761941820314,16.717181054140454,16.19718021052865,16.82601462711178,16.950259709566208,16.835186886810106,16.21937841913619,16.64419428180632,16.44449243411179,SAR1A_HUMAN,1,SAR1A;SAR1B,Small COPII coat GTPase SAR1A
17.85971676179999,17.668767284173345,17.66831023984311,17.617288092988428,17.80990626316134,17.77728742610239,17.610657216081307,17.49288590659472,17.84964333122059,17.388328467480456,17.77525661047298,17.809020717565442,17.712439677347145,17.67785725479686,17.70274762461553,17.717442148151974,SAP3_HUMAN,5,GM2A,Ganglioside GM2 activator
18.58314154625341,18.493523219701846,18.332429976074017,18.522887985584187,18.71876362995698,19.013060912553662,18.721132574147337,18.809834058166377,18.138466805246814,18.64681884205673,18.635009520506937,18.895320847680615,18.626660861694333,18.76347174637334,18.844304265317305,18.923574127485374,SAP_HUMAN,8,PSAP,Prosaposin
19.598039774720792,19.462182717577708,19.71708396867479,19.616895189720776,19.362219956662678,19.373268755596666,19.281762535693016,19.576137389830897,19.201896566920126,19.483156443064946,19.609934393609393,19.53926674560121,19.370764020705728,19.430997624714173,19.360274846812363,19.429171738450812,SAHH_HUMAN,17,AHCY,Adenosylhomocysteinase
15.26253901075424,15.044705747447852,16.293027923143374,14.210488712601013,15.302638923787553,15.822209813287618,15.217749485350389,14.505761941820314,14.737421647583911,15.873749287908897,15.923153359746705,15.587710137427942,16.081466794077027,15.847480713393509,16.3483045631442,16.258301024748185,S10A8_HUMAN,2,S100A8,Protein S100-A8
15.787509804018423,15.972001508195481,16.63806817900948,16.558484989736694,15.858449736560413,16.56344655285114,16.838169827475287,16.81996699116333,15.623538603489946,14.490148908541954,16.623895775183556,16.82379015362766,15.58739077722953,15.29485404804479,15.436356940121389,15.81149511377969,S10A1_HUMAN,2,S100A1,Protein S100-A1
16.71716766343016,17.02573436097849,16.79522796602868,16.691307330191115,16.60513657100863,16.305719778053145,16.229134245523504,15.511564275892498,16.920899438740552,16.689056135248283,16.834236474457928,17.347673268118136,17.275451620949763,16.75815813788368,16.622366459268274,17.15861954912129,S100P_HUMAN,2,S100P,Protein S100-P
15.181284280409452,15.256824179844736,15.06703514421253,15.835186886810108,15.071353418878218,15.037075015295017,15.037431128766636,15.440697253507944,15.306745269180949,14.962263422704043,15.336363594256506,15.599593266575406,15.788348742566523,15.347915441334845,15.23431599249229,14.700705213756178,S100G_HUMAN,1,S100G,Protein S100-G
14.933492418279993,15.330920378438012,15.320888670154403,15.512922516270619,15.358211622875809,14.67327594531967,15.162855472059256,14.896516892069544,14.973997747040478,15.123442464958448,15.415576736083995,14.744119038782006,16.362204115040416,16.1919652423532,15.801091949957735,15.738131852947234,RUVB2_HUMAN,2,RUVBL2,RuvB-like 2
16.720965639220307,15.993281183261221,16.741717139998787,16.0845758905887,16.129059591233492,17.020209526398336,16.426415464425975,16.54871957749447,16.014981568922163,16.387238194650568,16.50653383685801,15.943620568957947,15.87994933297442,16.19492994897827,15.76002077777557,16.365430500736647,RSU1_HUMAN,3,RSU1,Ras suppressor protein 1
17.474878350409167,17.176329006617596,17.71836564004125,17.564127156150363,17.40241255195493,16.705929318730863,16.442875479258305,16.65269095036427,17.625487685161467,17.04427670775791,17.686350056223585,17.72302093181203,17.56207096279898,17.355024112738754,17.12958488861984,17.559048407349167,RSSA_HUMAN,5,RPSA,Small ribosomal subunit protein uS2
14.435077696801917,15.152340305131535,15.25509497712508,14.795441066467333,13.93691393843731,14.9688737518153,13.145962387345762,15.436656242972033,15.570125495192073,15.061501987930551,16.864887391786223,15.837265735777907,14.051208940914766,15.03725951878991,14.143144020581184,15.119832751102772,RS9_HUMAN,2,RPS9,Small ribosomal subunit protein uS4
